mjd,night,band,n,flux,err,snr
59154.19443289983,59154,ZTF_r,1,4.86960420502998,7.089123842073573,0.6869119955457877
59158.20868059993,59158,ZTF_g,1,-3.9976061233123343,8.50459267478139,-0.4700526264081298
59164.14730319986,59164,ZTF_r,1,-1.5950287064685575,6.019391387940366,-0.26498172384406504
59165.08444439992,59165,ZTF_r,1,0.5547081827618843,3.753849082778127,0.14777050715937654
59165.14865740016,59165,ZTF_g,1,-2.9282734501740175,3.6200662486928885,-0.8089005142464839
59167.19212959986,59167,ZTF_r,1,-1.6870384896228774,6.376706874325708,-0.26456265324274764
59168.17759260022,59168,ZTF_r,1,1.0007544726108057,4.666436214417605,0.21445797748586715
59168.194629599806,59168,ZTF_g,1,2.536507699627291,4.605959867251808,0.5507012159749286
59170.108356500044,59170,ZTF_r,1,-2.2314163283122173,4.023827501747432,-0.5545506926783461
59170.19402780011,59170,ZTF_g,1,3.703057017771692,5.213738425370811,0.7102498659603015
59172.10596060008,59172,ZTF_g,1,1.0418589413029815,3.9014049313535986,0.26704711754734645
59177.12695599999,59177,ZTF_g,1,-17.808543315479426,10.838487358165558,-1.6430838295957164
59179.1197222001,59179,ZTF_r,1,0.6432515124978763,6.058908678768286,0.10616623332712827
59179.165138899814,59179,ZTF_g,1,1.8266786360991023,8.930520022799277,0.20454336717634153
59181.08458330017,59181,ZTF_r,1,0.3970864421906428,8.37888607512317,0.04739131653425729
59183.09943103801,59183,ZTF_r,3,-2.909170656784123,2.9082571730603273,-1.0003141000501117
59183.14792820019,59183,ZTF_g,1,-11.897370007997091,14.264398241606125,-0.8340604213709534
59185.150196800016,59185,ZTF_r,1,-10.246575826164639,9.592984552776116,-1.0681322136810258
59187.09312500013,59187,ZTF_g,1,-1.494935507981386,4.802018970974033,-0.31131395294720293
59189.11079860013,59189,ZTF_g,1,-8.980475913991814,6.078376236309508,-1.4774465358604254
59194.106388899956,59194,ZTF_r,1,-1.312265173418465,6.694629831832148,-0.19601758519624254
59197.09407409979,59197,ZTF_g,1,1.8260114242869865,8.618516506228618,0.21187073471023982
59216.081677471906,59216,ZTF_r,5,4.8827357197087995,6.0719511041696554,0.8041460868082069
59217.08443938841,59217,ZTF_r,3,-5.516335703314514,23.960619960490764,-0.2302250823397112
59218.08427465431,59218,ZTF_r,3,11.446474099865917,7.636587289347405,1.4988991372930527
59368.42835649988,59368,ZTF_r,1,-5.804171643514234,6.3639394571254035,-0.9120406758451444
59370.426643500105,59370,ZTF_g,1,-3.18857648336856,3.6762018573557427,-0.8673562027037528
59370.481886600144,59370,ZTF_r,1,-1.9500557910291774,8.539290839089047,-0.22836273266425075
59371.422870399896,59371,ZTF_i,1,3.349300087212193,6.800949620055504,0.4924753562848564
59373.438726900145,59373,ZTF_g,1,-1.8639712186963424,3.481207923061357,-0.5354380605503091
