objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,astrometryCorrectionFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,pmra,pmdec,pmraErr,pmdecErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,gQfPerfect,gMeanPSFMag,gMeanPSFMagErr,gMeanPSFMagStd,gMeanPSFMagNpt,gMeanPSFMagMin,gMeanPSFMagMax,gMeanKronMag,gMeanKronMagErr,gMeanKronMagStd,gMeanKronMagNpt,gMeanApMag,gMeanApMagErr,gMeanApMagStd,gMeanApMagNpt,gFlags,rQfPerfect,rMeanPSFMag,rMeanPSFMagErr,rMeanPSFMagStd,rMeanPSFMagNpt,rMeanPSFMagMin,rMeanPSFMagMax,rMeanKronMag,rMeanKronMagErr,rMeanKronMagStd,rMeanKronMagNpt,rMeanApMag,rMeanApMagErr,rMeanApMagStd,rMeanApMagNpt,rFlags,iQfPerfect,iMeanPSFMag,iMeanPSFMagErr,iMeanPSFMagStd,iMeanPSFMagNpt,iMeanPSFMagMin,iMeanPSFMagMax,iMeanKronMag,iMeanKronMagErr,iMeanKronMagStd,iMeanKronMagNpt,iMeanApMag,iMeanApMagErr,iMeanApMagStd,iMeanApMagNpt,iFlags,zQfPerfect,zMeanPSFMag,zMeanPSFMagErr,zMeanPSFMagStd,zMeanPSFMagNpt,zMeanPSFMagMin,zMeanPSFMagMax,zMeanKronMag,zMeanKronMagErr,zMeanKronMagStd,zMeanKronMagNpt,zMeanApMag,zMeanApMagErr,zMeanApMagStd,zMeanApMagNpt,zFlags,yQfPerfect,yMeanPSFMag,yMeanPSFMagErr,yMeanPSFMagStd,yMeanPSFMagNpt,yMeanPSFMagMin,yMeanPSFMagMax,yMeanKronMag,yMeanKronMagErr,yMeanKronMagStd,yMeanKronMagNpt,yMeanApMag,yMeanApMagErr,yMeanApMagStd,yMeanApMagNpt,yFlags,distance,sep_as
PSO J306.7512-11.8196,-999,-999,-999,93813067512076814,3560749000049956,436750929412904,0,12992314928477,9381,1,1130,6,0.460984693338149,3560749,101689,3,268959744,0,32,-999.0,-999.0,-999.0,-999.0,306.75120218,-11.81962285,0.1419699937105178,0.1419699937105178,,,,,55765.44076389,-999.0,0.5856549558091418,-0.7842527763222346,-0.2048312856158923,306.1720687169451,7.1246741721837425,32.833623245904754,-26.500829136763837,-999,0,1,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.6818199753761292,18.876300811767575,0.1411720067262649,-999.0,1,18.876300811767575,18.876300811767575,-999.0,-999.0,-999.0,0,18.965900421142575,0.1411720067262649,-999.0,1,4112,0.0032910638145853,11.847829732483449
PSO J306.7447-11.8177,-999,-999,-999,93813067446769071,3560749000049065,436750929412013,0,12992314919004,9381,1,1130,6,0.628253043283013,3560749,101689,3,268959744,0,32,-999.0,-999.0,-999.0,-999.0,306.74467143,-11.81774217,0.1702599972486496,0.1702599972486496,,,,,55765.44076389,-999.0,0.5855695824055662,-0.7843249130858203,-0.204799157406204,306.1662692556828,7.128033096373731,32.83256107679598,-26.49423407332065,-999,0,1,0,0,0,0,1,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.6675729751586914,19.079200744628903,0.1695950031280517,-999.0,1,19.079200744628903,19.079200744628903,-999.0,-999.0,-999.0,0,19.092100143432617,0.1695950031280517,-999.0,1,4112,0.0033780815181907,12.161093465409234
PSO J306.7469-11.8218,-999,-999,-999,93813067468494265,3560749000049372,436750929412320,0,12992314933002,9381,1,1130,6,0.853362468866038,3560749,101689,3,310456320,0,37,-999.0,-999.0,-999.0,-999.0,306.7468541,-11.82177264,0.192220002412796,0.192220002412796,,,,,56527.38207176,-999.0,0.5855908400312364,-0.7842910596237498,-0.2048680108405573,306.16738529383053,7.123607887015265,32.82945975964258,-26.49785416436275,-999,0,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0,21.83580017089844,0.1916390061378479,-999.0,1,21.83580017089844,21.83580017089844,21.258899688720703,0.235152006149292,-999.0,1,21.31279945373535,0.1916390061378479,-999.0,1,16777752,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0034093022537658,12.273488113575942
PSO J306.7505-11.8213,-999,-999,-999,93813067506255030,3560749000049880,436750929412828,0,12992314927912,9381,1,1130,6,0.361956874245738,3560749,101689,3,436285440,0,52,306.75049734,-11.821212,0.0010000000474974,0.0010000000474974,306.75051688,-11.82125272,0.1637700051069259,0.1637700051069259,,,,,56885.423125,-999.0,0.5856420889537673,-0.784255112139499,-0.2048591289860654,306.17101848775627,7.123252768563978,32.831655299407736,-26.500897597676136,-999,4,3,0,1,2,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720,0.7229310274124146,21.98710060119629,0.2533589899539947,-999.0,1,21.98710060119629,21.98710060119629,-999.0,-999.0,-999.0,0,21.684999465942383,0.2533589899539947,-999.0,1,118832,0.996616005897522,21.632400512695312,0.1630810052156448,-999.0,1,21.632400512695312,21.632400512695312,21.605100631713867,0.2365410029888153,-999.0,1,21.64430046081543,0.1630810052156448,-999.0,1,115000,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,0.0036364224682378,13.091120885606436
PSO J306.7477-11.8146,-999,-999,-999,93823067477262833,3560749000049492,436750929412440,0,12992314896661,9382,1,1130,6,0.138021422678625,3560749,101689,3,436527232,7,52,306.7477363,-11.81459842,0.0010000000474974,0.0010000000474974,306.7477445445561,-11.814608681953112,0.0071821725797057,0.0071821725797057,-14.414850882045249,0.5633674010555287,5.999243599929607,5.999243599929607,56171.839557042025,2.8947198390960693,0.5856183498351013,-0.7843024778216652,-0.204745626618029,306.16996804199226,7.130351961799892,32.83714095001834,-26.495664713547782,-999,5,55,13,10,23,8,1,0.9997519850730896,21.208999633789062,0.0446900017559528,0.148717001080513,13,20.97360038757324,21.52680015563965,21.23360061645508,0.0614770017564296,0.2881270051002502,12,21.293899536132812,0.0542789995670318,0.2197490036487579,13,115000,0.9986310005187988,20.819000244140625,0.054577000439167,0.1314450055360794,9,20.617799758911133,21.03849983215332,20.958799362182617,0.0441289991140365,0.1385580003261566,9,20.86520004272461,0.0686369985342025,0.1701419949531555,9,115000,0.9995880126953124,20.681800842285156,0.034680001437664,0.1362860053777694,21,20.474000930786133,20.977500915527344,20.79400062561035,0.065309002995491,0.2842560112476349,18,20.701900482177734,0.0587829984724521,0.3441399931907654,20,115000,0.9998390078544616,20.59910011291504,0.0576970018446445,0.1168830022215843,5,20.51070022583008,20.768199920654297,20.561399459838867,0.0533359982073307,0.3068979978561401,4,20.559900283813477,0.1105889976024627,0.3373230099678039,5,115000,0.9980159997940063,20.31170082092285,0.1528870016336441,-999.0,1,20.31170082092285,20.31170082092285,-999.0,-999.0,-999.0,1,20.583999633789062,0.1528870016336441,-999.0,1,115000,0.0039605060525772,14.257821789273443
PSO J306.7525-11.8185,-999,-999,-999,93813067525058148,3560749000050115,436750929413063,0,12992314926037,9381,1,1130,6,0.548863889229357,3560749,101689,3,277348352,0,33,-999.0,-999.0,-999.0,-999.0,306.75250901,-11.8185097,0.1284099966287613,0.1284099966287613,,,,,55762.49574074,-999.0,0.585675224330963,-0.7842426065439815,-0.2048122693736341,306.1735892443242,7.125448011984145,32.835349138156985,-26.50152888265313,-999,0,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.7265369892120361,20.61549949645996,0.1275320053100586,-999.0,1,20.61549949645996,20.61549949645996,19.826000213623047,0.0978149995207786,-999.0,1,19.89419937133789,0.1275320053100586,-999.0,1,16781328,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0043941362074517,15.818890346822927
PSO J306.7510-11.8151,-999,-999,-999,93823067510622097,3560749000049932,436750929412880,0,12992314896225,9382,1,1130,6,0.354261826122423,3560749,101689,3,436527104,7,52,306.75099222,-11.8151161,0.0010000000474974,0.0010000000474974,306.75099845739203,-11.815134466279458,0.0083955341006136,0.0083955341006136,-18.675285846655875,10.490238944001495,6.911397197030675,6.911397197030675,56184.55392586417,3.4687421321868896,0.5856617663664654,-0.7842677129414772,-0.2047546088713422,306.1729589648118,7.12907873727816,32.838090434197184,-26.498780294589285,-999,5,47,13,10,20,4,0,0.9996569752693176,21.21739959716797,0.0194090008735656,0.087067000567913,13,21.111099243164062,21.418399810791016,21.25550079345703,0.0377289988100528,0.168953001499176,13,21.19339942932129,0.0413019992411136,0.2099359929561615,13,115000,0.9996820092201232,20.988100051879883,0.0330430008471012,0.1074090003967285,8,20.825000762939453,21.132400512695312,21.01499938964844,0.0560639984905719,0.3219180107116699,8,20.8971004486084,0.0312040001153945,0.1065929979085922,8,115000,0.9993709921836852,20.86989974975586,0.0373059995472431,0.1882449984550476,18,20.73310089111328,21.33889961242676,21.063600540161133,0.048565000295639,0.3355810046195984,14,21.037399291992188,0.0712380036711692,0.2062859982252121,18,115000,0.9990689754486084,20.877899169921875,0.0176539998501539,0.0774210020899772,4,20.751300811767575,20.909500122070312,21.136899948120117,0.0851939991116523,0.1862999945878982,4,21.105100631713867,0.1597640067338943,0.2353110015392303,4,115000,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,114720,0.0044981621653748,16.19338379536951
PSO J306.7527-11.8181,-999,-999,-999,93813067526948620,3560749000050139,436750929413087,0,12992314926014,9381,1,1130,6,0.0502929240933554,3560749,101689,3,277348352,0,33,-999.0,-999.0,-999.0,-999.0,306.75269681,-11.81811657,0.0948600023984909,0.0948600023984909,,,,,55762.48515046,-999.0,0.5856786357277267,-0.7842418128006734,-0.2048055534091352,306.1738641187401,7.12578557275698,32.83583406074143,-26.5015323913967,-999,0,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.6865609884262085,20.23699951171875,0.0936660021543502,-999.0,1,20.23699951171875,20.23699951171875,19.837400436401367,0.094989001750946,-999.0,1,19.835599899291992,0.0936660021543502,-999.0,1,16781328,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0045990974046937,16.5567506569153
PSO J306.7449-11.8149,-999,-999,-999,93823067448842532,3560749000049096,436750929412044,0,12992314897129,9382,1,1130,6,0.977471062892555,3560749,101689,3,268959744,0,32,-999.0,-999.0,-999.0,-999.0,306.74488831,-11.81485003,0.2826600074768066,0.2826600074768066,,,,,55329.59171296,-999.0,0.5855787351113073,-0.7843309792328513,-0.2047497496972285,306.1671759625256,7.130789921453804,32.835598064428765,-26.493223268296816,-999,0,1,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.5510429739952087,21.17259979248047,0.282260000705719,-999.0,1,21.17259979248047,21.17259979248047,-999.0,-999.0,-999.0,0,21.22949981689453,0.282260000705719,-999.0,1,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0048124919314562,17.32497095317053
PSO J306.7441-11.8151,-999,-999,-999,93823067440972251,3560749000048991,436750929411939,0,12992314889704,9382,1,1130,6,0.150250128610293,3560749,101689,3,310456320,0,37,-999.0,-999.0,-999.0,-999.0,306.74409974,-11.8151275,0.1025300025939941,0.1025300025939941,,,,,55776.40587963,-999.0,0.5855673469997527,-0.7843382440049042,-0.2047544898627975,306.1663537214106,7.130705660494861,32.83495718805016,-26.49263694821697,-999,0,1,1,0,0,0,0,0.9437320232391356,21.40839958190918,0.1014299988746643,-999.0,1,21.40839958190918,21.40839958190918,20.344200134277344,0.0965759977698326,-999.0,1,20.606599807739254,0.1014299988746643,-999.0,1,16777496,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0051483975757098,18.534231272509157
PSO J306.7526-11.8160,-999,-999,-999,93823067525521247,3560749000050120,436750929413068,0,12992314892625,9382,1,1130,6,0.691944850321808,3560749,101689,3,436527104,7,52,306.7525657,-11.81593285,0.0010000000474974,0.0010000000474974,306.75257366817146,-11.81594460698564,0.0048048254757662,0.0048048254757662,5.894529364105361,1.4561456238274415,3.5475014236640674,3.5475014236640674,56284.07891520945,5.114813804626465,0.5856815953110741,-0.7842492915190085,-0.2047684489021896,306.17427397091967,7.127913248258972,32.837978067463425,-26.500526966741106,-999,5,50,11,8,22,7,2,0.9994369745254515,20.738800048828125,0.0263470001518726,0.0836459994316101,11,20.59860038757324,20.893299102783203,20.741600036621097,0.0602300018072128,0.2353409975767135,11,20.661399841308594,0.0648799985647201,0.2321649938821792,11,115000,0.9985659718513488,20.27239990234375,0.0187740009278059,0.0828970000147819,6,20.20359992980957,20.43720054626465,20.274200439453125,0.0290799997746944,0.0866340026259422,6,20.15660095214844,0.0138819999992847,0.0406490005552768,6,115000,0.9998160004615784,20.078800201416016,0.0262170005589723,0.1248300001025199,20,19.800800323486328,20.303300857543945,20.049299240112305,0.051766000688076,0.2412109971046447,20,19.929000854492188,0.0460189990699291,0.2736389935016632,20,115000,0.9984409809112548,20.031299591064453,0.0126010002568364,0.0499959997832775,7,19.98069953918457,20.093900680541992,20.01180076599121,0.0722239986062049,0.1950680017471313,7,19.95359992980957,0.045508999377489,0.134562000632286,7,115000,0.9978899955749512,20.029800415039062,0.0159099996089935,0.0232239998877048,2,20.01799964904785,20.049800872802734,19.8518009185791,0.1071619987487793,0.152999997138977,2,19.779300689697266,0.0449069999158382,0.0656099990010261,2,115000,0.0051678357403938,18.604208665470992
PSO J306.7531-11.8200,-999,-999,-999,93813067531376360,3560749000050202,436750929413150,0,12992314872097,9381,1,1130,6,0.265438580201416,3560749,101689,3,277348352,0,33,-999.0,-999.0,-999.0,-999.0,306.75313782,-11.82000998,0.1891999989748001,0.1891999989748001,,,,,56873.36659722,-999.0,0.5856806219701339,-0.7842318816293077,-0.2048378990441777,306.17382873467494,7.123843898414594,32.83411106064705,-26.50271296000825,-999,0,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.5796250104904175,21.111000061035156,0.1886059939861297,-999.0,1,21.111000061035156,21.111000061035156,-999.0,-999.0,-999.0,0,20.554000854492188,0.1886059939861297,-999.0,1,16781328,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0052149471990906,18.773809916805632
PSO J306.7523-11.8154,-999,-999,-999,93823067522911891,3560749000050092,436750929413040,0,12992314892769,9382,1,1130,6,0.104130018599452,3560749,101689,3,302067712,0,36,-999.0,-999.0,-999.0,-999.0,306.75229764,-11.81541517,0.1181999966502189,0.1181999966502189,,,,,56527.38207176,-999.0,0.5856789492579609,-0.7842536291002653,-0.2047594042752474,306.1741348838741,7.128501825974838,32.838396989020985,-26.50005271335112,-999,0,2,0,1,1,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.7103070020675659,21.87700080871582,0.1738090068101883,-999.0,1,21.87700080871582,21.87700080871582,21.866899490356445,0.1961109936237335,-999.0,1,22.07489967346191,0.1738090068101883,-999.0,1,4120,0.999396026134491,21.281099319458008,0.117247998714447,-999.0,1,21.281099319458008,21.281099319458008,21.33049964904785,0.2196750044822693,-999.0,1,21.28860092163086,0.117247998714447,-999.0,1,280,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0052364854931759,18.851347775400384
PSO J306.7533-11.8177,-999,-999,-999,93813067533189096,3560749000050221,436750929413169,0,12992314925159,9381,1,1130,6,0.0512052104353953,3560749,101689,3,277348352,0,33,-999.0,-999.0,-999.0,-999.0,306.75334174,-11.81765752,0.0621800012886524,0.0621800012886524,,,,,56475.50342593,-999.0,0.5856884450775078,-0.7842365349490589,-0.2047977113001625,306.17459268856675,7.1260798009507464,32.83659406553029,-26.50191530083003,-999,0,2,0,2,0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.7990509867668152,20.697200775146484,0.169977992773056,0.2759180068969726,2,20.62299919128418,20.96299934387207,-999.0,-999.0,-999.0,0,20.43239974975586,0.0597090013325214,0.0897430032491684,2,16781328,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0052865355918353,19.031528130543588
PSO J306.7534-11.8183,-999,-999,-999,93813067534208363,3560749000050234,436750929413182,0,12992314925249,9381,1,1130,6,0.660816289168611,3560749,101689,3,268959744,0,32,-999.0,-999.0,-999.0,-999.0,306.75341631,-11.8183267,0.0579399988055229,0.0579399988055229,,,,,56527.38207176,-999.0,0.5856880344598654,-0.7842338561818171,-0.2048091431277823,306.17450233197155,7.125412649818235,32.835948108529884,-26.502260198546132,-999,0,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.6952840089797974,20.09819984436035,0.0559599995613098,-999.0,1,20.09819984436035,20.09819984436035,-999.0,-999.0,-999.0,0,19.95050048828125,0.0559599995613098,-999.0,1,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.005287066253903,19.03343851406118
PSO J306.7463-11.8132,-999,-999,-999,93823067463374490,3560749000049308,436750929412256,0,12992314900474,9382,1,1130,6,0.508774969269312,3560749,101689,3,268959744,0,32,-999.0,-999.0,-999.0,-999.0,306.74634028,-11.81322126,0.2604599893093109,0.2604599893093109,,,,,55329.57952546,-999.0,0.5856020931855854,-0.784320803051122,-0.2047219244680552,306.16896012874685,7.132030304621784,32.837913795472005,-26.493837516269664,-999,0,1,0,0,0,1,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.4993759989738464,20.997900009155273,0.26002898812294,-999.0,1,20.997900009155273,20.997900009155273,-999.0,-999.0,-999.0,0,21.749799728393555,0.26002898812294,-999.0,1,4120,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0055861705138336,20.110213849809064
PSO J306.7534-11.8165,-999,-999,-999,93823067533920539,3560749000050231,436750929413179,0,12992314893223,9382,1,1130,6,0.770029834257467,3560749,101689,3,436527104,7,52,306.75337315,-11.8164515,0.0010000000474974,0.0010000000474974,306.75340160009614,-11.816496492405422,0.0199015054459729,0.0199015054459729,-3.970570231056031,17.9464677018713,13.503476066955145,13.503476066955145,56342.36680460065,2.376159191131592,0.5856917475194275,-0.7842392479184938,-0.2047778770079291,306.1749271400422,7.1271914812482375,32.83779728118155,-26.501483435866483,-999,3,13,0,0,5,6,2,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,16416,0.9985179901123048,21.16900062561035,0.0482829995453357,0.1762299984693527,5,21.061599731445312,21.501100540161133,20.996000289916992,0.2044679969549179,0.4131340086460113,4,20.971599578857425,0.2437780052423477,0.4310390055179596,5,115000,0.9990479946136476,20.59950065612793,0.0715849995613098,0.1434600055217743,5,20.336700439453125,20.694400787353516,20.43239974975586,0.0694670006632804,0.2384340018033981,4,20.43549919128418,0.1001999974250793,0.2681779861450195,5,115000,0.9717509746551514,20.152099609375,0.2140659987926483,0.3230650126934051,2,19.858299255371097,20.286500930786133,20.40369987487793,0.2789750099182129,-999.0,1,20.32040023803711,0.0002260000037495,-999.0,2,115000,0.0056572960115082,20.366265641404194
PSO J306.7536-11.8201,-999,-999,-999,93813067536206319,3560749000050271,436750929413219,0,12992314872317,9381,1,1130,6,0.547652259979073,3560749,101689,3,268959744,0,32,-999.0,-999.0,-999.0,-999.0,306.75362192,-11.82006486,0.0654399991035461,0.0654399991035461,,,,,56873.37967593,-999.0,0.5856871306310893,-0.7842267759044409,-0.2048388365707226,306.17427904815435,7.123676961676133,32.83427567562166,-26.50316664439036,-999,0,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.4882760047912597,19.419599533081055,0.0636989995837211,-999.0,1,19.419599533081055,19.419599533081055,-999.0,-999.0,-999.0,0,19.991199493408203,0.0636989995837211,-999.0,1,4112,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0056859072690732,20.469266168648346
PSO J306.7538-11.8180,-999,-999,-999,93813067538178816,3560749000050293,436750929413241,0,12992314925290,9381,1,1130,6,0.0044134454842782,3560749,101689,3,310456320,0,37,-999.0,-999.0,-999.0,-999.0,306.75382283,-11.81797849,0.0589100010693073,0.0589100010693073,,,,,56527.38207176,-999.0,0.5856943434684816,-0.784230697903525,-0.2048031945424054,306.1749758005111,7.125655247634086,32.83648696531919,-26.50247706167592,-999,0,1,0,0,1,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.8668090105056763,20.39139938354492,0.056972000747919,-999.0,1,20.39139938354492,20.39139938354492,-999.0,-999.0,-999.0,0,19.694799423217773,0.056972000747919,-999.0,1,16777496,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,-999.0,-999.0,0,-999.0,-999.0,-999.0,0,0,0.0057095127821376,20.554246015728996
