objName,objAltName1,objAltName2,objAltName3,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,astrometryCorrectionFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,pmra,pmdec,pmraErr,pmdecErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,uniquePspsSTid,primaryDetection,bestDetection,gippDetectID,gstackDetectID,gstackImageID,gra,gdec,graErr,gdecErr,gEpoch,gPSFMag,gPSFMagErr,gApMag,gApMagErr,gKronMag,gKronMagErr,ginfoFlag,ginfoFlag2,ginfoFlag3,gnFrames,gxPos,gyPos,gxPosErr,gyPosErr,gpsfMajorFWHM,gpsfMinorFWHM,gpsfTheta,gpsfCore,gpsfLikelihood,gpsfQf,gpsfQfPerfect,gpsfChiSq,gmomentXX,gmomentXY,gmomentYY,gmomentR1,gmomentRH,gPSFFlux,gPSFFluxErr,gApFlux,gApFluxErr,gApFillFac,gApRadius,gKronFlux,gKronFluxErr,gKronRad,gexpTime,gExtNSigma,gsky,gskyErr,gzp,gPlateScale,rippDetectID,rstackDetectID,rstackImageID,rra,rdec,rraErr,rdecErr,rEpoch,rPSFMag,rPSFMagErr,rApMag,rApMagErr,rKronMag,rKronMagErr,rinfoFlag,rinfoFlag2,rinfoFlag3,rnFrames,rxPos,ryPos,rxPosErr,ryPosErr,rpsfMajorFWHM,rpsfMinorFWHM,rpsfTheta,rpsfCore,rpsfLikelihood,rpsfQf,rpsfQfPerfect,rpsfChiSq,rmomentXX,rmomentXY,rmomentYY,rmomentR1,rmomentRH,rPSFFlux,rPSFFluxErr,rApFlux,rApFluxErr,rApFillFac,rApRadius,rKronFlux,rKronFluxErr,rKronRad,rexpTime,rExtNSigma,rsky,rskyErr,rzp,rPlateScale,iippDetectID,istackDetectID,istackImageID,ira,idec,iraErr,idecErr,iEpoch,iPSFMag,iPSFMagErr,iApMag,iApMagErr,iKronMag,iKronMagErr,iinfoFlag,iinfoFlag2,iinfoFlag3,inFrames,ixPos,iyPos,ixPosErr,iyPosErr,ipsfMajorFWHM,ipsfMinorFWHM,ipsfTheta,ipsfCore,ipsfLikelihood,ipsfQf,ipsfQfPerfect,ipsfChiSq,imomentXX,imomentXY,imomentYY,imomentR1,imomentRH,iPSFFlux,iPSFFluxErr,iApFlux,iApFluxErr,iApFillFac,iApRadius,iKronFlux,iKronFluxErr,iKronRad,iexpTime,iExtNSigma,isky,iskyErr,izp,iPlateScale,zippDetectID,zstackDetectID,zstackImageID,zra,zdec,zraErr,zdecErr,zEpoch,zPSFMag,zPSFMagErr,zApMag,zApMagErr,zKronMag,zKronMagErr,zinfoFlag,zinfoFlag2,zinfoFlag3,znFrames,zxPos,zyPos,zxPosErr,zyPosErr,zpsfMajorFWHM,zpsfMinorFWHM,zpsfTheta,zpsfCore,zpsfLikelihood,zpsfQf,zpsfQfPerfect,zpsfChiSq,zmomentXX,zmomentXY,zmomentYY,zmomentR1,zmomentRH,zPSFFlux,zPSFFluxErr,zApFlux,zApFluxErr,zApFillFac,zApRadius,zKronFlux,zKronFluxErr,zKronRad,zexpTime,zExtNSigma,zsky,zskyErr,zzp,zPlateScale,yippDetectID,ystackDetectID,ystackImageID,yra,ydec,yraErr,ydecErr,yEpoch,yPSFMag,yPSFMagErr,yApMag,yApMagErr,yKronMag,yKronMagErr,yinfoFlag,yinfoFlag2,yinfoFlag3,ynFrames,yxPos,yyPos,yxPosErr,yyPosErr,ypsfMajorFWHM,ypsfMinorFWHM,ypsfTheta,ypsfCore,ypsfLikelihood,ypsfQf,ypsfQfPerfect,ypsfChiSq,ymomentXX,ymomentXY,ymomentYY,ymomentR1,ymomentRH,yPSFFlux,yPSFFluxErr,yApFlux,yApFluxErr,yApFillFac,yApRadius,yKronFlux,yKronFluxErr,yKronRad,yexpTime,yExtNSigma,ysky,yskyErr,yzp,yPlateScale,distance,sep_as
PSO J306.7478-11.8194,-999,-999,-999,93813067478107083,3560749000049501,436750929412449,0,12992314926495,9381,1,1130,6,0.548491598617743,3560749,101689,3,436285440,0,52,306.74781417,-11.81939205,0.0010000000474974,0.0010000000474974,306.74781138,-11.81942157,0.1060499995946884,0.1060499995946884,,,,,56515.68351852,0.0460000000894069,0.5856089727267098,-0.7842880109461976,-0.2048278471009859,306.1688702653231,7.125665614520153,32.83228419669737,-26.497727593532055,-999,2,2,0,0,0,2,0,3787894000003030,1,0,9937,2523017091548718801,3730134,306.74781417,-11.81939244,0.2473320066928863,0.2250020056962967,55933.9263037,24.455900192260746,0.4936510026454925,24.49410057067871,0.0271189995110034,-999.0,-999.0,35651585,4,196608,13,3891.389892578125,2872.699951171875,0.9893320202827454,0.9000130295753479,1.227550029754639,1.1867400407791138,13.600099563598633,0.1652369946241378,-999.0,0.9991679787635804,0.9991679787635804,1.1845300197601318,-999.0,-999.0,-999.0,-999.0,-999.0,5.992829983370029e-07,2.95836002806027e-07,5.785630037280498e-07,1.5690000410018e-08,0.8865320086479187,2.7499799728393555,-999.0,-999.0,-999.0,903.0,-999.0,-6.1139702189905165e-09,5.129189730723738e-07,25.006099700927734,0.2499990016222,9937,2523017145504245457,3730335,306.74781287,-11.8193915,0.1629790067672729,0.1459230035543441,55910.056186,23.948299407958984,0.354885995388031,26.013999938964844,0.0578450001776218,-999.0,-999.0,35651585,4,196608,10,3891.389892578125,2872.699951171875,0.6519190073013306,0.5836910009384155,1.1073700189590454,1.041949987411499,44.539100646972656,0.0926365032792091,-999.0,0.9980689883232116,0.9980689883232116,1.3128399848937988,-999.0,-999.0,-999.0,-999.0,-999.0,9.565110303810798e-07,3.394519865196344e-07,1.4269700443492186e-07,8.254260386308943e-09,0.872169017791748,2.4999899864196777,-999.0,-999.0,-999.0,800.0,-999.0,2.728109960159486e-09,6.565260264324024e-07,25.042600631713867,0.2499990016222,9937,2523051822264886993,3859516,306.74781604,-11.81937903,0.0411143004894256,0.0380642004311084,56264.3086808,22.20199966430664,0.0865430012345314,22.83289909362793,0.0101669998839497,22.78949928283691,0.1938810050487518,35651585,0,196608,21,3891.340087890625,2872.89990234375,0.1644580066204071,0.1522569954395294,1.16881000995636,1.1377099752426147,38.62350082397461,0.6560360193252563,-1.048379999701865e-06,0.9975939989089966,0.9975939989089966,1.251270055770874,0.1107209995388984,0.0094525497406721,0.1702769994735717,0.8723300099372864,0.5510950088500977,4.777380127052311e-06,4.1345001022818906e-07,2.6720099413068965e-06,2.7167299521124733e-08,0.8865320086479187,2.7499899864196777,2.781009925456601e-06,5.3918597586744e-07,2.1808199882507324,1425.0,-4.882329940795898,-3.9070300772436894e-08,6.194979960127966e-07,25.015899658203125,0.2499990016222,9937,2523010221211657937,3704540,306.74782696,-11.81939205,0.0301533993333578,0.0270252004265785,55815.5455027,21.427900314331055,0.0799179971218109,21.415300369262695,0.0078400000929832,21.550500869750977,0.1372330039739608,35651585,0,196608,9,3891.18994140625,2872.72998046875,0.1206149980425834,0.1081020012497901,0.8641970157623291,0.8251979947090149,53.92729949951172,0.3760640025138855,0.604578971862793,0.9984639883041382,0.9984639883041382,1.3051600456237793,0.0802259966731071,-0.0017035399796441,0.1146349981427192,0.7213039994239807,0.7770400047302246,9.746429896040354e-06,7.789139999658801e-07,9.86007034953218e-06,7.729919815346875e-08,0.8504840135574341,1.9999799728393557,8.705380423634779e-06,1.194669948745286e-06,1.8032599687576296,660.0,0.5178269743919373,-5.054960006134479e-09,1.685720008026692e-06,25.051300048828125,0.2499980032444,9937,2523007778717443793,3695441,306.74781304,-11.81939265,0.1205610036849975,0.1121829971671104,56029.5994392,21.73419952392578,0.3283590078353882,-999.0,0.0088309999555349,-999.0,-999.0,35651585,4,196608,9,3891.389892578125,2872.699951171875,0.482246994972229,0.4487319886684418,0.8694440126419067,0.8453029990196228,-56.64419937133789,0.95973002910614,-999.0,0.9981539845466614,0.9981539845466614,1.1532200574874878,-999.0,-999.0,-999.0,-999.0,-999.0,7.350280156970257e-06,2.413529955447302e-06,-7.17643979442073e-06,6.337530322753082e-08,0.856685996055603,2.2499899864196777,-999.0,-999.0,-999.0,640.0,-999.0,-4.582240009654016e-08,4.335759967943886e-06,25.05229949951172,0.2499990016222,0.0008854373757099,3.081936181810364
PSO J306.7476-11.8160,-999,-999,-999,93823067476151225,3560749000068631,436750929432433,0,12992314895181,9382,1,1130,6,0.846750617815881,3560749,101689,3,1343750144,0,160,306.74761697,-11.81595762,0.0010000000474974,0.0010000000474974,306.74761697,-11.81595762,0.0010000000474974,0.0010000000474974,,,,,55886.50931713,-999.0,0.5856137193371314,-0.784299919045771,-0.2047686712095594,306.16952135652485,7.129074098935025,32.83571499816915,-26.496112770447116,-999,1,0,0,0,0,0,0,3787894000006234,1,0,9948,2523017091548718812,3730134,306.74761697,-11.81595762,0.4637520015239715,0.4218840003013611,55933.9263037,25.125600814819336,0.9256060123443604,-999.0,0.079305000603199,-999.0,-999.0,35651585,4,196608,13,3894.27001953125,2922.2099609375,1.8550200462341309,1.687540054321289,1.2248300313949585,1.185960054397583,14.404600143432615,0.167383000254631,-999.0,0.99823397397995,0.99823397397995,1.2031899690628052,-999.0,-999.0,-999.0,-999.0,-999.0,3.234009966490703e-07,2.993419911945239e-07,-6.326990131810818e-08,5.017629867154483e-09,0.8865320086479187,2.7499799728393555,-999.0,-999.0,-999.0,903.0,-999.0,-6.3763199165123305e-09,5.14493990522169e-07,25.006099700927734,0.2499990016222,9948,2523017145504245468,3730335,306.74764419,-11.81591403,0.0931740030646324,0.0834226980805397,55910.056186,23.339399337768555,0.2028850018978119,25.694900512695312,0.049940999597311,-999.0,-999.0,35651585,0,196608,10,3893.8701171875,2922.820068359375,0.3726969957351684,0.3336920142173767,1.1075899600982666,1.042050004005432,44.57279968261719,0.0906455963850021,-0.6308130025863647,0.9978709816932678,0.9978709816932678,1.3047000169754028,0.1698150038719177,0.0007206940208561,0.104541003704071,-999.0,0.7835630178451538,1.6758499441493768e-06,3.400060109015613e-07,1.914389997637045e-07,9.560619851356478e-09,0.8849009871482849,2.4999899864196777,-999.0,-999.0,-999.0,800.0,-0.4805830121040344,5.379209966349663e-09,6.636370244450518e-07,25.042600631713867,0.2499990016222,9948,2523051822264887004,3859516,306.74761548,-11.81595788,0.2529950141906738,0.2342260032892227,56264.3086808,-999.0,0.5325409770011902,-999.0,0.0093560004606843,-999.0,-999.0,35651585,4,196608,24,3894.27001953125,2922.2099609375,1.011980056762695,0.9369080066680908,1.1699299812316897,1.139310002326965,40.94139862060547,0.656449019908905,-999.0,0.9978139996528624,0.9978139996528624,1.384600043296814,-999.0,-999.0,-999.0,-999.0,-999.0,-6.902390055074648e-07,3.675810091863241e-07,-2.868979890990886e-06,2.6841700417890024e-08,0.8865320086479187,2.7499899864196777,-999.0,-999.0,-999.0,1425.0,-999.0,-3.8941301738759655e-08,6.191619945639104e-07,25.015899658203125,0.2499990016222,9948,2523010221211657948,3704540,306.74761535,-11.81595957,0.3760479986667633,0.3370360136032104,55815.5455027,24.208799362182617,0.9966710209846495,24.64419937133789,0.0346789993345737,-999.0,-999.0,35651585,4,196608,9,3894.27001953125,2922.2099609375,1.5042099952697754,1.3481600284576416,0.8655700087547302,0.8252459764480591,53.81340026855469,0.373540997505188,-999.0,0.9978730082511902,0.9978730082511902,1.3818199634552002,-999.0,-999.0,-999.0,-999.0,-999.0,7.524359944000025e-07,7.499310186176444e-07,5.038839958615426e-07,1.747429934084721e-08,0.8504840135574341,1.9999799728393557,-999.0,-999.0,-999.0,660.0,-999.0,-6.674489849700649e-10,1.6862800293893088e-06,25.051300048828125,0.2499980032444,9948,2523007778717443804,3695441,306.74761587,-11.81595783,1.1647499799728394,1.083799958229065,56029.5994392,-999.0,3.1722800731658936,-999.0,0.0093419998884201,-999.0,-999.0,35651585,4,196608,9,3894.27001953125,2922.2099609375,4.658999919891357,4.335219860076904,0.8701879978179932,0.8456900119781494,-56.99739837646485,0.9673720002174376,-999.0,0.9973739981651306,0.9973739981651306,1.1348899602890017,-999.0,-999.0,-999.0,-999.0,-999.0,-7.594210273964563e-07,2.4091000341286417e-06,-6.4122200456040446e-06,5.99058012085152e-08,0.8684750199317932,2.2499899864196777,-999.0,-999.0,-999.0,640.0,-999.0,-1.836109930763996e-08,4.333900051278761e-06,25.05229949951172,0.2499990016222,0.0026321098968876,9.475595628783276
