source_id,ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,ruwe,phot_variable_flag,sep_as
6904027471530516736,306.7477472786345,-11.814610213799698,,,,,20.80703,21.132322,20.297638,,NOT_AVAILABLE,14.251667070617309
6904027475825960320,306.7510030594252,-11.815132007799535,,,,,20.9401,21.05948,21.068968,,NOT_AVAILABLE,16.21063521562582
6904027475824291072,306.7525776286996,-11.81595548024635,-0.2755112437924106,0.806876,1.741943930003647,-3.161298884143394,20.279507,20.737183,19.798128,1.116619,NOT_AVAILABLE,18.596479451811668
6904027475827236736,306.753869024899,-11.81867188679708,0.4543058452272842,0.025329,1.9953570723076477,-6.9933137106992,14.80919,15.285935,14.167576,0.945074,NOT_AVAILABLE,20.61404648790046
6904027471530517632,306.75315267122284,-11.813898692164832,0.0170414603908314,0.365991,3.005254891565656,-1.808381383999231,19.459696,19.772234,19.005938,0.949902,NOT_AVAILABLE,24.671804107160867
6904027441464548608,306.74564205784594,-11.825124230585477,0.142693261419803,0.1604,-0.7007614365232753,3.9325538929795982,18.27393,18.552687,17.32459,1.028673,NOT_AVAILABLE,25.072753091307252
6904027231012339968,306.7504553755647,-11.825761704470803,0.9057192318340838,0.128016,-2.356054490119148,-8.12685773692161,17.973799,18.73095,17.126518,0.925255,NOT_AVAILABLE,27.309423845556413
6904027441467497984,306.74569281473305,-11.82582360452709,1.8115771434044696,0.022971,12.467303651946798,-1.9858329827820445,14.518969,15.006081,13.86658,1.013283,NOT_AVAILABLE,27.404589561706217
6904027471530516608,306.7555373940033,-11.814669885006968,,,,,21.067392,21.08046,20.44344,,NOT_AVAILABLE,29.96325230016865
