source_id,ra,dec,parallax,parallax_over_error,phot_g_mean_mag,bp_rp,pmra,pmdec,ruwe,num_obs_g_fov,gls_freq_g_fov,gls_freq_ampl_g_fov,gls_freq_fap_g_fov,nhm_fund_freq_g_fov,spearman_corr_ipd_g_fov,spearman_corr_exf_g_fov,scan_angle_model_ampl_sig_g_fov,M_G,jestin_var
356922880493142016,28.012371952646653,47.002389874237195,60.56433165675938,1950.8434,12.495588,-0.11815357,4.645151488137252,122.02466751166328,1.0681354,36,24.273618434283,0.6454127,0.0055179656453897,24.27357926023953,-0.23629344,0.82673794,2.6802535,11.406672645154332,
719893044876142848,133.5583938078841,39.09354086728205,2.1304273962184217,11.818316,19.20104,0.16593361,-5.792493631336255,-37.73355632323468,0.9857171,45,11.658462326328,0.5076678,0.0405022891197496,11.658474550450812,0.17193677,0.14540337,5.58303,10.843373691370495,
2000317246438002688,338.27198196390935,50.938865183602,7.554898128202945,103.41296,17.587143,0.06721687,104.27138124542384,21.68984936071252,1.0692288,55,13.238755992396,0.43441486,0.0464389269658314,13.238785484190329,0.24051803,0.21736532,2.5099452,11.978286062992954,False
2478893842934875136,22.95011595742701,-5.983399016576962,1.0742846364061716,11.760895,17.262123,-0.4895401,9.789389991908813,-5.84683168777639,0.9910609,44,11.669288555678,0.54433805,0.0136138101131879,11.669306859616087,0.14954193,0.056424845,1.1542426,7.417719824149156,False
368777952303430656,11.769170331941368,39.38909530051625,2.9526430703795494,11.8027525,19.188795,-0.06983566,31.05967947102721,-4.231006704648814,0.98650706,40,0.730258673025,0.5600907,0.0313126860880061,0.7302284096419406,0.28968105,0.20840336,2.8631492,11.539849752716448,
374657212775889920,14.883228140309162,41.39948015856254,2.2000316361250625,17.234758,17.812777,-0.4105072,5.526014535610968,-5.6853899737869895,1.045304,43,0.087711661397,0.5798895,0.0037343152691221,0.0876824257180985,0.2461492,0.2748663,3.6907089,9.524921629783208,
1152261110436247040,112.35611846787153,87.73069103678168,5.52553834632471,54.70774,18.328793,-0.17947578,8.621345638766824,19.00909291268569,1.0257646,53,4.936167324672,0.4793892,0.0106389328419926,4.936162833585712,-0.040719237,0.34183672,1.2383345,12.04066598594714,
1558322303741820928,204.92117574657848,48.79099448007532,6.6191055532637915,103.27376,17.36948,0.08147049,-35.079909584434894,7.0925123167109945,1.0084792,65,11.904118941249,0.40707356,0.0128621497595172,11.904090865321557,0.082228296,0.21852358,1.2801825,11.47347653365865,False
2709363196787375488,337.284933720522,6.379392938006384,16.101856710613355,379.6597,14.775615,-0.1948595,-175.13095476894574,-105.00692691575786,1.0178238,21,5.414397903091,0.82812023,0.0219054613932636,5.41440393529672,0.27532467,0.75025797,1.1695427,10.809994787824252,False
347421863079033088,26.60504080842529,40.97640830692072,5.177406338590982,26.477772,18.02383,0.13152504,44.51355849189253,-50.11169957214992,1.02653,33,12.625339795597,0.6629066,0.0114249146336777,12.625383289717274,0.32987967,-0.17384616,2.1029534,11.594391255354221,
