ra,dec,mjd,mag_auto,magerr_auto,filter,fwhm,class_star,exposure
247.3474168067111,-29.051586991969803,58715.97675778344,22.594332,0.158811,i,0.956646,0.789916,c4d_190820_232631_ooi_i_v1
247.33764913168304,-29.05666100410582,58715.97675778344,21.11463,0.075905,i,1.807327,0.046805,c4d_190820_232631_ooi_i_v1
247.33605785921517,-29.05859512279919,58715.97675778344,20.975561,0.053896,i,1.010189,0.981265,c4d_190820_232631_ooi_i_v1
247.3375362504411,-29.054062612861895,58715.97675778344,21.654099,0.07386,i,1.07514,0.967554,c4d_190820_232631_ooi_i_v1
247.33731279949404,-29.052385942200996,58715.97675778344,19.078892,0.010973,i,0.899001,0.983106,c4d_190820_232631_ooi_i_v1
247.33703027435143,-29.053336255578316,58715.97675778344,20.69941,0.038606,i,1.017129,0.981196,c4d_190820_232631_ooi_i_v1
247.33650878066183,-29.049888741185853,58715.97675778344,21.64328,0.079045,i,1.851033,0.17973,c4d_190820_232631_ooi_i_v1
247.34322356352038,-29.05526770750051,58715.97675778344,20.370996,0.038157,i,0.959111,0.908966,c4d_190820_232631_ooi_i_v1
247.34354519149292,-29.053452270039763,58715.97675778344,19.067705,0.012798,i,3.233161,0.034944,c4d_190820_232631_ooi_i_v1
247.3442341959814,-29.056367823079484,58715.97675778344,15.894988,0.002898,i,0.923962,0.995344,c4d_190820_232631_ooi_i_v1
247.3460731829075,-29.05601458328166,58715.97675778344,21.474747,0.097071,i,0.993231,0.824481,c4d_190820_232631_ooi_i_v1
247.34672916531628,-29.051395157035714,58715.97675778344,21.510494,0.071798,i,1.145629,0.875376,c4d_190820_232631_ooi_i_v1
247.3473360617625,-29.057857804461996,58715.97675778344,21.966358,0.145388,i,1.125226,0.839699,c4d_190820_232631_ooi_i_v1
247.34738274736304,-29.059328484697335,58715.97675778344,17.586329,0.004626,i,0.986777,0.949734,c4d_190820_232631_ooi_i_v1
247.34851381511746,-29.052403487102826,58715.97675778344,22.717773,0.216016,i,1.070645,0.739916,c4d_190820_232631_ooi_i_v1
247.34181139572334,-29.059777943252637,58715.97675778344,18.078735,0.005828,i,0.901614,0.982219,c4d_190820_232631_ooi_i_v1
247.34158953365147,-29.05876588605801,58715.97675778344,20.3225,0.031653,i,0.9252,0.913754,c4d_190820_232631_ooi_i_v1
247.3420830596434,-29.050121607042698,58715.97675778344,21.286694,0.061739,i,1.025679,0.465488,c4d_190820_232631_ooi_i_v1
247.34137875143952,-29.05101313749088,58715.97675778344,20.299501,0.03927,i,1.806292,0.025399,c4d_190820_232631_ooi_i_v1
247.34235690278786,-29.05476336035709,58715.97675778344,22.532988,0.210092,i,2.525087,0.030947,c4d_190820_232631_ooi_i_v1
247.34082188221615,-29.057386014540345,58715.97675778344,20.007748,0.023445,i,0.926164,0.98132,c4d_190820_232631_ooi_i_v1
247.3405007543105,-29.054254963137414,58715.97675778344,22.102842,0.099385,i,0.993356,0.960115,c4d_190820_232631_ooi_i_v1
247.34008419525895,-29.052729892470012,58715.97675778344,20.229593,0.026835,i,0.922375,0.982869,c4d_190820_232631_ooi_i_v1
247.34015861513404,-29.051092943967006,58715.97675778344,22.715466,0.1483,i,1.315781,0.714224,c4d_190820_232631_ooi_i_v1
247.33840230139788,-29.058124017060603,58715.97675778344,16.738363,0.003211,i,0.980919,0.980991,c4d_190820_232631_ooi_i_v1
