source_id,file,tier_used,class_v2_corrected,M2_msun_v2_corrected,M1_used,P_yr_v2,e_v2,GaiaDR3,Gmag,M1,A,e_A,M2min,e_M2min,PII,PIII,_RA,_DE
693994976196519296,main_hunt_derived_v2_M1corrected,Tier-1 NS,dormant_NS_candidate,1.3035574556339935,1.2933366298675537,2.008172350891748,0.2087248644446751,693994976196519296,12.16456,1.346184,0.624864627416983,0.024774957106089,1.329907180464532,0.078853471184074,0.525754742452575,0.474255257447426,140.47151,26.17615
3083622729954355072,main_hunt_derived_v2_M1corrected,Tier-1 NS,dormant_NS_candidate,1.5269990360841894,1.6880712509155271,1.2391404980155485,0.2672974056715546,3083622729954355072,8.86286,1.699783,0.587363792460341,0.014736751929984,1.532383330670353,0.056214713964905,0.995970040299597,0.004039959600404,122.12582,0.13208
5739213168119531392,main_hunt_derived_v2_M1corrected,Tier-1 NS,dormant_NS_candidate,1.4834109196810674,1.5570321083068848,1.786462469789705,0.4909418159264258,5739213168119531392,12.38802,1.489401,0.618901567726133,0.035596797705037,1.450481306657679,0.124316132601832,0.606533934660653,0.393476065239348,138.86265,-11.42811
823243942431149568,main_hunt_derived_v2_M1corrected,Tier-1 NS,dormant_NS_candidate,1.497857084757106,1.8521950244903564,1.8299322651759424,0.2014184303536833,823243942431149568,9.53376,1.678957,0.562893570704368,0.008563568102453,1.422961101455449,0.031185438011881,1.0,9.99990000099999e-06,149.73741,47.75978
5446310318525312768,main_hunt_derived_v2_M1corrected,Tier-1 NS,dormant_NS_candidate,1.345954020528763,1.1339192390441897,2.372506885417159,0.2473750029990768,5446310318525312768,10.37285,1.156729,0.699838624084229,0.017488862683475,1.358828040760933,0.053067062928562,1.9999800002e-05,0.999990000099999,153.103,-35.62033
6060592342385078400,main_hunt_derived_v2_M1corrected,Tier-1 NS,dormant_NS_candidate,1.310250418247815,1.353559970855713,2.258284791082273,0.8156536335778093,6060592342385078400,12.49147,1.28696,0.626849679552944,0.023649672682317,1.277447752270881,0.072159149432396,0.587914120858791,0.41209587904121,194.86904,-57.03404
5880561783101527552,main_hunt_derived_v2_M1corrected,Tier-1 NS,dormant_NS_candidate,1.6647381450579952,2.115361452102661,1.8603172049540015,0.3555397801776593,5880561783101527552,11.65047,2.048192,0.540211105547754,0.018716382276061,1.636706021500616,0.080560965375009,0.996590034099659,0.003419965800342,226.84488,-56.21214
6281177228434199296,main_hunt_derived_v2_M1corrected,Tier-1 BH,dormant_BH_candidate,11.972146497616771,0.9933247566223145,0.4214845618249239,0.1800889436990843,6281177228434199296,11.25872,0.951687,2.205357832741133,0.105420308506875,11.905034742536959,1.487093207536028,9.99990000099999e-06,1.0,223.20971,-19.37362
6203680487815763072,main_hunt_derived_v2_M1corrected,Tier-1 NS,dormant_NS_candidate,1.4175145079883071,1.609143614768982,2.303598827886917,0.4834401999488206,6203680487815763072,10.25587,1.668992,0.571130469684689,0.018671185016149,1.444505141145374,0.068370054779496,0.998170018299817,0.001839981600184,222.23773,-33.26122
1315399022199887616,main_hunt_derived_v2_M1corrected,Tier-1 NS,dormant_NS_candidate,1.353403464062679,1.311126947402954,1.6844658532062131,0.5542285504255962,1315399022199887616,11.31806,1.394916,0.630225032910928,0.020276349699484,1.395794526914406,0.06737135025264,0.494125058749412,0.505884941150588,241.42231,26.08944
4539644023711472128,main_hunt_derived_v2_M1corrected,Tier-1 NS,dormant_NS_candidate,1.3041736918467517,1.4299999475479126,1.4623710202800428,0.5088426086173891,4539644023711472128,10.15602,1.50474,0.582045355055741,0.011066609523208,1.338655306513691,0.037095033234346,1.0,9.99990000099999e-06,258.94004,9.93367
6032624928403076480,main_hunt_derived_v2_M1corrected,Tier-1 NS,dormant_NS_candidate,1.209739399367237,1.3963000774383545,0.5737206699201483,0.3079723049741963,6032624928403076480,10.49082,1.402822,0.570668895384018,0.012902966752413,1.212715803221675,0.039687405200299,0.999620003799962,0.000389996100039,253.30709,-29.42611
4369616748182241664,main_hunt_derived_v2_M1corrected,Tier-1 NS,dormant_NS_candidate,1.4405121843995443,1.6154251098632812,2.4944173324394536,0.4893546691890093,4369616748182241664,11.4534,1.59027,0.586043798620703,0.010714319513256,1.428949255127675,0.038167384843706,0.999990000099999,1.9999800002e-05,265.73268,-1.26918
4132846196270042880,main_hunt_derived_v2_M1corrected,Tier-1 NS,dormant_NS_candidate,1.2835481321513629,1.322005271911621,2.43772054172043,0.3707542770960006,4132846196270042880,12.0542,1.545851,0.586255700514486,0.024884872470652,1.389770270975583,0.086196203494412,0.940810591894081,0.0591994080059199,254.72576,-16.99015
4042401027000908928,main_hunt_derived_v2_M1corrected,Tier-1 NS,dormant_NS_candidate,1.44221382784621,1.262831,2.502595323880697,0.706372137430245,4042401027000908928,10.5246,1.762802,0.614954325525454,0.035446781034294,1.700467238566777,0.145714421203521,0.508384916150838,0.491625083749163,269.26511,-33.63837
5963752825737968000,main_hunt_derived_v2_M1corrected,Tier-1 NS,dormant_NS_candidate,1.2481286035102834,1.601604461669922,1.8699966572586475,0.2191484594423537,5963752825737968000,10.2823,1.672491,0.523131606725275,0.009729705794168,1.277162920799961,0.033393100209719,1.0,9.99990000099999e-06,256.40771,-44.85697
6019111239000040448,main_hunt_derived_v2_M1corrected,Tier-1 NS,dormant_NS_candidate,1.312149428873986,1.3189890384674072,0.7529139410615087,0.4598121510960913,6019111239000040448,12.34856,1.276949,0.634577554171717,0.043961921246928,1.291031958643851,0.134528013743248,0.469365306346937,0.530644693553064,250.73574,-37.86948
2139246764018598912,main_hunt_derived_v2_M1corrected,Tier-1 NS,dormant_NS_candidate,1.2348540801703325,1.3611383438110352,1.4331598180676317,0.360705407458368,2139246764018598912,11.7009,1.292028,0.600233396642342,0.011100991862668,1.202437596243051,0.032769183446308,0.999640003599964,0.000369996300037,290.89134,51.76955
6419437207856851584,main_hunt_derived_v2_M1corrected,Tier-1 NS,dormant_NS_candidate,1.2779290054618238,1.4369529485702517,2.0984744581907084,0.381204526616091,6419437207856851584,10.71894,1.48802,0.575177051481432,0.010001653412002,1.30112252089766,0.032837294954312,1.0,9.99990000099999e-06,279.87824,-71.33566
1827302018034513920,main_hunt_derived_v2_M1corrected,Tier-1 NS,dormant_NS_candidate,1.7050118048899128,1.6399999856948853,1.6118513113137083,0.6000285179193678,1827302018034513920,11.06549,2.065881,0.598563887102103,0.019499181935731,1.914759180853599,0.09182158152457,0.351826481735183,0.648183518164818,299.53886,22.76119
4478882610297970944,main_hunt_derived_v2_M1corrected,Tier-1 NS,dormant_NS_candidate,1.243645578512535,1.4924532175064087,1.2580907651344353,0.3075807009062772,4478882610297970944,9.8082,1.384977,0.570335785960916,0.016092541735527,1.196277442112057,0.048845681723682,0.995630043699563,0.004379956200438,278.6143,7.64546
2101876975134753024,main_hunt_derived_v2_M1corrected,Tier-1 NS,dormant_NS_candidate,1.2696890100779226,1.4753432273864746,0.844433343058195,0.3316200823202697,2101876975134753024,11.06199,1.473982,0.569070931053285,0.019357993458704,1.269074137386995,0.06242330161067,0.997770022299777,0.002239977600224,289.81474,42.09672
2127900555635640832,main_hunt_derived_v2_M1corrected,Tier-1 NS,dormant_NS_candidate,1.521586959016279,1.7521460056304932,0.8305749675810271,0.1510973736015668,2127900555635640832,11.79899,1.593139,0.590865144163908,0.015979706331675,1.448790933460165,0.05741078752974,0.793782062179378,0.206227937720623,289.25409,47.3141
2129927539681151872,main_hunt_derived_v2_M1corrected,Tier-1 NS,dormant_NS_candidate,1.3478742258987315,1.7716939449310305,1.4812992086095524,0.552537146918121,2129927539681151872,11.49738,1.670538,0.532089419444027,0.022022140136804,1.306572076056407,0.076441991860257,0.999910000899991,9.99990000099999e-05,290.99745,49.16014
2052738181284248192,main_hunt_derived_v2_M1corrected,Tier-1 NS,dormant_NS_candidate,1.282060231349775,1.4142018556594849,1.7607933211499731,0.1689768023185943,2052738181284248192,11.91998,1.436194,0.586566980272703,0.013875487367963,1.292186550189982,0.044671902279602,0.994230057699423,0.00577994220057799,291.74913,38.64266
4607062438892147456,main_hunt_derived_v2_M1corrected,Tier-1 NS,dormant_NS_candidate,1.3326980647566806,1.5711246728897097,0.6722526795936004,0.2488209991306698,4607062438892147456,11.69203,1.552108,0.565530989538622,0.016259809119442,1.324348034029361,0.054940195728141,0.986920130798692,0.013089869101309,272.76631,37.55133
1841935590054051328,main_hunt_derived_v2_M1corrected,Tier-1 NS,dormant_NS_candidate,1.3030555389109455,1.3397871255874634,1.5399660022069466,0.7070930791540896,1841935590054051328,10.98195,1.205243,0.640550985808929,0.026211184059929,1.235859904687823,0.076335323283594,0.442325576744233,0.557684423155768,317.54185,26.86243
2059123938654428544,main_hunt_derived_v2_M1corrected,Tier-1 NS,dormant_NS_candidate,1.3665795218364507,1.6332688331604004,0.7961364585564631,0.3091930902079422,2059123938654428544,12.14204,1.576969,0.564416603717926,0.015848741049744,1.341738223088526,0.054324617902099,0.995920040799592,0.004089959100409,301.69963,36.18574
1868410215153064704,main_hunt_derived_v2_M1corrected,Tier-1 NS,dormant_NS_candidate,1.92434641245088,2.3462796211242676,1.7080288348369776,0.7225148885653957,1868410215153064704,10.63826,2.25541,0.557455832704555,0.027517530860136,1.885019754170525,0.133598853687389,0.821471785282147,0.178538214617854,316.45911,36.80266
1976272237115747072,main_hunt_derived_v2_M1corrected,Tier-1 NS,dormant_NS_candidate,1.279514137951816,1.580356,1.399290386723131,0.6454688273264017,1976272237115747072,11.63985,1.730223,0.529013277067059,0.033375886558542,1.342217645954388,0.119478239079912,0.995380046199538,0.004629953700463,328.92977,47.83366
6811355413155399040,main_hunt_derived_v2_M1corrected,Tier-1 NS,dormant_NS_candidate,1.7484984155445122,2.5966928005218506,2.6062921379062,0.6637902494018635,6811355413155399040,8.71941,1.674724,0.552939734687247,0.009378390786487,1.383466236405161,0.033597491423433,1.0,9.99990000099999e-06,326.89616,-25.90946
1903279027392243968,main_hunt_derived_v2_M1corrected,Tier-1 NS,dormant_NS_candidate,1.3231074097780224,1.2264127731323242,1.890827123454385,0.6279801031553496,1903279027392243968,11.94201,1.207412,0.665788383422095,0.026130996427358,1.313020118675496,0.078954648021799,0.115568844311557,0.884441155588444,340.15315,35.00434
6545745216706898560,main_hunt_derived_v2_M1corrected,Tier-1 NS,dormant_NS_candidate,1.3316802930187093,1.64036762714386,1.6072369613469455,0.3097434220805945,6545745216706898560,11.24887,1.120861,0.620162272251211,0.025211733712209,1.094887711855754,0.066377397237296,0.783772162278377,0.216237837621624,340.18352,-40.34376
2847870566324824320,main_hunt_derived_v2_M1corrected,Tier-1 NS,dormant_NS_candidate,1.3487590462590635,1.6901628971099854,1.6123135874515373,0.1635938038074434,2847870566324824320,10.07947,1.516544,0.559541427988603,0.008934881670956,1.274310995334647,0.029253201428201,1.0,9.99990000099999e-06,359.173,22.66521
1996182532963972992,main_hunt_derived_v2_M1corrected,Tier-1 NS,dormant_NS_candidate,1.432053657222328,1.7611279487609863,0.653506347839844,0.2899693760382539,1996182532963972992,10.84671,1.79428,0.543459166072168,0.016687610088001,1.446080697354164,0.063209492963676,0.999050009499905,0.000959990400095999,350.91387,55.31236
411532290151732992,main_hunt_derived_v2_relaxed_M1corrected,Tier-1 NS,dormant_NS_candidate,1.7921562218821443,2.120365858078003,2.32646852050481,0.4663634797442587,411532290151732992,11.85077,2.022221,0.570770849972213,0.029444118265451,1.748628018129812,0.130571814943371,0.777232227677723,0.222777772222278,18.63325,54.80202
504135672000072064,main_hunt_derived_v2_relaxed_M1corrected,Tier-1 NS,dormant_NS_candidate,1.428121138395185,1.740158200263977,2.0702404206956646,0.2068714833926729,504135672000072064,12.08183,1.450299,0.584875617407837,0.011856472805036,1.299385522464339,0.038455985803855,0.984540154598454,0.015469845301547,82.05657,76.45287
