###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57455.247430  22.395  7.667     4   31 c  0   1.18  32.31460  38.07367  9485.15  5455.17 4.30 3.51  80.6 -0.475 18.63 20.20 02a57455o0069c
57455.263665 -19.834  1.022   -42   43 c  0   1.00  32.31460  38.07367  9560.85  5539.00 4.21 3.43  79.7 -0.533 18.16 19.66 02a57455o0102c
57459.221859  19.622  2.723    51  140 c  0   1.22  32.31460  38.07367  8716.55  6438.49 4.21 3.35  82.9 -0.541 17.75 18.22 02a57459o0038c
57459.227261 -19.793  1.168   -44   51 c  0   1.22  32.31460  38.07367  8429.47  5848.70 4.18 3.51  78.8 -0.501 18.39 19.53 02a57459o0049c
57459.239536 -19.216  0.390   -75   29 c  0   1.29  32.31460  38.07367  9602.13  5302.59 4.37 3.78  63.9 -0.491 18.89 20.54 02a57459o0072c
57459.254527 -20.731  1.714   -18   32 c  0   1.09  32.31460  38.07367  9558.18  5536.10 4.36 3.94  46.6 -0.499 18.74 20.48 02a57459o0100c
57597.586927  24.238 27.000     1   20 o  0   0.95  32.31460  38.07367  3404.14  4530.36 3.64 3.47 -40.6 -0.440 19.11 20.65 02a57597o0613o
57597.598890 -21.650  2.636    -8   21 o  0   1.01  32.31460  38.07367  3418.30  4571.16 3.63 3.42 -38.0 -0.444 19.11 20.60 02a57597o0637o
57597.611005 -19.845  0.403   -42   17 o  0   1.38  32.31460  38.07367  3372.73  4496.43 3.58 3.38 -41.4 -0.446 19.14 20.61 02a57597o0661o
57597.623586 -19.641  0.528   -50   27 o  0   1.05  32.31460  38.07367  3341.41  4611.92 3.60 3.40 -45.5 -0.445 18.80 19.98 02a57597o0686o
57597.633588  18.639  0.943   127  120 o  0   0.89  32.31460  38.07367  3384.78  4554.34 3.56 3.37 -51.4 -0.464 17.61 17.63 02a57597o0706o
57598.567848 -19.061  0.271   -86   23 o  0   1.16  32.31460  38.07367 10035.01  3979.33 4.43 3.88  64.1 -0.456 19.17 20.98 02a57598o0674o
57598.579706 -19.203  0.352   -76   27 o  0   1.03  32.31460  38.07367 10049.38  4020.07 5.25 4.78  62.7 -0.401 19.00 21.00 02a57598o0698o
57598.580214  19.994  0.731    36   27 o  0   1.03  32.31460  38.07367   369.46  3961.93 5.32 4.77 -28.7 -0.354 18.92 20.91 02a57598o0699o
57598.591595  20.410  1.000    25   25 o  0   0.98  32.31460  38.07367  9987.23  3945.63 4.34 3.85  62.3 -0.469 19.12 20.88 02a57598o0722o
57598.592075  20.353  0.882    26   23 o  0   0.99  32.31460  38.07367   382.67  4001.78 4.57 4.00 -28.0 -0.380 19.06 20.81 02a57598o0723o
57598.603420 -19.005  0.242   -91   22 o  0   1.06  32.31460  38.07367  9971.77  4063.17 4.25 3.70  69.0 -0.469 19.17 20.89 02a57598o0746o
57598.603900  19.615  0.413    52   21 o  0   1.54  32.31460  38.07367   320.98  3921.77 4.56 3.98 -29.2 -0.403 19.09 20.83 02a57598o0747o
57598.615335 -20.829  1.577   -17   27 o  0   1.13  32.31460  38.07367 10002.69  4006.68 5.01 4.56  66.0 -0.425 18.94 20.78 02a57598o0770o
57598.615817  21.254  1.818    11   21 o  0   1.58  32.31460  38.07367   305.74  4039.60 4.56 4.04 -39.9 -0.389 19.02 20.71 02a57598o0771o
57598.626763  18.886  0.413   101   42 o  0   0.96  32.31460  38.07367   350.81  3982.93 4.50 3.84 -38.9 -0.408 18.46 19.61 02a57598o0793o
57605.561582 -20.931  1.000   -15   15 c  0   1.13  32.31460  38.07367  9956.68  5828.43 4.19 3.59  73.3 -0.448 19.65 21.73 02a57605o0631c
57605.572510 -21.288  1.241   -11   14 c  0   1.40  32.31460  38.07367  9975.57  5866.27 4.10 3.44  76.6 -0.446 19.69 21.77 02a57605o0652c
57605.578171  19.233  0.186    74   14 c  0   1.59  32.31460  38.07367   294.01  5806.80 4.01 3.73 -38.7 -0.385 19.65 21.71 02a57605o0663c
57605.584913  20.141  0.446    32   14 c  0   1.09  32.31460  38.07367  9914.31  5794.09 4.13 3.45  79.3 -0.442 19.71 21.80 02a57605o0676c
57605.590639  19.808  0.324    43   14 c  0   1.53  32.31460  38.07367   325.48  5847.44 4.12 3.81 -30.0 -0.388 19.63 21.73 02a57605o0687c
57605.597340  23.713 12.333     1   15 c  0   1.23  32.31460  38.07367  9897.52  5913.58 4.18 3.57  77.3 -0.447 19.68 21.80 02a57605o0700c
57605.603009  20.156  0.481    31   15 c  0   1.21  32.31460  38.07367   264.57  5748.55 4.10 3.81 -38.7 -0.374 19.64 21.72 02a57605o0711c
57605.609757  23.207  7.400     2   14 c  0   1.15  32.31460  38.07367  9941.35  5855.32 4.13 3.40  78.5 -0.445 19.72 21.80 02a57605o0724c
57605.615493 -21.524  1.636    -9   15 c  0   1.36  32.31460  38.07367   231.93  5863.25 4.20 3.88 -36.9 -0.377 19.61 21.72 02a57605o0735c
57605.627906  19.652  0.431    50   22 c  0   1.39  32.31460  38.07367   276.78  5808.42 4.09 3.80 -50.2 -0.373 18.98 20.42 02a57605o0759c
57609.575153  19.222  0.213    74   16 c  0   1.60  32.31460  38.07367  3098.94  2831.22 4.26 3.55 -16.4 -0.432 19.66 21.80 02a57609o0650c
57609.587450  19.061  0.216    86   19 c  0   0.96  32.31460  38.07367  3112.88  2872.66 4.28 3.61 -20.8 -0.424 19.52 21.62 02a57609o0674c
57609.599796  20.340  0.689    26   18 c  0   1.28  32.31460  38.07367  3048.91  2796.14 4.27 3.57 -17.0 -0.430 19.55 21.65 02a57609o0698c
57609.612304 -21.381  1.462   -10   15 c  0   1.47  32.31460  38.07367  3032.45  2913.75 4.26 3.57 -18.3 -0.428 19.68 21.80 02a57609o0722c
57609.624908 -21.455  1.840   -10   18 c  0   1.32  32.31460  38.07367  3076.46  2857.87 4.17 3.50 -17.3 -0.441 19.40 21.21 02a57609o0746c
57617.548591 -20.530  1.548   -22   34 o  0   0.67  32.31460  38.07367  3311.76  4466.33 3.55 3.23 -39.7 -0.491 18.62 20.12 02a57617o0619o
57617.561418  20.628  1.302    20   26 o  0   1.53  32.31460  38.07367  3328.24  4505.69 3.73 3.35 -39.2 -0.479 18.60 20.17 02a57617o0643o
57617.574233  20.557  1.552    22   34 o  0   0.83  32.31460  38.07367  3266.24  4430.44 3.66 3.32 -36.7 -0.481 18.63 20.19 02a57617o0667o
57617.587146  20.924  1.951    16   30 o  0   0.99  32.31460  38.07367  3251.24  4548.34 3.71 3.32 -34.3 -0.479 18.65 20.24 02a57617o0691o
57617.600111  20.666  1.396    20   28 o  0   1.42  32.31460  38.07367  3293.34  4493.42 3.63 3.30 -40.8 -0.485 18.67 20.24 02a57617o0715o
57620.636200 -19.350  3.206   -66  212 o  0   1.63  32.31460  38.07367  7458.35  6365.64 5.27 4.67   2.2 -0.382 16.83 17.77 02a57620o0323o
57621.571546 -21.670  5.727    -8   45 o  0   1.56  32.31460  38.07367  2466.13  4860.09 3.54 2.79 -25.8 -0.601 18.21 19.57 02a57621o0603o
57621.586750 -19.182  0.717   -77   55 o  0   0.81  32.31460  38.07367  2480.04  4902.91 3.80 3.06 -21.6 -0.480 18.15 19.57 02a57621o0627o
57621.601766  20.392  2.233    25   56 o  0   1.25  32.31460  38.07367  8091.54  5621.43 4.15 3.04 -85.6 -0.464 18.11 19.47 02a57621o0651o
57621.617157 -18.957  0.711   -95   67 o  0   0.76  32.31460  38.07367  8104.95  5509.43 4.09 3.00 -87.2 -0.469 18.11 19.45 02a57621o0675o
57621.632989  18.896  0.774   100   78 o  0   1.04  32.31460  38.07367  8072.47  5562.94 3.99 3.35 -87.2 -0.443 17.90 19.04 02a57621o0699o
57625.555395  19.310  0.333    69   23 c  0   1.15  32.31460  38.07367  9392.96  3051.75 4.26 3.73  64.0 -0.489 19.26 20.91 02a57625o0528c
57625.565947  18.808  0.207   109   22 c  0   1.30  32.31460  38.07367  9404.47  3092.77 4.17 3.64  69.7 -0.494 19.27 20.88 02a57625o0544c
57625.580188  19.249  0.331    72   24 c  0   1.18  32.31460  38.07367  9345.03  3012.25 4.18 3.67  63.2 -0.514 19.26 20.88 02a57625o0565c
57625.593774  18.760  0.213   114   24 c  0   0.98  32.31460  38.07367  9329.25  3128.40 4.08 3.60  65.5 -0.524 19.28 20.87 02a57625o0586c
57625.607781  19.305  0.294    69   20 c  0   1.49  32.31460  38.07367  1127.72  7378.77 4.21 3.78 -31.7 -0.440 19.21 20.90 02a57625o0608c
57636.558385  15.403  0.879  2505 2202 c  0   1.21  32.31460  38.07367  2218.32  4896.09 3.36 2.38  22.5 -0.822 17.21 19.61 02a57636o0605c
57640.609867  20.243  0.469    29   14 c  0   1.15  32.31460  38.07367  8198.18  4702.88 4.02 3.65  87.5 -0.387 19.64 21.68 02a57640o0016c
57640.622553 -21.495  1.842    -9   17 c  0   1.14  32.31460  38.07367  8159.11  4758.46 4.29 3.98  83.7 -0.362 19.33 21.42 02a57640o0040c
57652.473577 -20.521  1.377   -22   31 o  0   1.11  32.31460  38.07367  1965.35  3563.59 3.62 3.52 -76.2 -0.441 18.77 19.87 02a57652o0495o
57652.498553  20.342  1.129    26   30 o  0   1.19  32.31460  38.07367  1997.39  3602.00 3.66 3.54  88.9 -0.437 18.79 19.91 02a57652o0541o
57652.511740 -19.890  0.670   -40   27 o  0   0.96  32.31460  38.07367  1935.90  3529.67 3.69 3.58  80.6 -0.427 18.80 19.93 02a57652o0565o
57652.523671  20.651  1.245    20   25 o  0   1.44  32.31460  38.07367  8613.71  6805.23 3.71 3.53  73.5 -0.435 18.78 19.97 02a57652o0585o
57652.537797 -24.241 39.000    -1   28 o  0   1.15  32.31460  38.07367  1950.17  3586.00 3.57 3.50  86.4 -0.438 18.81 19.90 02a57652o0610o
57656.481205  20.484  0.615    23   14 c  0   1.10  32.31460  38.07367  2142.42  5101.08 3.81 3.71  80.3 -0.397 19.62 21.60 02a57656o0487c
57656.498717  19.780  0.325    44   14 c  0   1.38  32.31460  38.07367  2110.67  5063.71 3.78 3.68  73.5 -0.401 19.57 21.49 02a57656o0517c
57656.523602  19.790  0.326    44   14 c  0   1.15  32.31460  38.07367  8444.34  5269.24 3.82 3.53  81.4 -0.404 19.53 21.39 02a57656o0562c
57656.528652  19.873  0.421    41   17 c  0   1.06  32.31460  38.07367  8395.20  5322.69 3.85 3.72  70.4 -0.391 19.50 21.39 02a57656o0571c
57660.499032 -21.623  1.560    -8   13 c  0   1.58  32.31460  38.07367  7362.90  7489.69 3.58 3.37 -54.7 -0.431 19.68 21.68 02a57660o0291c
