source_id,name,G,ra,dec,southern,bridge,asas_sn_id,asassn_coverage,n_epochs_g,n_epochs_V,baseline_yr,quiescent_mag_g,quiescent_mag_V,mag_floor_mmag,n_outbursts,outburst_amplitudes,outburst_dates,outburst_tier,n_dips,dip_tier,period_verdict,best_period_d,period_evidence,n_neighbors_15as,nearest_neighbor_sep,nearest_neighbor_G,blend_flag,classification_guess,evidence_oneliner
2919151729061041408,eRASS1 1eRASS J065401.9-270244,16.76,103.50792425532934,-27.047,False,False,472447526345,matched,1281,621,10.5,17.262,16.745,357.0,0,,,none,0,none,not_screened,,,0,,,False,coronal_rotator,"quiet: 1281 epochs, 10.5 yr baseline, floor 357.0 mmag"
2943513990451175168,eRASS1 1eRASS J061859.2-175023,14.413,94.74705177418207,-17.839,False,False,472447047526,matched,1802,962,11.26,14.728,14.421,194.1,0,,,none,0,none,not_screened,,,2,8.851,16.289770126342773,False,coronal_rotator,"quiet: 1802 epochs, 11.26 yr baseline, floor 194.1 mmag"
2974439232450094336,eRASS1 1eRASS J044730.0-204409,15.157,71.87615400530757,-20.736,False,False,489627436779,matched,2122,1030,11.27,15.466,15.228,84.6,0,,,none,0,none,not_screened,,,0,,,False,coronal_rotator,"quiet: 2122 epochs, 11.27 yr baseline, floor 84.6 mmag"
2979014609570937728,eRASS1 1eRASS J044032.9-175240,17.517,70.13569738172149,-17.879,False,False,472447055234,matched,658,474,12.81,17.919,17.473,414.0,0,,,none,0,none,not_screened,,,0,,,False,coronal_rotator,"quiet: 658 epochs, 12.81 yr baseline, floor 414.0 mmag"
2988447388544697984,eRASS1 1eRASS J051158.4-133017,16.269,77.99371566854188,-13.503,False,False,,no_asassn_counterpart,NO_LC_DATA,,,,,,,,,NO_LC_DATA,,,NO_LC_DATA,,,1,14.971,17.456924438476562,False,coronal_rotator_expected,no ASAS-SN counterpart
2993086056306989824,eRASS1 1eRASS J061056.4-152054,16.493,92.73629484250009,-15.348,False,True,395137304877,matched,935,525,12.99,16.751,16.39,222.0,0,,,none,0,none,MARGINAL,0.9974,"[outburst-masked, 0 pts removed] FAP=0.000 redNoiseRank=100.0 coherent=False alias=True",0,,,False,marginal_period_followup,"marginal period signal 0.9974 d, [outburst-masked, 0 pts removed] FAP=0.000 redNoiseRank=100.0 coherent=False alias=True"
2998141473331847936,eRASS1 1eRASS J060616.1-114552,16.044,91.5675135071052,-11.763,False,False,283468353436,matched,NO_LC_DATA,,,,,,,,,NO_LC_DATA,,,NO_LC_DATA,,,1,6.854,19.829448699951172,False,coronal_rotator_expected,ASAS-SN lightcurve fetch failed/unavailable
3011360970350362880,eRASS1 1eRASS J055717.4-100702,12.709,89.32250892369069,-10.117,False,False,292057975339,matched,1048,552,11.28,14.112,13.569,70.1,0,,,none,0,none,not_screened,,,1,11.215,19.91044807434082,False,coronal_rotator,"quiet: 1048 epochs, 11.28 yr baseline, floor 70.1 mmag"
3019142523377055232,eRASS1 1eRASS J060129.3-064143,15.48,90.37241075344608,-6.696,False,False,498216972311,matched,827,276,10.14,16.147,15.69,114.7,0,,,none,0,none,not_screened,,,1,8.783,20.591917037963867,False,coronal_rotator,"quiet: 827 epochs, 10.14 yr baseline, floor 114.7 mmag"
3021820276571880064,eRASS1 1eRASS J061325.3-030240,17.218,93.35672929490771,-3.044,False,False,292058211617,matched,404,103,10.11,17.908,17.752,288.3,0,,,none,0,none,not_screened,,,0,,,False,coronal_rotator,"quiet: 404 epochs, 10.11 yr baseline, floor 288.3 mmag"
3034703018101003136,eRASS1 1eRASS J072207.4-114110,12.198,110.5310182888196,-11.686,False,False,300647718089,matched,949,463,12.99,12.647,12.41,49.6,0,,,none,0,none,not_screened,,,2,4.574,17.580751419067383,False,coronal_rotator,"quiet: 949 epochs, 12.99 yr baseline, floor 49.6 mmag"
3035353276145285248,eRASS1 1eRASS J073108.7-100024,16.256,112.78509225961922,-10.008,False,False,,no_asassn_counterpart,NO_LC_DATA,,,,,,,,,NO_LC_DATA,,,NO_LC_DATA,,,6,2.143,17.772424697875977,False,coronal_rotator_expected,no ASAS-SN counterpart
3068146657117015552,eRASS1 1eRASS J075926.5-050953,14.859,119.86097623118611,-5.163,False,False,481037323359,matched,1720,931,11.61,15.35,15.026,82.2,0,,,none,0,none,not_screened,,,1,9.284,19.685213088989258,False,coronal_rotator,"quiet: 1720 epochs, 11.61 yr baseline, floor 82.2 mmag"
3137896273168859648,eRASS1 1eRASS J073600.6+034909,18.85,114.00310413841117,3.819,False,False,661429656251,matched,148,43,10.1,17.999,17.739,336.5,0,,,none,0,none,not_screened,,,4,1.509,18.88729476928711,True,coronal_rotator,"quiet: 148 epochs, 10.1 yr baseline, floor 336.5 mmag [BLEND CAUTION: neighbor at 1.51as G=18.89 within 10as and <=1 mag fainter; ASAS-SN match (sep=5.12as) coincides with bright neighbour G=18.68 at 5.82as -- light curve may BE the neighbour -- downgrade to ambiguous]"
3144107654872266368,eRASS1 1eRASS J075730.1+062507,12.481,119.3765805208767,6.42,False,False,188979741243,matched,832,406,11.26,13.043,12.725,19.5,0,,,none,0,none,not_screened,,,1,11.607,20.944467544555664,False,coronal_rotator,"quiet: 832 epochs, 11.26 yr baseline, floor 19.5 mmag"
3166713437842187904,eRASS1 1eRASS J072432.0+140940,13.788,111.13284203654166,14.162,False,False,257698047065,matched,752,194,10.11,14.536,14.122,33.0,0,,,none,0,none,not_screened,,,2,7.393,19.64247703552246,False,coronal_rotator,"quiet: 752 epochs, 10.11 yr baseline, floor 33.0 mmag"
3207498451581669376,eRASS1 1eRASS J051607.3-071012,15.52,79.0315092393679,-7.169,False,False,523986908786,matched,871,437,11.21,12.852,12.604,20.1,0,,,none,0,none,not_screened,,,3,4.907,20.513547897338867,True,coronal_rotator,"quiet: 871 epochs, 11.21 yr baseline, floor 20.1 mmag [BLEND CAUTION: ASAS-SN match (sep=12.00as) coincides with bright neighbour G=12.47 at 12.01as -- light curve may BE the neighbour -- downgrade to ambiguous]"
3234346635745570688,eRASS1 1eRASS J052342.0+022228,14.18,80.92497936606878,2.374,False,False,283468533546,matched,852,407,12.99,14.901,14.531,50.4,0,,,none,0,none,not_screened,,,1,9.745,19.837862014770508,False,coronal_rotator,"quiet: 852 epochs, 12.99 yr baseline, floor 50.4 mmag"
3240238059564687616,eRASS1 1eRASS J050514.5+062611,16.405,76.31636548958068,6.439,False,False,206159666601,matched,709,419,12.97,17.48,16.966,347.8,0,,,none,0,none,not_screened,,,1,7.595,20.949539184570312,False,coronal_rotator,"quiet: 709 epochs, 12.97 yr baseline, floor 347.8 mmag"
3262069751991563392,eRASS1 1eRASS J031503.0-022252,18.141,48.76524590306025,-2.381,False,False,,no_asassn_counterpart,NO_LC_DATA,,,,,,,,,NO_LC_DATA,,,NO_LC_DATA,,,1,1.894,21.327449798583984,False,coronal_rotator_expected,no ASAS-SN counterpart
3287957066073043840,eRASS1 1eRASS J045210.4+055942,15.995,73.04348771697472,5.994,False,False,249108699556,matched,931,464,12.96,16.531,16.328,134.5,0,,,none,0,none,not_screened,,,1,1.579,16.33236312866211,True,coronal_rotator,"quiet: 931 epochs, 12.96 yr baseline, floor 134.5 mmag [BLEND CAUTION: neighbor at 1.58as G=16.33 within 10as and <=1 mag fainter -- downgrade to ambiguous]"
3336743844403970688,eRASS1 1eRASS J054850.3+104442,16.605,87.2087527980591,10.744,False,False,,no_asassn_counterpart,NO_LC_DATA,,,,,,,,,NO_LC_DATA,,,NO_LC_DATA,,,0,,,False,coronal_rotator_expected,no ASAS-SN counterpart
3417637457477422336,eRASS1 1eRASS J052056.8+252637,16.331,80.23584969834677,25.447,False,False,154619531287,matched,670,230,13.01,14.494,13.865,46.8,0,,,none,0,none,not_screened,,,2,1.772,13.708521842956543,True,coronal_rotator,"quiet: 670 epochs, 13.01 yr baseline, floor 46.8 mmag [BLEND CAUTION: neighbor at 1.77as G=13.71 within 10as and <=1 mag fainter; ASAS-SN match (sep=1.77as) coincides with bright neighbour G=13.71 at 1.77as -- light curve may BE the neighbour -- downgrade to ambiguous]"
3459213496818952064,eRASS1 1eRASS J115955.1-394653,16.618,179.98117404382202,-39.783,True,False,,no_asassn_counterpart,NO_LC_DATA,,,,,,,,,NO_LC_DATA,,,NO_LC_DATA,,,2,9.897,18.015127182006836,False,coronal_rotator_expected,no ASAS-SN counterpart
3512508749561423104,eRASS1 1eRASS J130935.4-153140,16.402,197.39861360056688,-15.528,False,False,446676636890,matched,646,380,13.39,17.151,17.047,198.0,0,,,none,0,none,not_screened,,,0,,,False,coronal_rotator,"quiet: 646 epochs, 13.39 yr baseline, floor 198.0 mmag"
3515009176441897856,eRASS1 1eRASS J122048.8-200820,16.209,185.20391946247176,-20.138,False,False,481037495087,matched,895,525,13.21,17.237,17.083,245.2,0,,,none,0,none,not_screened,,,0,,,False,coronal_rotator,"quiet: 895 epochs, 13.21 yr baseline, floor 245.2 mmag"
3564692911445635840,eRASS1 1eRASS J111214.4-135148,15.741,168.05968645467573,-13.865,False,False,395137106872,matched,714,445,13.38,16.606,16.51,119.7,0,,,none,0,none,not_screened,,,0,,,False,coronal_rotator,"quiet: 714 epochs, 13.38 yr baseline, floor 119.7 mmag"
3568889094495116160,eRASS1 1eRASS J115819.1-153109,16.043,179.58134541941962,-15.518,False,False,309237776122,matched,770,460,13.38,15.955,15.355,121.7,0,,,none,0,none,not_screened,,,1,1.168,14.530197143554688,True,coronal_rotator,"quiet: 770 epochs, 13.38 yr baseline, floor 121.7 mmag [BLEND CAUTION: neighbor at 1.17as G=14.53 within 10as and <=1 mag fainter; ASAS-SN match (sep=1.16as) coincides with bright neighbour G=14.53 at 1.17as -- light curve may BE the neighbour -- downgrade to ambiguous]"
3589384266113287040,eRASS1 1eRASS J112636.0-113932,15.751,171.65007379187293,-11.66,False,False,300647723107,matched,740,446,12.97,16.5,16.415,139.7,0,,,none,0,none,not_screened,,,1,10.932,21.685626983642578,False,coronal_rotator,"quiet: 740 epochs, 12.97 yr baseline, floor 139.7 mmag"
3642961131272426496,eRASS1 1eRASS J142547.1-035923,15.92,216.44540639578543,-3.988,False,False,,no_asassn_counterpart,NO_LC_DATA,,,,,,,,,NO_LC_DATA,,,NO_LC_DATA,,,1,1.119,16.791860580444336,True,coronal_rotator_expected,no ASAS-SN counterpart
3668430081179262208,eRASS1 1eRASS J142909.0+034201,15.34,217.28790885721227,3.701,False,False,240519503535,matched,759,391,12.38,16.257,16.176,120.4,0,,,none,0,none,not_screened,,,0,,,False,coronal_rotator,"quiet: 759 epochs, 12.38 yr baseline, floor 120.4 mmag"
3851730042602531584,eRASS1 1eRASS J092804.6+035429,16.869,142.01903429365535,3.909,False,False,,no_asassn_counterpart,NO_LC_DATA,,,,,,,,,NO_LC_DATA,,,NO_LC_DATA,,,1,8.384,17.50963592529297,True,coronal_rotator_expected,no ASAS-SN counterpart
4631587866085502592,eRASS1 1eRASS J013247.4-794521,16.624,23.19358083139184,-79.755,True,False,277608,matched,817,285,10.69,17.573,17.389,301.8,1,1.19,2459802-2459806,candidate-artifact-outburst,0,none,MARGINAL,29.5114,"[outburst-masked, 18 pts removed] FAP=0.000 redNoiseRank=100.0 coherent=False alias=True",0,,,False,DN_candidate_artifact_tier,"single-camera outburst candidate, amp 1.19 mag -- needs 2nd camera/survey"
4655762248432042880,eRASS1 1eRASS J043542.8-694236,16.142,68.92541584454861,-69.71,True,False,592706187270,matched,2502,1114,10.73,16.358,16.323,104.3,0,,,none,0,none,not_screened,,,6,2.35,20.548912048339844,False,coronal_rotator,"quiet: 2502 epochs, 10.73 yr baseline, floor 104.3 mmag"
4659469080098284544,eRASS1 1eRASS J054143.5-672405,14.11,85.4313402986818,-67.402,True,False,283468887958,matched,1647,1148,11.1,7.772,7.37,378.6,0,,,confirmed-dip,11,confirmed-dip,not_screened,,,10,3.347,20.16077995300293,True,coronal_rotator,"quiet: 1647 epochs, 11.1 yr baseline, floor 378.6 mmag [BLEND CAUTION: neighbor at 5.50as G=7.01 within 10as and <=1 mag fainter; ASAS-SN match (sep=5.50as) coincides with bright neighbour G=7.01 at 5.50as -- light curve may BE the neighbour -- downgrade to ambiguous]"
4662294545804889088,eRASS1 1eRASS J045816.0-654454,17.458,74.56609179238096,-65.748,True,False,,no_asassn_counterpart,NO_LC_DATA,,,,,,,,,NO_LC_DATA,,,NO_LC_DATA,,,9,1.179,18.750364303588867,False,coronal_rotator_expected,no ASAS-SN counterpart
4676421620938685952,eRASS1 1eRASS J040634.8-620819,16.893,61.64641083181753,-62.137,True,False,609886191390,matched,895,307,10.62,17.641,17.418,245.9,0,,,none,0,none,not_screened,,,1,9.641,20.689443588256836,False,coronal_rotator,"quiet: 895 epochs, 10.62 yr baseline, floor 245.9 mmag"
4686906636837378048,eRASS1 1eRASS J014122.0-721301,15.785,25.339865287051325,-72.215,True,False,558346001343,matched,2366,900,11.09,16.127,15.856,138.6,0,,,none,0,none,not_screened,,,2,8.367,18.914981842041016,False,coronal_rotator,"quiet: 2366 epochs, 11.09 yr baseline, floor 138.6 mmag"
4688120596457178624,eRASS1 1eRASS J013933.0-703127,18.763,24.887805796882073,-70.524,True,True,661425567550,matched,NO_LC_DATA,,,,,,,,,NO_LC_DATA,,,NO_LC_DATA,,,0,,,False,unclassified_no_lc,ASAS-SN lightcurve fetch failed/unavailable
4692025237126488192,eRASS1 1eRASS J010022.8-690642,15.846,15.09854471520416,-69.111,True,False,532575982646,matched,1845,692,11.12,16.298,15.826,279.1,0,,,none,0,none,not_screened,,,0,,,False,coronal_rotator,"quiet: 1845 epochs, 11.12 yr baseline, floor 279.1 mmag"
4708335534346692736,eRASS1 1eRASS J002528.2-644202,15.726,6.366598162626982,-64.7,True,False,558345882276,matched,898,362,11.08,16.551,16.09,156.4,0,,,none,0,none,not_screened,,,0,,,False,coronal_rotator,"quiet: 898 epochs, 11.08 yr baseline, floor 156.4 mmag"
4715379894891417856,eRASS1 1eRASS J012229.2-623125,17.249,20.623170009079953,-62.522,True,True,575525632745,matched,1002,394,11.09,16.058,15.744,89.7,0,,,none,0,none,MARGINAL,0.9998,"[outburst-masked, 0 pts removed] FAP=0.000 redNoiseRank=100.0 coherent=False alias=True",2,6.879,19.70769691467285,True,marginal_period_followup,"marginal period signal 0.9998 d, [outburst-masked, 0 pts removed] FAP=0.000 redNoiseRank=100.0 coherent=False alias=True [BLEND CAUTION: neighbor at 8.75as G=15.61 within 10as and <=1 mag fainter; ASAS-SN match (sep=8.75as) coincides with bright neighbour G=15.61 at 8.75as -- light curve may BE the neighbour -- downgrade to ambiguous]"
4728472368255090944,eRASS1 1eRASS J030503.4-553703,13.46,46.26217620993036,-55.619,True,False,609885640145,matched,1087,482,11.01,13.647,13.336,23.9,0,,,none,0,none,not_screened,,,1,0.796,14.472939491271973,False,coronal_rotator,"quiet: 1087 epochs, 11.01 yr baseline, floor 23.9 mmag"
4756545648896550400,eRASS1 1eRASS J055754.7-633951,16.934,89.47641151111792,-63.664,True,False,661425464285,matched,867,310,10.73,17.78,17.557,334.3,3,1.27;1.28;1.16,2458210-2458236;2459979-2459980;2459694-2459704,candidate-artifact-outburst,0,none,MARGINAL,29.4891,"[outburst-masked, 57 pts removed] FAP=0.000 redNoiseRank=100.0 coherent=False alias=True",3,11.723,20.9005069732666,False,DN_candidate_artifact_tier,"single-camera outburst candidate, amp 1.27;1.28;1.16 mag -- needs 2nd camera/survey"
4782276110767492096,eRASS1 1eRASS J042306.0-504624,14.767,65.77552809089025,-50.773,True,False,592705612931,matched,NO_LC_DATA,,,,,,,,,NO_LC_DATA,,,NO_LC_DATA,,,0,,,False,coronal_rotator_expected,ASAS-SN lightcurve fetch failed/unavailable
4788150560876233216,eRASS1 1eRASS J043902.0-474323,16.508,69.75857595011063,-47.722,True,False,377958075661,matched,3298,1377,10.72,9.651,9.596,294.6,0,,,confirmed-dip,21,confirmed-dip,not_screened,,,2,5.643,9.232617378234863,True,coronal_rotator,"quiet: 3298 epochs, 10.72 yr baseline, floor 294.6 mmag [BLEND CAUTION: neighbor at 5.64as G=9.23 within 10as and <=1 mag fainter; ASAS-SN match (sep=5.65as) coincides with bright neighbour G=9.23 at 5.64as -- light curve may BE the neighbour -- downgrade to ambiguous]"
4789367548449916032,eRASS1 1eRASS J042250.6-465303,15.225,65.71259498184708,-46.883,True,False,429497440124,matched,1125,484,10.59,15.416,15.092,74.8,0,,,none,0,none,not_screened,,,1,7.795,21.87406349182129,False,coronal_rotator,"quiet: 1125 epochs, 10.59 yr baseline, floor 74.8 mmag"
4809992221923571840,eRASS1 1eRASS J050837.2-470517,16.205,77.15281883874225,-47.087,True,False,154619921247,matched,1084,472,10.74,17.138,17.04,174.9,1,1.30,2460418-2460420,candidate-artifact-outburst,0,none,MARGINAL,1.0001,"[outburst-masked, 11 pts removed] FAP=0.000 redNoiseRank=100.0 coherent=False alias=True",0,,,False,DN_candidate_artifact_tier,"single-camera outburst candidate, amp 1.30 mag -- needs 2nd camera/survey"
4812608509841325184,eRASS1 1eRASS J050336.3-423840,18.036,75.90284123312227,-42.644,True,False,,no_asassn_counterpart,NO_LC_DATA,,,,,,,,,NO_LC_DATA,,,NO_LC_DATA,,,0,,,False,coronal_rotator_expected,no ASAS-SN counterpart
4817316034516240768,eRASS1 1eRASS J050152.7-390212,18.3,75.46993765683565,-39.036,True,False,,no_asassn_counterpart,NO_LC_DATA,,,,,,,,,NO_LC_DATA,,,NO_LC_DATA,,,0,,,False,coronal_rotator_expected,no ASAS-SN counterpart
4821369452851403520,eRASS1 1eRASS J052821.7-364819,16.408,82.08939701515031,-36.807,True,False,489626972228,matched,766,320,13.03,17.655,17.523,250.0,0,,,none,0,none,not_screened,,,0,,,False,coronal_rotator,"quiet: 766 epochs, 13.03 yr baseline, floor 250.0 mmag"
4822674126477654784,eRASS1 1eRASS J051943.9-352029,15.418,79.93296110194142,-35.341,True,True,584116349726,matched,1231,489,13.0,15.422,15.27,59.6,0,,,none,0,none,MARGINAL,0.4993,"[outburst-masked, 0 pts removed] FAP=0.000 redNoiseRank=100.0 coherent=False alias=True",0,,,False,marginal_period_followup,"marginal period signal 0.4993 d, [outburst-masked, 0 pts removed] FAP=0.000 redNoiseRank=100.0 coherent=False alias=True"
4924785668269560192,eRASS1 1eRASS J003224.6-532304,13.697,8.104331650347515,-53.385,True,False,609885452422,matched,1942,819,11.13,13.738,13.519,33.8,0,,,none,0,none,not_screened,,,0,,,False,coronal_rotator,"quiet: 1942 epochs, 11.13 yr baseline, floor 33.8 mmag"
4933000119641126912,eRASS1 1eRASS J005925.3-474843,15.887,14.853672289995577,-47.811,True,True,446676812718,matched,1577,686,11.08,16.076,15.707,113.9,0,,,none,0,none,MARGINAL,1.0001,"[outburst-masked, 0 pts removed] FAP=0.000 redNoiseRank=100.0 coherent=False alias=True",2,8.623,16.676864624023438,True,marginal_period_followup,"marginal period signal 1.0001 d, [outburst-masked, 0 pts removed] FAP=0.000 redNoiseRank=100.0 coherent=False alias=True [BLEND CAUTION: neighbor at 8.62as G=16.68 within 10as and <=1 mag fainter -- downgrade to ambiguous]"
5086290113773259776,eRASS1 1eRASS J033510.0-240911,15.987,53.790058859272634,-24.153,False,True,395137401140,matched,1750,643,11.25,12.728,12.711,15.0,0,,,none,0,none,MARGINAL,1.0002,"[outburst-masked, 0 pts removed] FAP=0.000 redNoiseRank=100.0 coherent=False alias=True",1,1.136,12.184321403503418,True,marginal_period_followup,"marginal period signal 1.0002 d, [outburst-masked, 0 pts removed] FAP=0.000 redNoiseRank=100.0 coherent=False alias=True [BLEND CAUTION: neighbor at 1.14as G=12.18 within 10as and <=1 mag fainter; ASAS-SN match (sep=1.12as) coincides with bright neighbour G=12.18 at 1.14as -- light curve may BE the neighbour -- downgrade to ambiguous]"
5126649990173877888,eRASS1 1eRASS J023119.9-215343,13.538,37.83447181148751,-21.897,False,False,506806554833,matched,915,458,11.55,14.259,13.879,33.9,0,,,none,0,none,not_screened,,,0,,,False,coronal_rotator,"quiet: 915 epochs, 11.55 yr baseline, floor 33.9 mmag"
5190258588972008960,eRASS1 1eRASS J090155.0-853122,17.687,135.46425216085177,-85.521,True,False,1152952,matched,2787,1032,11.09,11.402,11.07,52.0,0,,,none,0,none,not_screened,,,1,5.276,11.304474830627441,True,coronal_rotator,"quiet: 2787 epochs, 11.09 yr baseline, floor 52.0 mmag [BLEND CAUTION: neighbor at 5.28as G=11.30 within 10as and <=1 mag fainter; ASAS-SN match (sep=5.31as) coincides with bright neighbour G=11.30 at 5.28as -- light curve may BE the neighbour -- downgrade to ambiguous]"
5217189824921882880,eRASS1 1eRASS J085834.8-734821,16.142,134.64215858007466,-73.806,True,False,558346246370,matched,NO_LC_DATA,,,,,,,,,NO_LC_DATA,,,NO_LC_DATA,,,3,5.841,20.974597930908203,False,coronal_rotator_expected,ASAS-SN lightcurve fetch failed/unavailable
5218698492314689664,eRASS1 1eRASS J092636.9-724621,18.232,141.65052010744694,-72.772,True,False,,no_asassn_counterpart,NO_LC_DATA,,,,,,,,,NO_LC_DATA,,,NO_LC_DATA,,,2,6.491,19.802696228027344,False,coronal_rotator_expected,no ASAS-SN counterpart
5222573240011621760,eRASS1 1eRASS J091206.6-700418,16.228,138.02993226347476,-70.072,True,False,592705851850,matched,1395,544,10.78,17.263,16.759,285.2,1,1.56,2457830-2457834,candidate-artifact-outburst,0,none,MARGINAL,0.9974,"[outburst-masked, 18 pts removed] FAP=0.000 redNoiseRank=100.0 coherent=False alias=True",0,,,False,DN_candidate_artifact_tier,"single-camera outburst candidate, amp 1.56 mag -- needs 2nd camera/survey"
5226131465792268032,eRASS1 1eRASS J111521.5-732838,18.104,168.84337959238385,-73.477,True,False,343598205433,matched,1308,373,10.76,13.881,13.668,24.2,0,,,none,0,none,not_screened,,,2,3.501,13.470687866210938,True,coronal_rotator,"quiet: 1308 epochs, 10.76 yr baseline, floor 24.2 mmag [BLEND CAUTION: neighbor at 3.50as G=13.47 within 10as and <=1 mag fainter; ASAS-SN match (sep=3.50as) coincides with bright neighbour G=13.47 at 3.50as -- light curve may BE the neighbour -- downgrade to ambiguous]"
5243666369860364032,eRASS1 1eRASS J093508.9-690829,18.088,143.78640805548858,-69.141,True,False,,no_asassn_counterpart,NO_LC_DATA,,,,,,,,,NO_LC_DATA,,,NO_LC_DATA,,,2,10.794,16.60980224609375,False,coronal_rotator_expected,no ASAS-SN counterpart
5261443651812887424,eRASS1 1eRASS J061218.0-754856,17.539,93.07586735896781,-75.818,True,False,257698280871,matched,NO_LC_DATA,,,,,,,,,NO_LC_DATA,,,NO_LC_DATA,,,1,2.237,16.71369743347168,True,coronal_rotator_expected,ASAS-SN lightcurve fetch failed/unavailable
5267843500976729984,eRASS1 1eRASS J072639.0-693440,15.42,111.65996917745684,-69.578,True,False,317828549839,matched,594,407,11.1,8.726,8.309,309.9,0,,,candidate-artifact-dip,7,candidate-artifact-dip,not_screened,,,2,5.298,7.661288261413574,True,coronal_rotator,"quiet: 594 epochs, 11.1 yr baseline, floor 309.9 mmag [BLEND CAUTION: neighbor at 5.30as G=7.66 within 10as and <=1 mag fainter; ASAS-SN match (sep=5.29as) coincides with bright neighbour G=7.66 at 5.30as -- light curve may BE the neighbour -- downgrade to ambiguous]"
5274345115096784896,eRASS1 1eRASS J080450.6-665901,18.324,121.20901738647328,-66.984,True,False,506807332019,matched,1142,447,11.11,10.587,10.432,131.7,0,,,none,0,none,not_screened,,,1,8.231,10.316983222961426,True,coronal_rotator,"quiet: 1142 epochs, 11.11 yr baseline, floor 131.7 mmag [BLEND CAUTION: neighbor at 8.23as G=10.32 within 10as and <=1 mag fainter; ASAS-SN match (sep=8.24as) coincides with bright neighbour G=10.32 at 8.23as -- light curve may BE the neighbour -- downgrade to ambiguous]"
5279982551728470400,eRASS1 1eRASS J062548.9-685412,18.779,96.452055457158,-68.905,True,False,,no_asassn_counterpart,NO_LC_DATA,,,,,,,,,NO_LC_DATA,,,NO_LC_DATA,,,17,1.458,19.905550003051758,True,coronal_rotator_expected,no ASAS-SN counterpart
5284080057910914560,eRASS1 1eRASS J061324.7-662630,18.715,93.35155333662622,-66.441,True,False,,no_asassn_counterpart,NO_LC_DATA,,,,,,,,,NO_LC_DATA,,,NO_LC_DATA,,,8,1.064,20.29376792907715,True,coronal_rotator_expected,no ASAS-SN counterpart
5284258659839457408,eRASS1 1eRASS J060537.0-660453,18.413,91.40388141612368,-66.081,True,False,,no_asassn_counterpart,NO_LC_DATA,,,,,,,,,NO_LC_DATA,,,NO_LC_DATA,,,10,0.911,18.601806640625,True,coronal_rotator_expected,no ASAS-SN counterpart
5286973182235282048,eRASS1 1eRASS J070107.9-621107,18.143,105.28690296361523,-62.186,True,False,,no_asassn_counterpart,NO_LC_DATA,,,,,,,,,NO_LC_DATA,,,NO_LC_DATA,,,0,,,False,coronal_rotator_expected,no ASAS-SN counterpart
