Image	Ext	MJD	Filter	Exptime	Object_RA	Object_Dec	Image_target	Telescope/Instrument	Datalink
rings.v3.skycell.1114.082.wrp.y.55243_62118	-9999	55243.6217526111	y	30	243.523643256366	-8.70176285492753	1114.082	Pan-STARRS1	
rings.v3.skycell.1114.083.wrp.y.55243_62118	-9999	55243.6217526111	y	30	243.523643256366	-8.70176285492753	1114.083	Pan-STARRS1	
rings.v3.skycell.1114.083.wrp.y.55243_62847	-9999	55243.6290425111	y	30	243.523719192824	-8.7017262029303	1114.083	Pan-STARRS1	
rings.v3.skycell.1114.082.wrp.y.55243_62950	-9999	55243.6300725111	y	30	243.523729921991	-8.70172102431919	1114.082	Pan-STARRS1	
rings.v3.skycell.1114.083.wrp.y.55243_62950	-9999	55243.6300725111	y	30	243.523729921991	-8.70172102431919	1114.083	Pan-STARRS1	
02086a083-w1-int-1b	-9999	55248.5431149863	w1	8	243.568190104268	-8.67570491674278	02086a083	WISE	
02086a083-w2-int-1b	-9999	55248.5431149863	w2	8	243.568190104268	-8.67570491674278	02086a083	WISE	
02086a083-w3-int-1b	-9999	55248.5431207733	w3	9	243.568190149358	-8.67570488459279	02086a083	WISE	
02086a083-w4-int-1b	-9999	55248.5431207733	w4	9	243.568190149358	-8.67570488459279	02086a083	WISE	
02089b131-w1-int-1b	-9999	55248.6754190963	w1	8	243.569220973792	-8.67496989390946	02089b131	WISE	
02089b131-w2-int-1b	-9999	55248.6754190963	w2	8	243.569220973792	-8.67496989390946	02089b131	WISE	
02089b131-w3-int-1b	-9999	55248.6754248833	w3	9	243.569221018882	-8.67496986175943	02089b131	WISE	
02089b131-w4-int-1b	-9999	55248.6754248833	w4	9	243.569221018882	-8.67496986175943	02089b131	WISE	
02093b131-w1-int-1b	-9999	55248.8077232063	w1	8	243.570251843316	-8.67423487107611	02093b131	WISE	
02093b131-w2-int-1b	-9999	55248.8077232063	w2	8	243.570251843316	-8.67423487107611	02093b131	WISE	
02093b131-w3-int-1b	-9999	55248.8077289933	w3	9	243.570251888406	-8.67423483892612	02093b131	WISE	
02093b131-w4-int-1b	-9999	55248.8077289933	w4	9	243.570251888406	-8.67423483892612	02093b131	WISE	
02093b132-w1-int-1b	-9999	55248.8078505663	w1	8	243.570252835662	-8.67423416352056	02093b132	WISE	
02093b132-w2-int-1b	-9999	55248.8078505663	w2	8	243.570252835662	-8.67423416352056	02093b132	WISE	
02093b132-w3-int-1b	-9999	55248.8078563533	w3	9	243.570252880753	-8.67423413137057	02093b132	WISE	
02093b132-w4-int-1b	-9999	55248.8078563533	w4	9	243.570252880753	-8.67423413137057	02093b132	WISE	
02097b130-w1-int-1b	-9999	55248.9400273463	w1	8	243.571282713073	-8.6734998480761	02097b130	WISE	
02097b130-w2-int-1b	-9999	55248.9400273463	w2	8	243.571282713073	-8.6734998480761	02097b130	WISE	
02097b130-w3-int-1b	-9999	55248.9400331333	w3	9	243.571282758164	-8.6734998159261	02097b130	WISE	
02097b130-w4-int-1b	-9999	55248.9400331333	w4	9	243.571282758164	-8.6734998159261	02097b130	WISE	
02097b132-w1-int-1b	-9999	55248.9401547063	w1	8	243.57128370542	-8.67349914052054	02097b132	WISE	
02097b132-w2-int-1b	-9999	55248.9401547063	w2	8	243.57128370542	-8.67349914052054	02097b132	WISE	
02097b132-w3-int-1b	-9999	55248.9401604933	w3	9	243.57128375051	-8.67349910837055	02097b132	WISE	
02097b132-w4-int-1b	-9999	55248.9401604933	w4	9	243.57128375051	-8.67349910837055	02097b132	WISE	
02100a106-w1-int-1b	-9999	55249.0062431163	w1	8	243.571795002463	-8.67313146242752	02100a106	WISE	
02100a106-w2-int-1b	-9999	55249.0062431163	w2	8	243.571795002463	-8.67313146242752	02100a106	WISE	
02100a106-w3-int-1b	-9999	55249.0062489033	w3	9	243.571795044178	-8.67313142979528	02100a106	WISE	
02100a106-w4-int-1b	-9999	55249.0062489033	w4	9	243.571795044178	-8.67313142979528	02100a106	WISE	
02100a107-w2-int-1b	-9999	55249.0063704263	w2	8	243.571795920156	-8.67313074454058	02100a107	WISE	
02100a107-w3-int-1b	-9999	55249.0063762133	w3	9	243.571795961871	-8.67313071190834	02100a107	WISE	
