Image	Ext	MJD	Filter	Exptime	Object_RA	Object_Dec	Image_target	Telescope/Instrument	Datalink
03741b149-w1-int-1b	-9999	55303.3264230863	w1	8	299.073194293307	-19.6290414519171	03741b149	WISE	
03741b149-w2-int-1b	-9999	55303.3264230863	w2	8	299.073194293307	-19.6290414519171	03741b149	WISE	
03741b149-w3-int-1b	-9999	55303.3264288733	w3	9	299.073194316696	-19.6290414482198	03741b149	WISE	
03741b149-w4-int-1b	-9999	55303.3264288733	w4	9	299.073194316696	-19.6290414482198	03741b149	WISE	
03745b149-w1-int-1b	-9999	55303.4587272663	w1	8	299.073729022701	-19.6289569242465	03745b149	WISE	
03745b149-w2-int-1b	-9999	55303.4587272663	w2	8	299.073729022701	-19.6289569242465	03745b149	WISE	
03745b149-w3-int-1b	-9999	55303.4587330533	w3	9	299.073729046091	-19.6289569205493	03745b149	WISE	
03745b149-w4-int-1b	-9999	55303.4587330533	w4	9	299.073729046091	-19.6289569205493	03745b149	WISE	
03749b149-w1-int-1b	-9999	55303.5910315063	w1	8	299.074263752338	-19.6288723965376	03749b149	WISE	
03749b149-w2-int-1b	-9999	55303.5910315063	w2	8	299.074263752338	-19.6288723965376	03749b149	WISE	
03749b149-w3-int-1b	-9999	55303.5910372933	w3	9	299.074263775727	-19.6288723928404	03749b149	WISE	
03749b149-w4-int-1b	-9999	55303.5910372933	w4	9	299.074263775727	-19.6288723928404	03749b149	WISE	
03752a125-w1-int-1b	-9999	55303.6572472463	w1	8	299.074531374287	-19.6288300920371	03752a125	WISE	
03752a125-w2-int-1b	-9999	55303.6572472463	w2	8	299.074531374287	-19.6288300920371	03752a125	WISE	
03752a125-w3-int-1b	-9999	55303.6572530333	w3	9	299.074531397676	-19.6288300883398	03752a125	WISE	
03752a125-w4-int-1b	-9999	55303.6572530333	w4	9	299.074531397676	-19.6288300883398	03752a125	WISE	
03754a126-w1-int-1b	-9999	55303.7233357263	w1	8	299.074798481894	-19.6287878688415	03754a126	WISE	
03754a126-w2-int-1b	-9999	55303.7233357263	w2	8	299.074798481894	-19.6287878688415	03754a126	WISE	
03754a126-w3-int-1b	-9999	55303.7233415133	w3	9	299.074798505283	-19.6287878651443	03754a126	WISE	
03756a126-w1-int-1b	-9999	55303.7895514863	w1	8	299.075066103924	-19.6287455643282	03756a126	WISE	
03756a126-w2-int-1b	-9999	55303.7895514863	w2	8	299.075066103924	-19.6287455643282	03756a126	WISE	
03756a126-w3-int-1b	-9999	55303.7895572733	w3	9	299.075066127313	-19.6287455606309	03756a126	WISE	
03758a126-w1-int-1b	-9999	55303.8556399063	w1	8	299.075333211288	-19.628703341171	03758a126	WISE	
