Image	Ext	MJD	Filter	Exptime	Object_RA	Object_Dec	Image_target	Telescope/Instrument	Datalink
06005c143-w1-int-1b	-9999	55378.2084238263	w1	8	7.27654931997267	10.1400448813837	06005c143	WISE	
06005c143-w2-int-1b	-9999	55378.2084238263	w2	8	7.27654931997267	10.1400448813837	06005c143	WISE	
06005c143-w3-int-1b	-9999	55378.2084296133	w3	9	7.27654936530421	10.1400449389323	06005c143	WISE	
06005c143-w4-int-1b	-9999	55378.2084296133	w4	9	7.27654936530421	10.1400449389323	06005c143	WISE	
06009b143-w1-int-1b	-9999	55378.3407275163	w1	8	7.27758569887766	10.1413605680787	06009b143	WISE	
06009b143-w2-int-1b	-9999	55378.3407275163	w2	8	7.27758569887766	10.1413605680787	06009b143	WISE	
06009b143-w3-int-1b	-9999	55378.3407333033	w3	9	7.27758574420921	10.1413606256273	06009b143	WISE	
06009b143-w4-int-1b	-9999	55378.3407333033	w4	9	7.27758574420921	10.1413606256273	06009b143	WISE	
06013b143-w1-int-1b	-9999	55378.4730312963	w1	8	7.27862207848769	10.1426762556688	06013b143	WISE	
06013b143-w2-int-1b	-9999	55378.4730312963	w2	8	7.27862207848769	10.1426762556688	06013b143	WISE	
06013b143-w3-int-1b	-9999	55378.4730370833	w3	9	7.27862212381917	10.1426763132172	06013b143	WISE	
06013b143-w4-int-1b	-9999	55378.4730370833	w4	9	7.27862212381917	10.1426763132172	06013b143	WISE	
06017b143-w1-int-1b	-9999	55378.6053304063	w1	8	7.27965842151604	10.1439918968182	06017b143	WISE	
06017b143-w2-int-1b	-9999	55378.6053304063	w2	8	7.27965842151604	10.1439918968182	06017b143	WISE	
06017b143-w3-int-1b	-9999	55378.6053361933	w3	9	7.27965846684752	10.1439919543667	06017b143	WISE	
06017b143-w4-int-1b	-9999	55378.6053361933	w4	9	7.27965846684752	10.1439919543667	06017b143	WISE	
06020a118-w1-int-1b	-9999	55378.6714185563	w1	8	7.28017611202438	10.1446491067544	06020a118	WISE	
06020a118-w2-int-1b	-9999	55378.6714185563	w2	8	7.28017611202438	10.1446491067544	06020a118	WISE	
06020a118-w3-int-1b	-9999	55378.6714243433	w3	9	7.28017615735586	10.1446491643028	06020a118	WISE	
06020a118-w4-int-1b	-9999	55378.6714243433	w4	9	7.28017615735586	10.1446491643028	06020a118	WISE	
06020a119-w1-int-1b	-9999	55378.6715458663	w1	8	7.28017710928603	10.1446503727816	06020a119	WISE	
06020a119-w2-int-1b	-9999	55378.6715458663	w2	8	7.28017710928603	10.1446503727816	06020a119	WISE	
06020a119-w3-int-1b	-9999	55378.6715516533	w3	9	7.28017715461752	10.1446504303301	06020a119	WISE	
06020a119-w4-int-1b	-9999	55378.6715516533	w4	9	7.28017715461752	10.1446504303301	06020a119	WISE	
06021b143-w1-int-1b	-9999	55378.7376340763	w1	8	7.28069480026435	10.1453075833143	06021b143	WISE	
06021b143-w2-int-1b	-9999	55378.7376340763	w2	8	7.28069480026435	10.1453075833143	06021b143	WISE	
06021b143-w3-int-1b	-9999	55378.7376398633	w3	9	7.28069484559584	10.1453076408628	06021b143	WISE	
06021b143-w4-int-1b	-9999	55378.7376398633	w4	9	7.28069484559584	10.1453076408628	06021b143	WISE	
06024a118-w1-int-1b	-9999	55378.8037222763	w1	8	7.28121249116436	10.1459647937477	06024a118	WISE	
06024a118-w2-int-1b	-9999	55378.8037222763	w2	8	7.28121249116436	10.1459647937477	06024a118	WISE	
06024a118-w3-int-1b	-9999	55378.8037280633	w3	9	7.28121253649585	10.1459648512962	06024a118	WISE	
06024a118-w4-int-1b	-9999	55378.8037280633	w4	9	7.28121253649585	10.1459648512962	06024a118	WISE	
06024a119-w4-int-1b	-9999	55378.8038554233	w4	9	7.28121353414918	10.1459661178206	06024a119	WISE	
06025b143-w1-int-1b	-9999	55378.8699378363	w1	8	7.2817311797177	10.1466232707055	06025b143	WISE	
06025b143-w2-int-1b	-9999	55378.8699378363	w2	8	7.2817311797177	10.1466232707055	06025b143	WISE	
