Image	Ext	MJD	Filter	Exptime	Object_RA	Object_Dec	Image_target	Telescope/Instrument	Datalink
04929b157-w1-int-1b	-9999	55342.6221465363	w1	8	339.108404301657	-11.8907895419134	04929b157	WISE	
04929b157-w2-int-1b	-9999	55342.6221465363	w2	8	339.108404301657	-11.8907895419134	04929b157	WISE	
04929b157-w3-int-1b	-9999	55342.6221523233	w3	9	339.108404326734	-11.8907895391806	04929b157	WISE	
04929b157-w4-int-1b	-9999	55342.6221523233	w4	9	339.108404326734	-11.8907895391806	04929b157	WISE	
04933b158-w1-int-1b	-9999	55342.7544504863	w1	8	339.108977618774	-11.8907270650481	04933b158	WISE	
04933b158-w2-int-1b	-9999	55342.7544504863	w2	8	339.108977618774	-11.8907270650481	04933b158	WISE	
04933b158-w3-int-1b	-9999	55342.7544562733	w3	9	339.108977643851	-11.8907270623154	04933b158	WISE	
04933b158-w4-int-1b	-9999	55342.7544562733	w4	9	339.108977643851	-11.8907270623154	04933b158	WISE	
04937b158-w1-int-1b	-9999	55342.8867544363	w1	8	339.109550935891	-11.8906645881828	04937b158	WISE	
04937b158-w2-int-1b	-9999	55342.8867544363	w2	8	339.109550935891	-11.8906645881828	04937b158	WISE	
04937b158-w3-int-1b	-9999	55342.8867602233	w3	9	339.109550960968	-11.8906645854501	04937b158	WISE	
04937b158-w4-int-1b	-9999	55342.8867602233	w4	9	339.109550960968	-11.8906645854501	04937b158	WISE	
04940a133-w1-int-1b	-9999	55342.9529700463	w1	8	339.109837870201	-11.8906333197003	04940a133	WISE	
04940a133-w2-int-1b	-9999	55342.9529700463	w2	8	339.109837870201	-11.8906333197003	04940a133	WISE	
04940a133-w3-int-1b	-9999	55342.9529758333	w3	9	339.109837895278	-11.8906333169676	04940a133	WISE	
04940a133-w4-int-1b	-9999	55342.9529758333	w4	9	339.109837895278	-11.8906333169676	04940a133	WISE	
04941b158-w1-int-1b	-9999	55343.0190583463	w1	8	339.110117105954	-11.8906042289305	04941b158	WISE	
04941b158-w2-int-1b	-9999	55343.0190583463	w2	8	339.110117105954	-11.8906042289305	04941b158	WISE	
04941b158-w3-int-1b	-9999	55343.0190641333	w3	9	339.110117128861	-11.8906042268407	04941b158	WISE	
04941b158-w4-int-1b	-9999	55343.0190641333	w4	9	339.110117128861	-11.8906042268407	04941b158	WISE	
04944a132-w1-int-1b	-9999	55343.0851466363	w1	8	339.110378705436	-11.8905803637147	04944a132	WISE	
04944a132-w2-int-1b	-9999	55343.0851466363	w2	8	339.110378705436	-11.8905803637147	04944a132	WISE	
04944a132-w3-int-1b	-9999	55343.0851524233	w3	9	339.110378728342	-11.8905803616249	04944a132	WISE	
04944a132-w4-int-1b	-9999	55343.0851524233	w4	9	339.110378728342	-11.8905803616249	04944a132	WISE	
04944a133-w1-int-1b	-9999	55343.0852739463	w1	8	339.110379209371	-11.8905803177416	04944a133	WISE	
04944a133-w2-int-1b	-9999	55343.0852739463	w2	8	339.110379209371	-11.8905803177416	04944a133	WISE	
04944a133-w3-int-1b	-9999	55343.0852797333	w3	9	339.110379232278	-11.8905803156519	04944a133	WISE	
04944a133-w4-int-1b	-9999	55343.0852797333	w4	9	339.110379232278	-11.8905803156519	04944a133	WISE	
04945b158-w1-int-1b	-9999	55343.1513622463	w1	8	339.110640808892	-11.8905564525222	04945b158	WISE	
04945b158-w2-int-1b	-9999	55343.1513622463	w2	8	339.110640808892	-11.8905564525222	04945b158	WISE	
04945b158-w3-int-1b	-9999	55343.1513680333	w3	9	339.110640831799	-11.8905564504324	04945b158	WISE	
04945b158-w4-int-1b	-9999	55343.1513680333	w4	9	339.110640831799	-11.8905564504324	04945b158	WISE	
04948a132-w1-int-1b	-9999	55343.2174504963	w1	8	339.110902408215	-11.8905325873208	04948a132	WISE	
04948a132-w2-int-1b	-9999	55343.2174504963	w2	8	339.110902408215	-11.8905325873208	04948a132	WISE	
04948a132-w3-int-1b	-9999	55343.2174562833	w3	9	339.110902431122	-11.890532585231	04948a132	WISE	
04948a132-w4-int-1b	-9999	55343.2174562833	w4	9	339.110902431122	-11.890532585231	04948a132	WISE	
04948a133-w1-int-1b	-9999	55343.2175778563	w1	8	339.110902912348	-11.8905325413297	04948a133	WISE	
04948a133-w2-int-1b	-9999	55343.2175778563	w2	8	339.110902912348	-11.8905325413297	04948a133	WISE	
04948a133-w3-int-1b	-9999	55343.2175836433	w3	9	339.110902935255	-11.8905325392399	04948a133	WISE	
04948a133-w4-int-1b	-9999	55343.2175836433	w4	9	339.110902935255	-11.8905325392399	04948a133	WISE	
04949b158-w1-int-1b	-9999	55343.2836660963	w1	8	339.111164511631	-11.8905086761319	04949b158	WISE	
04949b158-w2-int-1b	-9999	55343.2836660963	w2	8	339.111164511631	-11.8905086761319	04949b158	WISE	
04949b158-w3-int-1b	-9999	55343.2836718833	w3	9	339.111164534538	-11.8905086740421	04949b158	WISE	
04949b158-w4-int-1b	-9999	55343.2836718833	w4	9	339.111164534538	-11.8905086740421	04949b158	WISE	
04952a132-w1-int-1b	-9999	55343.3497543963	w1	8	339.111426111152	-11.8904848109124	04952a132	WISE	
04952a132-w2-int-1b	-9999	55343.3497543963	w2	8	339.111426111152	-11.8904848109124	04952a132	WISE	
