Image	Ext	MJD	Filter	Exptime	Object_RA	Object_Dec	Image_target	Telescope/Instrument	Datalink
rings.v3.skycell.0768.013.wrp.y.55246_66207	-9999	55246.6626482111	y	30	237.752566757204	-27.4180230840663	0768.013	Pan-STARRS1	
rings.v3.skycell.0768.013.wrp.y.55246_66439	-9999	55246.6649644111	y	30	237.752576311529	-27.4180311264274	0768.013	Pan-STARRS1	
rings.v3.skycell.0768.013.wrp.y.55246_66751	-9999	55246.6680832111	y	30	237.752589176579	-27.4180419555941	0768.013	Pan-STARRS1	
rings.v3.skycell.0768.013.wrp.y.55246_66955	-9999	55246.6701232111	y	30	237.752597591579	-27.4180490389274	0768.013	Pan-STARRS1	
02037b161-w1-int-1b	-9999	55246.9586490663	w1	8	237.753787760731	-27.4190508648135	02037b161	WISE	
02037b161-w2-int-1b	-9999	55246.9586490663	w2	8	237.753787760731	-27.4190508648135	02037b161	WISE	
02037b161-w3-int-1b	-9999	55246.9586548533	w3	9	237.753787784603	-27.4190508849072	02037b161	WISE	
02037b161-w4-int-1b	-9999	55246.9586548533	w4	9	237.753787784603	-27.4190508849072	02037b161	WISE	
02042a083-w1-int-1b	-9999	55247.0910805363	w1	8	237.754292295299	-27.4195056362768	02042a083	WISE	
02042a083-w2-int-1b	-9999	55247.0910805363	w2	8	237.754292295299	-27.4195056362768	02042a083	WISE	
02042a083-w3-int-1b	-9999	55247.0910863233	w3	9	237.754292316518	-27.419505656049	02042a083	WISE	
02042a083-w4-int-1b	-9999	55247.0910863233	w4	9	237.754292316518	-27.419505656049	02042a083	WISE	
02045b162-w1-int-1b	-9999	55247.2233846463	w1	8	237.75477741037	-27.4199576753193	02045b162	WISE	
02045b162-w2-int-1b	-9999	55247.2233846463	w2	8	237.75477741037	-27.4199576753193	02045b162	WISE	
02045b162-w3-int-1b	-9999	55247.2233904333	w3	9	237.754777431589	-27.4199576950915	02045b162	WISE	
02045b162-w4-int-1b	-9999	55247.2233904333	w4	9	237.754777431589	-27.4199576950915	02045b162	WISE	
02048a137-w1-int-1b	-9999	55247.2894730363	w1	8	237.755019734466	-27.4201834773184	02048a137	WISE	
02048a137-w2-int-1b	-9999	55247.2894730363	w2	8	237.755019734466	-27.4201834773184	02048a137	WISE	
02048a137-w3-int-1b	-9999	55247.2894788233	w3	9	237.755019755685	-27.4201834970907	02048a137	WISE	
02048a137-w4-int-1b	-9999	55247.2894788233	w4	9	237.755019755685	-27.4201834970907	02048a137	WISE	
02049b162-w1-int-1b	-9999	55247.3556887363	w1	8	237.755262525366	-27.4204097142934	02049b162	WISE	
02049b162-w2-int-1b	-9999	55247.3556887363	w2	8	237.755262525366	-27.4204097142934	02049b162	WISE	
02049b162-w3-int-1b	-9999	55247.3556945233	w3	9	237.755262546585	-27.4204097340657	02049b162	WISE	
02049b162-w4-int-1b	-9999	55247.3556945233	w4	9	237.755262546585	-27.4204097340657	02049b162	WISE	
02052a106-w1-int-1b	-9999	55247.4219045063	w1	8	237.755505316523	-27.4206359515076	02052a106	WISE	
02052a106-w2-int-1b	-9999	55247.4219045063	w2	8	237.755505316523	-27.4206359515076	02052a106	WISE	
02052a106-w3-int-1b	-9999	55247.4219102933	w3	9	237.755505337742	-27.4206359712799	02052a106	WISE	
02052a106-w4-int-1b	-9999	55247.4219102933	w4	9	237.755505337742	-27.4206359712799	02052a106	WISE	
02054a112-w1-int-1b	-9999	55247.4879928963	w1	8	237.75574764062	-27.4208617535068	02054a112	WISE	
02054a112-w2-int-1b	-9999	55247.4879928963	w2	8	237.75574764062	-27.4208617535068	02054a112	WISE	
02054a112-w3-int-1b	-9999	55247.4879986833	w3	9	237.755747661839	-27.420861773279	02054a112	WISE	
02054a112-w4-int-1b	-9999	55247.4879986833	w4	9	237.755747661839	-27.420861773279	02054a112	WISE	
02056a137-w1-int-1b	-9999	55247.5542085563	w1	8	237.755990431373	-27.4210879903451	02056a137	WISE	
