Image	Ext	MJD	Filter	Exptime	Object_RA	Object_Dec	Image_target	Telescope/Instrument	Datalink
rings.v3.skycell.0937.011.wrp.y.55243_63674	-9999	55243.6373136111	y	30	240.011943720428	-19.4677367748225	0937.011	Pan-STARRS1	
rings.v3.skycell.0937.011.wrp.y.55243_64498	-9999	55243.6455501111	y	30	240.012014073866	-19.4677534766141	0937.011	Pan-STARRS1	
02049b149-w1-int-1b	-9999	55247.3541606763	w1	8	240.039618017616	-19.4745983699785	02049b149	WISE	
02049b149-w2-int-1b	-9999	55247.3541606763	w2	8	240.039618017616	-19.4745983699785	02049b149	WISE	
02049b149-w3-int-1b	-9999	55247.3541664633	w3	9	240.039618054267	-19.474598379302	02049b149	WISE	
02049b149-w4-int-1b	-9999	55247.3541664633	w4	9	240.039618054267	-19.474598379302	02049b149	WISE	
02054a099-w1-int-1b	-9999	55247.4864647663	w1	8	240.04045594352	-19.4748115265679	02054a099	WISE	
02054a099-w2-int-1b	-9999	55247.4864647663	w2	8	240.04045594352	-19.4748115265679	02054a099	WISE	
02054a099-w3-int-1b	-9999	55247.4864705533	w3	9	240.040455980171	-19.4748115358914	02054a099	WISE	
02054a099-w4-int-1b	-9999	55247.4864705533	w4	9	240.040455980171	-19.4748115358914	02054a099	WISE	
02054a100-w1-int-1b	-9999	55247.4865921263	w1	8	240.040456750133	-19.4748117317591	02054a100	WISE	
02054a100-w2-int-1b	-9999	55247.4865921263	w2	8	240.040456750133	-19.4748117317591	02054a100	WISE	
02054a100-w3-int-1b	-9999	55247.4865979133	w3	9	240.040456786784	-19.4748117410826	02054a100	WISE	
02054a100-w4-int-1b	-9999	55247.4865979133	w4	9	240.040456786784	-19.4748117410826	02054a100	WISE	
02057b149-w1-int-1b	-9999	55247.6188962363	w1	8	240.041294676163	-19.4750248883807	02057b149	WISE	
02057b149-w2-int-1b	-9999	55247.6188962363	w2	8	240.041294676163	-19.4750248883807	02057b149	WISE	
02057b149-w3-int-1b	-9999	55247.6189020233	w3	9	240.041294712814	-19.4750248977042	02057b149	WISE	
02057b149-w4-int-1b	-9999	55247.6189020233	w4	9	240.041294712814	-19.4750248977042	02057b149	WISE	
02060a124-w1-int-1b	-9999	55247.6849846263	w1	8	240.041713235966	-19.4751313641202	02060a124	WISE	
02060a124-w2-int-1b	-9999	55247.6849846263	w2	8	240.041713235966	-19.4751313641202	02060a124	WISE	
02060a124-w3-int-1b	-9999	55247.6849904133	w3	9	240.041713272617	-19.4751313734437	02060a124	WISE	
02060a124-w4-int-1b	-9999	55247.6849904133	w4	9	240.041713272617	-19.4751313734437	02060a124	WISE	
02061b149-w1-int-1b	-9999	55247.7512003963	w1	8	240.04213260251	-19.4752380450829	02061b149	WISE	
02061b149-w2-int-1b	-9999	55247.7512003963	w2	8	240.04213260251	-19.4752380450829	02061b149	WISE	
02061b149-w3-int-1b	-9999	55247.7512061833	w3	9	240.042132639161	-19.4752380544064	02061b149	WISE	
02061b149-w4-int-1b	-9999	55247.7512061833	w4	9	240.042132639161	-19.4752380544064	02061b149	WISE	
02064a124-w1-int-1b	-9999	55247.8172887863	w1	8	240.042551162313	-19.4753445208224	02064a124	WISE	
02064a124-w2-int-1b	-9999	55247.8172887863	w2	8	240.042551162313	-19.4753445208224	02064a124	WISE	
02064a124-w3-int-1b	-9999	55247.8172945733	w3	9	240.042551198964	-19.4753445301459	02064a124	WISE	
02064a124-w4-int-1b	-9999	55247.8172945733	w4	9	240.042551198964	-19.4753445301459	02064a124	WISE	
02064a125-w1-int-1b	-9999	55247.8174160963	w1	8	240.04255196861	-19.4753447259329	02064a125	WISE	
02064a125-w2-int-1b	-9999	55247.8174160963	w2	8	240.04255196861	-19.4753447259329	02064a125	WISE	
02064a125-w3-int-1b	-9999	55247.8174218833	w3	9	240.042552005261	-19.4753447352564	02064a125	WISE	
02064a125-w4-int-1b	-9999	55247.8174218833	w4	9	240.042552005261	-19.4753447352564	02064a125	WISE	
02065b149-w1-int-1b	-9999	55247.8835045363	w1	8	240.04297052873	-19.4754512017529	02065b149	WISE	
02065b149-w2-int-1b	-9999	55247.8835045363	w2	8	240.04297052873	-19.4754512017529	02065b149	WISE	
02065b149-w3-int-1b	-9999	55247.8835103233	w3	9	240.042970565381	-19.4754512110764	02065b149	WISE	
02065b149-w4-int-1b	-9999	55247.8835103233	w4	9	240.042970565381	-19.4754512110764	02065b149	WISE	
02068a124-w1-int-1b	-9999	55247.9497202563	w1	8	240.043389894956	-19.4755578826352	02068a124	WISE	
02068a124-w2-int-1b	-9999	55247.9497202563	w2	8	240.043389894956	-19.4755578826352	02068a124	WISE	
02068a124-w3-int-1b	-9999	55247.9497260433	w3	9	240.043389931607	-19.4755578919587	02068a124	WISE	
02068a124-w4-int-1b	-9999	55247.9497260433	w4	9	240.043389931607	-19.4755578919587	02068a124	WISE	
