Image	Ext	MJD	Filter	Exptime	Object_RA	Object_Dec	Image_target	Telescope/Instrument	Datalink
02062a183-w1-int-1b	-9999	55247.7882560563	w1	8	62.6974426774034	42.0898064540081	02062a183	WISE	
02062a183-w2-int-1b	-9999	55247.7882560563	w2	8	62.6974426774034	42.0898064540081	02062a183	WISE	
02062a183-w3-int-1b	-9999	55247.7882618433	w3	9	62.6974430957552	42.0898061579067	02062a183	WISE	
02062a183-w4-int-1b	-9999	55247.7882618433	w4	9	62.6974430957552	42.0898061579067	02062a183	WISE	
02066a183-w1-int-1b	-9999	55247.9205602063	w1	8	62.7070071649139	42.0830368916665	02066a183	WISE	
02066a183-w2-int-1b	-9999	55247.9205602063	w2	8	62.7070071649139	42.0830368916665	02066a183	WISE	
02066a183-w3-int-1b	-9999	55247.9205659933	w3	9	62.7070075832656	42.083036595565	02066a183	WISE	
02066a183-w4-int-1b	-9999	55247.9205659933	w4	9	62.7070075832656	42.083036595565	02066a183	WISE	
02070a182-w1-int-1b	-9999	55248.0528643563	w1	8	62.7167610830343	42.076302572229	02070a182	WISE	
02070a182-w2-int-1b	-9999	55248.0528643563	w2	8	62.7167610830343	42.076302572229	02070a182	WISE	
02070a182-w3-int-1b	-9999	55248.0528701433	w3	9	62.7167615221229	42.0763022799856	02070a182	WISE	
02070a182-w4-int-1b	-9999	55248.0528701433	w4	9	62.7167615221229	42.0763022799856	02070a182	WISE	
02070a184-w1-int-1b	-9999	55248.0529916663	w1	8	62.7167707426805	42.0762961430741	02070a184	WISE	
02070a184-w2-int-1b	-9999	55248.0529916663	w2	8	62.7167707426805	42.0762961430741	02070a184	WISE	
02070a184-w3-int-1b	-9999	55248.0529974533	w3	9	62.716771181769	42.0762958508306	02070a184	WISE	
02070a184-w4-int-1b	-9999	55248.0529974533	w4	9	62.716771181769	42.0762958508306	02070a184	WISE	
02074b182-w1-int-1b	-9999	55248.1851684563	w1	8	62.7267996566218	42.069621215179	02074b182	WISE	
02074b182-w2-int-1b	-9999	55248.1851684563	w2	8	62.7267996566218	42.069621215179	02074b182	WISE	
02074b182-w3-int-1b	-9999	55248.1851742433	w3	9	62.7268000957103	42.0696209229356	02074b182	WISE	
02074b182-w4-int-1b	-9999	55248.1851742433	w4	9	62.7268000957103	42.0696209229356	02074b182	WISE	
02074b183-w1-int-1b	-9999	55248.1852958263	w1	8	62.7268093208203	42.0696147829942	02074b183	WISE	
02074b183-w2-int-1b	-9999	55248.1852958263	w2	8	62.7268093208203	42.0696147829942	02074b183	WISE	
02074b183-w3-int-1b	-9999	55248.1853016133	w3	9	62.7268097599093	42.0696144907504	02074b183	WISE	
02074b183-w4-int-1b	-9999	55248.1853016133	w4	9	62.7268097599093	42.0696144907504	02074b183	WISE	
02077a159-w1-int-1b	-9999	55248.2513841163	w1	8	62.7318237698244	42.066277324349	02077a159	WISE	
02077a159-w2-int-1b	-9999	55248.2513841163	w2	8	62.7318237698244	42.066277324349	02077a159	WISE	
02077a159-w3-int-1b	-9999	55248.2513899033	w3	9	62.7318242089129	42.0662770321055	02077a159	WISE	
02077a159-w4-int-1b	-9999	55248.2513899033	w4	9	62.7318242089129	42.0662770321055	02077a159	WISE	
