Image	Ext	MJD	Filter	Exptime	Object_RA	Object_Dec	Image_target	Telescope/Instrument	Datalink
04593b161-w1-int-1b	-9999	55331.5095083563	w1	8	329.275516011548	-19.6570597814917	04593b161	WISE	
04593b161-w2-int-1b	-9999	55331.5095083563	w2	8	329.275516011548	-19.6570597814917	04593b161	WISE	
04593b161-w3-int-1b	-9999	55331.5095141433	w3	9	329.275516033972	-19.6570597840637	04593b161	WISE	
04593b161-w4-int-1b	-9999	55331.5095141433	w4	9	329.275516033972	-19.6570597840637	04593b161	WISE	
04597b160-w4-int-1b	-9999	55331.6416907633	w4	9	329.276028218375	-19.6571185292281	04597b160	WISE	
04597b161-w1-int-1b	-9999	55331.6418122963	w1	8	329.276028689315	-19.6571185832428	04597b161	WISE	
04597b161-w2-int-1b	-9999	55331.6418122963	w2	8	329.276028689315	-19.6571185832428	04597b161	WISE	
04597b161-w3-int-1b	-9999	55331.6418180833	w3	9	329.27602871174	-19.6571185858148	04597b161	WISE	
04597b161-w4-int-1b	-9999	55331.6418180833	w4	9	329.27602871174	-19.6571185858148	04597b161	WISE	
04601b160-w1-int-1b	-9999	55331.7739889563	w1	8	329.276540873873	-19.657177328425	04601b160	WISE	
04601b160-w2-int-1b	-9999	55331.7739889563	w2	8	329.276540873873	-19.657177328425	04601b160	WISE	
04601b160-w3-int-1b	-9999	55331.7739947433	w3	9	329.276540896297	-19.657177330997	04601b160	WISE	
04601b160-w4-int-1b	-9999	55331.7739947433	w4	9	329.276540896297	-19.657177330997	04601b160	WISE	
04601b161-w1-int-1b	-9999	55331.7741163163	w1	8	329.276541367393	-19.6571773850295	04601b161	WISE	
04601b161-w2-int-1b	-9999	55331.7741163163	w2	8	329.276541367393	-19.6571773850295	04601b161	WISE	
04601b161-w3-int-1b	-9999	55331.7741221033	w3	9	329.276541389817	-19.6571773876015	04601b161	WISE	
04601b161-w4-int-1b	-9999	55331.7741221033	w4	9	329.276541389817	-19.6571773876015	04601b161	WISE	
04605b161-w1-int-1b	-9999	55331.9064203563	w1	8	329.277054045548	-19.657236186825	04605b161	WISE	
04605b161-w2-int-1b	-9999	55331.9064203563	w2	8	329.277054045548	-19.657236186825	04605b161	WISE	
04605b161-w3-int-1b	-9999	55331.9064261433	w3	9	329.277054067972	-19.657236189397	04605b161	WISE	
