Image	Ext	MJD	Filter	Exptime	Object_RA	Object_Dec	Image_target	Telescope/Instrument	Datalink
03961b158-w1-int-1b	-9999	55310.6043056863	w1	8	308.215402529518	-22.1568519136384	03961b158	WISE	
03961b158-w2-int-1b	-9999	55310.6043056863	w2	8	308.215402529518	-22.1568519136384	03961b158	WISE	
03961b158-w3-int-1b	-9999	55310.6043114733	w3	9	308.215402555319	-22.1568519162104	03961b158	WISE	
03961b158-w4-int-1b	-9999	55310.6043114733	w4	9	308.215402555319	-22.1568519162104	03961b158	WISE	
03965b158-w1-int-1b	-9999	55310.7366099763	w1	8	308.215992386145	-22.156910715545	03965b158	WISE	
03965b158-w2-int-1b	-9999	55310.7366099763	w2	8	308.215992386145	-22.156910715545	03965b158	WISE	
03965b158-w3-int-1b	-9999	55310.7366157633	w3	9	308.215992411945	-22.156910718117	03965b158	WISE	
03965b158-w4-int-1b	-9999	55310.7366157633	w4	9	308.215992411945	-22.156910718117	03965b158	WISE	
03969b158-w1-int-1b	-9999	55310.8689142163	w1	8	308.216582242548	-22.1569695174295	03969b158	WISE	
03969b158-w2-int-1b	-9999	55310.8689142163	w2	8	308.216582242548	-22.1569695174295	03969b158	WISE	
03969b158-w3-int-1b	-9999	55310.8689200033	w3	9	308.216582268348	-22.1569695200015	03969b158	WISE	
03969b158-w4-int-1b	-9999	55310.8689200033	w4	9	308.216582268348	-22.1569695200015	03969b158	WISE	
03972a134-w1-int-1b	-9999	55310.9351299963	w1	8	308.216877454567	-22.156998946665	03972a134	WISE	
03972a134-w2-int-1b	-9999	55310.9351299963	w2	8	308.216877454567	-22.156998946665	03972a134	WISE	
03972a134-w3-int-1b	-9999	55310.9351357833	w3	9	308.216877480368	-22.156998949237	03972a134	WISE	
03972a134-w4-int-1b	-9999	55310.9351357833	w4	9	308.216877480368	-22.156998949237	03972a134	WISE	
03973b158-w1-int-1b	-9999	55311.0012184563	w1	8	308.217171692799	-22.157028454698	03973b158	WISE	
03973b158-w2-int-1b	-9999	55311.0012184563	w2	8	308.217171692799	-22.157028454698	03973b158	WISE	
