Image	Ext	MJD	Filter	Exptime	Object_RA	Object_Dec	Image_target	Telescope/Instrument	Datalink
01981b141-w1-int-1b	-9999	55245.1036012463	w1	8	238.643726524404	-14.1303762540669	01981b141	WISE	
01981b141-w2-int-1b	-9999	55245.1036012463	w2	8	238.643726524404	-14.1303762540669	01981b141	WISE	
01981b141-w3-int-1b	-9999	55245.1036070333	w3	9	238.643726560331	-14.1303762471547	01981b141	WISE	
01981b141-w4-int-1b	-9999	55245.1036070333	w4	9	238.643726560331	-14.1303762471547	01981b141	WISE	
01985b141-w1-int-1b	-9999	55245.2360327663	w1	8	238.644548703424	-14.1302180719736	01985b141	WISE	
01985b141-w2-int-1b	-9999	55245.2360327663	w2	8	238.644548703424	-14.1302180719736	01985b141	WISE	
01985b141-w3-int-1b	-9999	55245.2360385533	w3	9	238.644548739352	-14.1302180650613	01985b141	WISE	
01985b141-w4-int-1b	-9999	55245.2360385533	w4	9	238.644548739352	-14.1302180650613	01985b141	WISE	
01989b141-w1-int-1b	-9999	55245.3683369763	w1	8	238.645370092061	-14.130060041945	01989b141	WISE	
01989b141-w2-int-1b	-9999	55245.3683369763	w2	8	238.645370092061	-14.130060041945	01989b141	WISE	
01989b141-w3-int-1b	-9999	55245.3683427633	w3	9	238.645370127989	-14.1300600350327	01989b141	WISE	
01989b141-w4-int-1b	-9999	55245.3683427633	w4	9	238.645370127989	-14.1300600350327	01989b141	WISE	
01992a063-w3-int-1b	-9999	55245.4344311833	w3	9	238.64578042693	-14.1299810960866	01992a063	WISE	
01992a063-w4-int-1b	-9999	55245.4344311833	w4	9	238.64578042693	-14.1299810960866	01992a063	WISE	
01994a063-w1-int-1b	-9999	55245.5006391563	w1	8	238.646191468095	-14.1299020143411	01994a063	WISE	
01994a063-w2-int-1b	-9999	55245.5006391563	w2	8	238.646191468095	-14.1299020143411	01994a063	WISE	
01994a063-w3-int-1b	-9999	55245.5006449433	w3	9	238.646191504023	-14.1299020074289	01994a063	WISE	
01994a063-w4-int-1b	-9999	55245.5006449433	w4	9	238.646191504023	-14.1299020074289	01994a063	WISE	
01996b104-w1-int-1b	-9999	55245.5668452863	w1	8	238.646602497819	-14.1298229347969	01996b104	WISE	
01996b104-w2-int-1b	-9999	55245.5668452863	w2	8	238.646602497819	-14.1298229347969	01996b104	WISE	
01996b104-w3-int-1b	-9999	55245.5668510733	w3	9	238.646602533747	-14.1298229278847	01996b104	WISE	
01996b104-w4-int-1b	-9999	55245.5668510733	w4	9	238.646602533747	-14.1298229278847	01996b104	WISE	
01997b141-w1-int-1b	-9999	55245.6329336763	w1	8	238.647012796574	-14.1297439958867	01997b141	WISE	
01997b141-w2-int-1b	-9999	55245.6329336763	w2	8	238.647012796574	-14.1297439958867	01997b141	WISE	
01997b141-w3-int-1b	-9999	55245.6329394633	w3	9	238.647012832501	-14.1297439889744	01997b141	WISE	
01997b141-w4-int-1b	-9999	55245.6329394633	w4	9	238.647012832501	-14.1297439889744	01997b141	WISE	
01997b142-w1-int-1b	-9999	55245.6330609963	w1	8	238.647013587019	-14.12974384381	01997b142	WISE	
01997b142-w2-int-1b	-9999	55245.6330609963	w2	8	238.647013587019	-14.12974384381	01997b142	WISE	
01997b142-w3-int-1b	-9999	55245.6330667833	w3	9	238.647013622946	-14.1297438368978	01997b142	WISE	
01997b142-w4-int-1b	-9999	55245.6330667833	w4	9	238.647013622946	-14.1297438368978	01997b142	WISE	
02000a116-w1-int-1b	-9999	55245.6991493963	w1	8	238.647423885836	-14.1296649048878	02000a116	WISE	
02000a116-w2-int-1b	-9999	55245.6991493963	w2	8	238.647423885836	-14.1296649048878	02000a116	WISE	
02000a116-w3-int-1b	-9999	55245.6991551833	w3	9	238.647423921763	-14.1296648979755	02000a116	WISE	
02000a116-w4-int-1b	-9999	55245.6991551833	w4	9	238.647423921763	-14.1296648979755	02000a116	WISE	
02001b140-w1-int-1b	-9999	55245.7652377863	w1	8	238.64783418459	-14.1295859659775	02001b140	WISE	
02001b140-w2-int-1b	-9999	55245.7652377863	w2	8	238.64783418459	-14.1295859659775	02001b140	WISE	
02001b140-w3-int-1b	-9999	55245.7652435733	w3	9	238.647834220518	-14.1295859590653	02001b140	WISE	
02001b140-w4-int-1b	-9999	55245.7652435733	w4	9	238.647834220518	-14.1295859590653	02001b140	WISE	
02001b141-w1-int-1b	-9999	55245.7653651063	w1	8	238.647834975035	-14.1295858139008	02001b141	WISE	
02001b141-w2-int-1b	-9999	55245.7653651063	w2	8	238.647834975035	-14.1295858139008	02001b141	WISE	
02001b141-w3-int-1b	-9999	55245.7653708933	w3	9	238.647835010963	-14.1295858069886	02001b141	WISE	
02001b141-w4-int-1b	-9999	55245.7653708933	w4	9	238.647835010963	-14.1295858069886	02001b141	WISE	
02004a116-w1-int-1b	-9999	55245.8314534963	w1	8	238.64824527379	-14.1295068749906	02004a116	WISE	
02004a116-w2-int-1b	-9999	55245.8314534963	w2	8	238.64824527379	-14.1295068749906	02004a116	WISE	
02004a116-w3-int-1b	-9999	55245.8314592833	w3	9	238.648245309717	-14.1295068680783	02004a116	WISE	
02004a116-w4-int-1b	-9999	55245.8314592833	w4	9	238.648245309717	-14.1295068680783	02004a116	WISE	
02005b141-w1-int-1b	-9999	55245.8976692563	w1	8	238.6486563633	-14.1294277839439	02005b141	WISE	
