Image	Ext	MJD	Filter	Exptime	Object_RA	Object_Dec	Image_target	Telescope/Instrument	Datalink
rings.v3.skycell.1115.053.wrp.y.55247_64885	-9999	55247.6494257111	y	30	247.167028739022	-9.7987477625581	1115.053	Pan-STARRS1	
rings.v3.skycell.1115.053.wrp.y.55247_65700	-9999	55247.6575716111	y	30	247.167093906222	-9.79870069735811	1115.053	Pan-STARRS1	
02194a073-w1-int-1b	-9999	55252.1160904963	w1	8	247.197829349917	-9.77208966416169	02194a073	WISE	
02194a073-w2-int-1b	-9999	55252.1160904963	w2	8	247.197829349917	-9.77208966416169	02194a073	WISE	
02194a073-w3-int-1b	-9999	55252.1160962833	w3	9	247.197829382951	-9.7720896284752	02194a073	WISE	
02194a073-w4-int-1b	-9999	55252.1160962833	w4	9	247.197829382951	-9.7720896284752	02194a073	WISE	
02197b134-w1-int-1b	-9999	55252.2483945463	w1	8	247.198584585535	-9.77127378918669	02197b134	WISE	
02197b134-w2-int-1b	-9999	55252.2483945463	w2	8	247.198584585535	-9.77127378918669	02197b134	WISE	
02197b134-w3-int-1b	-9999	55252.2484003333	w3	9	247.198584618569	-9.7712737535002	02197b134	WISE	
02197b134-w4-int-1b	-9999	55252.2484003333	w4	9	247.198584618569	-9.7712737535002	02197b134	WISE	
02201b134-w1-int-1b	-9999	55252.3806986563	w1	8	247.199339821497	-9.77045791384171	02201b134	WISE	
02201b134-w2-int-1b	-9999	55252.3806986563	w2	8	247.199339821497	-9.77045791384171	02201b134	WISE	
02201b134-w3-int-1b	-9999	55252.3807044433	w3	9	247.199339854531	-9.77045787815522	02201b134	WISE	
02201b134-w4-int-1b	-9999	55252.3807044433	w4	9	247.199339854531	-9.77045787815522	02201b134	WISE	
02201b135-w1-int-1b	-9999	55252.3808259763	w1	8	247.199340548282	-9.77045712870169	02201b135	WISE	
02201b135-w2-int-1b	-9999	55252.3808259763	w2	8	247.199340548282	-9.77045712870169	02201b135	WISE	
02201b135-w3-int-1b	-9999	55252.3808317633	w3	9	247.199340581316	-9.7704570930152	02201b135	WISE	
02201b135-w4-int-1b	-9999	55252.3808317633	w4	9	247.199340581316	-9.7704570930152	02201b135	WISE	
02204a059-w1-int-1b	-9999	55252.4469143663	w1	8	247.199717802841	-9.77004958363004	02204a059	WISE	
02204a059-w2-int-1b	-9999	55252.4469143663	w2	8	247.199717802841	-9.77004958363004	02204a059	WISE	
02204a059-w3-int-1b	-9999	55252.4469201533	w3	9	247.199717835875	-9.77004954794355	02204a059	WISE	
02204a059-w4-int-1b	-9999	55252.4469201533	w4	9	247.199717835875	-9.77004954794355	02204a059	WISE	
02205b134-w1-int-1b	-9999	55252.5129997463	w1	8	247.200095040219	-9.76964205712004	02205b134	WISE	
02205b134-w2-int-1b	-9999	55252.5129997463	w2	8	247.200095040219	-9.76964205712004	02205b134	WISE	
02205b134-w3-int-1b	-9999	55252.5130055333	w3	9	247.200095073253	-9.76964202143355	02205b134	WISE	
02205b134-w4-int-1b	-9999	55252.5130055333	w4	9	247.200095073253	-9.76964202143355	02205b134	WISE	
02205b135-w1-int-1b	-9999	55252.5131270563	w1	8	247.200095766947	-9.76964127204171	02205b135	WISE	
02205b135-w2-int-1b	-9999	55252.5131270563	w2	8	247.200095766947	-9.76964127204171	02205b135	WISE	
02205b135-w3-int-1b	-9999	55252.5131328433	w3	9	247.200095799981	-9.76964123635522	02205b135	WISE	
02205b135-w4-int-1b	-9999	55252.5131328433	w4	9	247.200095799981	-9.76964123635522	02205b135	WISE	
02208a109-w1-int-1b	-9999	55252.5792153863	w1	8	247.200473021164	-9.76923372734004	02208a109	WISE	
02208a109-w2-int-1b	-9999	55252.5792153863	w2	8	247.200473021164	-9.76923372734004	02208a109	WISE	
02208a109-w3-int-1b	-9999	55252.5792211733	w3	9	247.200473054198	-9.76923369165355	02208a109	WISE	
02208a109-w4-int-1b	-9999	55252.5792211733	w4	9	247.200473054198	-9.76923369165355	02208a109	WISE	
02209b134-w1-int-1b	-9999	55252.6454310763	w1	8	247.200851002394	-9.76882539725171	02209b134	WISE	
02209b134-w2-int-1b	-9999	55252.6454310763	w2	8	247.200851002394	-9.76882539725171	02209b134	WISE	
02209b134-w3-int-1b	-9999	55252.6454368633	w3	9	247.200851035428	-9.76882536156522	02209b134	WISE	
02209b134-w4-int-1b	-9999	55252.6454368633	w4	9	247.200851035428	-9.76882536156522	02209b134	WISE	
