Image	Ext	MJD	Filter	Exptime	Object_RA	Object_Dec	Image_target	Telescope/Instrument	Datalink
rings.v3.skycell.0863.025.wrp.z.55288_62126	-9999	55288.6218307111	z	30	287.159955074653	-22.8362476722432	0863.025	Pan-STARRS1	
rings.v3.skycell.0863.024.wrp.z.55288_62184	-9999	55288.6224102111	z	30	287.159958527508	-22.8362474629793	0863.024	Pan-STARRS1	
rings.v3.skycell.0863.025.wrp.z.55288_62184	-9999	55288.6224102111	z	30	287.159958527508	-22.8362474629793	0863.025	Pan-STARRS1	
rings.v3.skycell.0863.025.wrp.z.55288_63123	-9999	55288.6318034111	z	30	287.160014495324	-22.8362440709904	0863.025	Pan-STARRS1	
rings.v3.skycell.0863.024.wrp.z.55288_63182	-9999	55288.6323928111	z	30	287.160018007166	-22.8362438581515	0863.024	Pan-STARRS1	
rings.v3.skycell.0863.025.wrp.z.55288_63182	-9999	55288.6323928111	z	30	287.160018007166	-22.8362438581515	0863.025	Pan-STARRS1	
03345b153-w1-int-1b	-9999	55290.2274153663	w1	8	287.168906028112	-22.8357146068427	03345b153	WISE	
03345b153-w2-int-1b	-9999	55290.2274153663	w2	8	287.168906028112	-22.8357146068427	03345b153	WISE	
03345b153-w3-int-1b	-9999	55290.2274211533	w3	9	287.168906057529	-22.8357146052352	03345b153	WISE	
03345b153-w4-int-1b	-9999	55290.2274211533	w4	9	287.168906057529	-22.8357146052352	03345b153	WISE	
03349b153-w1-int-1b	-9999	55290.3597194263	w1	8	287.16957857375	-22.8356778557149	03349b153	WISE	
03349b153-w2-int-1b	-9999	55290.3597194263	w2	8	287.16957857375	-22.8356778557149	03349b153	WISE	
03349b153-w3-int-1b	-9999	55290.3597252133	w3	9	287.169578603168	-22.8356778541074	03349b153	WISE	
03349b153-w4-int-1b	-9999	55290.3597252133	w4	9	287.169578603168	-22.8356778541074	03349b153	WISE	
03349b154-w1-int-1b	-9999	55290.3598467363	w1	8	287.169579220909	-22.835677820351	03349b154	WISE	
03349b154-w2-int-1b	-9999	55290.3598467363	w2	8	287.169579220909	-22.835677820351	03349b154	WISE	
03349b154-w3-int-1b	-9999	55290.3598525233	w3	9	287.169579250327	-22.8356778187435	03349b154	WISE	
03349b154-w4-int-1b	-9999	55290.3598525233	w4	9	287.169579250327	-22.8356778187435	03349b154	WISE	
03354a093-w1-int-1b	-9999	55290.4920234763	w1	8	287.170251119338	-22.8356411045899	03354a093	WISE	
03354a093-w2-int-1b	-9999	55290.4920234763	w2	8	287.170251119338	-22.8356411045899	03354a093	WISE	
03354a093-w3-int-1b	-9999	55290.4920292633	w3	9	287.170251148755	-22.8356411029824	03354a093	WISE	
03354a093-w4-int-1b	-9999	55290.4920292633	w4	9	287.170251148755	-22.8356411029824	03354a093	WISE	
03354a094-w1-int-1b	-9999	55290.4921508363	w1	8	287.170251766751	-22.8356410692122	03354a094	WISE	
03354a094-w2-int-1b	-9999	55290.4921508363	w2	8	287.170251766751	-22.8356410692122	03354a094	WISE	
03354a094-w3-int-1b	-9999	55290.4921566233	w3	9	287.170251796168	-22.8356410676046	03354a094	WISE	
