sdss_id,snr,uniqueness,worst_region,nearest,gaia,cls,G,plx,e_plx,g_mag,bp_mag,rp_mag,bprp,MG
71390478,15.9,1.02,4990,116892932,2742338954958639104,DQ/DC,18.69626,8.639174,0.2298153,18.69626,18.80387,18.58039,0.2234799999999985,13.37862110568692
60993663,15.2,1.02,8250,76155467,1387725996586140672,DA:,19.70844,2.171176,0.340289,19.70844,19.77829,19.85046,-0.0721700000000034,11.391915148434489
54878132,10.4,1.02,8250,114982976,465536349940412928,DC:,19.48079,6.481583,0.2915817,19.48079,19.66388,19.17079,0.4930899999999987,13.53919543383232
60383128,18.6,1.02,8250,111832111,1307478312230148864,DA,17.6158,3.419264,0.07609943,17.6158,17.53897,17.8419,-0.3029299999999999,10.28546316896824
76203563,11.5,1.02,4990,69877776,3278323935466054784,DC/DA,19.55505,6.439753,0.3450289,19.55505,19.6932,19.32894,0.3642600000000016,13.599396050468147
70109995,24.7,1.02,8250,55796531,2498896364625820928,DA,19.77685,4.906243,0.5250701,19.77685,20.01307,19.464,0.5490700000000004,13.23059527229271
80888529,104.1,1.02,8250,63597688,4018868591847502208,DA,16.87065,19.70292,0.06398374,16.87065,17.02764,16.58971,0.4379300000000015,13.343302969872044
55479045,24.4,1.02,6400,66926340,528558986350766208,DC,17.88355,18.10562,0.08826672,17.88355,18.2062,17.40163,0.8045699999999982,14.17261700587796
60733747,17.0,1.01,4990,92717484,1351051678866396544,DQ:,18.57656,6.282552,0.1235155,18.57656,18.64571,18.50753,0.1381800000000019,12.567240459438548
71386381,69.0,1.01,8250,59141812,2741567445689272192,DA,17.21811,10.99578,0.1879037,17.21811,17.20645,17.24643,-0.0399799999999999,12.424240210176077
114558056,12.1,1.01,8250,63200941,6886533932294425472,DA,16.78324,1.929693,0.07437787,16.78324,16.63055,17.09343,-0.4628800000000019,8.210681107186101
67589975,8.8,1.01,6400,71879293,2118702629771201408,DA,19.57547,3.575446,0.2215942,19.57547,19.73699,19.5088,0.2281899999999979,12.342121116360572
80087829,25.4,1.01,6400,63093811,3860058014253891456,DA,17.94238,3.777292,0.1648792,17.94238,17.88849,18.09258,-0.2040900000000007,10.828282794255406
60731208,13.0,1.01,4780,64422761,1350726601382165632,DA,18.93757,5.728842,0.1852961,18.93757,18.96362,18.94068,0.0229399999999984,12.727904223419149
92672209,11.3,1.01,8250,110877788,4784898308560812416,DZ,19.55703,3.778487,0.2503994,19.55703,19.63503,19.51962,0.1154100000000006,12.443619661764636
110916600,31.6,1.01,6400,67713517,6505553879119892352,DA,17.51665,11.89011,0.1093406,17.51665,17.73645,17.10073,0.6357200000000027,12.892579362316344
116916317,15.2,1.01,6400,67625944,346990579643698304,DA,18.35233,3.8661,0.166615,18.35233,18.39138,18.33441,0.0569700000000032,11.288695416189668
78637271,25.6,1.01,4780,80701937,3593790318443372288,DA,16.78838,6.696329,0.09552672,16.78838,16.72128,16.95202,-0.2307400000000008,10.917563915020455
79041001,49.8,1.01,8250,93917661,3664166514390817408,DB,18.80254,3.135481,0.3319561,18.80254,18.76888,18.90253,-0.1336499999999993,11.284060867176748
75032411,75.2,1.01,8250,103208819,3130054624958706432,DC,17.49356,14.41189,0.1238999,17.49356,17.60663,17.29942,0.3072099999999977,13.287164693364462
79037946,18.7,1.01,4990,117251713,3663639779599974784,DA,19.38463,4.017324,0.3730879,19.38463,19.35367,19.53394,-0.1802700000000001,12.40431429649474
79952015,39.4,1.01,8250,92954461,3834790240615842560,DA,19.70309,4.353834,0.4720003,19.70309,19.85737,19.51907,0.3383000000000002,12.89744933269128
61042938,14.2,1.01,6400,79257467,1396650148353359872,DA,17.99482,5.059124,0.09522355,17.99482,18.05928,17.93558,0.1236999999999994,11.515196620857608
71014078,69.0,1.01,6400,72381255,2678703619989331328,DC,18.18283,8.213937,0.1697684,18.18283,18.18616,18.15652,0.0296400000000005,12.755586837695736
64658616,18.0,1.0,6400,63522646,1909284108929759232,DA,18.69906,6.897384,0.1729681,18.69906,18.78854,18.66964,0.1189,12.89248202630448
57458605,80.7,1.0,4780,65141935,866253366976735616,DA,17.35212,4.279819,0.08441406,17.35212,17.32028,17.43855,-0.1182699999999989,10.509247012164677
67848554,24.0,1.0,6400,67720109,2144580907240525568,DA_MS,17.80236,1.203753,0.06962599,17.80236,17.72881,17.91586,-0.1870499999999992,8.205046912425455
110665601,13.2,1.0,8250,68466773,6473590281530879104,DC:,18.73252,5.21927,0.2408847,18.73252,18.80903,18.68822,0.1208099999999987,12.320568820430845
87381081,37.6,1.0,8250,63928545,4275905582610330496,DA_MS,17.48699,6.413381,0.1009515,17.48699,17.45381,17.4038,0.0500100000000003,11.522425204172642
92106002,26.5,1.0,8250,58668732,4700949839864716288,DZ,17.49252,11.38949,0.0668497,17.49252,17.58663,17.3867,0.1999299999999984,12.775041388110754
59247770,29.1,1.0,6400,112540956,1122671504482095104,DA,15.79719,12.33217,0.03035989,15.79719,15.75867,15.92175,-0.163079999999999,11.252387514408358
88561302,28.5,1.0,6400,89963479,4370648953378288896,DA,18.12898,3.065077,0.1466405,18.12898,18.17432,18.12679,0.0475300000000018,10.561186946074876
56638646,18.3,1.0,6400,75760109,711975736522561664,DA,19.02795,3.940623,0.2827031,19.02795,19.08407,19.00925,0.074819999999999,12.005774439170166
76306586,25.6,1.0,6400,71111509,3299827221808261376,DA,18.19153,8.14481,0.1608383,18.19153,18.32904,17.95785,0.3711899999999986,12.74593478827236
68963697,41.6,1.0,8250,68690885,2250366776375546752,DA_MS:,18.58695,6.516328,0.2430568,18.58695,17.05024,16.10457,0.9456699999999998,12.656964682207008
66902096,26.7,1.0,6400,67995006,2064573324440163456,DA,18.19437,2.421876,0.1054473,18.19437,18.07546,18.49304,-0.4175800000000009,10.1151295175398
65306247,44.9,1.0,8250,114136669,1977145730387812480,DA:,18.84871,6.89507,0.1916272,18.84871,18.00912,17.03565,0.973469999999999,13.041403397852612
60728672,19.1,1.0,4780,64056349,1350394651950171008,DC:,18.9971,3.709806,0.1660046,18.9971,18.94063,19.31677,-0.376140000000003,11.843855996414298
70103731,38.9,1.0,8250,79908651,2497581000826499456,DZ,19.07641,6.738654,0.2711826,19.07641,19.26217,18.93866,0.3235100000000024,13.219275789242086
74357422,33.7,1.0,8250,89613584,3078421863857257088,DZ:,19.14538,3.736094,0.2327619,19.14538,19.18917,19.19653,-0.0073599999999984,12.007468972650734
55762734,47.6,1.0,6400,76358264,577035178410047616,DC,18.83923,10.66611,0.2669995,18.83923,19.0543,18.54043,0.5138700000000007,13.979260291327703
63781720,21.6,1.0,8250,91723936,1823860168653936384,DA,19.43418,4.513722,0.3376005,19.43418,19.23395,18.60231,0.6316400000000009,12.706854036907776
116891448,20.5,1.0,6400,96071704,343708537433919232,DA,18.25645,4.476424,0.1485943,18.25645,18.30823,18.18924,0.1189899999999966,11.511106077551538
71066526,17.8,1.0,8250,110821124,2686759020137640320,DA:,19.77666,11.30908,0.3979354,19.77666,20.14608,19.32121,0.8248700000000007,15.043796381313944
75955958,17.7,1.0,8250,68432236,3231500000140463360,DA,18.01345,17.66225,0.1222,18.01345,18.27072,17.639,0.6317200000000014,14.248680138433429
79072451,45.7,1.0,8250,90929395,3669594223474706048,DA:,18.58002,17.06883,0.267855,18.58002,18.49153,17.20987,1.2816600000000022,14.741038764929735
55939696,55.5,1.0,8250,110591516,604972428842238080,DA,17.03476,12.82765,0.07551377,17.03476,17.07284,17.0303,0.0425399999999989,12.575495508876989
93489918,35.0,1.0,8250,66076916,4912426397362299648,DA,17.63301,7.854917,0.07565074,17.63301,17.75008,17.36824,0.3818400000000004,12.108718001856126
74637484,50.7,1.0,8250,79690460,3101596034218137728,DA_MS,17.34521,2.738916,0.07822956,17.34521,17.36126,17.22045,0.1408100000000018,9.533103565256866
60945836,39.3,1.0,8250,67636607,1380336144575953536,DA_MS,17.83417,7.010535,0.09966178,17.83417,17.52817,17.09366,0.4345099999999995,12.062925809292594
79705406,25.8,1.0,6400,110590871,3786801922478222208,DAH,18.55592,5.061497,0.2085683,18.55592,18.48533,18.68978,-0.2044499999999978,12.0773149188696
80107269,14.0,1.0,6400,56401149,3864088239766350080,DA:,17.85073,9.051161,0.1410771,17.85073,18.01803,17.55839,0.4596400000000002,12.634251450475745
61601387,37.9,1.0,8250,61247987,1488307189991558912,DA,18.96794,5.660338,0.1677808,18.96794,19.07678,18.74976,0.327020000000001,12.732151826570384
56419118,31.1,1.0,6400,116488591,677023086508876032,DA,18.81439,1.589332,0.1980412,18.81439,18.71513,19.09509,-0.3799600000000005,9.820463138356782
75051108,34.5,1.0,6400,65089980,3131697325391977344,DA:,18.12068,4.425992,0.1696845,18.12068,18.13089,18.2355,-0.1046099999999974,11.350733123013814
68646272,10.3,1.0,6400,76681051,2207215235654421760,DA:,19.52617,1.774334,0.2430374,19.52617,19.70355,19.57177,0.1317799999999991,10.771346873148236
93181857,20.7,1.0,4780,94692034,4862847803157741184,DA,18.71373,7.224586,0.151419,18.71373,18.77687,18.58055,0.19632,13.007794825954688
62314540,44.7,1.0,8250,59883618,1621878538298121984,DA_MS,18.3992,1.17156,0.1213218,18.3992,18.41534,18.25051,0.164830000000002,8.74302267679315
67819135,14.7,1.0,8250,79390417,2141423483506682880,DA,19.4561,3.645665,0.2071075,19.4561,19.56999,19.37984,0.1901499999999991,12.26498379425564
76182964,33.4,1.0,8250,63220793,3271277719493089792,DA,18.66168,6.707818,0.2395081,18.66168,17.67858,16.81639,0.8621900000000018,12.794586352952892
64656111,44.0,1.0,6400,68629104,1908964185404897152,DA,17.71145,13.37146,0.09465949,17.71145,17.81288,17.53623,0.27665,13.342344147501386
63206398,10.0,0.99,6400,65263788,1764680535831516672,DA,19.1133,2.231016,0.2397558,19.1133,19.06659,19.24106,-0.1744699999999994,10.855813424450998
79043458,8.8,0.99,4990,58021288,3664591647431946240,DA/DZ,19.50761,5.289224,0.6384676,19.50761,19.64016,19.36338,0.2767800000000022,13.12456979945866
70155290,45.4,0.99,8250,100524976,2507450045398750720,DQ/DC,18.88604,6.744422,0.221516,18.88604,19.12401,18.62014,0.5038699999999992,13.03076368185089
86598429,17.5,0.99,7740,63142631,4236237225999999488,DA,18.25459,7.105898,0.1815428,18.25459,18.40451,18.02535,0.3791599999999988,12.512684846082417
71857396,29.1,0.99,8250,54745787,2831856488703989248,DC:,19.70016,3.646097,0.3790236,19.70016,19.74429,19.56683,0.1774599999999999,12.509301091759868
116630912,16.9,0.99,6400,80247838,303390579916842880,DA:,19.94976,2.657459,0.5026602,19.94976,19.85374,19.5563,0.2974399999999981,12.072092864168363
58212966,92.2,0.99,6400,93243856,958453288184344960,DA,17.7551,4.130639,0.1154887,17.7551,17.73961,17.87657,-0.1369600000000019,10.835186205869704
86656865,17.4,0.99,6400,89144329,4241409569220727424,DA/DAH,18.2264,10.08616,0.1495838,18.2264,18.35089,18.11088,0.240009999999998,13.24502926615402
54393783,8.3,0.99,6400,71225691,422581870909564800,DA_MS,19.20671,3.465486,0.2987949,19.20671,19.08589,18.95587,0.1300199999999982,11.9055307435378
55680495,45.5,0.99,4780,68771976,559439835566125952,DA,15.4999,16.1683,0.02930682,15.4999,15.49569,15.56362,-0.0679300000000004,11.543221794203674
76061941,14.4,0.99,8250,79163497,3244949531313630976,DBAZ/DBZ,18.82159,4.349847,0.2339871,18.82159,18.81924,18.96986,-0.1506199999999999,12.013959907503866
94816450,8.9,0.99,8250,114741136,5161857074049852672,DA,19.95215,4.53815,0.5446399,19.95215,20.23799,19.87849,0.3595000000000006,13.236544232861007
69749367,63.6,0.99,8250,71655583,2425347347488993408,DZ,16.97018,19.15858,0.07812417,16.97018,17.09041,16.7767,0.3137099999999968,13.38199658398976
75593168,19.2,0.99,6400,56445688,3178250097955851136,DA,18.70904,5.746752,0.1679496,18.70904,18.92129,18.34512,0.5761699999999976,12.506152278207663
70301915,24.2,0.99,6400,57816308,2536443651627449472,DA,19.12618,2.11127,0.300423,19.12618,19.05742,19.13856,-0.0811399999999977,10.748898883288453
95812526,20.2,0.99,8250,69257175,5264054648331624832,DA_MS,16.90877,5.605163,0.0473409,16.90877,16.82421,17.1085,-0.2842899999999986,10.651711232711376
79331389,41.0,0.99,3880,78993609,3713397869077108736,DA,18.68025,3.450253,0.2899552,18.68025,18.72729,18.71954,0.0077500000000014,11.36950471083784
116892932,15.4,0.99,4990,63864280,343958710690034944,DC:,18.64518,7.961692,0.2110257,18.64518,18.60357,18.63091,-0.0273399999999988,13.150206863924572
95183317,18.6,0.99,3880,80139319,5220659162064601216,DA,17.29904,5.625114,0.05772081,17.29904,17.26024,17.46192,-0.2016799999999996,11.049696641978551
70282677,32.4,0.99,6400,70157423,2533057533770551680,DA/DZA,18.64387,4.13941,0.230984,18.64387,18.66361,18.68739,-0.0237800000000021,11.728562222507565
75627591,27.0,0.99,8250,74236041,3184116993218582400,DA_MS:,19.14673,8.779429,0.2954458,19.14673,18.99865,17.85863,1.1400199999999998,13.864061355035542
95874768,15.6,0.99,4990,56785336,5271072526109138176,DZ/DQpec,18.15734,25.71869,0.1047108,18.15734,18.78406,17.42752,1.356539999999999,15.20858421856645
76964127,11.9,0.99,6400,75055845,3367392383134192896,DA,19.09056,4.740239,0.2335771,19.09056,19.17656,19.09012,0.0864399999999996,12.469561195463733
55764036,86.3,0.99,4780,64027266,577257520277310848,DA,18.13181,6.74572,0.1568514,18.13181,18.31427,17.91261,0.4016599999999997,12.276951553092909
77080353,17.8,0.99,6400,75038556,3377077882281559296,DA,19.09977,4.11455,0.3488928,19.09977,19.24418,19.09216,0.1520200000000002,12.171381721187984
80657074,36.1,0.99,8250,56445688,3972493871447452032,DA,17.82273,11.84759,0.1362629,17.82273,18.00107,17.51903,0.4820399999999978,13.190880082470157
71076212,58.8,0.99,3880,64032019,2687624026545008640,DB,18.24582,3.63133,0.1341617,18.24582,18.22105,18.40313,-0.1820799999999991,11.0461485878126
70832362,23.4,0.99,6400,76314934,2644245166092731520,DA,19.83814,3.110667,0.605827,19.83814,19.90354,19.51092,0.3926200000000008,12.30240760970125
58635786,31.5,0.99,6400,68105858,1016484107445300864,DA/DC,19.64908,3.908313,0.3700023,19.64908,19.5437,19.85045,-0.3067499999999974,12.60902668609537
75804382,68.5,0.99,8250,57911726,3211875779169573504,DBA,17.88013,5.198195,0.1333506,17.88013,17.85774,17.9094,-0.0516600000000018,11.459392835843737
62807480,23.8,0.99,8250,65093122,1710781956143224832,DA,17.89037,10.62577,0.08696121,17.89037,18.05142,17.66626,0.385159999999999,13.022172055792606
98219460,46.5,0.99,6400,92398757,5462743550592623744,DAO:,16.68935,2.357253,0.07284704,16.68935,16.51523,17.05684,-0.5416100000000021,8.551380985611184
93651068,53.7,0.99,3880,59893113,4940417047123948672,DA,16.76981,11.28162,0.05362956,16.76981,16.7263,16.90415,-0.1778500000000029,12.03166733624377
93764057,21.0,0.99,6400,115905473,4960572366570151680,DA,19.18051,4.288271,0.2296765,19.18051,19.24751,19.12858,0.1189299999999988,12.341921115333143
100057022,14.1,0.99,6400,63298167,5617727131935922560,DA,18.96188,1.532085,0.2127015,18.96188,18.85317,19.18129,-0.3281200000000019,9.88829430300682
75697973,23.4,0.99,6400,92320085,3195473019892503552,DA_MS,17.42783,4.067308,0.1127413,17.42783,17.49873,17.28101,0.2177199999999999,10.474365304653448
92183767,46.9,0.99,8250,94799447,4713428815803710080,DA_MS,16.89587,12.97892,0.05774586,16.89587,16.90816,16.42115,0.4870099999999979,12.462062777593449
110610739,24.3,0.99,4780,61747802,6467932297772819712,DC,18.5148,6.525649,0.1881582,18.5148,18.5445,18.45667,0.0878300000000003,12.587918551777587
62392636,47.2,0.99,8250,114515312,1634879580396898176,DA/DZA,14.50924,2.831314,0.0283635,14.50924,12.66401,13.07047,-0.4064600000000009,6.769180182051992
55847889,43.5,0.99,6400,76024863,591207406550605312,DC,16.66726,16.78023,0.05857652,16.66726,16.74114,16.53428,0.2068600000000025,12.791249546183987
89127038,17.2,0.98,6400,68317388,4445480473519600128,DC,18.09926,8.480467,0.1197403,18.09926,18.12606,18.0889,0.03716,12.741358842615323
110913033,46.8,0.98,5820,86635596,6505113009316709760,DZ:,17.24663,31.34237,0.07104064,17.24663,17.69714,16.6709,1.0262400000000014,14.727289165992456
75709532,34.5,0.98,6400,60844538,3197508598168785408,DA,17.47771,11.24702,0.1002659,17.47771,17.58217,17.27998,0.302190000000003,12.73289733712774
65418921,44.1,0.98,3880,90003616,1982816805194909952,DA:,18.35353,4.153024,0.1405043,18.35353,17.07224,16.65825,0.4139900000000018,11.445352204354409
