sdss_id,gaia_dr3_source_id,ra,dec,plx,e_plx,pmra,pmde,g_mag,bp_mag,rp_mag,snr,n_boss_visits,classification,p_da,p_dq,p_hotdq,p_db,p_dah,teff,e_teff,logg,e_logg,result_flags,telescope,ebv,bp_rp,MG,cmd_off,is_control
79469978,3738220722758701568,202.75014,10.856892,2.8105881,0.37150934,3.7646656,-12.727383,19.626661,19.60112,19.739323,5.2248445,1,DA,0.68795747,0.0,0.002,0.028581137,0.015148159,16843.195,367.16824,7.9310217,0.07584592,1,apo25m,0.014475299,-0.1382029999999972,11.870647015649112,0.2867169156491016,False
89323030,4469090217984444544,267.8022,2.5752664,7.892351,0.21706113,41.236683,-2.0288398,18.896708,19.02956,18.701038,10.595705,1,DA,0.9111139,0.0,0.002,0.0021911901,0.029187586,9572.579,62.816944,8.8,0.08819,0,apo25m,0.06490531,0.32852199999999954,13.38273995789658,0.2586173578965809,False
111750987,6641238974107729536,298.37848,-54.675316,12.052139,0.08130696,61.70505,-106.96501,17.023506,17.007725,17.064747,32.33256,2,DA,0.96821034,0.0,0.0,0.0,0.027890969,14266.578,102.4563,8.654321,0.01896861,0,lco25m,0.006923592,-0.057021999999999906,12.428826659225347,0.5769992592253459,False
67999948,2162322214547967360,316.4253,43.983604,6.359689,0.18594152,69.10212,52.981716,19.00831,19.009659,19.11317,12.731373,2,DA,0.82351995,0.0,0.0,0.0045090183,0.097840816,17738.195,235.14401,8.817348,0.04305935,0,apo25m,0.014243008,-0.10351100000000102,13.02548939201071,1.3270756920107125,False
57948835,926002203218885504,116.85727,44.146023,26.089882,0.031303048,-87.643814,-165.09203,14.910612,14.874586,15.011365,17.426327,2,DA,0.9166558,0.0,0.0,0.0,0.055838622,18071.633,180.62831,8.3,0.0340332,0,apo25m,0.005147829,-0.13677899999999887,11.992972574331162,0.4043432743311577,False
87728929,4298365130534242432,298.35312,8.502314,2.9268901,0.48832846,4.3154545,-1.2699542,19.84471,19.90328,20.119917,5.329989,1,DA,0.72163826,9.6153846e-05,0.004753008,0.018072074,0.021506762,17500.023,767.4804,7.0773306,0.1523945,1,apo25m,0.051808216,-0.2166370000000022,12.176742078414906,0.8516441784149116,False
86534330,4229625553344993408,309.03284,-0.13739514,3.658697,0.36609513,-10.895492,-10.611052,19.649055,19.750696,19.593504,6.725739,1,DA,0.8604819,0.002,0.002,0.0,0.06946397,10910.251,170.0739,9.039987,0.10826034,1,apo25m,0.04407051,0.157192000000002,12.465687221419346,-0.09304637858066123,False
60984073,1386173761045582336,242.7529,45.041824,9.322037,0.05489682,-8.082415,6.293517,16.776207,16.820923,16.718298,23.153038,1,DA,0.994174,0.0,0.0,0.0,0.0,11039.869,98.748566,8.602265,0.052151773,0,apo25m,0.0057455995,0.10262499999999974,11.62376111176847,-0.754901388231529,False
67871851,2147052502003876480,281.7239,55.311787,4.9975014,0.10501837,1.5890322,33.81187,18.187649,18.174519,18.360981,17.708166,2,DA,0.9625629,0.0,0.0,0.0,0.01195902,17298.496,164.34401,8.266111,0.035307806,0,apo25m,0.0072416314,-0.1864619999999988,11.68141362226712,0.2567382222671153,False
74832034,3113803602585209344,103.97468,0.9451122,4.676202,0.16130689,-1.1367383,-5.576295,18.34623,18.340944,18.509876,24.14191,2,DA,0.9801943,0.0,0.0,0.0,0.01373297,17250.273,89.74928,8.464856,0.016640227,0,apo25m,0.025563387,-0.16893199999999808,11.695696316544943,0.21317191654493683,False
68999406,2255666486843233920,283.47913,67.38453,5.110552,0.14263548,1.5026107,23.025047,18.867746,18.901106,18.970694,11.693341,3,DA,0.8942993,0.0,0.002,0.0018302718,0.049391504,14458.974,327.85147,8.408074,0.057979733,0,apo25m,0.007896842,-0.06958800000000309,12.41008505801865,0.5997254580186588,False
75000287,3127807459413154304,104.11687,2.9427004,3.2388442,0.28240877,-5.4971666,-14.119028,19.074127,19.051012,19.315266,13.129626,2,DA,0.9451642,0.0,0.0,0.002,0.033397887,13252.7,305.83337,7.5504713,0.05094738,0,apo25m,0.018221347,-0.2642540000000011,11.626077286967105,0.4581154869671078,False
57504456,870817675965336576,107.830215,25.04781,2.7859478,0.37662837,-11.683085,-2.4472046,19.715794,19.625822,19.748547,5.240633,1,DA,0.7325449,0.0,0.002,0.002,0.035517074,11999.953,283.76932,7.724418,0.13599116,1,apo25m,0.0143609615,-0.12272499999999908,11.940658874179245,0.3056513741792415,False
70141944,2505076268513436928,29.004204,-1.8339751,7.8770556,0.22806737,-48.67042,-37.35134,18.302742,18.337236,18.252165,41.451622,2,DA,0.9744162,0.0,0.0,0.0,0.021931762,12805.058,128.3743,8.656789,0.024131803,0,apo25m,0.009000417,0.08507099999999923,12.784561554684384,0.4638272546843858,False
89924786,4521148863743781248,286.55685,22.774843,4.377681,0.17591693,-3.4966538,-11.539027,18.768183,18.842022,18.755508,13.263682,2,DA,0.9408597,0.0,0.0,0.0,0.011893138,11460.056,111.77965,8.844248,0.049115323,0,apo25m,0.140905,0.08651400000000109,11.974403557530874,-0.35109264246912986,False
63783348,1823952042299088640,301.09177,21.882242,2.840053,0.19609973,-2.1583192,-11.112638,18.795584,18.672644,19.144493,14.545334,3,DA,0.8710258,0.0012707182,0.0012145016,1.3254787e-05,0.0686772,,,,,0,apo25m,0.011913835,-0.4718490000000024,11.062216223814005,0.5793179238140116,False
112469652,6705552153700215936,282.03763,-46.333908,10.652994,0.10887851,-47.63505,-215.9368,17.763609,17.71666,17.916819,22.754717,2,DA,0.8883944,0.0,0.0,0.0,0.09770233,,,,,0,lco25m,0.0038962536,-0.2001589999999993,12.90096741208582,1.5214921120858165,False
55036189,484181765041754240,80.82726,67.087326,3.737754,0.18599704,-2.0476322,-34.39215,18.994873,19.033667,19.22118,10.564284,1,DA,0.8664066,0.0,0.0,0.00074139016,0.031561278,,,,,0,apo25m,0.10385003,-0.18751299999999915,11.857926574622589,0.43671947462258487,False
110673415,6474337674559982720,306.75217,-52.270058,6.4990807,0.14148667,42.76808,-33.81324,18.09159,18.110126,18.249437,23.06701,3,DA,0.97057647,0.0,0.0,0.0,0.021692175,,,,,0,lco25m,0.008068835,-0.1393109999999993,12.155849648481375,0.5755759484813723,False
68385345,2182631843590247168,312.60342,53.310577,7.210356,0.080466665,35.82507,3.4110148,17.504938,17.460695,17.667528,29.068665,2,DA,0.996174,0.0,0.0,0.0,0.0017466919,,,,,0,apo25m,0.0061460473,-0.2068329999999996,11.794721539282797,0.43727043928279485,False
73798811,3039960637881760128,115.225876,-11.61971,3.3986704,0.4190697,-4.755554,6.9772015,19.533504,19.56208,19.724915,7.504281,2,DA,0.7831627,0.002,0.0039911033,0.00240203,0.03916074,,,,,1,apo25m,0.040527362,-0.16283499999999762,12.190049245683799,0.6874047456837911,False
103533607,5877484902868229632,218.74188,-62.494183,2.0278733,0.3145842,-26.630548,-13.685795,19.571548,19.504377,19.887383,5.174283,2,DA,0.70055956,0.0059731435,0.007991103,0.008541656,0.03312818,,,,,1,lco25m,0.08375105,-0.3830059999999982,11.106752085580197,0.3306718855801911,False
86669255,4242394147517948800,303.79465,0.11422331,3.5696497,0.38581118,8.971651,1.4669269,19.472157,19.58482,19.609453,5.620982,1,DA,0.86512554,0.0,0.002,0.0025293897,0.017797958,,,,,1,apo25m,0.053423535,-0.024632999999997907,12.23528499817804,0.27657389817803235,False
56450182,681454732551692288,118.87081,24.169754,4.1449804,0.6719095,-8.336118,-17.191761,19.7085,19.728037,19.686401,7.661014,1,DA,0.7125599,0.0,0.002,0.0038302718,0.0,16013.598,629.5545,6.667902,0.13506976,1,apo25m,0.008973304,0.04163600000000045,12.796112406407373,0.6187136064073702,False
100563746,5671145289463060352,150.2423,-18.533249,2.9533978,0.5175,-3.0344727,-4.4465766,19.725378,19.818007,20.134901,6.2754927,1,DAO/DA,0.16415459,0.0059912745,0.03976862,0.088733196,0.102202296,,,,,0,lco25m,0.017387249,-0.3168939999999978,12.076987735180113,1.0827379351801056,False
68654706,2207845947307847424,347.84964,64.23708,1.9601707,0.21754675,-13.188932,-10.071046,19.304485,19.29224,19.43152,8.521081,2,DA,0.6809419,0.004,0.0,0.0057284604,0.021809194,24635.217,448.30222,8.614217,0.07064523,0,apo25m,0.15103549,-0.1392799999999994,10.765954466068125,-0.8144215339318777,False
105205123,5952252724358960256,263.70102,-45.13105,4.3295717,0.13950719,-5.743673,-22.978905,18.213236,18.125988,18.448315,14.495777,1,DA,0.79863,0.0039731436,0.004,0.0022593548,0.074555375,27419.021,238.85439,8.337893,0.047238298,0,lco25m,0.038581695,-0.32232700000000136,11.395460680927714,0.4191397809277184,False
75934602,3228650233505232896,75.93256,0.9344403,5.5914965,0.20069893,32.603832,-28.978394,18.57593,18.643875,18.545578,15.292406,2,DA,0.9586075,0.0,0.0,0.004,0.013719434,10615.418,47.464603,8.5,0.048884787,0,apo25m,0.027532572,0.0982970000000023,12.313570286938699,-0.05080981306130994,False
79958344,3836044199267690496,150.02339,1.9830354,3.4285915,0.63313186,-62.518524,-9.45593,19.97723,20.076605,19.995836,5.5358596,2,DA:,0.45454383,0.008383565,0.050984174,0.009069491,0.12804578,65221.516,8894.704,7.0536685,0.54790825,1,apo25m,0.014812297,0.08076900000000009,12.652808720610933,0.3462710206109314,False
57452681,865649288416580480,113.14655,22.292196,2.7870452,0.5526431,3.8594046,-14.465484,19.898785,19.80718,20.19728,5.5323653,3,DA,0.6900566,0.002,0.0018242055,0.01686343,0.011931762,12000.0,134.55893,8.594048,0.1289658,1,apo25m,0.014141678,-0.39010000000000034,12.12450506055863,1.3718350605586291,False
91780309,4675501157907876608,68.97227,-63.32323,8.681342,0.13229196,42.61541,51.395344,18.557755,18.6599,18.414337,23.434456,3,DA,0.994,0.0,0.0,0.0,0.0,8862.019,33.915276,8.543078,0.039509833,0,lco25m,0.005522811,0.24556300000000064,13.25068932757872,0.40033142757871687,False
57775521,898706444806421632,112.87222,37.245865,8.525505,0.15785135,-7.642492,16.75271,17.97447,18.036703,17.934296,86.416725,14,DA,0.9880682,0.0,0.0,0.0,0.011931762,13278.011,49.79489,8.364365,0.012586739,0,apo25m,0.007641465,0.10240699999999947,12.628070567189344,0.2501274671893441,False
97616113,5403256428180815744,167.64671,-33.43798,7.914539,0.16380484,1.1881622,-16.202013,18.452774,18.550606,18.436226,14.428623,1,DA/DC,0.24457265,0.014441387,0.055962056,0.009136711,0.122270696,,,,,0,lco25m,0.004304113,0.11437999999999704,12.9449021174152,0.5274481174152097,False
102093807,5807615199531615744,254.04591,-70.91772,2.3779783,0.25572008,-2.269465,-12.1802,19.479252,19.430511,19.733208,7.2250476,1,DA,0.8918967,0.0,0.0,0.0038302718,0.019972742,21685.514,3.6777477,8.28781,0.071117334,1,lco25m,0.038279224,-0.302697000000002,11.360291435952352,0.31919153595235805,False
74317388,3073960599723394432,132.9369,-0.9644429,3.6602015,0.5121971,-6.799661,0.74755466,19.968794,20.03218,20.058645,17.844885,3,DA,0.9416117,0.0,0.0,0.0,0.02527749,13076.062,113.86,8.448103,0.033568125,0,apo25m,0.012329842,-0.026464999999998184,12.78631897332351,0.833653473323503,False
89906810,4519552097987369088,288.08136,20.740751,6.6991277,0.2177693,19.553616,5.049751,19.167767,19.30332,19.092077,10.592632,4,DA,0.9507381,0.0,0.0,0.0018302718,0.017918225,9515.694,45.547215,8.8,0.04750302,0,apo25m,0.0153166065,0.21124299999999963,13.297858282355076,0.560756382355077,False
92959005,4825251274357238400,76.89744,-34.056847,4.666725,0.11325902,3.0483327,9.312753,18.44489,18.444534,18.676996,17.387083,1,DA,0.95860744,0.0,0.0,0.0,0.027579026,14499.999,207.74762,8.229455,0.029590137,0,lco25m,0.00570945,-0.23246199999999817,11.789951048028353,0.5170756480283458,False
104771614,5935933154350863872,255.43753,-52.77051,24.666183,0.04383135,-84.7498,-298.82,15.679263,15.569439,15.885848,40.14308,1,DA,0.6856857,0.0,0.034616034,0.0,0.21640606,30082.389,171.52165,9.49,0.00022837639,0,lco25m,0.0028218909,-0.31640900000000016,12.639772746173364,1.643922446173363,False
58229060,960027861852206080,94.98275,41.748238,3.530094,0.2850962,-6.4382806,-4.0391865,19.232119,19.23771,19.445847,30.876827,9,DA,0.9882285,0.0,0.0,0.0,0.009945484,18396.11,1.5784206,8.405949,0.019645786,0,apo25m,0.04494602,-0.20813700000000068,11.971050350080422,0.6179024500804235,False
86161874,4198738558061020928,286.4321,-11.732314,9.589302,0.12659259,1.2764089,-4.0734935,17.857882,17.92192,17.78207,24.41273,2,DA/DAH,0.31438234,0.0033670121,0.018579433,0.0032887068,0.2999807,,,,,0,apo25m,0.038881738,0.13984999999999914,12.766816981327402,0.26531198132740386,False
68508322,2196242113908902912,318.8007,63.326954,12.168113,0.076261066,10.455853,-33.63043,17.443,17.500475,17.352196,34.603466,3,DA,1.0,0.0,0.0,0.0,0.0,10046.458,20.06922,8.64581,0.019057328,0,apo25m,0.0076109576,0.14827900000000227,12.869116170842965,0.33979547084295625,False
110412738,6444804762173802368,292.66425,-62.280922,2.328028,0.30989733,-8.637911,-4.8868713,19.448229,19.45423,19.82447,5.747437,1,DA,0.74552155,0.00281045,0.00996032,0.015967792,0.06715444,22866.77,730.8311,7.9282,0.10858305,1,lco25m,0.047913123,-0.37024000000000257,11.283169997097943,0.4649619970979515,False
55939696,604972428842238080,132.77524,12.032661,12.827646,0.07551377,-95.34256,-26.31042,17.034756,17.07284,17.030304,54.630505,2,DA,0.97444344,0.0,0.0,0.0,0.017651195,14591.651,169.04529,8.4,0.01375698,0,apo25m,0.0061931335,0.04253599999999835,12.575490831754447,0.39512203175445215,False
74659407,3103335800911293184,97.425934,-6.106106,3.4133637,0.30448818,16.129215,-25.353203,19.086653,19.167292,18.992853,10.839854,3,DA,0.87929827,0.0,0.004761905,0.0010135283,0.039702334,11309.502,145.9068,8.729048,0.08389074,0,apo25m,0.031280246,0.17443899999999957,11.752565827985176,-0.8630828720148234,False
114998924,55205001362272128,49.654324,16.098158,8.113362,0.17845705,63.820873,14.17755,18.565243,18.55117,18.428284,12.635026,2,DA,0.931626,0.0,0.0,0.009660544,0.0079454845,11209.705,89.1927,8.8113985,0.04052947,0,apo25m,0.009454113,0.12288599999999761,13.111247268275257,0.6657234682752637,False
75033568,3130168042156410752,98.89396,3.3528163,2.926615,0.40889814,9.0324335,-17.396978,19.590067,19.566925,19.744528,11.665343,3,DA:,0.43950212,0.002,0.0,0.1262629,0.0139727425,17168.254,343.3013,7.6893697,0.07588837,0,apo25m,0.031812802,-0.17760299999999773,11.921894970944223,0.46798487094421404,False
71579552,2781301764396207488,11.1439295,15.726994,4.8482757,0.19350466,40.376892,-19.650503,18.727728,18.792028,18.698828,14.309346,2,DA,0.9049962,0.0,0.0039911033,0.0,0.06787725,11655.975,3.89037,9.489453,0.061439082,0,apo25m,0.012245291,0.0931999999999995,12.155664541335906,-0.19189545866409397,False
85251379,4138515797929855488,262.09705,-12.903947,7.9354024,0.10466565,-3.4378502,-0.17294948,17.456379,17.42131,17.386335,34.889954,2,DA,0.9960255,0.0,0.0,0.0,0.0,12110.426,74.454346,8.72273,0.025456244,0,apo25m,0.065465,0.03497499999999931,11.954223772447683,-0.20119372755231524,False
86680370,4243705246414730368,303.61282,2.4077685,3.4301398,0.33106792,13.093296,-2.7133095,19.434467,19.439995,19.545938,6.0354657,1,DA,0.8593774,0.0,0.0039911033,7.010014e-05,0.037384354,14093.372,887.128,7.7638927,0.15258756,1,apo25m,0.048225302,-0.1059429999999999,12.111026103320713,0.4206380033207111,False
65595321,1996315539516695680,345.61734,53.64475,4.650697,0.2427923,41.473705,9.789206,19.426634,19.494268,18.848564,8.267897,2,DA,0.8470682,0.0,0.0039692163,0.0045294072,0.01986371,10496.847,92.103516,9.1678705,0.068171225,0,apo25m,0.06268572,0.645704000000002,12.764224227427924,-1.406598972572084,False
106151978,5983222629715795072,242.94968,-49.696938,3.3546321,0.2758563,-8.385116,-11.093304,19.057623,19.091194,19.091854,7.5812626,3,DA,0.7410424,0.002,0.0017130243,0.02640031,0.06584999,28782.865,12.939135,8.601114,0.10479067,1,lco25m,0.23725668,-0.0006599999999998829,11.685847491823294,-0.3519745081767063,False
80706751,3982624732930993536,161.36787,16.683565,4.2525973,0.20347399,-24.349472,-11.038178,18.36704,18.417933,18.436707,20.26549,1,DA,0.8100014,0.0,0.002,0.0,0.12632498,16445.312,397.00952,8.789211,0.044180423,0,apo25m,0.013182817,-0.01877399999999696,11.510311295573137,-0.4677345044268737,False
99144640,5553564340622102016,94.534805,-48.81117,2.3177626,0.20373577,3.86124,26.513428,19.314585,19.180187,18.852793,10.24045,2,DA,0.79137325,0.0,0.0,0.002,0.0077057113,10224.936,65.921234,8.605866,0.08019843,0,lco25m,0.03198932,0.32739400000000174,11.139929753500311,-1.9804704464996945,False
98504063,5496983854510574080,98.99762,-55.821594,2.2993443,0.38488394,-0.3162262,0.6275877,19.892073,19.914825,19.674593,5.05745,1,DA,0.61609024,0.0,0.003845422,0.022450972,0.039452247,16685.111,1143.975,8.713362,0.18634826,1,lco25m,0.053284913,0.2402319999999989,11.700093033368043,-1.1326725666319533,False
112005036,6661367802197009536,286.16492,-48.426384,3.3478582,0.41054815,42.12262,-16.568283,19.728977,19.826996,19.525385,5.289178,2,DA,0.65227234,0.0,0.024810698,0.004777403,0.11187175,12655.777,399.2725,8.931596,0.120177984,1,lco25m,0.027378703,0.3016110000000012,12.352812274889114,-0.6825040251108909,False
65210660,1972042067986318720,321.04007,45.54235,4.674557,0.25803843,5.8623357,-21.006632,19.55382,19.588797,19.284828,7.9389033,2,DA,0.83448416,0.0,0.002,0.004,0.042863727,10114.2,85.34874,9.003558,0.09700462,1,apo25m,0.018464586,0.3039689999999986,12.902522298960811,-0.14057540103918598,False
102239930,5816997946427870208,259.473,-64.47935,4.473245,0.1642987,-8.649021,-39.699142,18.70693,18.76369,18.742744,8.390146,1,DA,0.9292258,0.0,0.0,0.0027836508,0.015918039,12455.917,231.67746,8.548054,0.058480922,0,lco25m,0.034178946,0.02094600000000213,11.96004342584449,-0.1490783741555184,False
64007290,1836429338917096704,302.19562,26.686472,4.9764695,0.07041015,20.70409,64.60072,17.376707,17.42155,17.35826,18.98215,2,DA,0.9307058,0.0,0.0,0.0010135283,0.017918225,11410.21,256.19757,8.562777,0.16210042,0,apo25m,0.010584431,0.06328999999999851,10.861313733454528,-1.3875432665454674,False
92584499,4771824771708691072,81.55024,-52.40892,7.5276012,0.096128695,-13.807746,-15.445287,17.866734,17.877565,17.946354,27.850073,2,DA,0.9328391,0.0,0.0,0.0,0.04971587,15500.0,251.08955,8.627136,0.025019413,0,lco25m,0.0061062654,-0.06878899999999888,12.25001701408648,0.4370207140864757,False
68452619,2189588178784059008,318.27924,57.984264,2.9300325,0.22485629,-2.758751,3.4477355,19.338247,19.315046,19.540266,6.2557564,2,DA,0.71129555,0.0,0.005991103,0.0006311517,0.037781935,22294.23,640.78284,8.024904,0.10140132,1,apo25m,0.06399993,-0.2252200000000002,11.67260918793502,0.3758351879350208,False
57510069,871368844823116288,109.97063,26.699055,3.2001505,0.60113657,-4.901141,-7.5442295,19.797213,19.724972,19.599997,18.56381,2,DA,0.54421496,0.0,0.0,0.0,0.009918226,10203.668,61.061417,8.668523,0.080354415,0,apo25m,0.015519106,0.12497500000000272,12.323065016259783,-0.12935248374022734,False
115579766,176423478265730432,66.63317,35.558277,7.698239,0.18965788,3.1304748,-24.10185,18.41339,18.483843,18.308783,13.89196,1,DA,0.9408564,0.0,0.0,0.0018302718,0.017534021,12918.052,166.83344,8.754171,0.03182228,0,apo25m,0.018217199,0.175060000000002,12.845346950504943,0.2276489505049355,False
94572308,5110855982381867648,57.116158,-14.261586,3.4196959,0.2748702,22.716402,3.7041068,19.263304,19.31506,19.222052,12.42512,2,DA,0.78991127,0.0,0.007991103,0.0050533335,0.10532597,9367.186,126.02705,9.49,0.13924278,0,lco25m,0.021962862,0.09300799999999754,11.933241438432786,-0.41368496156720624,False
89581048,4493195017557904896,265.20276,11.622783,4.776899,0.19283012,-7.6332393,-5.766209,18.93477,19.048567,18.808998,10.143824,1,DA,0.9607172,0.0,0.0,0.0,0.011891701,10683.543,127.34298,8.6,0.061627254,0,apo25m,0.044366013,0.23956899999999948,12.330500294540713,-0.5000774054592867,False
75841710,3216947242193857024,83.58469,-2.2419853,10.678661,0.04786634,9.659138,4.528828,15.920762,15.785409,16.188377,42.448444,2,DA,0.80891144,0.0017669217,0.0,0.0,0.017719435,30436.822,81.57506,8.71717,0.02259607,0,apo25m,0.0054465765,-0.40296799999999955,11.063345999058084,0.35314039905808237,False
75712037,3198002347608102656,67.32716,-8.044257,3.3979445,0.31845272,5.831874,-3.3668332,19.365452,19.464968,19.33042,12.847229,3,DA,0.8756954,0.0,0.0,0.0,0.027795471,10913.055,70.843094,8.51878,0.087394044,0,apo25m,0.012801954,0.13454799999999878,12.021533405418829,-0.4624749945811679,False
105280669,5955216904628600064,265.2772,-44.930344,4.205328,0.44441098,16.215197,2.7111433,19.805593,19.897717,19.846617,5.107006,1,DA,0.51407623,0.0017669217,0.0039603193,0.0046903063,0.015482013,16383.585,980.36304,8.406767,0.095504,1,lco25m,0.0434236,0.0511000000000017,12.924592374075942,0.7159623740759358,False
110723719,6480013594099648128,317.10187,-47.62378,4.7361803,0.26152077,-1.6189052,7.8984933,19.012377,19.134333,18.908775,9.978958,2,DA,0.78231066,0.0,0.0019911032,0.002,0.009890968,11378.801,110.00624,8.506945,0.05446099,0,lco25m,0.0091952365,0.22555800000000303,12.389518135175475,-0.3948232648245362,False
110293171,6432984943458436992,280.24945,-68.24983,3.0856683,0.35158724,1.1981149,-4.9159217,19.845905,19.819887,19.610126,5.0610723,1,DA:,0.43596524,0.0,0.010852764,0.010203469,0.025809195,14219.673,7.21149,9.489944,0.12485045,1,lco25m,0.05738426,0.2097610000000003,12.292651194471462,-0.43956010552853897,False
65910067,2014571521340038144,343.52994,60.380474,3.816375,0.13943246,11.254212,-8.382303,18.685648,18.591133,18.948889,12.519762,2,DA,0.7597994,0.0,0.002,0.002,0.055586535,29083.525,172.43282,8.430513,0.046741247,0,apo25m,0.057411242,-0.35775600000000196,11.593903211225612,0.7344980112256181,False
62362673,1630070415319839872,245.69215,64.92768,3.830881,0.1786152,-8.432887,7.2572694,19.073736,19.07957,19.20105,13.025123,4,DA,0.89887774,0.0,0.0,0.0058302716,0.041583143,16000.005,291.4389,8.673602,0.03912031,0,apo25m,0.008010456,-0.12147999999999826,11.990229307754031,0.3511133077540247,False
110188215,6421016411494061824,284.717,-70.64576,10.099832,0.12027936,43.534508,17.608332,18.309921,18.434301,18.114574,17.444338,2,DA,0.91068923,0.0,0.0,0.0,0.071890965,8927.907,55.892487,9.004676,0.0893466,0,lco25m,0.0043921466,0.3197270000000003,13.33149174907174,0.23639264907173718,False
65151226,1969400456936561664,317.23123,41.911785,6.1336613,0.24530046,-23.37122,-44.304268,19.533325,19.709772,19.47083,9.043159,2,DA,0.7632255,0.0045952247,0.0019911032,0.0019724795,0.08012682,9226.321,81.10567,8.821588,0.07182797,0,apo25m,0.03543375,0.23894200000000154,13.471923953111496,0.6434153531114895,False
61557149,1480357824002372352,217.0887,35.62549,2.4389935,0.2118231,6.9953165,-6.1895666,19.146782,19.136913,19.350147,41.76318,9,DA,0.9582951,0.0,0.0019911032,0.0,0.027890969,20023.898,145.67567,8.512495,0.02751847,0,apo25m,0.01040767,-0.21323399999999992,11.082835214529101,-0.2534925854708998,False
85919133,4178085396039438976,271.72858,-2.1110165,5.603973,0.16085911,15.756135,9.32196,18.108206,18.196798,18.11087,12.1493225,1,DA,0.626178,0.0,0.007845422,0.0022204034,0.1789471,18000.031,342.73193,9.078497,0.08523461,0,apo25m,0.11711365,0.08592800000000267,11.85068617091731,-0.4728762290826989,False
63063670,1748983770391937536,308.3593,7.662293,2.182645,0.26993296,-6.4497204,-12.91351,19.193268,19.146414,19.379759,7.0558624,1,DA,0.7890279,0.0,0.0054934844,0.0018302718,0.012406948,26616.643,558.04346,8.562113,0.09698416,1,apo25m,0.05310149,-0.2333449999999999,10.88818352444953,-0.3817779755504702,False
64656979,1909075785836694016,337.46533,39.695103,4.262553,0.20731361,1.3162748,-0.84976834,19.188837,19.111,19.357471,12.925288,4,DA,0.87910473,0.0,0.0019911032,0.0027006262,0.062976666,21933.658,315.4934,8.806417,7.6940254e-05,0,apo25m,0.03876888,-0.24647099999999966,12.337185959961058,1.1105402599610557,False
109742875,6358879092397632640,328.4079,-73.94658,6.37393,0.15591784,9.216073,-4.243959,18.672161,18.719374,18.59581,7.144896,1,DA,0.64625883,0.0039731436,0.004,0.009492029,0.06897678,9898.214,83.29054,9.49,0.00081509765,1,lco25m,0.00469955,0.12356399999999823,12.694197448198244,0.24643624819824872,False
68224178,2172269427537854592,319.2692,51.667942,3.278284,0.2099499,-13.079272,-17.719067,19.224192,19.20742,19.274467,10.694983,2,DA,0.90595216,0.0,0.0,0.0,0.033918228,18775.574,261.41815,8.561233,0.05274274,0,apo25m,0.0122858845,-0.0670470000000023,11.80242487047107,-0.01632002952892364,False
61269795,1431708282763647744,250.20303,58.530613,5.309564,0.2954572,-32.445366,10.006867,19.626438,19.832584,19.59507,6.1536655,1,DA,0.73257446,0.0,0.0,0.0088771675,0.025864443,12634.6,455.73422,8.884594,0.093051314,1,apo25m,0.0069173602,0.2375140000000009,13.251732300164102,0.4279361001640982,False
72161482,2882497894040151552,90.90745,-40.345062,2.4241586,0.3403614,-0.9386335,-5.358699,19.811232,19.786625,19.703844,9.546692,2,DA,0.8509557,0.0,0.0,0.011490815,0.039505497,11251.89,123.97463,8.650889,0.07333094,0,lco25m,0.024272019,0.08278100000000066,11.734037150184902,-0.5791401498151014,False
86043551,4187365308538865792,291.9149,-12.498717,5.8979926,0.34456402,3.5489028,8.902742,19.420752,19.575472,19.368523,7.464679,1,DA/DAH,0.42146757,0.0059731435,0.023586925,0.00151178,0.38005728,,,,,0,apo25m,0.098955445,0.2069490000000016,13.274273116611973,0.551341416611967,False
68919182,2242491520044886144,295.20477,65.37144,4.9686756,0.055947773,48.541416,-8.363953,17.306864,17.2398,17.506931,42.21533,3,DA,0.72352827,0.0,0.0039911033,0.0023588329,0.111727424,29461.01,268.8426,9.319831,0.080254324,0,apo25m,0.007957069,-0.26713100000000267,10.7880672150328,-0.3704004849671918,False
63328831,1782874287875828864,332.2118,22.355555,14.247857,0.20883222,123.673584,-27.961115,17.648962,17.750187,17.53119,21.579346,2,DA,0.9842126,0.0,0.0,0.0,0.002,8940.331,26.581467,8.749094,0.046141192,0,apo25m,0.0088603245,0.21899700000000166,13.417709738191654,0.6550196381916482,False
89602663,4495692523863296640,271.63852,12.850856,3.695565,0.44703695,-5.4698205,-14.28112,19.891933,19.951641,19.835014,5.047114,4,DA,0.74181616,0.0019731435,0.004,0.004,0.027890969,10253.62,141.90457,7.517365,0.21471116,1,apo25m,0.07412943,0.1166269999999976,12.730337226677252,0.3054681266772583,False
57809040,903381297665353472,125.63854,34.55485,5.755674,0.36107415,-7.6878963,-32.418694,19.588928,19.573269,19.655994,11.471589,1,DA,0.9289732,0.0,0.0,0.0,0.051740956,13288.834,185.45311,8.788954,0.033917073,0,apo25m,0.015053773,-0.08272499999999994,13.38940893812743,1.6224014381274294,False
116692100,313432522691279616,17.030317,31.665127,5.647207,0.24079488,25.034147,-18.001078,18.957281,18.904062,19.117525,8.617366,1,DA,0.64829075,0.0025952249,0.015511278,0.00316247,0.21296515,24780.033,6.3654475,9.489957,0.09611745,0,apo25m,0.018330459,-0.21346300000000085,12.716449536090183,1.3808774360901843,False
