###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57397.482588 -22.329  3.600    -4   15 c  0   1.14 165.91298 -24.18570  8970.37  8846.90 4.14 3.81  72.5 -0.397 19.52 21.59 02a57397o0420c
57397.493425  21.183  1.250    12   15 c  0   1.41 165.91298 -24.18570  8663.52  8245.59 4.12 3.91  33.5 -0.407 19.53 21.63 02a57397o0437c
57397.502614  20.442  0.596    24   14 c  0   1.48 165.91298 -24.18570  9522.64  9431.15 4.19 3.85  75.6 -0.391 19.60 21.68 02a57397o0452c
57397.506940 -20.508  0.603   -23   14 c  0   1.11 165.91298 -24.18570  9792.83  7674.58 4.05 3.58  77.1 -0.417 19.60 21.65 02a57397o0459c
57397.511365  19.584  0.308    53   16 c  0   1.22 165.91298 -24.18570   196.52  7677.32 4.40 3.81 -59.2 -0.397 19.55 21.56 02a57397o0464c
57404.555209 -20.430  0.812   -24   20 o  0   1.06 165.91298 -24.18570  8927.15  9000.85 3.76 3.37  86.3 -0.449 19.24 20.92 02a57404o0588o
57404.562160  21.214  2.043    12   24 o  0   1.03 165.91298 -24.18570  2078.85  2295.62 4.64 3.60 -28.0 -0.473 19.23 20.88 02a57404o0599o
57404.588444  19.929  0.641    39   25 o  0   1.08 165.91298 -24.18570  1202.18  1104.42 5.32 3.54 -29.2 -0.503 19.25 20.92 02a57404o0638o
57405.546460 -22.194  4.769    -5   23 o  0   0.73 165.91298 -24.18570  8931.11  8998.26 3.75 3.27  84.7 -0.460 19.21 20.79 02a57405o0552o
57405.568965 -21.046  1.741   -14   24 o  0   1.04 165.91298 -24.18570  2076.86  2291.33 4.61 3.60 -28.9 -0.479 19.20 20.83 02a57405o0585o
57405.592243 -21.910  3.700    -6   23 o  0   1.41 165.91298 -24.18570  1202.65  1103.34 5.46 3.54 -28.8 -0.493 19.25 20.89 02a57405o0619o
57405.616796 -21.692  3.000    -8   23 o  0   1.15 165.91298 -24.18570   929.24  2853.72 4.94 3.59 -37.4 -0.456 19.23 20.90 02a57405o0654o
57406.519540 -21.104  2.324   -13   30 o  0   1.05 165.91298 -24.18570  9526.34  8421.68 3.86 3.21  85.3 -0.475 18.85 20.16 02a57406o0377o
57406.540707  22.201  4.833     5   23 o  0   1.28 165.91298 -24.18570  9807.75  9019.81 3.96 3.27  83.7 -0.461 19.05 20.54 02a57406o0409o
57406.561508  19.336  0.352    67   24 o  0   1.20 165.91298 -24.18570   170.28  9015.48 4.45 3.57 -66.2 -0.475 19.21 20.85 02a57406o0441o
57406.562865 -20.034  0.647   -35   23 o  0   1.09 165.91298 -24.18570  1804.15  2869.68 4.70 3.55 -32.3 -0.481 19.22 20.83 02a57406o0443o
57406.564672 -22.201  6.000    -5   29 o  0   1.11 165.91298 -24.18570  2086.22  1121.15 5.17 3.51 -22.8 -0.527 19.22 20.84 02a57406o0446o
57407.527583 -21.152  2.759   -13   35 o  0   0.98 165.91298 -24.18570  9518.22  8425.14 4.08 3.56  81.4 -0.435 18.69 19.97 02a57407o0527o
57407.538503 -20.864  1.650   -16   27 o  0   1.31 165.91298 -24.18570  9808.08  9019.51 3.96 3.48  84.1 -0.435 18.75 20.01 02a57407o0543o
57407.559846  20.057  0.987    34   34 o  0   1.16 165.91298 -24.18570   166.02  9015.97 4.21 3.56 -70.6 -0.461 18.81 20.06 02a57407o0575o
57407.561236 -19.847  0.795   -42   33 o  0   1.11 165.91298 -24.18570  1798.73  2869.52 4.57 3.62 -33.3 -0.471 18.82 20.06 02a57407o0577o
57407.563180 -19.638  0.698   -51   35 o  0   1.07 165.91298 -24.18570  2081.68  1120.87 5.07 3.67 -25.3 -0.515 18.82 20.09 02a57407o0580o
57410.519192  19.519  1.340    57   76 o  0   0.90 165.91298 -24.18570  9522.65  8426.43 3.86 3.29  85.7 -0.457 18.28 19.03 02a57410o0512o
57410.534310  19.998  2.083    36   76 o  0   1.24 165.91298 -24.18570  9806.52  9025.08 3.75 3.35  87.9 -0.459 18.30 19.02 02a57410o0535o
57410.538902  19.334  1.034    67   69 o  0   1.20 165.91298 -24.18570  8924.71  7832.73 3.80 3.27  85.8 -0.472 18.25 19.02 02a57410o0542o
57410.540454 -18.598  0.651  -132   86 o  0   0.96 165.91298 -24.18570   175.44  9014.79 4.34 3.70 -68.0 -0.455 18.25 19.06 02a57410o0544o
57410.563320  20.985  4.160    15   61 o  0   1.09 165.91298 -24.18570  2080.44  1122.84 5.07 3.71 -25.6 -0.501 18.27 19.07 02a57410o0578o
57411.502657  20.365  3.625    26   94 o  0   0.97 165.91298 -24.18570  9514.92  8427.43 3.97 3.36  84.7 -0.467 18.15 18.83 02a57411o0487o
57411.535555 -20.813  6.048   -17  104 o  0   1.11 165.91298 -24.18570  9792.56  9029.88 4.02 3.39  84.2 -0.449 18.17 18.85 02a57411o0535o
57411.540179 -18.904  0.774  -100   77 o  0   1.37 165.91298 -24.18570  8915.50  7836.95 3.89 3.20  84.7 -0.488 18.17 18.85 02a57411o0542o
57411.541730  18.496  0.646   145   94 o  0   1.18 165.91298 -24.18570   164.71  9018.36 4.32 3.61 -67.7 -0.474 18.21 18.89 02a57411o0544o
57411.564526 -18.489  0.484  -146   71 o  0   1.07 165.91298 -24.18570  2073.70  1122.67 5.10 3.54 -24.1 -0.547 18.16 18.87 02a57411o0579o
57412.501193 -17.993  0.428  -230   99 o  0   1.14 165.91298 -24.18570  9518.76  8427.23 4.32 3.69  79.4 -0.437 18.11 18.95 02a57412o0436o
57412.534429 -18.758  0.762  -114   87 o  0   1.20 165.91298 -24.18570  9797.20  9029.20 3.97 3.39  84.0 -0.468 18.25 18.99 02a57412o0484o
57412.539067 -18.688  0.612  -122   74 o  0   1.27 165.91298 -24.18570  8917.29  7837.91 3.93 3.27  83.2 -0.476 18.23 19.01 02a57412o0491o
57412.540642  20.132  2.413    32   78 o  0   1.20 165.91298 -24.18570   165.62  9018.53 4.62 3.78 -65.6 -0.456 18.24 19.06 02a57412o0493o
57412.563403 -18.566  0.484  -136   66 o  0   1.16 165.91298 -24.18570  2076.53  1121.59 5.20 3.60 -22.8 -0.534 18.25 18.99 02a57412o0528o
57416.486824 -18.479  0.234  -147   34 o  0   1.18 165.91298 -24.18570  9236.14  8206.38 3.82 3.35  83.7 -0.456 18.71 19.92 02a57416o0455o
57416.500823  21.803  4.556     7   31 o  0   1.13 165.91298 -24.18570  9535.71  8802.07 3.80 3.38  85.4 -0.450 18.74 19.93 02a57416o0477o
57416.515455 -21.954  4.875    -6   29 o  0   1.12 165.91298 -24.18570  8371.51  9366.66 3.67 3.37  81.8 -0.456 18.73 19.86 02a57416o0500o
57416.529047 -20.373  1.232   -26   32 o  0   0.95 165.91298 -24.18570  8633.71  9593.64 3.67 3.38  81.7 -0.457 18.73 19.85 02a57416o0522o
57417.484854  19.492  0.574    58   33 o  0   0.95 165.91298 -24.18570  9651.49  8644.55 3.99 3.47  84.2 -0.437 18.79 20.11 02a57417o0439o
57417.497406  19.530 17.611    56  986 o  0   0.00 165.91298 -24.18570    37.79  8645.53 3.96 3.62 -65.2 -0.472 18.79 20.08 02a57417o0457o
57417.500036  18.657  0.286   125   36 o  0   1.02 165.91298 -24.18570  9933.94  9242.82 3.82 3.57  83.4 -0.455 18.83 20.14 02a57417o0461o
57417.512492 -22.410  8.333    -4   33 o  0   1.08 165.91298 -24.18570   314.01  9227.87 4.00 3.63 -71.7 -0.465 18.80 20.07 02a57417o0480o
57417.515717 -20.356  1.015   -26   26 o  0   1.17 165.91298 -24.18570  8783.83  9807.19 3.76 3.51  77.5 -0.434 18.85 20.15 02a57417o0485o
57417.520919 -19.249  0.452   -72   33 o  0   1.04 165.91298 -24.18570  4917.90    90.93 4.25 3.30  -3.3 -0.530 18.82 20.10 02a57417o0493o
57417.531547 -19.967  0.670   -37   25 o  0   1.23 165.91298 -24.18570  8630.79  9592.29 3.83 3.52  83.3 -0.436 18.86 20.20 02a57417o0509o
57423.487517 -20.596  1.057   -21   22 c  0   1.51 165.91298 -24.18570    52.19  8352.25 4.07 3.87 -67.9 -0.393 19.59 21.57 02a57423o0362c
57423.521288 -20.667  0.791   -20   16 c  0   1.39 165.91298 -24.18570  2008.61  1078.85 4.54 3.63 -20.8 -0.461 19.62 21.56 02a57423o0411c
57430.506566 -21.495  1.895    -9   17 c  0   1.08 165.91298 -24.18570  1991.29  1068.17 4.75 3.67 -20.6 -0.471 19.69 21.72 02a57430o0457c
57438.483637 -20.576  2.023   -21   43 o  0   1.08 165.91298 -24.18570  1235.13  2279.09 4.53 3.57 -28.9 -0.473 18.43 19.39 02a57438o0449o
57438.499365 -19.374  0.699   -65   45 o  0   1.07 165.91298 -24.18570   931.92  1687.61 4.79 3.54 -29.7 -0.482 18.45 19.39 02a57438o0479o
57438.515607  21.592  5.812     8   49 o  0   1.01 165.91298 -24.18570  2093.49  1129.13 4.66 3.49 -20.3 -0.510 18.43 19.38 02a57438o0510o
57438.531816  21.281  4.571    11   51 o  0   0.99 165.91298 -24.18570  2040.96  1108.36 4.68 3.48 -25.4 -0.514 18.42 19.31 02a57438o0540o
57439.463068 -19.819  1.515   -43   65 o  0   1.25 165.91298 -24.18570  9368.58  8647.88 4.16 3.31  81.7 -0.480 18.21 18.93 02a57439o0458o
57439.482152  22.107 12.667     5   66 o  0   0.96 165.91298 -24.18570   988.11  1446.13 5.12 3.52 -26.2 -0.532 18.19 18.84 02a57439o0488o
57439.501734  19.498  1.068    58   62 o  0   1.05 165.91298 -24.18570  2148.54   891.91 4.98 3.44 -19.2 -0.531 18.21 18.87 02a57439o0519o
57439.520200 -20.315  2.312   -27   63 o  0   1.15 165.91298 -24.18570  2046.78  1106.35 5.02 3.43 -19.2 -0.524 18.19 18.90 02a57439o0549o
57447.449192 -20.425  1.458   -24   36 o  0   1.07 165.91298 -24.18570  1319.67  2490.39 4.68 3.46 -27.2 -0.517 18.92 20.28 02a57447o0495o
57447.466475 -21.528  3.688    -9   33 o  0   1.07 165.91298 -24.18570  1034.21  1898.39 5.06 3.46 -25.7 -0.525 18.90 20.24 02a57447o0529o
57447.485278  19.626  0.701    51   36 o  0   1.05 165.91298 -24.18570  2203.89  1337.15 4.83 3.35 -18.0 -0.558 18.90 20.22 02a57447o0563o
57447.504930  21.052  2.625    14   36 o  0   1.05 165.91298 -24.18570  2043.50  1098.16 5.10 3.43 -18.5 -0.524 18.84 20.13 02a57447o0598o
57453.435939 -21.564  1.944    -9   17 c  0   1.04 165.91298 -24.18570  1173.25  2307.22 4.86 3.69 -26.9 -0.437 19.59 21.59 02a57453o0443c
57453.453093 -20.191  0.596   -30   18 c  0   1.00 165.91298 -24.18570   888.35  1714.31 5.19 3.83 -26.8 -0.441 19.56 21.56 02a57453o0478c
57453.467012 -21.438  2.550   -10   25 c  0   1.16 165.91298 -24.18570 10499.89  1722.20 4.59 3.84  38.7 -0.463 19.58 21.56 02a57453o0506c
57453.471140  21.243  1.652    12   19 c  0   0.90 165.91298 -24.18570  2048.09  1156.35 4.92 3.70 -19.6 -0.474 19.58 21.54 02a57453o0513c
57453.489936 -19.968  0.486   -37   18 c  0   1.15 165.91298 -24.18570  2036.73  1096.91 4.93 3.65 -21.0 -0.481 19.58 21.51 02a57453o0548c
57457.430283  20.021  0.537    36   19 c  0   1.18 165.91298 -24.18570  1229.12  2243.81 4.99 3.87 -31.8 -0.454 19.61 21.69 02a57457o0440c
57457.447956 -19.804  0.479   -44   21 c  0   1.00 165.91298 -24.18570   944.05  1653.82 5.45 3.92 -28.3 -0.457 19.59 21.65 02a57457o0476c
57457.465990 -19.503  0.340   -57   20 c  0   1.30 165.91298 -24.18570  2105.16  1095.46 5.42 3.89 -19.7 -0.471 19.58 21.61 02a57457o0512c
57457.484629 -19.653  0.390   -50   20 c  0   1.31 165.91298 -24.18570  2036.19  1096.73 5.51 3.88 -20.7 -0.476 19.53 21.54 02a57457o0549c
57461.408503 -19.466  0.443   -59   26 c  0   0.93 165.91298 -24.18570  1171.05  2345.03 4.93 3.72 -27.2 -0.455 18.88 20.79 02a57461o0406c
57461.425602 -19.679  0.828   -49   40 c  0   1.15 165.91298 -24.18570   884.40  1754.21 5.31 3.80 -26.7 -0.447 18.13 20.06 02a57461o0441c
57461.442642 -20.233  0.804   -29   24 c  0   0.91 165.91298 -24.18570  2044.60  1195.07 5.22 3.84 -19.1 -0.485 19.42 21.41 02a57461o0476c
57461.443128 -21.098  2.565   -13   34 c  0   0.72 165.91298 -24.18570 10496.00  1760.70 4.85 3.95  37.8 -0.449 19.44 21.44 02a57461o0477c
57461.461984  21.422  2.312    10   23 c  0   1.06 165.91298 -24.18570  2035.09  1096.64 5.28 3.85 -19.4 -0.477 19.45 21.44 02a57461o0511c
57465.403075 -20.541  1.897   -22   42 o  0   1.09 165.91298 -24.18570  1342.40  2116.32 5.03 3.51 -24.3 -0.531 18.60 19.80 02a57465o0400o
57465.420137 -19.601  0.802   -52   42 o  0   1.10 165.91298 -24.18570  1057.49  1523.02 5.40 3.50 -24.2 -0.536 18.62 19.80 02a57465o0435o
57465.437190 -19.526  0.750   -56   42 o  0   1.38 165.91298 -24.18570  2198.18   962.65 5.23 3.35 -15.4 -0.503 18.63 19.79 02a57465o0470o
57465.454243 -19.124  0.565   -81   46 o  0   0.92 165.91298 -24.18570  2023.88  1098.90 5.11 3.27 -16.5 -0.519 18.64 19.79 02a57465o0505o
57477.377321  21.837  5.250     7   35 o  0   1.00 165.91298 -24.18570  1318.26  2067.71 4.95 3.50 -23.9 -0.532 19.15 20.83 02a57477o0349o
57477.393848 -21.375  2.941   -10   30 o  0   0.94 165.91298 -24.18570  1034.39  1474.69 5.30 3.43 -23.1 -0.529 19.15 20.80 02a57477o0383o
57477.410414  21.225  2.650    12   31 o  0   0.99 165.91298 -24.18570  2194.26   915.58 5.16 3.39 -14.9 -0.492 19.14 20.78 02a57477o0417o
57477.427390 -20.672  1.529   -20   30 o  0   1.25 165.91298 -24.18570  2018.59  1090.28 5.15 3.42 -17.2 -0.511 18.98 20.48 02a57477o0452o
57481.351676  22.533  5.429     4   19 c  0   1.08 165.91298 -24.18570  1075.02  2246.42 4.91 3.69 -26.5 -0.463 19.50 21.46 02a57481o0298c
57481.358509  21.500  2.176     9   20 c  0   0.88 165.91298 -24.18570   787.64  1654.64 5.16 3.73 -26.4 -0.469 19.51 21.47 02a57481o0312c
57481.375698 -20.361  0.780   -26   20 c  0   1.02 165.91298 -24.18570 10419.54  1666.40 4.77 3.91  37.9 -0.472 19.47 21.42 02a57481o0343c
57481.379873 -20.128  0.611   -32   20 c  0   0.97 165.91298 -24.18570  1946.75  1098.75 5.33 4.10 -19.2 -0.436 19.43 21.44 02a57481o0351c
57481.395806 -20.129  0.638   -32   21 c  0   1.09 165.91298 -24.18570  2016.18  1080.10 5.16 3.83 -17.8 -0.474 19.47 21.43 02a57481o0382c
57494.358439 -20.191  1.630   -30   50 o  0   1.06 165.91298 -24.18570  1402.24  1966.23 5.37 4.00 -29.1 -0.481 18.39 19.50 02a57494o0285o
57494.372980 -19.862  1.383   -41   57 o  0   1.05 165.91298 -24.18570  1383.56  1926.62 5.28 3.86 -26.3 -0.492 18.16 19.15 02a57494o0315o
57494.387081 -20.018  1.344   -36   48 o  0   0.98 165.91298 -24.18570  1454.72  2008.03 5.00 3.62 -27.5 -0.514 18.41 19.39 02a57494o0344o
57494.401634 -19.733  1.086   -46   50 o  0   0.79 165.91298 -24.18570  1471.80  1892.62 4.97 3.59 -26.2 -0.513 18.44 19.41 02a57494o0374o
57497.419191 -19.999  2.800   -36  102 o  0   1.07 165.91298 -24.18570  1447.79  2013.08 6.51 5.21 -29.0 -0.451 17.65 18.42 02a57497o0329o
57499.411293 -19.554  1.607   -55   88 o  0   1.06 165.91298 -24.18570  1384.03  1969.23 5.20 3.81 -25.5 -0.505 17.73 18.17 02a57499o0378o
57499.423654 -19.504  1.728   -57   99 o  0   1.05 165.91298 -24.18570  1366.89  1928.18 5.01 3.63 -23.6 -0.530 17.70 18.05 02a57499o0403o
57514.255526  22.305  4.444     4   19 c  0   1.16 165.91298 -24.18570  1094.93  3009.52 4.44 3.76 -30.7 -0.472 19.38 21.27 02a57514o0090c
57514.266766  20.764  1.125    18   20 c  0   1.12 165.91298 -24.18570  1074.16  2975.22 5.01 4.08 -32.3 -0.432 19.34 21.34 02a57514o0113c
57514.279501  19.842  0.463    42   20 c  0   1.00 165.91298 -24.18570  1128.26  3061.04 4.80 3.83 -31.8 -0.450 19.45 21.45 02a57514o0139c
57514.292261 -21.042  1.423   -14   20 c  0   1.02 165.91298 -24.18570  1143.31  2949.27 4.94 3.93 -33.0 -0.438 19.43 21.45 02a57514o0165c
57514.305499 -21.972  3.364    -6   20 c  0   0.92 165.91298 -24.18570  1104.89  3011.78 4.91 3.91 -33.4 -0.440 19.45 21.47 02a57514o0192c
57520.267412 -19.781  0.613   -44   27 c  0   1.08 165.91298 -24.18570  1560.67  3805.23 4.33 3.71 -35.9 -0.457 18.90 20.36 02a57520o0092c
57520.277144 -20.806  1.727   -17   30 c  0   1.08 165.91298 -24.18570  1541.97  3772.53 4.42 3.83 -36.8 -0.450 18.81 20.29 02a57520o0112c
57520.287896 -20.690  1.457   -19   28 c  0   1.42 165.91298 -24.18570  1593.54  3855.00 4.56 3.88 -38.7 -0.440 18.76 20.28 02a57520o0134c
57520.298584 -19.957  0.740   -38   28 c  0   0.98 165.91298 -24.18570  1609.61  3743.64 4.65 3.82 -35.7 -0.445 18.92 20.47 02a57520o0156c
57520.309274 -20.257  0.895   -29   26 c  0   0.94 165.91298 -24.18570  1573.39  3802.49 4.62 3.89 -37.9 -0.435 18.97 20.58 02a57520o0178c
57521.244421  19.791  0.929    44   41 c  0   1.04 165.91298 -24.18570  9063.10 10158.51 4.48 4.07  75.2 -0.430 18.59 19.81 02a57521o0034c
57521.244904  19.950  1.096    38   42 c  0   0.88 165.91298 -24.18570  9081.22 10197.93 4.51 4.04  77.3 -0.425 18.58 19.80 02a57521o0035c
57521.245389  19.435  0.743    61   45 c  0   1.06 165.91298 -24.18570  5248.18   471.70 4.81 4.03  -0.4 -0.502 18.58 19.88 02a57521o0036c
57521.250228 -19.320  1.048   -68   71 c  0   1.36 165.91298 -24.18570  5222.84   435.25 4.57 3.84  -0.0 -0.525 18.04 19.13 02a57521o0046c
57521.257658 -20.478  1.326   -23   31 c  0   1.25 165.91298 -24.18570  5336.65 10130.61 4.38 4.14  20.0 -0.396 18.69 20.11 02a57521o0061c
57521.258140 -18.879  0.350  -102   36 c  0   0.93 165.91298 -24.18570  1505.58   408.18 5.26 3.87 -20.1 -0.488 18.64 20.08 02a57521o0062c
57521.262496  19.802  1.070    44   47 c  0   0.90 165.91298 -24.18570  1525.32   292.87 5.68 3.99 -18.8 -0.479 18.54 19.92 02a57521o0071c
57521.267507 -20.085  2.138   -34   72 c  0   1.03 165.91298 -24.18570  5351.69 10016.38 4.13 3.81  27.2 -0.405 18.27 19.58 02a57521o0080c
57521.276190  20.005  2.469    36   89 c  0   0.90 165.91298 -24.18570  1486.05   357.51 5.64 4.22 -20.2 -0.444 17.72 18.95 02a57521o0096c
57521.276673  20.448  4.240    24  102 c  0   1.04 165.91298 -24.18570  5318.49 10080.51 4.63 4.45   8.4 -0.401 17.73 19.01 02a57521o0097c
57526.258142  18.470  0.430   149   64 o  0   1.21 165.91298 -24.18570  1296.05  1115.14 5.09 3.51 -18.9 -0.550 18.15 18.92 02a57526o0063o
57526.268915  22.039 12.250     6   68 o  0   1.01 165.91298 -24.18570  1278.91  1079.72 5.38 3.74 -24.9 -0.548 18.14 18.93 02a57526o0085o
57526.280221  20.109  2.362    33   78 o  0   0.75 165.91298 -24.18570  1331.55  1160.20 5.53 3.80 -22.2 -0.532 18.10 18.90 02a57526o0108o
57526.290984 -18.626  0.498  -129   64 o  0   1.22 165.91298 -24.18570  1348.06  1046.47 4.97 3.37 -20.3 -0.552 18.15 18.84 02a57526o0130o
57526.301739  17.416  0.402   392  158 o  0   0.40 165.91298 -24.18570  1310.95  1104.53 5.21 3.61 -24.1 -0.534 18.15 18.88 02a57526o0152o
57530.293171  18.669  0.604   124   75 o  0   0.96 165.91298 -24.18570   422.15   198.03 6.52 4.05 -24.8 -0.455 18.14 19.02 02a57530o0149o
57530.300917  20.369  2.854    26   74 o  0   0.86 165.91298 -24.18570  4229.04  9951.16 4.16 3.99 -62.8 -0.458 18.06 18.89 02a57530o0165o
57530.302854  19.028  0.827    89   73 o  0   1.11 165.91298 -24.18570   404.46   157.65 6.71 4.06 -25.7 -0.452 18.11 18.98 02a57530o0169o
57530.309677  19.276  1.154    71   82 o  0   1.33 165.91298 -24.18570 10061.03   232.32 6.18 4.42  30.8 -0.493 18.12 18.97 02a57530o0183o
57530.310645  20.207  2.281    30   68 o  0   1.26 165.91298 -24.18570  4193.49  9911.58 4.14 3.93 -50.7 -0.460 18.04 18.86 02a57530o0185o
57530.313075  20.116  2.500    33   82 o  0   0.94 165.91298 -24.18570   459.34   237.68 6.41 3.71 -22.8 -0.426 18.12 18.90 02a57530o0190o
57530.319409 -18.440  0.613  -153   94 o  0   1.04 165.91298 -24.18570 10044.43   194.59 6.04 4.14  28.8 -0.458 18.11 18.88 02a57530o0203o
57530.320376  18.458  0.480   150   72 o  0   1.38 165.91298 -24.18570  4264.16  9989.68 4.04 3.81 -48.5 -0.463 18.02 18.77 02a57530o0205o
57530.323289  19.035  0.926    88   82 o  0   0.98 165.91298 -24.18570   476.25   118.75 6.62 4.06 -25.5 -0.461 18.05 18.85 02a57530o0211o
57530.330168 -19.311  1.416   -68   97 o  0   1.01 165.91298 -24.18570 10096.90   271.70 6.36 4.29  28.6 -0.417 18.06 18.84 02a57530o0225o
57530.330653  19.455  1.172    60   70 o  0   1.23 165.91298 -24.18570  4282.33  9871.36 4.09 3.83 -42.9 -0.473 17.96 18.71 02a57530o0226o
57530.334095 -18.839  0.764  -106   81 o  0   1.04 165.91298 -24.18570   439.22   176.79 6.78 4.16 -23.9 -0.442 17.97 18.78 02a57530o0233o
57530.341411  18.982  1.167    93  108 o  0   0.95 165.91298 -24.18570 10115.87   151.75 6.36 4.37  29.3 -0.402 18.02 18.78 02a57530o0248o
57530.353319  18.384  0.712   161  114 o  0   0.84 165.91298 -24.18570 10076.95   211.45 6.59 4.61  28.9 -0.395 17.93 18.72 02a57530o0272o
57735.651448  24.909 95.000     0   38 o  0   1.24 165.91298 -24.18570  1374.26  1998.10 3.95 3.78 -25.9 -0.434 18.46 19.30 02a57735o0797o
57735.665037 -19.154  0.602   -79   48 o  0   1.09 165.91298 -24.18570  1355.15  1962.04 4.29 3.86  -8.9 -0.405 18.29 19.06 02a57735o0823o
57747.635115  20.954  1.119    15   17 c  0   0.94 165.91298 -24.18570  9471.23  1745.27 3.94 3.72  79.8 -0.427 19.62 21.58 02a57747o0897c
57747.648571 -22.691  5.625    -3   17 c  0   1.01 165.91298 -24.18570  9438.90  1710.58 4.00 3.93  24.5 -0.410 19.57 21.53 02a57747o0924c
57751.613597  19.860  0.421    41   17 c  0   0.73 165.91298 -24.18570  3212.21   714.03 4.01 3.86 -18.3 -0.426 19.72 21.77 02a57751o0373c
57751.618634 -20.238  0.544   -29   16 c  0   0.87 165.91298 -24.18570  7103.68 10404.73 3.92 3.85  35.4 -0.429 19.68 21.71 02a57751o0383c
57751.627658 -21.476  1.792    -9   17 c  0   1.13 165.91298 -24.18570  3195.47   675.43 4.08 3.88 -18.4 -0.423 19.71 21.75 02a57751o0401c
57751.632157  22.032  2.667     6   15 c  0   1.14 165.91298 -24.18570  7087.08 10368.96 3.92 3.86  43.9 -0.425 19.66 21.66 02a57751o0410c
57751.641696  21.376  1.577    10   16 c  0   1.02 165.91298 -24.18570  3249.97   755.80 4.10 3.86 -16.9 -0.419 19.69 21.71 02a57751o0429c
57751.647179  20.144  0.602    32   19 c  0   0.87 165.91298 -24.18570  7140.77 10448.74 3.98 3.92  26.6 -0.428 19.63 21.65 02a57751o0440c
57751.655737 -20.968  1.135   -15   17 c  0   0.87 165.91298 -24.18570  3268.62   639.67 4.14 3.91 -17.1 -0.417 19.62 21.60 02a57751o0457c
57751.660745 -21.383  1.560   -10   16 c  0   1.27 165.91298 -24.18570  7158.60 10331.59 4.15 3.87  53.0 -0.404 19.49 21.36 02a57751o0467c
57751.669305  20.276  1.311    28   37 c  0   0.78 165.91298 -24.18570  3233.30   698.73 4.14 3.91 -19.7 -0.421 18.70 19.92 02a57751o0484c
57751.674335  18.713  0.913   119  108 c  0   1.12 165.91298 -24.18570  7123.47 10391.05 4.03 4.00  34.7 -0.433 17.89 18.49 02a57751o0494c
57755.603513 -22.140  2.867    -5   14 c  0   1.11 165.91298 -24.18570  2024.70  3049.50 3.86 3.72  73.4 -0.393 19.77 21.78 02a57755o0787c
57755.617619 -22.818  5.500    -3   15 c  0   1.02 165.91298 -24.18570  2008.01  3011.51 3.86 3.72  74.3 -0.391 19.76 21.75 02a57755o0814c
57755.631886  21.301  1.281    11   14 c  0   1.06 165.91298 -24.18570  2080.46  3091.58 3.91 3.75  71.7 -0.390 19.74 21.73 02a57755o0841c
57755.645549  20.563  0.656    22   14 c  0   1.11 165.91298 -24.18570  2099.68  2976.09 3.86 3.68  75.7 -0.394 19.73 21.69 02a57755o0868c
