source_id,ra,dec,parallax,parallax_over_error,phot_g_mean_mag,bp_rp,pmra,pmdec,ruwe,num_obs_g_fov,gls_freq_g_fov,gls_freq_ampl_g_fov,gls_freq_fap_g_fov,nhm_fund_freq_g_fov,spearman_corr_ipd_g_fov,spearman_corr_exf_g_fov,scan_angle_model_ampl_sig_g_fov,M_G,spin_dist,steen,jestin,vsx_name,vsx_type,vsx_period,main_id,otype,nbref
454808969042727168,40.71331917783068,56.691977579173134,5.522324869663217,51.32204,18.314425,0.53891945,1.5709354332802516,-8.61482760805769,1.0624566,45,0.241442342279,0.60770345,0.0003982177999483,0.2411867412788671,0.027667984,-0.36865813,4.2425547,12.025034759571245,0.2096963105329682,False,False,PT Per,AM,,V* PT Per,CV*,19
6844375121726139520,324.98911367423483,-12.763911562259386,27.214815353387,460.52142,16.407238,0.38370323,232.9823417502158,-62.27045235796574,0.9729587,46,0.451262493617,0.5878897,0.0007190810458051,0.4512769194430384,0.26191798,-0.016303753,1.5936579,13.581264960346637,0.4195164618709682,False,True,Gaia DR3 6844375121726139520,WD,,PHL  1677,WD*,13
313206676129937408,17.987841421568223,31.60889249217097,7.982671003214589,94.73533,16.94631,-0.210186,-30.7619788156439,-40.80192979325996,1.0670274,32,2.444094397971,0.7742178,7.922155804624152e-05,2.4441391349577986,0.11546921,0.4384872,0.95135677,11.457051153412266,1.5241595702829684,True,False,Gaia DR3 313206676129937408,WD,,Gaia DR3 313206676129937408,WD*,8
388756456537099392,7.310685118815613,44.86420838175929,8.474526974712845,30.77473,18.90851,0.41709518,95.7085482223167,46.60648515696699,1.0578872,52,9.742918220582,0.581455,9.514403365614204e-05,9.74294594633809,0.07453257,0.117259555,0.6915812,13.549087332012622,1.7111721888359686,False,False,,,,Gaia DR3 388756456537099392,WD*,5
187576000803144704,80.10981616532997,38.21105895035787,13.402848448022894,313.36597,15.368552,-0.2577362,0.7876197413865809,-66.11421611310422,1.0076956,28,3.537388243204,0.82862633,5.0315486682769486e-05,3.5373755173453683,-0.059660647,0.4746154,0.56389046,11.004537534284864,0.4308657250499682,True,True,Gaia DR3 187576000803144704,WD,,UCAC4 642-025370,WD*,13
2477023401857408640,22.88490241659338,-9.02289236284414,3.711685337752075,20.552307,18.517452,0.29707718,-13.165430741001256,-5.376639863647848,1.0484499,43,0.724065145879,0.6219215,0.0005858967732983,0.7240632711780071,0.23965569,0.05462185,2.1760473,11.365307756550989,0.6923191141329682,False,False,GY Cet,UGWZ+ZZ,0.05663,V* GY Cet,CV*,32
382731618150879616,6.7867807823398145,44.36398174637564,6.920742329380721,46.811077,18.504803,0.053049088,-7.729573438179913,-18.963729276037583,0.9860384,85,19.955052639154,0.37738395,0.0004644875920991,19.955016803011812,-0.013523549,-0.06907196,2.110072,12.705566400219617,0.0132013290999671,False,False,,,,Gaia DR3 382731618150879616,WD*,5
2833849800205759360,341.4140242712264,20.275965213664787,6.369307852790565,160.16042,15.70054,-0.12827206,61.66670329758079,7.879500661632455,0.9749252,36,6.146422749141,0.73876804,4.2301344717669266e-05,6.146451315951371,-0.028629033,-0.031082887,0.9759059,9.721001202457074,1.821831219112968,True,True,ZTF J224539.37+201633.5,EW,0.3253928,GALEX J224539.3+201633,WD*,9
367659027423727232,13.172316985916009,38.094673207128416,3.657660157411327,14.870965,19.0964,-0.060728073,24.87364071742389,-10.29890306734564,1.019695,41,1.111377085449,0.63776404,0.0005797483394244,1.111392761220864,0.18832752,0.22033462,1.3728896,11.912416758001978,1.0796310537029683,False,False,,,,GALEX J005241.2+380541,WD*,5
3688359000015020800,200.26323908805483,1.891367183284564,3.151817390775834,12.093953,18.970242,0.22356415,10.521453368327784,-9.602479797798727,0.9917452,31,12.208947720108,0.7436518,0.0008662630630656,12.208981221657137,-0.08629032,-0.16102564,1.3855388,11.463047237495315,0.1772016883619683,False,False,HV Vir,UGWZ,0.057069,V* HV Vir,CV*,163
4566554472019360128,253.6104720787716,23.878073418995186,10.0305921091722,173.21527,16.988272,0.052480698,7.033342524157942,-37.74072659464103,1.0376177,71,14.019575015725,0.44128394,0.0003300568365247,14.019541242822347,-0.011535882,0.10267047,0.3659726,11.994904851620635,1.9486789525289687,False,True,Gaia DR3 4566554472019360128,VAR,0.0185146,GALEX J165426.5+235241,WD*,10
4764068163850888064,73.94419235631995,-57.12644449411168,4.637617347519845,42.463623,18.16963,0.48717308,-14.884733469344653,7.060357640838824,1.0239681,33,13.108306720337,0.7434027,0.0002123223432176,13.108296341925657,0.19385026,-0.08431085,1.2072481,11.501104559461124,1.076560688590968,False,False,Gaia DR3 4764068163850888064,CV,,GALEX J045546.6-570735,WD?,1
5099482805904892288,48.55588355471563,-22.595498784892733,6.232673223217373,43.979496,18.16056,0.08362198,137.9926529849849,-55.971437784538736,1.060975,31,17.772768587842,0.795412,4.070990735430519e-05,17.77272717935211,0.1717742,0.31501833,1.6864266,12.13393178793843,1.741022556095967,True,False,EF Eri,AM+E,0.056265923,V* EF Eri,CV*,459
5281089107103001856,109.44458494830096,-67.21372016772207,8.099960071610642,71.814354,18.517006,-0.010826111,45.2988056097054,-119.04049417543511,0.98719424,67,13.930861528173,0.5142768,1.6261131351754393e-05,13.930874770191794,0.12530237,0.25803143,2.0291412,13.05942039024392,1.899115496426969,False,False,Gaia DR3 5281089107103001856,VAR,0.0384185,GALEX J071746.6-671248,WD*,6
6639666736903611136,288.6268407978663,-57.33958345574055,19.5036921620422,385.64496,16.452969,0.35011482,-9.503189892903016,79.88154051366541,1.0161626,38,0.269382305174,0.6805667,0.0004014204764052,0.2694125125363382,0.2832914,0.3894576,2.698369,12.903553168047738,0.2376362734279682,False,False,Gaia DR3 6639666736903611136,WD,,GALEX J191430.4-572023,WD*,9
5216924803961432192,135.6691753592037,-74.39184461086089,3.586823434855686,64.94197,17.221565,0.14224434,-45.126991661398066,45.59704852121301,0.9702406,38,4.410807848422,0.68287975,0.0003060588800961,4.4108402806596265,0.21654448,0.30748662,0.992166,9.995114993004588,0.3790618166759686,True,False,Gaia DR3 5216924803961432192,WD,,Gaia DR3 5216924803961432192,WD*,4
