source_id,ra,dec,parallax,parallax_over_error,phot_g_mean_mag,bp_rp,pmra,pmdec,ruwe,num_obs_g_fov,gls_freq_g_fov,gls_freq_ampl_g_fov,gls_freq_fap_g_fov,nhm_fund_freq_g_fov,spearman_corr_ipd_g_fov,spearman_corr_exf_g_fov,scan_angle_model_ampl_sig_g_fov,steen,jestin,vsx_name,vsx_type,vsx_period,main_id,otype,nbref,P_gaia_h
4681729620697295360,62.63904449533048,-58.867634282805945,1.5174049977335746,22.511412,17.56801,-0.14587402,-0.2714125388771036,8.879997200021835,0.9432458,39,8.351733634489,0.9560557,1.9580661658928436e-19,8.351773334659756,0.06700405,-0.0998713,0.6031939,True,False,Gaia DR3 4681729620697295360,VAR,0.1197355,GALEX J041033.2-585203,WD*,5.0,2.8736548662053254
4931705302963549952,16.39628933262951,-49.15078462398676,0.9105246353911628,6.949377,18.426868,-0.6070194,7.154021221837127,3.1896858879786305,1.0078262,64,1.617284307544,0.89695716,3.728371530872446e-25,1.617288193989293,0.12285213,-0.028859545,2.0592115,False,False,Gaia DR3 4931705302963549952,VAR,0.61833,GALEX J010535.0-490902,WD?,3.0,14.839691381440709
5286227228018008576,102.00950487820376,-63.774890878313904,1.4453154106888644,23.44962,17.453901,-0.23602867,4.394409172661092,17.952142742190773,0.99392295,45,6.365791320165,0.9706054,4.6928653353660216e-27,6.365819958546912,-0.02002635,-0.16218488,0.6973346,True,False,Gaia DR3 5286227228018008576,VAR,0.157088,GALEX J064802.3-634629,WD*,5.0,3.770151862184814
6802618144005794304,314.63735772750476,-25.520491690172204,3.3599896410950167,6.7354364,19.646433,0.40603447,-1.7521213029840352,-4.156796743936213,1.107149,65,5.63566530484,0.5713377,5.065756439169532e-07,5.635702724503628,0.34069055,0.11746606,6.3207707,False,False,Gaia DR3 6802618144005794304,E,0.354884,Gaia DR3 6802618144005794304,WD?,3.0,4.258592145170228
1809460380271929344,302.4043764957888,16.872101703266363,2.927188595877719,56.101505,16.790318,-0.010599136,25.32563536064294,27.836665745044492,0.9766392,61,9.608308002026,0.9733948,1.6373632060535802e-40,9.608358038322306,-0.053410895,0.015167229,1.374937,True,True,BMAM-V447,R,0.1040761,Gaia DR3 1809460380271929344,WD*,5.0,2.497838328552684
4922686318317847424,2.997654379385375,-55.697749255771065,2.2937983958718413,10.468528,19.533615,0.48785782,26.410821121449217,-7.05389913906545,1.0335833,52,0.001372576105,0.76099014,1.1558628117517756e-10,0.001347966889595,0.24903953,0.008710802,3.0947754,False,False,ASASSN-15oe,UG/IBWD:,,ASASSN -15oe,CV*,3.0,17485.369235682563
6428794017447777280,300.658700108777,-64.26039375423338,1.1869296591981198,11.293785,17.730137,-0.5349617,-12.491362212870476,6.0696770092349395,0.9661322,69,1.861029323296,0.88354486,5.934095312452478e-26,1.8610292594390572,0.16298868,0.11122312,2.4614282,False,False,Gaia DR3 6428794017447777280,VAR,0.53733,GALEX J200238.1-641537,WD*,4.0,12.896089115616132
2056368017063855360,307.0484870717477,35.09031449585543,1.4922036352270902,16.422499,17.908342,-0.08999443,-2.1583303810434495,3.2812786778542877,0.99780995,52,2.309052342614,0.8591268,4.214153541535378e-16,2.3090760143061404,0.14078374,0.2662399,0.68431175,True,True,MGAB-V3431,EA/WD,0.4330695,Gaia DR3 2056368017063855360,WD*,5.0,10.393874386074076
5909859644796090624,264.76255906599874,-64.6534602107262,1.1052996722385875,7.995668,18.14658,-0.22925949,-5.874101804932961,-15.000487031229454,1.0647683,56,8.288929253973,0.94468194,2.90471182217078e-28,8.288903787170415,0.10088859,-0.16052821,1.0768383,False,False,Gaia DR3 5909859644796090624,VAR,0.1206427,GALEX J173902.9-643912,WD?,3.0,2.8954282591441425
4334641562477923712,253.39740924172665,-10.022140991242862,30.64753168654556,726.84265,15.707763,0.46597576,159.37905576466335,-211.01375094738896,1.1239396,67,0.298898734399,0.8442872,3.3244455878768468e-21,0.2989046410991484,0.16198419,0.4464506,3.3044453,True,True,Gaia DR3 4334641562477923712,WD,,Gaia DR3 4334641562479650816,*,2.0,80.29475283077778
1863757043284422784,307.17233311788675,32.976997447882304,1.3186080979368284,17.419655,17.454079,-0.36200523,-12.697824263554136,-9.724679274175068,1.0665329,56,1.234580027313,0.98986226,1.8026111382761731e-47,1.2346170161911458,-0.021052632,0.025618758,1.321399,True,True,BMAM-V414,R,0.809975,Gaia DR3 1863757043284422784,WD?,4.0,19.439809059794012
6076202559948311040,184.09415409184223,-54.98536003181184,1.3364847345678406,8.679709,18.68304,-0.022960663,-7.687063759636791,0.2261027025161957,1.0150528,66,9.320415492298,0.9788379,1.7303709999781495e-47,9.320381899133736,0.16989876,-0.091350086,0.70287865,True,False,Gaia DR3 6076202559948311040,VAR,0.1072922,Gaia DR3 6076202559948311040,WD?,5.0,2.5749925011210704
5942743082651644672,249.9380020540254,-46.37188213679357,6.995522627529002,108.74559,16.548538,-0.18472481,-45.95034686803874,-62.09899611464898,0.9784613,39,0.923958369784,0.9190525,7.586645194673072e-15,0.9240026033249832,0.29210526,-0.07823613,1.8573521,False,False,Gaia DR3 5942743082651644672,VAR,0.0769381,Gaia DR3 5942743082651644672,WD*,3.0,25.975196269514438
6679158828046846336,305.9787191139521,-43.58711992116731,1.1086212432715163,12.979905,17.021585,-0.61195755,-1.9167595449249464,2.38578098037985,1.0155909,49,1.568254570765,0.9198043,2.4058777919820862e-20,1.568271160479936,0.02010204,0.0798419,2.6682472,True,False,SSS_J202354.9-433512,ROT,1.2753,CRTS J202354.9-433512,WD?,4.0,15.30363784515719
2941800362921100928,93.1427632552036,-19.186749852083818,1.562268219140381,12.615475,18.051361,-0.2970047,7.027645493885368,-34.94957396197463,1.0571657,48,10.78601324799,0.9139231,4.333726372071964e-19,10.78599342480222,0.13015632,-0.2373345,0.7999401,True,False,MGAB-V3782,EA/WD,0.092713,GALEX J061234.2-191111,WD*,5.0,2.2251038866907065
4887600528615197184,58.04318524955278,-30.4233282661952,2.4502753477541757,37.152706,17.205387,-0.2064476,25.739000630401343,36.22363428729617,1.0144669,67,11.342272019281,0.9369153,2.294706146024792e-33,11.342304143399907,0.22982681,-0.075187966,3.33828,False,True,Gaia DR3 4887600528615197184,VAR,0.0881659,EC 03501-3034,WD*,7.0,2.1159781707934555
3230486971974872192,69.63651731568868,0.5213442034983069,1.5725964072521612,14.539438,17.503298,-0.4226055,19.70400257362281,-11.149112432774915,1.0644714,53,0.919668959,0.8020918,5.007697695541557e-13,0.919695460940336,0.37397194,0.22317299,3.2253,True,True,Gaia DR3 3230486971974872192,WD,,Gaia DR3 3230486971974872192,WD*,4.0,26.09634669642036
3537042874067950336,165.91314449683114,-24.185743456881124,1.334429975338546,13.162349,17.492294,-0.37530327,-119.1079815097251,33.63160873553846,1.0382745,65,0.753541799263,0.8111773,8.546072544332633e-18,0.7534935689116843,-0.27675414,0.1,3.664576,False,False,Gaia DR3 3537042874067950336,WD,,GALEX J110339.2-241109,WD*,5.0,31.849593510901652
3834895969825628800,151.6905237467464,0.5346193464574054,2.9682789747684155,41.944508,16.702888,-0.14816475,-27.710649795405494,9.465444839536046,0.9478817,26,9.470514254116,0.9620155,1.908425778709543e-11,9.470519030353252,0.15418804,-0.094017096,1.7937064,True,True,CSS_J100645.6+003205,E,0.21118,LB   567,WD*,17.0,2.5341812868893903
5390573840730111872,165.82507135136171,-40.262433480961214,3.2229553784946297,62.9125,15.071561,-0.5537138,9.996248916259711,-16.52594524413458,1.0940158,42,0.823683769834,0.9647732,2.7590288626367885e-23,0.8236616644237186,-0.066151865,0.21133603,0.9694596,True,False,ASASSN-V J110318.00-401544.5,ROT,2.4282,GALEX J110317.9-401545,WD?,4.0,29.137395780952204
6914922055508553984,313.2053162263806,-3.4054752822694088,2.991429841829784,33.67267,17.466383,-0.14544296,7.887292219054212,-11.578132009036006,0.99506634,56,14.738471946605,0.8931939,5.528581724197389e-21,14.738539317444534,-0.061654136,-0.07687875,0.8014698,False,True,ZTF J205249.27-032419.6,DSCT,0.0678498,GALEX J205249.1-032418,WD*,6.0,1.628391334389885
1748833236082347136,307.3854829313364,7.018812875877207,1.915283374336076,28.044937,16.624271,-0.41125107,9.332374259445974,1.6966965867708184,1.0542086,45,3.439024774675,0.74929166,4.0857790914530515e-08,3.439047384311308,0.054018445,0.21236934,0.27434337,True,True,Gaia DR3 1748833236082347136,WD,,HS 2027+0651,WD*,20.0,6.978722624139306
5773385817714683776,224.09681406794317,-79.6153249321884,1.0697220681167772,15.324855,17.515224,-0.44893646,-11.412149018306197,-11.476986309228485,1.0248736,58,4.979437879915,0.92990273,9.144584046758155e-27,4.979476834972046,0.122642964,0.0880543,1.5871518,True,False,Gaia DR3 5773385817714683776,VAR,0.200825,Gaia DR3 5773385817714683776,WD*,6.0,4.819821148247698
2928307259308655104,107.74628825931714,-21.56388121795658,0.869795380861488,7.5126295,18.233925,-0.4442978,0.6209870503658502,-1.9714668847498933,1.0121962,84,2.707285848667,0.73550147,8.50223291416667e-19,2.7072627137862635,0.17088185,0.026657183,2.753841,False,False,Gaia DR3 2928307259308655104,VAR,0.369366,Gaia DR3 2928307259308655104,WD?,4.0,8.864967107857119
3004503724347098112,94.50758680725396,-10.38496990698968,2.432557236844645,16.547466,18.315468,-0.52464676,-3.646025759180509,1.6090771401267412,1.0035697,29,18.534687917027,0.8904906,8.466147801996756e-08,18.534638047135616,0.057635467,0.19478261,1.347116,False,False,Gaia DR3 3004503724347098112,VAR,0.053953,Gaia DR3 3004503724347098112,WD*,5.0,1.2948693880058406
3842377248804727168,139.45087253940676,0.1781952340723616,2.4620756093237546,22.76889,17.405798,-0.4377823,4.3294800273977545,-14.098618872393224,1.0454484,36,0.81379236175,0.8572682,2.8015217212379815e-09,0.813861773361738,-0.011840411,0.22119658,1.2817203,True,True,Gaia DR3 3842377248804727168,WD,,SDSS J091748.20+001041.6,WD*,7.0,29.491552302592005
5689824140887888896,142.96060261852875,-13.9239792355041,5.153134996757384,36.956985,18.252203,0.052373886,-22.58019411653288,12.084246070582273,0.9951912,65,24.928134022049,0.53053516,9.387925649228135e-06,24.928164124627276,-0.006555944,0.056322623,1.5221667,False,False,Gaia DR3 5689824140887888896,VAR,0.0232383,GALEX J093150.5-135526,WD*,6.0,0.9627676094316541
6021870154194477312,244.7254259862617,-35.90743853686107,6.375949991223822,42.908394,17.917,-0.38464165,-22.31424530301184,-16.453598118015506,1.0258968,29,13.929793465033,0.9368711,8.436788851021097e-11,13.929760844462924,0.39802957,0.24076924,3.4778593,False,False,Gaia DR3 6021870154194477312,WD,,GALEX J161854.1-355427,WD*,6.0,1.7229257605466688
4587412856136181376,278.1848277889811,29.184871635825868,1.808350934110739,32.99898,16.742107,-0.55155754,1.7968576004134804,-3.147910896639009,1.065501,53,6.883611053009,0.62721306,3.194563185660059e-06,6.883597295192983,-0.07014997,-0.097363554,0.607043,False,True,ZTF J183244.35+291105.6,EW,0.290553,ZTF J183244.35+291105.6,WD*,6.0,3.486542138302395
5344192557631785600,178.93305569911362,-54.91061281401995,1.4835339179526446,12.070077,18.192884,-0.29086494,-7.26193893620531,-1.564891462992206,0.99550796,55,5.888309638139,0.89943564,4.002089110968931e-21,5.888283515239143,-0.0054112556,0.11154862,0.4953593,False,False,Gaia DR3 5344192557631785600,VAR,0.1698271,Gaia DR3 5344192557631785600,WD*,3.0,4.075872614536147
722446385752579840,158.4547380750172,23.15446267958326,15.53745124796222,356.57858,15.6543865,-0.2856741,-51.38831344433107,-11.821012296988073,1.0495582,31,7.059423891318,0.9432144,1.5710914263985006e-12,7.059448143833562,0.06169355,-0.4065934,0.3812509,False,True,GH Leo,ROT/WD,0.141655,Ton  527,WD*,122.0,3.3997108502743814
767756877680612864,174.38481030842993,40.91599762403975,4.783302840581292,19.257679,19.122375,0.14172745,23.67313751105183,-56.05908286836294,1.0018101,52,12.006198482942,0.78845185,7.306526004304027e-12,12.00621765965106,0.012294033,0.10513834,6.295487,False,False,SDSS J113732.32+405458.3,UG/IBWD,0.0414,SDSS J113732.34+405458.0,CV*,26.0,1.9989674528618184
5378958286359002624,174.6365651743887,-43.97158248758137,1.6345898365756992,28.431805,16.466398,-0.59008217,-7.276962459352446,1.8847186813843857,1.0100148,61,1.804955770821,0.74234754,2.001479474973015e-12,1.804907883645617,0.24611317,0.12414713,4.0238442,True,False,Gaia DR3 5378958286359002624,WD,0.55404,GALEX J113832.6-435817,WD*,5.0,13.29672471092374
5310197547872256512,138.80583495413023,-55.31969376685129,6.063808934248818,108.06127,17.100544,0.060943604,-11.36679325485876,-15.417722386229077,1.0082244,54,2.164219213316,0.9618059,5.351184090231448e-31,2.164256613750902,0.08471761,-0.025604552,2.02209,False,False,Gaia DR3 5310197547872256512,E,0.92411,Gaia DR3 5310197547872256512,WD?,3.0,11.089449651094903
3934459045528378368,192.68485709362352,15.832417629928184,7.583588867749204,53.33962,18.199018,0.34944344,-74.63684249740656,-56.19320052600429,1.0528672,62,16.676771283394,0.79717624,7.254602346789143e-16,16.676835470028664,-0.019685578,0.077720605,0.73948705,False,False,SDSS J125044.42+154957.3,AM,0.05995,PM J12507+1549,CV*,44.0,1.4391274900974478
4043832006981042304,270.60189108046023,-31.700441230795768,21.22870411180173,12.51158,19.626854,1.225029,-19.046628954766344,8.615761896290472,1.7544463,31,0.227467663658,0.8442656,1.1493335088368543e-06,0.2274752914560983,0.858871,0.08214286,6.732409,False,False,Gaia DR3 4043832006981042304,E,8.7954,Gaia DR3 4043832006981042304,EB*,1.0,105.50950237957449
1214510510998076288,232.59839646144223,22.112885246422792,3.029956440690192,14.4309,19.502329,0.3536663,-30.493574815882653,-8.090796092496682,0.9580491,44,0.000817614974,0.852516,1.9691140039047167e-12,0.0008402874337023,0.15278365,-0.011379801,3.9991739,False,False,CSS 110920:153024+220646,AM,,CRTS J153023.6+220646,CV*,9.0,29353.669836286535
1272870835853944704,235.05033327650736,29.141305243128343,0.8829910589953451,5.270315,18.857435,-0.25024605,5.446802388308812,-16.135924037923463,0.94730043,74,10.097566316876,0.94350517,3.155048516756399e-39,10.097542145208273,0.12207331,-0.0222315,0.57953846,True,False,ZTF J154012.07+290828.8,R,0.099034,GALEX J154012.1+290828,**,12.0,2.376810336951088
5364914430494937344,156.5356043819934,-49.617545131535145,1.3596000160530888,11.741902,18.39646,-0.15819359,-6.605831594442707,2.676137400551323,1.0167396,62,4.832935823968,0.94160074,2.512927216087072e-31,4.8329528171503835,-0.19238833,-0.11484163,0.8695986,False,False,Gaia DR3 5364914430494937344,VAR,0.206913,Gaia DR3 5364914430494937344,WD*,4.0,4.9659256555770295
4846154678323893248,50.52131294463691,-47.351786513104464,1.0303807083659742,14.988846,17.299225,-0.59345055,9.935436714057856,1.5184480034486227,1.0248191,48,0.976081917737,0.9269354,1.2553194432613227e-20,0.9760396867715182,-0.025944421,0.023519164,0.6780877,True,False,Gaia DR3 4846154678323893248,WD,,GALEX J032205.0-472105,WD*,4.0,24.588100203354724
4841120770494891520,63.915915789526615,-40.375669240501765,3.4771593581962414,81.39219,16.092752,-0.4963522,16.313406178668018,17.2375955357751,1.041589,45,0.001020892908,0.71692497,5.710927770586511e-07,0.0010251204708193,0.0040843217,0.30392158,0.61756015,False,False,Gaia DR3 4841120770494891520,WD,,MCT 0413-4029,WD*,18.0,23508.832133056603
3150708057532318208,117.93994957958802,10.992024218228057,2.8996040130057663,39.752407,16.706352,-0.3568039,-4.611199705557914,-4.512640774663225,0.99586123,42,3.613619998022,0.9186641,2.1918718856653184e-16,3.61366022325778,0.15890123,0.045658264,3.418971,False,True,Gaia DR3 3150708057532318208,WD,,GALEX J075145.6+105931,WD*,8.0,6.641539512493556
3496637913394359680,192.0824321632568,-26.237170414005792,10.485453766832224,66.523895,18.046234,0.41132355,-46.18247364078909,-23.68417249527429,1.0358511,32,0.16986160287,0.93156534,4.707006989454906e-12,0.169892997886421,0.04325513,-0.1897436,6.223288,False,False,Gaia DR3 3496637913394359680,WD,,GALEX J124819.8-261413,WD*,7.0,141.2914961032594
3509435507186636288,192.52128635411552,-20.6090458766082,1.4303460646130446,14.365989,17.34652,-0.5663357,-3.5662856197212953,-17.236888887053876,0.9154885,29,1.132916823848,0.8953855,5.2113375189138846e-08,1.1329248184903835,0.19014779,0.32539684,1.8942688,True,True,Gaia DR3 3509435507186636288,WD,,GALEX J125005.1-203632,WD*,4.0,21.18425597960756
3958162012257966336,194.18939823803404,25.378209964334538,2.5972110531654264,11.816547,18.804058,0.32210922,-27.58218887836275,-10.044229383483556,1.032838,62,0.10267683571,0.6112775,1.2487841518968634e-07,0.1026907849521688,0.2451387,0.14308888,3.0499794,False,False,Gaia DR3 3958162012257966336,CV,,GALEX J125645.5+252241,**,8.0,233.74308171889416
6216651490910555008,218.05891539380528,-31.53522301033208,1.3081248863656632,7.861671,18.175262,-0.08446312,-1.0479729983925896,-9.953106285056377,1.0314995,21,5.388361640388,0.980022,2.6863900955314333e-10,5.388372096148653,0.23506494,-0.08235294,1.0414984,False,False,Gaia DR3 6216651490910555008,E,0.371171,GALEX J143214.1-313206,WD?,4.0,4.45404403076996
6799989928963170688,309.6602450338843,-26.277016307702475,1.2202960705685433,8.546584,17.969296,-0.17029381,-5.751370883461547,-10.276668158131407,1.0615983,38,19.090575916363,0.9641845,2.735920739053476e-20,19.09057760859374,-0.014771857,0.2378198,0.21410961,False,True,Gaia DR3 6799989928963170688,VAR,0.052382,GALEX J203838.4-261637,WD?,5.0,1.2571647971829394
1807309147099442432,299.97056638130556,14.59281778697955,1.5533647370651231,16.90511,17.511982,-0.49949265,-4.806255560605615,-1.440280736539028,0.9808718,51,3.337008683265,0.77868235,3.909241649232969e-11,3.337052890978673,-0.07357466,0.016651249,0.47678596,True,True,Gaia DR3 1807309147099442432,VAR,0.299665,GALEX J195952.9+143534,WD*,5.0,7.192069987818519
2095490942878080256,278.1810107948632,35.755123150642234,1.9858043867127224,20.926197,18.102455,-0.25692177,-4.869905973933845,1.522091882628461,1.0007856,45,15.934195296058,0.8993768,3.8292049937024453e-16,15.934166988736932,0.5471673,0.18097167,4.8222413,True,False,ZTF J183243.43+354518.5,DSCT,0.0627579,GALEX J183243.4+354518,WD*,7.0,1.5061946683895244
5892465542676716544,217.5802452339185,-56.39951691451571,15.07465122919344,154.64218,17.40676,0.3082409,-14.787085552857029,4.0908662072588715,0.9831657,58,16.667934421853,0.8862526,4.265058854475239e-21,16.66797040868174,-0.02457781,0.10352941,1.0627229,False,False,Gaia DR3 5892465542676716544,VAR,0.0599954,CWISE J143019.77-562357.5,WD*,12.0,1.4398904742830085
6523373973310305664,354.84921785568093,-48.89726898938156,2.2020200272680968,35.514713,17.00294,-0.32687187,12.468889317672392,1.2294387852986557,1.0151119,78,9.485088452844,0.9520373,2.784361011768921e-44,9.48506524770752,-0.095638536,0.22978663,0.9505958,True,False,Gaia DR3 6523373973310305664,S,,Gaia DR3 6523373973310305664,WD*,5.0,2.5302874210734285
117770030481927936,52.01257801183999,26.864323528511644,1.52400161858773,8.20066,18.179338,-0.22932243,-2.0662252946087425,-5.093912760004718,0.91893864,27,2.785783568754,0.96953833,3.4115384773109605e-13,2.785809712039159,0.11233211,0.20695652,1.015845,True,False,Gaia DR3 117770030481927936,WD,,GALEX J032803.0+265151,WD?,4.0,8.615170348906359
3857118439852847744,157.09285471348005,3.737807129037017,13.309306315760958,141.64894,17.40557,0.37745857,-48.330202618880016,-30.891108348003687,0.9739436,22,0.051909431085,0.950709,1.3778400917101197e-07,0.0519041365855352,0.20158103,0.061654136,0.85198873,False,True,Gaia DR3 3857118439852847744,WD,,GALEX J102822.3+034416,WD*,17.0,462.3437301923187
1223988576107848832,234.9087069327765,27.101590047389426,2.2344872296045404,43.805393,16.580267,-0.3088436,-21.595322693627157,-7.355136505099345,0.991826,113,4.192004745835,0.8443882,1.4913452280398955e-39,4.191967647351755,0.08880331,0.15200932,2.7616875,True,True,NADA-V83,R,0.238553,Ton  243,**,24.0,5.725184358115385
2048212728863128064,294.85195462945916,35.76588507353845,2.6362037238594316,35.321247,17.630438,-0.3923607,-10.782721767911216,-30.38013923278199,0.9570633,45,0.614848167609,0.85250664,9.394509402055884e-13,0.6148292041308661,0.027536232,0.2145749,0.5883703,False,True,MGAB-V3426,ROT/WD,1.6263795,Gaia DR3 2048212728863128064,WD*,5.0,39.03402704009083
5620763437599189376,135.5541657074046,-39.76488139438883,27.46146710804619,861.2303,15.998196,0.2809887,77.29640521875677,-16.02609888981455,1.0409942,57,13.500094943162,0.64597297,1.1099716436615789e-07,13.500134177133123,0.047575835,-0.077935174,1.7104859,True,False,Gaia DR3 5620763437599189376,WD,,Gaia DR3 5620763437599189376,WD*,13.0,1.7777652750624808
4942033050042466432,27.96611436691433,-47.6409772673291,2.694601987101388,19.360775,18.696377,0.27864456,29.896825183099736,-10.545601875407172,1.0361176,72,0.001710421747,0.6018939,3.484615340719681e-09,0.0017094406975455,0.065044165,0.21025346,1.0093415,False,False,Gaia DR3 4942033050042466432,CV,,GALEX J015151.9-473827,WD?,2.0,14031.627019531808
6634532571652409856,277.51639039763575,-60.755747609553765,22.99802985102345,58.60885,19.956135,1.3634205,-162.69902503499372,51.51093350284473,1.0073135,42,4.945508525907,0.7235644,2.609273692425659e-06,4.945504348640425,-0.051292438,0.060080644,1.6829504,False,False,Gaia DR3 6634532571652409856,E,0.404403,Gaia DR3 6634532571652409856,WD?,4.0,4.852888206395
5657176543986789248,147.0376909890338,-28.010676015257697,1.7277265517605636,24.026623,17.171139,-0.45435715,-15.635731567753414,7.813340083544172,0.96602744,39,2.169981301509,0.94663686,5.484591231358965e-18,2.169947643565343,0.23097166,0.066106446,1.7837303,False,False,Gaia DR3 5657176543986789248,WD,,Gaia DR3 5657176543986789248,WD*,3.0,11.060003136114794
5660008787157868928,147.57478936229552,-25.190354997105405,3.2273822825192777,80.05651,15.518641,-0.23301125,-20.01429487439208,-30.70379311476122,1.0260935,42,3.138171048657,0.9403859,5.546373310555518e-19,3.1382037099183844,0.13475408,0.06078799,1.5127399,True,False,SSS_J095017.9-251125,ROT,0.318654,CRTS J095017.9-251125,**,9.0,7.647766685716813
6131648350046165376,185.80161088846432,-45.13855368931156,2.248486926003377,8.246137,19.571692,0.2421894,-17.73360558798373,-12.338779351787355,1.0163616,70,0.001701041678,0.7532839,1.0839428444239425e-15,0.0016737530728478,0.3914793,-0.15865384,6.2909174,False,False,Gaia DR3 6131648350046165376,CV,,GALEX J122312.3-450819,WD?,2.0,14109.001743107201
4618860233015905408,40.651133733632285,-82.11018428958832,18.84232310587559,460.68787,16.456442,0.2121563,96.33474108195284,-21.545754723767516,1.0712788,42,7.175412094631,0.75219655,3.048712900969347e-07,7.175446803430198,-0.011101208,-0.10965251,0.939317,True,False,Gaia DR3 4618860233015905408,WD,0.1393639,UCAC4 040-001194,WD*,12.0,3.3447556298484926
5503429908930455808,105.2755266323729,-53.80311306631112,1.6603489215049605,13.777579,18.426443,-0.11676979,-16.398348576231236,10.165748835721702,0.96426976,38,17.670116695709,0.9229492,1.3518362880651476e-14,17.67006743633511,0.39205602,-0.0073260074,2.1831577,False,False,Gaia DR3 5503429908930455808,VAR,0.0565929,Gaia DR3 5503429908930455808,WD*,5.0,1.358225325463082
2934432505440751360,106.452258259348,-18.2069026807129,1.9175129752700917,7.8792048,19.412586,0.29182816,-2.3987653276436935,-28.346600400080938,1.0198319,52,0.183196419857,0.7044341,2.2442761433081737e-08,0.1831937979622896,0.2264151,0.0026518656,0.4889004,False,False,Gaia DR3 2934432505440751360,CV,,Gaia DR3 2934432505440751360,WD?,2.0,131.0069269843482
2951380789991336192,96.4794994288502,-14.24532370559194,22.78793081427384,439.3682,16.50298,0.36897087,31.81432655460969,-53.42890441882509,1.061614,42,5.377505371106,0.90261084,6.361456371389426e-15,5.377489081677367,0.19034114,0.19131653,1.2341431,True,True,Gaia DR3 2951380789991336192,WD,0.1859614,Gaia DR3 2951380789991336192,WD*,12.0,4.463035988574732
3471231910527986432,186.9106108603975,-30.720377821493383,2.0354771701819554,30.982735,16.728527,-0.19680977,-39.38809794834635,-15.339464775906514,0.97142535,60,8.10047767447,0.96244603,1.1615519001148272e-35,8.100555357788977,0.25268131,-0.14168096,0.9709312,False,False,EC 12250-3026,EA/WD,0.1235,EC 12250-3026,HS*,10.0,2.9627882409502817
4134483442134184064,259.9284797392765,-18.366461781293296,2.0923727445288525,27.887924,16.366209,-0.35520363,-21.710808702327068,2.029703043653582,0.96946037,45,1.277789951914,0.77312344,6.1530964512457744e-09,1.2778083691235904,0.043214757,0.15032175,2.3384628,False,True,Gaia DR3 4134483442134184064,WD,0.78257,FAUST 4086,WD*,5.0,18.782429744458728
4235280071072332672,299.11983048810464,-1.045547362957428,86.46580129657241,5303.2695,13.591183,0.39505768,-437.7592092098966,-706.2146390855088,1.041223,36,0.693611585981,0.9759105,1.4929155351253506e-21,0.6935911594086195,-0.23526384,0.09893048,0.8123813,True,True,,,,UCAC4 445-120387,*,0.0,34.60149813682239
1190316479183748992,235.3326705129276,12.154002172847044,2.700253876836196,42.439438,17.031586,-0.19686127,-2.7440156682358983,-23.88892034970505,1.0008276,35,8.769960834683,0.9085554,7.992674518800475e-12,8.769944439614124,0.09663866,-0.23221289,1.6319495,False,True,Gaia DR3 1190316479183748992,VAR,0.1140259,SDSS J154119.85+120914.4,WD*,12.0,2.736614273701886
1214396952063253632,232.03412355689764,21.64636037851269,1.8571644731843775,11.20682,18.58493,-0.29380798,-11.343995292200775,-4.586996459646885,1.0351375,45,3.929287369194,0.8578903,3.872662491895114e-13,3.929258634092008,0.08168643,-0.033771105,2.4676616,False,False,Gaia DR3 1214396952063253632,VAR,0.254501,GALEX J152808.2+213847,WD*,10.0,6.107977794691823
4705562733524591232,14.063370131377717,-66.29221284421354,1.4005636982197878,8.596826,18.801376,-0.16334534,9.24490713395992,0.4055919682223077,0.9737977,40,19.586085079077,0.8627915,3.0100225460296044e-11,19.58612748598498,0.20769231,-0.08980938,1.736617,False,False,Gaia DR3 4705562733524591232,VAR,0.0510565,GALEX J005615.1-661732,WD?,4.0,1.2253597338672955
4749559145849819008,47.814864229616866,-48.907777856247755,2.6189054159459446,66.44124,15.578254,-0.61870956,-3.3919355805871167,5.834958535563601,1.0390341,46,2.528563904946,0.74997073,2.4152780023579945e-08,2.5285527839841535,-0.016959606,0.33705828,1.1236387,False,False,Gaia DR3 4749559145849819008,WD,,GALEX J031115.5-485427,WD*,3.0,9.491553665325513
2043899619620928000,284.8531974637941,33.03259009218595,10.898567502712789,134.62462,17.717201,0.21469116,-64.78754332240878,-12.683952011003894,0.99323326,41,14.687281327487,0.92044336,4.969223235569003e-16,14.687324168429646,0.060278747,0.12399732,0.65502155,True,True,ZTF J185924.75+330157.4,DSCT,0.0680881,ZTF J185924.75+330157.4,WD*,11.0,1.634066881736949
5873013322220969984,224.5744763954758,-65.17365652319165,1.5729941401323309,16.621027,17.69884,-0.232378,-12.802566550207986,-14.125396159087185,0.9749242,88,6.523202309362,0.72122675,8.2229790315241455e-19,6.523225630013258,0.10163432,0.15112518,1.2860711,True,False,Gaia DR3 5873013322220969984,VAR,0.1532976,Gaia DR3 5873013322220969984,WD*,4.0,3.6791745620943823
5877560558721805952,218.9383565014163,-61.992249798322035,1.7687776487938625,14.80038,17.940256,0.024463654,-0.6938872743067503,-9.837363809975942,1.0389615,61,2.893114174696,0.82899195,1.4430104595150566e-17,2.893151414528173,0.18085669,0.18295918,1.696584,False,False,Gaia DR3 5877560558721805952,VAR,0.345645,Gaia DR3 5877560558721805952,WD*,3.0,8.295559231609603
