###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57404.516355  21.321  2.269    11   24 o  0   0.77 147.03767 -28.01067  1690.14  6680.91 3.91 3.43 -69.6 -0.467 19.22 20.87 02a57404o0531o
57404.543313  20.602  1.127    21   24 o  0   0.77 147.03767 -28.01067  9322.23  4602.85 3.68 3.29  79.7 -0.474 19.22 20.89 02a57404o0571o
57404.549632  21.377  3.000    10   31 o  0   0.73 147.03767 -28.01067  8450.82  3452.52 3.57 3.41  67.3 -0.469 19.21 20.85 02a57404o0580o
57404.580946 -19.316  0.426   -68   29 o  0   1.17 147.03767 -28.01067  8138.71  5200.12 3.59 3.23  85.2 -0.475 19.16 20.80 02a57404o0627o
57405.523186  19.777  0.438    45   20 o  0   0.97 147.03767 -28.01067  9022.38  4018.08 3.57 3.28  72.4 -0.483 19.14 20.70 02a57405o0517o
57405.532379  20.140  0.737    32   24 o  0   1.08 147.03767 -28.01067  1381.26  6107.78 4.00 3.34 -63.2 -0.496 19.17 20.71 02a57405o0530o
57405.555257  19.865  0.573    41   24 o  0   1.00 147.03767 -28.01067  8449.06  3451.08 3.54 3.36  65.7 -0.481 19.15 20.75 02a57405o0565o
57405.574999 -20.906  1.289   -16   20 o  0   1.34 147.03767 -28.01067  8138.25  5196.51 3.54 3.14  84.9 -0.475 19.17 20.78 02a57405o0594o
57406.491357  22.459  7.667     4   29 o  0   1.49 147.03767 -28.01067  2285.90  6086.10 3.96 3.38 -66.6 -0.488 18.77 20.01 02a57406o0335o
57406.506700 -21.379  3.000   -10   31 o  0   0.87 147.03767 -28.01067  2552.42  6667.02 3.82 3.27 -71.6 -0.496 18.83 20.07 02a57406o0358o
57406.513937 -19.102  0.349   -83   29 o  0   1.05 147.03767 -28.01067  1694.84  5517.92 4.14 3.42 -59.2 -0.493 18.83 20.11 02a57406o0369o
57406.532340  21.680  3.200     8   25 o  0   1.05 147.03767 -28.01067  9329.20  3433.13 3.62 3.34  62.6 -0.502 18.94 20.28 02a57406o0397o
57407.489190 -21.318  2.926   -11   32 o  0   1.05 147.03767 -28.01067  2286.88  6085.11 3.84 3.42 -65.6 -0.466 18.70 19.85 02a57407o0469o
57407.505119  21.594  3.800     8   32 o  0   1.35 147.03767 -28.01067  2550.46  6667.25 3.94 3.50 -71.0 -0.459 18.68 19.87 02a57407o0493o
57407.514222  19.464  0.518    60   31 o  0   1.17 147.03767 -28.01067  1694.75  5518.91 3.97 3.43 -60.0 -0.477 18.72 19.87 02a57407o0507o
57407.541277 -20.170  0.936   -31   29 o  0   1.15 147.03767 -28.01067  9329.71  3437.27 3.71 3.45  69.3 -0.485 18.74 19.93 02a57407o0547o
57410.478093  19.905  1.418    40   56 o  0   1.09 147.03767 -28.01067  2286.46  6089.21 3.90 3.42 -69.3 -0.460 18.19 18.88 02a57410o0451o
57410.506191  20.407  2.635    25   66 o  0   0.97 147.03767 -28.01067  2544.91  6673.46 3.87 3.41 -74.3 -0.458 18.20 18.91 02a57410o0493o
57410.516125 -20.791  3.317   -18   58 o  0   0.98 147.03767 -28.01067  1686.58  5525.92 4.02 3.46 -62.2 -0.477 18.19 18.88 02a57410o0508o
57410.531552  21.623  6.048     8   49 o  0   1.08 147.03767 -28.01067  9326.34  3437.76 3.67 3.43  61.7 -0.481 18.18 18.88 02a57410o0531o
57411.476919 -19.329  0.847   -67   57 o  0   1.22 147.03767 -28.01067  2273.24  6093.77 3.82 3.31 -67.5 -0.491 18.10 18.66 02a57411o0449o
57411.489299 -20.710  4.229   -19   80 o  0   1.08 147.03767 -28.01067  2545.15  6672.40 3.83 3.32 -72.3 -0.484 18.10 18.69 02a57411o0467o
57411.507955  21.655  8.294     8   66 o  0   1.02 147.03767 -28.01067  1681.15  5524.77 4.16 3.59 -57.4 -0.482 18.07 18.71 02a57411o0494o
57411.516374  18.816  0.650   108   70 o  0   1.25 147.03767 -28.01067  1376.41  7278.44 4.17 3.49 -67.1 -0.490 18.09 18.71 02a57411o0506o
57412.475664 -19.471  0.948   -59   56 o  0   0.98 147.03767 -28.01067  2275.42  6093.73 4.04 3.54 -65.0 -0.480 18.15 18.88 02a57412o0398o
57412.487875 -21.084  5.567   -13   74 o  0   1.03 147.03767 -28.01067  2545.99  6673.33 4.12 3.57 -70.6 -0.471 18.14 18.90 02a57412o0416o
57412.506492 -18.501  0.459  -144   66 o  0   0.84 147.03767 -28.01067  1684.33  5525.50 4.65 4.03 -59.4 -0.433 18.03 18.88 02a57412o0443o
57412.514798  19.439  1.114    61   68 o  0   1.17 147.03767 -28.01067  1379.74  7278.93 4.38 3.65 -67.8 -0.476 18.12 18.88 02a57412o0455o
57416.457014  19.416  0.497    62   31 o  0   1.14 147.03767 -28.01067  2011.59  5863.27 3.91 3.47 -61.9 -0.465 18.73 19.96 02a57416o0410o
57416.471298  20.642  1.400    20   28 o  0   1.06 147.03767 -28.01067  2273.40  6445.60 3.85 3.46 -69.9 -0.458 18.76 20.01 02a57416o0431o
57416.485574  20.031  0.864    35   30 o  0   1.11 147.03767 -28.01067  1111.29  7069.13 4.02 3.48 -68.4 -0.479 18.79 20.05 02a57416o0453o
57416.499594  19.110  0.372    82   31 o  0   1.22 147.03767 -28.01067  1379.42  7281.08 3.95 3.42 -69.4 -0.482 18.81 20.05 02a57416o0475o
57417.454798 -22.789  9.714    -3   27 o  0   1.12 147.03767 -28.01067  2405.36  6304.11 3.81 3.47 -66.4 -0.455 18.84 20.19 02a57417o0397o
57417.470597  19.568  0.500    54   27 o  0   0.98 147.03767 -28.01067  2683.10  6886.40 3.73 3.34 -78.6 -0.452 18.89 20.21 02a57417o0419o
57417.486083  20.977  1.857    15   27 o  0   1.30 147.03767 -28.01067  1520.37  7488.32 3.95 3.47 -73.2 -0.471 18.86 20.20 02a57417o0441o
57417.501407  21.576  3.619     8   31 o  0   0.96 147.03767 -28.01067  1376.74  7281.19 3.86 3.37 -71.6 -0.480 18.88 20.14 02a57417o0463o
57423.460357  20.860  0.957    16   16 c  0   0.98 147.03767 -28.01067  2669.20  6563.39 3.76 3.54 -80.6 -0.414 19.57 21.51 02a57423o0323c
57423.491329  19.741  0.299    46   14 c  0   1.42 147.03767 -28.01067  9264.39  3396.99 3.74 3.55  73.2 -0.420 19.58 21.53 02a57423o0367c
57429.460320  22.045  3.286     6   18 c  0   0.93 147.03767 -28.01067  1324.48  7123.13 4.07 3.58 -64.8 -0.446 19.59 21.57 02a57429o0433c
57430.460623  21.804  2.176     7   15 c  0   1.13 147.03767 -28.01067  9009.52  3115.93 3.99 3.73  61.8 -0.427 19.54 21.54 02a57430o0403c
57430.476499  20.562  0.673    22   15 c  0   1.40 147.03767 -28.01067  9261.84  3387.38 4.06 3.76  65.7 -0.425 19.55 21.59 02a57430o0422c
57438.452176  20.527  1.754    22   39 o  0   1.26 147.03767 -28.01067  8464.57  4612.89 3.78 3.34  76.5 -0.461 18.33 19.18 02a57438o0389o
57438.467867  20.525  1.684    22   38 o  0   1.38 147.03767 -28.01067  8177.89  4036.78 3.75 3.40  78.5 -0.455 18.33 19.18 02a57438o0419o
57438.484160 -20.408  1.887   -25   47 o  0   0.95 147.03767 -28.01067  9335.90  3439.79 3.81 3.31  75.1 -0.492 18.33 19.19 02a57438o0450o
57438.499888 -20.672  2.180   -20   43 o  0   0.93 147.03767 -28.01067  9286.43  3422.71 3.72 3.25  75.9 -0.498 18.33 19.15 02a57438o0480o
57439.425536  20.498  2.464    23   57 o  0   0.94 147.03767 -28.01067  8520.44  4389.79 3.79 3.32  75.0 -0.501 18.09 18.71 02a57439o0398o
57439.444057 -20.455  2.200   -24   52 o  0   1.14 147.03767 -28.01067  8230.94  3814.98 3.89 3.57  59.1 -0.477 18.07 18.69 02a57439o0428o
57439.463829  18.268  0.321   179   58 o  0   1.10 147.03767 -28.01067  9392.08  3220.35 4.03 3.61  59.9 -0.501 18.10 18.72 02a57439o0459o
57439.482676  19.739  1.290    46   60 o  0   0.84 147.03767 -28.01067  9290.96  3415.95 3.87 3.48  60.4 -0.502 18.10 18.67 02a57439o0489o
57446.421490 -21.539  2.952    -9   26 o  0   1.13 147.03767 -28.01067  8389.05  4706.38 3.89 3.44  74.9 -0.483 18.83 20.19 02a57446o0340o
57447.413378  20.582  1.173    21   25 o  0   1.09 147.03767 -28.01067  8560.55  4837.29 3.89 3.32  78.9 -0.485 18.96 20.41 02a57447o0425o
57447.430698 -20.108  0.775   -33   26 o  0   1.14 147.03767 -28.01067  8273.17  4261.29 3.79 3.42  78.2 -0.492 18.93 20.33 02a57447o0459o
57447.448197  21.424  2.818    10   28 o  0   1.06 147.03767 -28.01067  9430.51  3663.31 4.01 3.50  63.0 -0.500 18.91 20.26 02a57447o0493o
57447.465478 -22.193  5.182    -5   25 o  0   1.44 147.03767 -28.01067  9284.06  3414.18 3.91 3.50  58.1 -0.504 18.87 20.18 02a57447o0527o
57453.405580  20.132  0.481    32   16 c  0   1.08 147.03767 -28.01067  8406.45  4639.44 3.99 3.66  70.2 -0.431 19.50 21.52 02a57453o0381c
57453.422227  21.595  2.000     8   17 c  0   0.79 147.03767 -28.01067  8119.04  4064.11 3.99 3.76  60.5 -0.420 19.53 21.54 02a57453o0415c
57453.438902  21.338  1.615    11   17 c  0   1.05 147.03767 -28.01067  9294.49  3466.49 4.05 3.68  56.5 -0.451 19.55 21.51 02a57453o0449c
57453.456247  20.837  0.974    17   16 c  0   1.31 147.03767 -28.01067  9276.54  3412.80 4.15 3.80  50.2 -0.442 19.51 21.47 02a57453o0484c
57457.399811  20.933  1.028    15   16 c  0   1.13 147.03767 -28.01067  8478.05  4576.22 4.02 3.74  66.6 -0.447 19.60 21.72 02a57457o0378c
57457.417460 -19.686  0.301   -48   15 c  0   1.24 147.03767 -28.01067  8187.28  4006.63 4.03 3.80  53.7 -0.439 19.57 21.66 02a57457o0414c
57457.435159  19.984  0.494    37   18 c  0   0.99 147.03767 -28.01067  9345.98  3408.67 4.23 3.84  51.7 -0.449 19.54 21.58 02a57457o0450c
57457.452863  19.456  0.294    60   18 c  0   1.15 147.03767 -28.01067  9278.88  3410.92 4.31 3.92  47.9 -0.441 19.48 21.50 02a57457o0486c
57461.382241 -20.863  1.024   -16   17 c  0   1.25 147.03767 -28.01067  8405.24  4677.90 3.97 3.57  74.7 -0.451 19.35 21.15 02a57461o0352c
57461.398809  20.963  1.054    15   16 c  0   1.23 147.03767 -28.01067  8119.63  4099.85 3.98 3.71  66.2 -0.442 19.45 21.36 02a57461o0386c
57461.415406 -20.805  1.294   -17   22 c  0   0.93 147.03767 -28.01067  9293.85  3503.50 4.07 3.68  56.6 -0.460 19.30 21.22 02a57461o0420c
57461.432444 -20.202  0.884   -30   27 c  0   1.21 147.03767 -28.01067  9274.82  3412.66 4.17 3.77  46.5 -0.468 18.96 20.84 02a57461o0455c
57465.372940  19.311  0.585    68   40 o  0   0.76 147.03767 -28.01067  8573.26  4443.76 3.91 3.31  78.1 -0.509 18.55 19.68 02a57465o0338o
57465.389461  19.507  0.659    57   38 o  0   1.10 147.03767 -28.01067  8284.52  3867.79 3.83 3.47  71.9 -0.498 18.54 19.67 02a57465o0372o
57465.406017 -19.232  0.532   -74   39 o  0   1.10 147.03767 -28.01067  9461.26  3269.54 3.98 3.53  61.6 -0.524 18.55 19.64 02a57465o0406o
57465.423066 -22.425 10.250    -4   40 o  0   1.07 147.03767 -28.01067  9269.00  3413.16 4.01 3.62  53.9 -0.532 18.49 19.58 02a57465o0441o
57469.334461 -18.269  0.364  -179   65 o  0   1.03 147.03767 -28.01067  8610.23  4458.68 4.00 3.47  75.4 -0.546 17.99 18.64 02a57469o0266o
57469.351257  20.504  2.844    23   65 o  0   1.14 147.03767 -28.01067  8338.37  3879.09 3.89 3.59  50.5 -0.542 17.90 18.58 02a57469o0296o
57469.363345  18.942  0.751    96   72 o  0   0.96 147.03767 -28.01067  9502.61  3278.24 4.39 3.78  54.4 -0.545 17.94 18.61 02a57469o0319o
57469.378730  19.895  1.611    40   64 o  0   1.38 147.03767 -28.01067  9264.90  3400.35 4.40 3.74  62.0 -0.528 18.02 18.67 02a57469o0350o
57477.347209  19.508  0.388    57   22 o  0   0.98 147.03767 -28.01067  8568.23  4416.58 3.98 3.43  78.8 -0.485 19.12 20.79 02a57477o0287o
57477.363718 -20.247  0.846   -29   24 o  0   0.96 147.03767 -28.01067  8280.89  3840.82 3.88 3.55  72.8 -0.496 19.12 20.75 02a57477o0321o
57477.380255 -22.048  4.727    -6   26 o  0   1.11 147.03767 -28.01067  9440.13  3223.14 4.19 3.70  62.2 -0.506 19.11 20.77 02a57477o0355o
57477.396778  22.423  5.750     4   22 o  0   1.36 147.03767 -28.01067  9265.05  3405.30 4.08 3.65  61.0 -0.505 19.07 20.69 02a57477o0389o
57481.325456  19.706  0.371    48   18 c  0   1.18 147.03767 -28.01067  8311.28  4588.67 4.04 3.63  68.2 -0.458 19.40 21.28 02a57481o0245c
57481.340139  21.981  2.786     6   16 c  0   1.14 147.03767 -28.01067  8022.57  4015.24 4.03 3.74  61.9 -0.447 19.44 21.37 02a57481o0275c
57481.348773  19.847  0.438    42   18 c  0   0.99 147.03767 -28.01067  9197.77  3415.28 4.16 3.71  58.5 -0.464 19.48 21.41 02a57481o0292c
57481.370515  20.577  0.822    21   18 c  0   1.22 147.03767 -28.01067  9267.66  3399.39 4.36 3.94  49.9 -0.442 19.41 21.34 02a57481o0334c
57485.315190 -20.520  1.028   -22   23 c  0   1.11 147.03767 -28.01067  8208.33  4453.51 4.55 4.23  73.9 -0.404 19.06 21.08 02a57485o0206c
57514.237139  19.160  0.753    79   59 c  0   1.37 147.03767 -28.01067  8321.23  5359.59 4.28 3.74  78.6 -0.460 18.18 19.07 02a57514o0052c
57514.240041 -22.678 13.429    -3   41 c  0   0.96 147.03767 -28.01067  8308.60  5324.09 4.19 3.69  79.1 -0.460 18.55 19.73 02a57514o0058c
57514.245363  19.399  0.417    63   26 c  0   0.87 147.03767 -28.01067  8359.65  5402.82 4.19 3.65  79.4 -0.462 19.04 20.65 02a57514o0069c
57514.253111  20.277  0.746    28   21 c  0   1.08 147.03767 -28.01067  8375.90  5288.49 4.24 3.71  77.4 -0.456 19.27 21.15 02a57514o0085c
57514.263844  20.673  0.870    20   17 c  0   1.45 147.03767 -28.01067  8338.87  5349.60 4.10 3.53  78.9 -0.472 19.37 21.27 02a57514o0107c
57520.244806  19.931  0.931    39   36 c  0   1.22 147.03767 -28.01067  8792.31  6139.79 4.19 3.57  80.7 -0.451 18.58 19.81 02a57520o0046c
57520.251104 -22.795 11.833    -3   33 c  0   1.14 147.03767 -28.01067  8775.95  6099.41 4.17 3.54  81.7 -0.463 18.69 20.04 02a57520o0059c
57520.259945  19.972  0.855    37   32 c  0   1.08 147.03767 -28.01067  8841.74  6179.18 4.30 3.67  81.6 -0.451 18.70 20.12 02a57520o0077c
57520.271319  20.208  1.090    30   33 c  0   0.95 147.03767 -28.01067  8857.33  6062.20 4.14 3.47  81.8 -0.475 18.80 20.22 02a57520o0100c
57520.281564  21.056  2.345    14   32 c  0   1.22 147.03767 -28.01067  8804.62  6123.39 4.18 3.47  82.8 -0.482 18.74 20.15 02a57520o0121c
57522.249222 -16.089  1.296 -1332 1727 c  0   1.11 147.03767 -28.01067  8648.41  4563.32 4.03 3.34  81.9 -0.557 15.17 15.32 02a57522o0064c
57526.239366  18.436  0.413   153   63 o  0   1.01 147.03767 -28.01067  8553.43  3469.38 4.13 3.53  77.8 -0.525 17.98 18.61 02a57526o0025o
57526.244783  19.471  0.836    59   49 o  0   1.36 147.03767 -28.01067  8519.04  3430.81 4.26 3.77  69.1 -0.505 18.13 18.94 02a57526o0036o
57526.252666 -19.016  0.622   -90   56 o  0   0.94 147.03767 -28.01067  8585.07  3505.66 4.29 3.78  71.7 -0.504 18.17 19.04 02a57526o0052o
57526.263001 -21.566  6.647    -9   57 o  0   0.91 147.03767 -28.01067  8602.50  3389.09 4.14 3.46  83.7 -0.523 18.19 19.01 02a57526o0073o
57526.274879 -20.452  2.271   -24   54 o  0   0.96 147.03767 -28.01067  8566.44  3446.60 4.01 3.55  75.8 -0.515 18.19 18.96 02a57526o0097o
57530.283377  19.079  0.767    85   65 o  0   0.96 147.03767 -28.01067  7676.80  2587.58 4.91 4.57  22.4 -0.452 17.94 18.87 02a57530o0129o
57711.658969  19.196  0.966    76   74 o  0   1.15 147.03767 -28.01067   243.15  6028.66 3.82 3.67  60.8 -0.396 17.81 18.07 02a57711o0837o
57735.613988 -19.837  1.176   -42   50 o  0   0.93 147.03767 -28.01067  8609.99  4333.12 3.95 3.75  27.5 -0.413 18.31 19.15 02a57735o0725o
57735.627865 -23.587 33.000    -1   44 o  0   1.01 147.03767 -28.01067  8593.27  4296.79 3.69 3.35  80.9 -0.451 18.41 19.16 02a57735o0752o
57735.643230 -22.267  8.214    -4   37 o  0   1.26 147.03767 -28.01067  8642.92  4372.40 3.66 3.21  87.6 -0.456 18.45 19.17 02a57735o0781o
57735.655543  19.745  0.896    46   41 o  0   0.99 147.03767 -28.01067  8684.19  4257.04 3.80 3.59  79.3 -0.434 18.39 19.21 02a57735o0805o
57735.669632 -20.631  3.475   -20   70 o  0   1.04 147.03767 -28.01067  8633.76  4315.69 3.71 3.42  82.3 -0.447 17.88 18.14 02a57735o0832o
57743.668580  22.038  6.000     6   33 o  0   1.19 147.03767 -28.01067  7622.01  3089.88 3.73 3.45 -88.8 -0.423 18.53 19.41 02a57743o0941o
57747.581389 -22.077  2.643    -5   14 c  0   1.32 147.03767 -28.01067  7077.71  4080.88 4.11 4.03  83.9 -0.359 19.58 21.68 02a57747o0790c
57747.594888 -21.734  2.190    -7   16 c  0   0.89 147.03767 -28.01067  7062.42  4043.63 3.97 3.78  84.5 -0.369 19.61 21.64 02a57747o0817c
57747.608387 -20.319  0.577   -27   16 c  0   0.90 147.03767 -28.01067  7115.19  4123.56 4.11 3.98  -0.5 -0.367 19.55 21.59 02a57747o0844c
57747.623120  20.289  0.582    28   16 c  0   0.91 147.03767 -28.01067  7148.70  4003.81 3.96 3.79  87.1 -0.372 19.57 21.58 02a57747o0873c
57747.636112  22.494  4.556     4   17 c  0   0.94 147.03767 -28.01067  7100.15  4063.18 4.28 4.03   1.2 -0.363 19.48 21.54 02a57747o0899c
57751.560838 -23.787 14.000    -1   16 c  0   1.05 147.03767 -28.01067   827.85  2988.63 3.94 3.83 -79.6 -0.394 19.72 21.80 02a57751o0268c
57751.572849  20.705  0.755    19   14 c  0   1.21 147.03767 -28.01067   812.29  2950.98 4.08 4.03 -49.9 -0.380 19.70 21.82 02a57751o0292c
57751.577878  20.573  0.930    21   20 c  0   0.88 147.03767 -28.01067 10476.18  2978.75 4.07 3.54  77.6 -0.451 19.75 21.83 02a57751o0302c
57751.587939  20.210  0.500    30   15 c  0   1.02 147.03767 -28.01067   866.00  3029.79 3.91 3.85 -74.8 -0.396 19.65 21.68 02a57751o0322c
57751.590923 -23.823 17.000    -1   18 c  0   0.93 147.03767 -28.01067 10461.19  2944.10 3.98 3.48  80.6 -0.456 19.73 21.78 02a57751o0328c
57751.602045 -20.364  0.543   -26   14 c  0   1.23 147.03767 -28.01067   884.37  2914.79 3.98 3.90 -62.2 -0.391 19.71 21.75 02a57751o0350c
57751.605064  20.541  1.339    22   30 c  0   1.14 147.03767 -28.01067 10514.08  3022.49 4.03 3.52  82.0 -0.449 19.72 21.77 02a57751o0356c
57751.615602  19.909  0.362    40   14 c  0   1.20 147.03767 -28.01067   850.91  2970.84 4.00 3.92 -59.8 -0.387 19.68 21.71 02a57751o0377c
57751.632656 -21.517  3.087    -9   28 c  0   0.85 147.03767 -28.01067 10498.67  2966.46 4.07 3.63  78.5 -0.444 19.66 21.66 02a57751o0411c
57755.567514  19.745  0.295    46   14 c  0   1.20 147.03767 -28.01067  9269.91  5349.94 3.77 3.27  88.1 -0.434 19.80 21.83 02a57755o0717c
57755.580914  19.616  0.258    52   13 c  0   1.22 147.03767 -28.01067  9254.17  5315.45 3.78 3.29  88.4 -0.431 19.77 21.77 02a57755o0743c
57755.594824  19.400  0.217    63   14 c  0   1.25 147.03767 -28.01067  9306.74  5393.35 3.87 3.41  86.2 -0.429 19.74 21.75 02a57755o0770c
57755.608687  19.699  0.342    48   16 c  0   0.92 147.03767 -28.01067  9325.62  5277.00 3.83 3.34  87.7 -0.431 19.72 21.70 02a57755o0797c
57755.622826  19.862  0.360    41   15 c  0   1.13 147.03767 -28.01067  9291.89  5337.27 3.83 3.35  88.5 -0.432 19.70 21.65 02a57755o0824c
57763.543650  20.044  0.936    35   33 o  0   1.01 147.03767 -28.01067  6909.15  3942.30 3.54 3.30  87.2 -0.432 18.62 19.49 02a57763o0572o
57763.557408 -20.191  1.043   -30   32 o  0   1.40 147.03767 -28.01067  6893.06  3905.04 3.59 3.37  89.2 -0.429 18.60 19.50 02a57763o0599o
57763.571737  20.224  1.097    30   32 o  0   1.05 147.03767 -28.01067  6947.28  3985.02 3.53 3.32  88.7 -0.431 18.61 19.48 02a57763o0626o
57763.588036 -20.142  0.930   -32   30 o  0   1.17 147.03767 -28.01067  6983.92  3866.89 3.52 3.29  86.9 -0.437 18.62 19.49 02a57763o0658o
57763.599064  21.550  3.786     9   33 o  0   0.87 147.03767 -28.01067  6934.06  3927.25 3.46 3.23 -88.6 -0.445 18.64 19.51 02a57763o0680o
57767.539401 -21.271  3.556   -11   40 o  0   1.35 147.03767 -28.01067  9107.91  3723.38 3.59 3.05  88.3 -0.463 18.41 19.07 02a57767o0645o
57767.554830 -19.519  0.751   -57   42 o  0   0.98 147.03767 -28.01067  9090.78  3689.52 3.61 3.08  87.7 -0.462 18.41 19.07 02a57767o0675o
57767.570317  19.647  0.899    50   45 o  0   1.28 147.03767 -28.01067  9160.86  3766.81 3.62 3.04  87.4 -0.462 18.39 19.04 02a57767o0705o
57767.585797  20.914  2.959    16   46 o  0   0.96 147.03767 -28.01067  9181.50  3650.83 3.63 3.09  87.1 -0.460 18.38 19.02 02a57767o0735o
57767.601332  20.772  2.554    18   46 o  0   1.13 147.03767 -28.01067  9149.04  3707.81 3.63 3.07  88.0 -0.458 18.35 18.98 02a57767o0765o
57771.533490 -22.357  6.250    -4   26 o  0   1.09 147.03767 -28.01067  6953.73  2425.26 3.66 3.48 -88.1 -0.429 18.88 20.06 02a57771o0649o
57771.549019 -19.860  0.748   -41   31 o  0   0.74 147.03767 -28.01067  6936.68  2390.24 3.65 3.48 -83.6 -0.438 18.85 20.01 02a57771o0679o
57771.564530  21.643  3.522     8   28 o  0   1.24 147.03767 -28.01067  6988.72  2467.97 3.64 3.46 -87.3 -0.436 18.80 19.91 02a57771o0709o
57771.580110 -24.243 42.000    -1   31 o  0   1.05 147.03767 -28.01067  7009.66  2351.53 3.66 3.60   6.7 -0.436 18.75 19.85 02a57771o0739o
57771.595700  20.107  1.072    33   35 o  0   0.76 147.03767 -28.01067  6977.35  2408.00 3.88 3.79  -3.9 -0.400 18.67 19.84 02a57771o0769o
57779.506227  20.456  0.594    24   14 c  0   1.32 147.03767 -28.01067  8736.40  5700.09 3.93 3.58 -89.2 -0.409 19.71 21.77 02a57779o0561c
57779.521692  20.166  0.446    31   14 c  0   1.02 147.03767 -28.01067  8719.93  5662.89 3.90 3.52 -89.6 -0.410 19.73 21.79 02a57779o0591c
57779.537228  19.903  0.375    40   15 c  0   1.15 147.03767 -28.01067  8774.26  5742.05 3.97 3.63 -89.6 -0.401 19.70 21.77 02a57779o0621c
57779.552731  20.081  0.462    34   16 c  0   0.90 147.03767 -28.01067  8810.09  5624.01 4.02 3.64 -87.7 -0.397 19.66 21.71 02a57779o0651c
57779.568239  22.032  2.750     6   15 c  0   0.99 147.03767 -28.01067  8760.26  5682.07 3.89 3.54 -87.4 -0.411 19.67 21.68 02a57779o0681c
57783.502366 -20.123  0.462   -32   15 c  0   1.12 147.03767 -28.01067  7814.09  3887.98 3.92 3.63  78.4 -0.397 19.68 21.73 02a57783o0546c
57783.517438  21.010  1.125    14   16 c  0   1.02 147.03767 -28.01067  7798.06  3850.26 3.97 3.70  80.8 -0.395 19.68 21.78 02a57783o0575c
57783.533023 -19.938  0.361   -38   14 c  0   1.48 147.03767 -28.01067  7852.65  3929.02 3.92 3.70  81.3 -0.398 19.68 21.78 02a57783o0605c
57783.548098  20.851  0.930    17   15 c  0   1.09 147.03767 -28.01067  7872.60  3811.45 4.03 3.88  84.0 -0.391 19.62 21.75 02a57783o0634c
