###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57411.275486 -19.145  0.724   -80   58 o  0   1.25  49.86842 -31.67024  6241.42  7866.19 3.74 3.11  86.1 -0.487 18.06 18.75 02a57411o0145o
57411.293440  19.781  1.178    44   52 o  0   1.38  49.86842 -31.67024  6530.12  6121.37 3.71 3.24  89.1 -0.498 18.05 18.76 02a57411o0173o
57412.247674 -21.382  4.150   -10   42 o  0   1.45  49.86842 -31.67024  5646.30  7280.99 4.11 3.78  80.3 -0.473 18.27 19.37 02a57412o0048o
57412.261838  19.503  0.908    57   52 o  0   0.87  49.86842 -31.67024  5352.84  6700.63 4.12 3.87 -87.8 -0.488 18.21 19.30 02a57412o0071o
57412.276002 -19.294  0.681   -70   47 o  0   1.25  49.86842 -31.67024  6241.11  7865.30 4.04 3.71  84.5 -0.464 18.21 19.25 02a57412o0094o
57412.293272  21.092  3.074    13   41 o  0   1.48  49.86842 -31.67024  6530.01  6123.87 4.05 3.67  86.8 -0.485 18.20 19.23 02a57412o0122o
57416.239643 -20.423  1.034   -25   25 o  0   1.13  49.86842 -31.67024  5928.96  7496.78 3.73 3.34  84.9 -0.455 18.84 20.26 02a57416o0086o
57416.253754  19.930  0.736    39   28 o  0   1.13  49.86842 -31.67024  5636.87  6913.11 3.72 3.40  86.5 -0.481 18.87 20.32 02a57416o0109o
57416.267831  20.376  0.953    26   24 o  0   1.21  49.86842 -31.67024  6810.31  6333.24 3.69 3.17  87.6 -0.478 18.87 20.34 02a57416o0132o
57416.281875  20.637  1.061    20   21 o  0   1.44  49.86842 -31.67024  6534.49  6123.86 3.67 3.27 -89.7 -0.479 18.88 20.35 02a57416o0155o
57417.238403 -23.034 13.800    -2   31 o  0   0.91  49.86842 -31.67024  5520.29  7044.22 3.84 3.56  81.5 -0.467 18.85 20.34 02a57417o0084o
57417.253765   0.000 20.268    -0   28 o  0   1.02  49.86842 -31.67024  5228.38  6463.50 3.82 3.52  86.7 -0.481 18.85 20.34 02a57417o0109o
57417.269030  20.150  0.836    32   26 o  0   1.18  49.86842 -31.67024  6401.21  5885.36 3.80 3.46  83.4 -0.476 18.86 20.36 02a57417o0134o
57417.284316  21.360  2.440    10   25 o  0   1.02  49.86842 -31.67024  6535.31  6117.87 3.71 3.42  86.0 -0.464 18.87 20.41 02a57417o0159o
57423.224829  19.152  0.315    79   25 c  0   1.01  49.86842 -31.67024  5395.29  7099.57 4.26 4.08  53.5 -0.385 19.05 20.77 02a57423o0027c
57423.239065  20.134  0.644    32   21 c  0   1.29  49.86842 -31.67024  5146.06  6519.39 4.05 3.86  64.1 -0.415 19.22 21.00 02a57423o0049c
57423.254486  19.358  0.309    66   20 c  0   1.08  49.86842 -31.67024  6344.88  5942.05 4.08 3.82  78.5 -0.408 19.19 20.97 02a57423o0074c
57423.269920  21.203  1.808    12   22 c  0   1.01  49.86842 -31.67024  6586.43  6074.39 4.19 3.93  79.5 -0.387 19.14 20.94 02a57423o0099c
57429.259432  19.253  0.273    72   20 c  0   1.16  49.86842 -31.67024  6584.39  6077.88 4.02 3.74  85.3 -0.439 19.34 21.24 02a57429o0157c
57430.259733  21.423  2.318    10   23 c  0   1.14  49.86842 -31.67024  6575.54  6064.91 3.92 3.65  82.5 -0.484 19.19 20.91 02a57430o0120c
57446.264998  21.638  3.895     8   31 o  0   0.87  49.86842 -31.67024  6505.19  6097.18 3.63 3.16  86.2 -0.460 18.72 20.05 02a57446o0029o
57447.220574 -18.566  1.025  -136  139 o  0   1.28  49.86842 -31.67024  5789.85  7496.12 3.72 3.37  85.1 -0.492 17.50 17.68 02a57447o0043o
57447.228570 -21.281  3.115   -11   35 o  0   1.21  49.86842 -31.67024  5496.97  6913.15 3.71 3.41  85.5 -0.461 18.50 19.65 02a57447o0059o
57447.242972  20.708  1.444    19   27 o  0   1.02  49.86842 -31.67024  6667.79  6332.45 3.67 3.22  84.4 -0.455 18.85 20.33 02a57447o0087o
57447.260387   0.000 20.313    -0   27 o  0   1.31  49.86842 -31.67024  6509.52  6097.00 3.68 3.07  89.8 -0.474 18.75 20.18 02a57447o0121o
57639.609736  18.874  0.152   102   16 c  0   0.78  49.86842 -31.67024  6315.37  5201.24 3.67 3.50  86.2 -0.399 19.59 21.53 02a57639o0685c
57639.623892  19.107  0.193    83   16 c  0   0.82  49.86842 -31.67024  6299.10  5162.57 3.66 3.46  85.8 -0.403 19.59 21.51 02a57639o0713c
57639.638535  18.558  0.261   137   36 c  0   1.17  49.86842 -31.67024  6366.14  5240.09 3.62 3.40  81.6 -0.407 18.54 19.43 02a57639o0742c
57643.620883  20.003  0.596    36   22 o  0   1.18  49.86842 -31.67024  7516.26  6048.77 3.56 3.31  86.3 -0.442 18.99 20.39 02a57643o0769o
57643.637030  20.642  1.386    20   28 o  0   0.94  49.86842 -31.67024  7501.51  6009.58 3.58 3.21 -89.8 -0.443 18.76 19.91 02a57643o0800o
57659.587000  19.888  0.484    40   20 c  0   0.86  49.86842 -31.67024  7436.79  8274.93 3.42 3.09 -44.2 -0.396 19.58 21.49 02a57659o0670c
57659.602360  20.196  0.604    30   18 c  0   1.16  49.86842 -31.67024  7421.34  8235.43 3.47 3.15 -42.7 -0.390 19.53 21.44 02a57659o0700c
