source_id,period,eccentricity,semi_amplitude_primary,semi_amplitude_primary_error,significance,inclination,ra,dec,phot_g_mean_mag,parallax,parallax_error,ruwe,astrometric_excess_noise,mass_flame,m2_marg_med_mjup,m2_marg_1sig_lo_mjup,m2_marg_1sig_hi_mjup
2590367206546478208,21.48784400291556,0.21331254777707495,4.392810486878276,0.42492893,10.337753,,21.117375857940164,14.469390949227865,11.729559,6.188840976035995,0.020932036,1.3446776,0.13262776,0.8049203,61.49689913649138,53.71289523226647,100.62043828039955
1230508890513956608,74.03846388575398,0.16523825174563914,2.5024104957804503,0.17712682,14.1277895,,212.53660080784894,14.93604120811075,10.163603,4.538508615769211,0.01873044,0.98733234,0.09579482,,61.805568291099185,53.39441868015773,101.01902930224252
1232124691570557568,11.872520127264737,0.19016163175702697,4.703572412600611,0.62244344,7.556626,,213.17509290290428,15.87640275435045,10.608423,7.3165729432256414,0.120337166,3.5431345,0.88083637,0.87365097,57.26154062827482,49.794316268870894,91.92304784578039
6449565608867807360,61.917854852011544,0.16137151731964058,0.7337832821447039,0.07980276,9.194962,,313.16454317975393,-64.53461948011191,7.8920503,8.339882966096877,0.023695761,1.0668492,0.15342031,,16.473507643476736,14.433709918305446,25.497366247608586
2038833349234563328,46.587722836424255,0.3043491740440486,2.1300196701436023,0.23789358,8.953666,,290.3241641204072,30.12278233097952,10.464111,4.799349943889945,0.014419505,1.1101258,0.12129982,1.02079,43.74781515338206,37.85932855385916,70.9371065233427
6438285482858066432,146.48700355861072,0.08422354886368372,1.2692608319285583,0.053157482,23.87737,,282.3848456990788,-64.79006247643613,7.535475,2.2175724878951435,0.021258365,1.0133371,0.119936675,,38.9024563932567,33.93980183791818,64.29131034456464
3487100856910421248,14.19047062468533,0.315784354987428,4.298509421175428,0.5779228,7.4378605,,179.88853831848044,-27.244721072235375,12.016445,2.1029191129492735,0.022275766,1.3873875,0.13814285,1.0575935,60.495682180490306,52.72911778217624,97.91313079006093
1496206940518910080,12.850372172337815,0.08613202124619562,4.0833278106280755,0.2170116,18.816174,,209.518408047787,39.10444066628766,10.979523,7.366498235016293,0.013921975,1.078915,0.10590687,0.84640545,49.68943678980625,43.93085628145256,77.4540429699909
1503388538155373824,21.15714951052424,0.5298689570893488,3.9366587035459975,0.67697734,5.8150525,,204.90339800233352,44.87111236714284,11.718061,2.013602077033421,0.01386577,1.1238449,0.11291552,1.2299492,62.48615527384863,54.39272000644254,99.85098291837028
6516220928615673216,304.9507572152459,0.19450946291016466,0.8203846225894879,0.0854931,9.595916,,343.07718026603857,-47.57521333360838,7.250245,10.965864508492215,0.030812109,1.3538791,0.2380701,1.5558065,41.96895946153686,36.78550539643005,69.05258428594662
1215778836316240384,35.396200597342705,0.1850553848802285,3.40235715579199,0.38307667,8.881661,,229.3997750663321,23.2196392674239,11.126735,4.563294801501235,0.018965235,1.0690483,0.13756566,0.9495358,63.72740242309748,54.89138397628474,103.55795717602167
6505367924215639296,17.5445242958725,0.22658252779400528,3.0974476611318997,0.41861513,7.399273,,338.10765085593414,-55.05640821820454,10.853217,3.2661830098065963,0.08073524,5.3219156,0.77808315,1.1113365,48.635261726188126,42.89180381474617,76.13341996627464
4375999589279368448,1034.9040187138014,0.5835748730064388,0.6493530442517017,0.10749551,6.040746,,266.9102707387735,2.375746369034834,8.181946,3.8275618614051985,0.02294298,1.2016627,0.16754413,,30.964943650561075,27.05468023065466,50.99447195924501
2581799507000365184,160.89480597476305,0.1748086256614488,1.3605793663739554,0.14533928,9.361402,,12.613781266314883,9.16083729536169,9.615658,4.178525172482271,0.019004432,0.9903374,0.08061788,1.2719736,50.17068528516098,43.57651199024364,82.88577930921166
6517757221237033344,14.513400586230054,0.42863129394677507,4.093085703474378,0.75245017,5.439677,,339.0292042346112,-47.20918646662745,11.172051,4.55807767138002,0.027364638,1.2958688,0.22137722,1.0316831,53.8726350680882,47.19726989242369,87.54015721226052
2195576359617667456,1224.930230129959,0.4733026529618747,1.2861966378538663,0.10415336,12.349066,,314.336832758301,60.89057752453855,8.41049,2.7414102344758926,0.019367617,1.1864079,0.15440914,,72.33682469391141,62.88457148182208,119.80352020211448
415228474585445632,11.4204808974444,0.1609374388264872,5.90552119043225,0.6343269,9.309902,,11.606773731190765,51.089894687265556,12.848139,5.724803795591908,0.014815822,0.98726237,0.06560591,,78.02436818215028,68.08991173103324,128.71742489491652
1586315835424968960,1003.0746998531264,0.4607003417389395,1.224961680725845,0.17582017,6.9671283,,226.89180141104967,45.93904706673841,9.187757,9.227993215844982,0.02606467,2.3250043,0.2845505,0.97945786,64.07104974288177,55.506036109216694,104.26833535177094
5610429162166351744,17.96675221849077,0.2967061451472923,5.122562336559798,0.6200402,8.261662,,105.81927737229931,-27.673701114732438,12.166491,3.473563431298443,0.01166331,1.124223,0.0866767,0.8734395,71.56260779321377,61.041219786089954,118.1919794502373
