source_id,ra,dec,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag,ruwe,astrometric_excess_noise,tyc_pmRA,tyc_pmDE,tyc_e_pmRA,tyc_e_pmDE,tyc_VTmag,tyc_status,pm_anomaly_RA_sigma,pm_anomaly_DE_sigma,pm_anomaly_chi2,pm_anomaly_max_sigma,m2_marg_med_mjup,m2_marg_1sig_lo_mjup,m2_marg_1sig_hi_mjup,period,eccentricity,semi_amplitude_primary
5543162140296730752,124.05246011011687,-35.88199226418434,11.073576556232643,0.049565293,35.262226552489935,0.058404982,7.053803,3.3324103,0.5595278,9.100000381469727,35.20000076293945,1.100000023841858,1.2000000476837158,7.367000102996826,ok,-1.7923415062948385,-0.05179351336143699,3.215170643213572,1.7923415062948385,62.23453154000521,54.078353337113924,101.4515652192868,989.434524216558,0.5463148733468643,0.9868881636091462
6414733497113114880,277.08637529912795,-74.57095603293583,17.781317856981723,0.06955845,-136.19337076479184,0.08082926,9.134664,6.7589855,0.862474,17.399999618530273,-141.3000030517578,1.399999976158142,1.2999999523162842,9.512999534606934,ok,-0.27203461500805676,-3.920607798607534,15.445168342264795,3.920607798607534,79.67606270003557,69.03362979990627,131.69542948137465,1101.0865343962532,0.4701127164672623,1.456553182409303
6537192051330308992,354.64831522391074,-40.39513448859862,110.87876430901602,0.031113004,-53.82584206134019,0.029848123,11.4048195,2.4475923,0.32061857,113.5999984741211,-53.400001525878906,2.4000000953674316,2.299999952316284,11.663999557495117,ok,1.133752259192177,0.18513247393341278,1.319668218128071,1.133752259192177,74.82732873267406,64.74714542424823,124.46635302304992,118.87984379515991,0.2911309334102283,3.1156734453943304
470335481976654976,63.26369058277971,59.43331030532692,17.663699931074337,0.07517601,-82.67644430376949,0.061275717,8.979449,4.3252306,0.6188891,15.899999618530273,-86.30000305175781,1.5,1.600000023841858,9.189000129699707,ok,-1.174326327596574,-2.2630651900472816,6.500506378090195,2.2630651900472816,47.93280432310014,41.628741340920875,78.33633409251452,407.78841224493834,0.2071070220066877,1.1431735666878176
1477665532341347712,214.14150224819207,32.208464413673305,19.500955962274148,0.060441285,6.19251575388258,0.062286228,6.4987893,3.2571964,0.54029834,18.700000762939453,6.400000095367432,1.0,1.100000023841858,6.828000068664551,ok,-0.7994961912666435,0.1883204640007463,0.6746587570113258,0.7994961912666435,48.540228256400454,42.159010200610744,79.30454168150834,776.3431626744847,0.35353090404822196,0.9584211471648731
2852207211984612992,354.927221092284,24.30497571430058,92.48355314991382,0.031542804,6.909549205816763,0.022761043,9.865742,1.9140052,0.27567515,93.80000305175781,4.199999809265137,1.2000000476837158,1.2000000476837158,10.008999824523926,ok,1.0966627445948374,-2.257551680514726,6.299208765577146,2.257551680514726,42.7872711478301,37.180250872098384,69.74528013161732,403.1727193179251,0.060052630715226825,0.9833821650427617
1856067303769195648,310.6438030467297,26.288100767862,96.19333562926624,0.09350198,43.50840189393952,0.08434378,9.220717,5.7831016,0.8209848,96.30000305175781,42.70000076293945,1.2000000476837158,1.2000000476837158,9.454999923706055,ok,0.08862090188565583,-0.6720096997189692,0.45945070076740613,0.6720096997189692,66.72515811572667,57.8564086880702,109.88956550600483,808.2491943883512,0.2023636101370536,1.2644151858891888
5078111568331166080,44.19561462398515,-23.629173502518157,-25.817309782080393,0.01627068,-7.763085947457409,0.01922948,9.7838335,1.3705267,0.16556527,-19.399999618530273,-14.100000381469727,1.899999976158142,1.7000000476837158,9.989999771118164,ok,3.377407870589479,-3.727358172932114,25.30008287364359,3.727358172932114,51.36603349463175,44.58477926825674,84.17791812034957,905.9793309137735,0.46755588852701346,1.0831707611822587
6791769881250419840,308.914471299861,-34.12872746404749,7.28369509408173,0.0274732,-16.68854086006416,0.022463994,7.663569,1.1933253,0.1697585,9.300000190734863,-17.700000762939453,1.7999999523162842,1.2999999523162842,8.10099983215332,ok,1.1200390756172667,-0.7779299720722236,1.859662572357872,1.1200390756172667,31.409943453102848,27.317813290656694,50.98657591654797,1029.7900663046116,0.5724377294501186,0.650735410461699
2250937044950693376,300.43233081086805,69.88090123459106,-25.18205186537375,0.09204866,61.912684062743,0.10838491,8.311581,4.7297707,0.83942556,-23.0,61.400001525878906,1.100000023841858,1.100000023841858,8.694999694824219,ok,1.9767744203308526,-0.4638289197845683,4.122774375702898,1.9767744203308526,78.66662598931666,68.16434384401764,129.97831228814118,636.5986881777212,0.22881735572766063,1.5660718265722169
