source_id,period,eccentricity,semi_amplitude_primary,semi_amplitude_primary_error,significance,inclination,ra,dec,phot_g_mean_mag,parallax,parallax_error,ruwe,astrometric_excess_noise,mass_flame,m2_marg_med_mjup,m2_marg_1sig_lo_mjup,m2_marg_1sig_hi_mjup,ra_right,dec_right,pmra,pmra_error,pmdec,pmdec_error,parallax_right,phot_g_mean_mag_right,ruwe_right,astrometric_excess_noise_right,hip_via_xmatch,simbad_main_id,simbad_otype,tyc_pmRA,tyc_pmDE,tyc_e_pmRA,tyc_e_pmDE,tycho_gaia_chi2,in_sahlmann,in_exoplanet_eu,epx_match,in_sb9,tycho_tier
5534611719403220096,15.157698777499728,0.1263646007132194,0.8348901858113055,0.066992,12.462536,,121.56520878756972,-40.09963877868934,7.2800713,3.7124808662885216,0.09606343,4.4076204,0.80970216,,11.508678121212885,10.269836585710841,18.48222329837666,121.56520878756972,-40.09963877868934,-8.497985701535661,0.08739776,1.5647064080772215,0.1016037,3.7124808662885216,7.2800713,4.4076204,0.80970216,,HD  67439B,*,-11.199999809265137,2.799999952316284,1.100000023841858,1.100000023841858,7.24638188542186,false,false,,false,CORROBORATED_real_companion
3263449574661483776,14.308430093961322,0.32682399620961283,0.878234128974242,0.078407526,11.200891,,54.92549577860062,-0.7914559642603092,7.230471,2.1527080829681178,0.023910915,1.0324483,0.120066985,,11.529101071368089,10.121965995383729,18.592919579958107,54.92549577860062,-0.7914559642603092,11.846229944369677,0.023670182,-24.486119857105464,0.01964483,2.1527080829681178,7.230471,1.0324483,0.120066985,,HD  22782,SB*,8.399999618530273,-27.100000381469727,1.0,1.0,18.699588715591663,false,false,,false,CORROBORATED_real_companion
5058463845298002048,354.52304370798157,0.2162276741455469,0.3092016234313658,0.04567256,6.769965,,48.151796226240506,-30.155514925088116,7.576406,3.4257061465774,0.045422222,2.2841833,0.40693676,,12.135224496383037,10.732468956772585,20.246725633679105,48.151796226240506,-30.155514925088116,21.133009567900526,0.028705934,-4.75583998899844,0.037502456,3.4257061465774,7.576406,2.2841833,0.40693676,,HD  20070,SB*,18.399999618530273,-3.0999999046325684,1.399999976158142,1.2999999523162842,5.430309826729914,false,false,,false,CORROBORATED_real_companion
4546164338119088128,23.712581626168088,0.18184721275237786,0.7648081189662914,0.12295575,6.22019,,255.58056938318626,15.762846818851465,9.251044,11.235089548791617,0.0810437,6.344942,0.77232796,,12.340419523881549,10.848173177161339,20.11332353887335,255.58056938318626,15.762846818851465,-28.499252190267583,0.08551813,5.743572710660485,0.07609,11.235089548791617,9.251044,6.344942,0.77232796,,HD 154012,SB*,-25.700000762939453,5.599999904632568,1.2000000476837158,1.100000023841858,5.430991469469467,false,false,,false,CORROBORATED_real_companion
2004338851972842880,208.24440392323186,0.19399335996073197,0.38360411720240456,0.054743327,7.007322,,333.2647917951834,52.92142890340042,7.8591847,2.338113850823727,0.01660716,0.97837716,0.11899458,,12.777566420588856,11.18437277837166,19.529307834757876,333.2647917951834,52.92142890340042,-33.096998876193105,0.016487634,27.588928422649374,0.016638312,2.338113850823727,7.8591847,0.97837716,0.11899458,109679,HD 235757,SB*,-32.900001525878906,27.100000381469727,1.2999999523162842,1.2999999523162842,0.16438651643640467,false,false,,false,isolated_no_outer_body
6079467628437247488,23.235727773026365,0.11824167294442789,0.42396739626490765,0.07721256,5.4909124,,192.4773097432126,-49.869125638011774,7.7110224,3.1100203337110663,0.12977022,5.6478724,1.0490121,2.9952216,14.112011197744897,12.48665703351911,22.730763303824876,192.4773097432126,-49.869125638011774,-9.82240798364857,0.12300151,-30.425474067116504,0.13238034,3.1100203337110663,7.7110224,5.6478724,1.0490121,,HD 111461,SB*,-11.300000190734863,-31.299999237060547,1.0,1.0,2.90236182150005,false,false,,false,isolated_no_outer_body
6068221716126011520,11.952714337550146,0.18667056980874935,1.1031736356923365,0.15082455,7.3142843,,201.09340464154587,-52.882362852696424,9.087127,6.143915754437846,0.094666265,4.629423,0.7131074,,14.142390551111992,12.432993786945575,21.66699117717195,201.09340464154587,-52.882362852696424,22.730727434761597,0.09304293,-44.931150356000835,0.052934803,6.143915754437846,9.087127,4.629423,0.7131074,,CD-52  5599,SB*,22.799999237060547,-44.599998474121094,1.399999976158142,1.7000000476837158,0.04034591259857268,false,false,,false,isolated_no_outer_body
4976572425418091520,603.2233196855195,0.3934099716274397,0.31937601883456157,0.046987172,6.7970896,,0.2234726944046571,-50.44644271654302,6.835586,2.04543150306353,0.018389456,1.1262327,0.14436422,,14.157711430215432,12.47226742864027,22.739705505137405,0.2234726944046571,-50.44644271654302,28.760215871364306,0.010646254,3.2608307499528952,0.012830037,2.04543150306353,6.835586,1.1262327,0.14436422,75,HD 224821,SB*,28.799999237060547,3.0,1.100000023841858,1.100000023841858,0.05752561244666716,false,false,,false,isolated_no_outer_body
4695372940793899136,11.627238160360308,0.1233052553984786,0.845400107392431,0.06737908,12.546923,,36.357721733775165,-68.03908434603132,9.127674,2.1204255459419996,0.02005788,1.5938702,0.20250043,1.5318065,14.169686872425958,12.633418707122496,23.17395916732951,36.357721733775165,-68.03908434603132,30.692764280150964,0.023382647,16.757250310654076,0.027004035,2.1204255459419996,9.127674,1.5938702,0.20250043,,HD  15405,SB*,28.299999237060547,11.199999809265137,1.5,1.600000023841858,14.604219594780334,false,false,,false,CORROBORATED_real_companion
5436247519389358976,375.7436313900885,0.3198892821421562,0.3664710596378336,0.048416752,7.5690966,,142.87829484134286,-36.75045777307817,6.9215384,2.8875958474768963,0.023415355,1.4134033,0.19477303,,14.335087939684943,12.564472007596086,22.9836025303028,142.87829484134286,-36.75045777307817,-3.4924265030377475,0.017348316,1.5781744236602577,0.019499673,2.8875958474768963,6.9215384,1.4134033,0.19477303,,HD  82531,SB*,-2.4000000953674316,-0.30000001192092896,1.399999976158142,1.399999976158142,2.4081976536070346,false,false,,false,isolated_no_outer_body
2947937463170523776,395.8183193057524,0.5080031952901908,0.4099277762346906,0.054392535,7.5364714,,103.79997860696902,-15.70354742551382,6.7523065,2.137977354748886,0.019001784,1.011463,0.1250598,,15.015894961630242,13.060512021364032,24.821080348511128,103.79997860696902,-15.70354742551382,-20.86041802617813,0.016435035,-14.574388626576376,0.019321682,2.137977354748886,6.7523065,1.011463,0.1250598,33263,HD  51054,SB*,-20.399999618530273,-13.199999809265137,1.2000000476837158,1.100000023841858,1.7078139425520302,false,false,,false,isolated_no_outer_body
6392263465168860928,335.36538870688645,0.5417198118399851,0.45970076572323343,0.06264768,7.337874,,339.3820432812865,-65.5658205724784,7.016294,3.3354946434684183,0.015844055,1.0939498,0.13671313,,15.256411412594757,13.524654028589474,23.229127509023,339.3820432812865,-65.5658205724784,2.137155214058345,0.014973802,7.251365349133657,0.017914232,3.3354946434684183,7.016294,1.0939498,0.13671313,111690,HD 214068,SB*,2.0,9.899999618530273,1.2999999523162842,1.2999999523162842,4.161385306175091,false,false,,false,isolated_no_outer_body
4973040553553278080,520.8481359788427,0.09927400300201308,0.33871683830233645,0.036844987,9.193024,,5.790372640005988,-50.54842468478236,7.0483503,2.0583449337402104,0.016897526,1.0069004,0.123262905,,15.549058025734436,13.64543922167784,25.098806421439907,5.790372640005988,-50.54842468478236,8.966894957115219,0.011635423,7.294493533909797,0.013689347,2.0583449337402104,7.0483503,1.0069004,0.123262905,1828,HD   1912,SB*,11.600000381469727,5.199999809265137,0.8999999761581421,1.0,12.944212780501303,false,false,,false,CORROBORATED_real_companion
6410073079637502848,10.580678924404515,0.10443916669436261,1.244028243663476,0.12738703,9.765737,,325.723865751983,-60.51247096140678,10.433143,3.229213743211669,0.014558326,1.0547684,0.089350976,,15.629834549357899,13.674977066752557,24.88292492328375,325.723865751983,-60.51247096140678,45.530267053206046,0.010390034,-25.070858459375224,0.012245716,3.229213743211669,10.433143,1.0547684,0.089350976,,TYC 9116-1499-1,SB*,45.599998474121094,-27.200000762939453,2.700000047683716,2.700000047683716,0.622498757095932,false,false,,false,isolated_no_outer_body
6585185940043430912,13.565396203471428,0.13521522675673533,0.8710200713411478,0.10861109,8.019624,,326.62856221106915,-38.72172410514698,8.24274,6.7753828413897494,0.040321793,1.7008934,0.2647442,1.5292381,15.725505646404361,13.651108821432643,25.551531029905355,326.62856221106915,-38.72172410514698,-12.902412453935721,0.03132836,0.6220888789731123,0.032136515,6.7753828413897494,8.24274,1.7008934,0.2647442,107514,HD 206933,SB*,-8.800000190734863,0.20000000298023224,1.100000023841858,1.100000023841858,14.044754266455625,false,false,,false,CORROBORATED_real_companion
5042876584345665280,23.984257722495784,0.6259528787794166,1.226106181889076,0.14821313,8.272588,,23.838054549616157,-21.201423649984136,8.537159,26.103179564859516,0.06740617,3.1068916,0.49174392,,16.028876092980436,13.881894614142386,25.544432106297048,23.838054549616157,-21.201423649984136,140.034966798582,0.06704823,-73.84402651873347,0.04049339,26.103179564859516,8.537159,3.1068916,0.49174392,7396,HD   9796,SB*,143.3000030517578,-74.4000015258789,1.7999999523162842,1.600000023841858,3.4063753589806303,false,false,,false,isolated_no_outer_body
2036263172084837504,358.9805267737911,0.3476185720200067,0.4217705802891531,0.05513278,7.6500874,,288.0503731283422,26.42850361227984,8.075883,2.0335588173646717,0.017422816,1.0244964,0.12412912,,16.212421421515657,14.14781555062949,26.13313936889857,288.0503731283422,26.42850361227984,19.54071151910714,0.014213419,6.822239308433874,0.017666161,2.0335588173646717,8.075883,1.0244964,0.12412912,,HD 337843,SB*,19.700000762939453,7.300000190734863,1.2000000476837158,1.100000023841858,0.20620993487295078,false,false,,false,isolated_no_outer_body
4484104294089699712,13.064037837950163,0.29102001683487105,1.2542591819166184,0.09770573,12.83711,,277.95538872157516,12.170558370021535,10.442934,2.4427343557646215,0.016717177,0.91365016,0.063003905,,16.284905974805284,14.25608542049379,25.57188404277381,277.95538872157516,12.170558370021535,2.2609690810268424,0.015806247,-15.24780873341244,0.0138507215,2.4427343557646215,10.442934,0.91365016,0.063003905,,TYC 1032-1674-1,SB*,4.099999904632568,-14.699999809265137,3.0999999046325684,3.0,0.38526266275429905,false,false,,false,isolated_no_outer_body
5546929513812569856,506.8587118596681,0.25801417284465566,0.3785289613169387,0.046646114,8.114909,,126.16595767136012,-32.924048108777605,7.4578977,2.003826537564891,0.016598461,1.0934088,0.13365415,,16.55102351314352,14.657111621650712,26.473008071864367,126.16595767136012,-32.924048108777605,-19.28253264278069,0.015157193,-1.7880807514437314,0.01860022,2.003826537564891,7.4578977,1.0934088,0.13365415,41222,HD  71160,SB*,-16.200000762939453,-1.5,1.2999999523162842,1.2999999523162842,5.670819816137728,false,false,,false,CORROBORATED_real_companion
1668191278024370432,269.99895149382616,0.17160196276839787,0.47584741429371036,0.059940573,7.938653,,215.91759126174833,64.74611627234017,7.2267923,2.2910718598578654,0.016554534,0.97103095,0.1286961,,17.37702505258998,15.278606789104636,28.57153228247079,215.91759126174833,64.74611627234017,11.885906626766829,0.024272464,-12.465780042407788,0.019402388,2.2910718598578654,7.2267923,0.97103095,0.1286961,70352,HD 126581,SB*,13.600000381469727,-11.300000190734863,1.399999976158142,1.2999999523162842,2.302577306963345,false,false,,false,isolated_no_outer_body
797500664373223424,518.3503655568755,0.16287567390926266,0.39912421031683193,0.042605575,9.367887,,142.71216798197153,34.21084249289824,6.887824,2.032874884641412,0.023072278,0.894216,0.09120741,,18.38813959913735,15.939483603514207,31.19536696751785,142.71216798197153,34.21084249289824,-30.963479048471534,0.019381676,-20.328711799777246,0.013653007,2.032874884641412,6.887824,0.894216,0.09120741,46663,HD  82104,SB*,-29.5,-20.299999237060547,1.399999976158142,1.600000023841858,1.0928529253090908,false,false,,false,isolated_no_outer_body
5448579916683166592,327.3194217261972,0.16223836753892162,0.48555283321722814,0.035773616,13.57293,,155.78025713057428,-32.557405515223984,7.751643,2.0999941922757874,0.01916031,1.0321743,0.1218936,,18.96287378800161,16.631859069413412,30.13863851482682,155.78025713057428,-32.557405515223984,-15.564884388820701,0.014211257,-14.064398296521967,0.018477667,2.0999941922757874,7.751643,1.0321743,0.1218936,50862,HD  90072,SB*,-14.800000190734863,-17.799999237060547,1.2999999523162842,1.2999999523162842,8.601701026875249,false,false,,false,CORROBORATED_real_companion
4118462526973461248,488.0125212656751,0.1557949778046159,0.43427707104870616,0.056458037,7.692033,,264.53584176746466,-19.974504986515605,7.601447,2.0440912226942856,0.025636394,0.84479177,0.072117455,,19.342940481631146,17.03549601199207,32.23234522592052,264.53584176746466,-19.974504986515605,0.03912839684111463,0.02861356,-11.476296149660346,0.016405707,2.0440912226942856,7.601447,0.84479177,0.072117455,86312,HD 159950,SB*,0.30000001192092896,-11.300000190734863,1.2999999523162842,1.399999976158142,0.05610424412698059,false,false,,false,isolated_no_outer_body
4244743292769147904,63.104569477203825,0.18717898008929088,0.8629657835047819,0.054229904,15.913098,,306.3017059354432,3.154793006292765,7.518201,3.074293460198035,0.035365425,1.5163249,0.23009151,,19.392817628937113,17.00895426040377,31.100294778819574,306.3017059354432,3.154793006292765,16.86045494656738,0.0353574,-5.861972515653895,0.030268902,3.074293460198035,7.518201,1.5163249,0.23009151,,HD 194390,SB*,15.300000190734863,-9.699999809265137,1.100000023841858,1.100000023841858,14.175052234673995,false,false,,false,CORROBORATED_real_companion
953136226047537792,15.745094911310929,0.18093825702203134,1.0312417291708584,0.13062485,7.894683,,107.27364780431665,44.25978909268822,7.5029616,8.541180003058066,0.024788741,0.8754949,0.13855605,1.6531951,20.430635321016677,17.812194007752094,33.3819382053759,107.27364780431665,44.25978909268822,2.2814151749686538,0.024432141,-9.523204487249028,0.021659177,8.541180003058066,7.5029616,0.8754949,0.13855605,34514,HD  53924,SB*,-0.800000011920929,-10.600000381469727,1.2999999523162842,1.2999999523162842,6.302328610322935,false,false,,false,CORROBORATED_real_companion
5696369602334607872,13.203736445847527,0.20432853372744475,1.5342298912005574,0.2361212,6.4976377,,124.9798168211952,-24.297428292373667,9.143064,2.1626068028929937,0.06030745,4.675438,0.5978662,,20.531071920191906,17.883867931701268,33.66488565635224,124.9798168211952,-24.297428292373667,-14.453601125696053,0.046647556,12.212832067666946,0.04933696,2.1626068028929937,9.143064,4.675438,0.5978662,,TYC 6556-41-1,SB*,-20.5,14.899999618530273,2.200000047683716,2.0999999046325684,9.186587359903294,false,false,,false,CORROBORATED_real_companion
5527402771411153024,59.322552464329455,0.026111443271410007,0.9260080503438355,0.067924984,13.632805,,124.09782830267001,-41.879364574897195,7.9020524,2.7736049153298694,0.017697604,0.9548346,0.11870629,,20.658420092983388,18.16188926606149,33.015139305310456,124.09782830267001,-41.879364574897195,-16.467980386837343,0.018040622,17.088410409587844,0.018841418,2.7736049153298694,7.9020524,0.9548346,0.11870629,,HD  69709,SB*,-14.399999618530273,17.399999618530273,1.100000023841858,1.100000023841858,3.6135980482354655,false,false,,false,isolated_no_outer_body
5408618613255973248,801.2456934783391,0.5282943948271849,0.4738176444484086,0.058636237,8.080628,,149.283276824989,-46.67798506682933,7.52825,3.327697730566801,0.016632026,1.0367423,0.12373503,,21.60395392377017,18.83643821697933,35.4302887922055,149.283276824989,-46.67798506682933,54.277061792822906,0.01915436,-21.788077830519626,0.01624705,3.327697730566801,7.52825,1.0367423,0.12373503,48796,HD  86410,SB*,54.5,-20.799999237060547,1.100000023841858,1.100000023841858,0.84774603601723,false,false,,false,isolated_no_outer_body
5058005623827515520,25.439933801481274,0.7495606583798848,1.9423192330883108,0.33584422,5.7833934,,48.003938631233424,-30.8630038108425,11.055359,4.859990439886633,0.029382698,1.8371557,0.26031053,,21.670623585243217,19.03206689242263,33.98466905299861,48.003938631233424,-30.8630038108425,6.036321006252312,0.020234656,21.486325242389277,0.02592791,4.859990439886633,11.055359,1.8371557,0.26031053,,TYC 7020-4-1,SB*,6.699999809265137,20.899999618530273,2.700000047683716,2.5999999046325684,0.1112673098862701,false,false,,false,isolated_no_outer_body
554164997252402432,10.810120226024932,0.518595237184362,1.0623797268763298,0.20481908,5.186918,,57.20867778717649,76.7617092947606,8.763887,3.2627902062916267,0.013593006,1.0550545,0.08910688,2.6026595,21.776557761298438,19.051190855653306,34.90888129486718,57.20867778717649,76.7617092947606,0.39622984259227545,0.01310844,-6.6514484796549125,0.013986811,3.2627902062916267,8.763887,1.0550545,0.08910688,,HD  22950,SB*,-0.10000000149011612,-7.599999904632568,1.5,1.5,0.5092874827143709,false,false,,false,isolated_no_outer_body
5171636748942069248,62.55503708802861,0.29981458279219486,0.9985359283416367,0.119022354,8.389482,,36.93714123967009,-11.979101660296417,8.704905,3.2822961095686987,0.08708301,5.62903,0.7576834,,21.785738984298106,19.064248368553354,35.46649436289376,36.93714123967009,-11.979101660296417,-10.317126208959936,0.096094385,-15.902739376247395,0.08221488,3.2822961095686987,8.704905,5.62903,0.7576834,11451,HD  15336,SB*,-10.399999618530273,-17.5,1.2999999523162842,1.2999999523162842,1.5076385362020905,false,false,,false,isolated_no_outer_body
3459977416881738368,96.01200266427568,0.05014740715084786,0.8234777952810968,0.06522449,12.625285,,178.40111692015972,-39.36432627421362,7.736629,2.0579271911900294,0.03745154,1.558844,0.25462422,,21.941279913888827,19.03763656976732,36.236054088830684,178.40111692015972,-39.36432627421362,-8.40831883109748,0.026982993,-12.778145721897458,0.024188794,2.0579271911900294,7.736629,1.558844,0.25462422,,HD 103300,SB*,-11.600000381469727,-13.399999618530273,1.5,1.2999999523162842,4.754754650238436,false,false,,false,isolated_no_outer_body
1973865406161376512,20.862597526327892,0.8056569414826682,1.1711941942808886,0.21629661,5.4147596,,325.89133499203507,44.542069542136076,8.21414,2.7067890747078795,0.016463367,0.9711627,0.11634494,2.8852887,22.120654210036776,19.379636868811936,34.05557601850533,325.89133499203507,44.542069542136076,30.66450316822297,0.016139561,25.88387718001887,0.017365884,2.7067890747078795,8.21414,0.9711627,0.11634494,,HD 206825,SB*,30.700000762939453,26.200000762939453,0.8999999761581421,1.0,0.10145914457598834,false,false,,false,isolated_no_outer_body
3575819556803492224,63.2952572697615,0.3165473690582484,0.5318350911386899,0.065967366,8.062094,,179.5941453546161,-10.026056106882871,8.359688,2.578009668029413,0.039253574,1.6006181,0.24646826,2.8010926,22.75048220743281,19.993228240320867,36.70265544433151,179.5941453546161,-10.026056106882871,-18.086757449290687,0.044163905,-1.1258642931991973,0.023631547,2.578009668029413,8.359688,1.6006181,0.24646826,,HD 103970,SB*,-17.600000381469727,-0.10000000149011612,1.2000000476837158,1.2000000476837158,0.8948621006756415,false,false,,false,isolated_no_outer_body
314440229393173376,14.39403452592731,0.2517895513947876,1.5457061712508702,0.22179686,6.9690175,,14.703240662030366,32.670121714170996,9.389688,8.479151083669871,0.16649726,6.4719634,1.2425859,1.1210948,22.78249843115975,19.82537659230409,37.38391132317132,14.703240662030366,32.670121714170996,122.25498541110873,0.14253896,-34.433130475264505,0.11242602,8.479151083669871,9.389688,6.4719634,1.2425859,,BD+31   149,SB*,123.0,-34.20000076293945,0.8999999761581421,1.0,0.7221465286295159,false,false,,false,isolated_no_outer_body
4359681084376688384,62.473467600456765,0.13472860767564246,1.0067157583980728,0.10693381,9.414383,,259.7465182911429,-8.376600386263648,9.321828,3.5652497984673692,0.028544156,1.4988161,0.15467913,,23.189718882302788,20.027477084079038,36.72980113296222,259.7465182911429,-8.376600386263648,0.051643879225532346,0.02945351,-4.356167687419386,0.019122083,3.5652497984673692,9.321828,1.4988161,0.15467913,,BD-08  4421,SB*,-0.6000000238418579,-9.0,2.4000000953674316,2.5,3.5239377892561774,false,false,,false,isolated_no_outer_body
1747093469384821248,11.089089195653381,0.12558413586280834,1.8328556904514821,0.3590805,5.1043034,,321.3924448444358,13.504955685446763,9.513115,7.911030757063125,0.088280074,5.264866,0.7329158,,23.2933262823259,20.446677461346574,36.40283311135982,321.3924448444358,13.504955685446763,11.818406208523152,0.083740525,-7.266588692668602,0.069386244,7.911030757063125,9.513115,5.264866,0.7329158,,BD+12  4628,SB*,11.199999809265137,-5.599999904632568,1.100000023841858,1.100000023841858,2.600606068544218,false,false,,false,isolated_no_outer_body
4221567408723966976,10.444198953671457,0.3973879278023798,0.862484657438407,0.092629634,9.31111,,300.8067112654067,-4.630827033615601,7.9800787,2.383666586117351,0.026249582,1.2980129,0.17782497,3.796948,23.833691750651894,21.035082710283096,38.89687538136289,300.8067112654067,-4.630827033615601,-9.313256466156352,0.026934681,17.10525586003587,0.018967025,2.383666586117351,7.9800787,1.2980129,0.17782497,,HD 190052,SB*,-7.300000190734863,17.399999618530273,1.2000000476837158,1.2000000476837158,2.873619235119045,false,false,,false,isolated_no_outer_body
6816857914800822400,12.376387529648568,0.08391015820513915,1.9159251410559084,0.13402864,14.294893,,327.33416180624494,-22.627696987911776,9.5244255,9.589333954259383,0.015447397,0.82679874,0.046542898,0.9184946,23.996190037222625,21.09859049519224,38.20193289215531,327.33416180624494,-22.627696987911776,1.3877062374837057,0.015689563,-24.480198795632504,0.012305406,9.589333954259383,9.5244255,0.82679874,0.046542898,,HD 207424,SB*,2.799999952316284,-26.799999237060547,1.5,1.5,3.2779854610953834,false,false,,false,isolated_no_outer_body
637569173329208960,376.29857995738223,0.2837109340188753,0.6081198057389986,0.082084835,7.4084306,,139.9145181304028,20.546448015361268,7.1316714,2.075914247169928,0.022647204,1.0515034,0.11674908,,24.203866275576083,21.22644003147601,37.402201448148276,139.9145181304028,20.546448015361268,6.888604747719441,0.03341428,-13.535287788814399,0.037110433,2.075914247169928,7.1316714,1.0515034,0.11674908,45747,HD  80328,SB*,6.699999809265137,-13.5,0.800000011920929,0.800000011920929,0.05742566734961814,false,false,,false,isolated_no_outer_body
