source_id,hip,ra,dec,phot_g_mean_mag,bp_rp,parallax,parallax_error,ruwe,non_single_star,ipd_frac_multi_peak,period,eccentricity,semi_amplitude_primary,semi_amplitude_primary_error,significance,mass_flame,f_M_mjup,m2_face_mjup,m2_marg_1sig_lo_mjup,m2_marg_med_mjup,m2_marg_1sig_hi_mjup,chisq,hgca_tier,in_sb9,simbad_main_id,simbad_otype,in_exoplanet_eu,match_planet,dist_pc_naive,name,class
6074219655134724352,63111,193.97605791488763,-53.10527314079149,8.221687,0.38343096,7.407703861102878,0.031509083,1.1132137,2,0,39.99738322137937,0.25261046134629705,2.849556386471928,0.1960084,14.53793,1.5678667,0.09099344660425969,64.24563038979008,65.08458866115693,74.93141477322098,122.38776372605854,26.209999084472656,CORROBORATED,false,HD 112243,SB*,false,,134.99459734762095,HD 112243,BORDERLINE_BD
5923327700182691840,84737,259.8322585523107,-53.386550703408,8.099123,1.0643659,13.3617178781166,0.026386261,0.9149375,2,0,109.5562902913742,0.47089100930599964,0.5440103562279555,0.06674387,8.150716,,0.0013144663393460185,11.382532927497959,11.528455153544305,13.236061363852146,21.33756753136543,8.687000274658203,CORROBORATED,false,HD 156239,SB*,false,,74.84067611079922,HD 156239,STRONG_BD
4543391129276882176,84506,259.13830172462883,14.673654384003035,8.145075,0.822361,11.59493238799992,0.044027273,1.8783963,2,68,370.3081529138411,0.2143949967407208,0.4538610478858286,0.07415014,6.120839,1.1011841,0.003501712774063403,16.86797621715678,17.084760797387105,19.622623716609933,31.688580610532163,9.57699966430664,CORROBORATED,false,HD 156342,SB*,false,,86.24457362381361,HD 156342,STRONG_BD
5410444146150987008,46631,142.63634726908523,-47.603978335043,8.4825,0.8439889,18.850310600486758,0.081380665,5.312056,2,0,35.186599389599856,0.15689852923217482,4.216649079541711,0.12061556,34.95941,0.8825676,0.2758319347480927,64.63499786317482,65.49554545685275,75.62761066991787,125.28227693166728,13.859999656677246,CORROBORATED,false,HD  82455,SB*,false,,53.04952375554903,HD 82455,BORDERLINE_BD
4712905547052004096,8278,26.663375897389187,-61.39106537460166,7.5863442,0.59229755,9.229911862756127,0.029189464,1.6662959,2,0,190.9498688488384,0.07137378758808473,1.3029997808043097,0.17221631,7.566065,1.5455016,0.045501689455514804,50.245402057251724,50.898127419064686,58.55270080312329,95.27952333282441,9.317000389099121,CORROBORATED,false,HD  11042,SB*,false,,108.34339643427448,HD 11042,SOLID_BD_CANDIDATE
