source_id,period,eccentricity,semi_amplitude_primary,semi_amplitude_primary_error,significance,inclination,ra,dec,phot_g_mean_mag,parallax,parallax_error,ruwe,astrometric_excess_noise,mass_flame,m2_marg_med_mjup,m2_marg_1sig_lo_mjup,m2_marg_1sig_hi_mjup
3241116152743405312,10.21667689050129,0.10755928556093566,0.4226728923641506,0.048759952,8.668444,,80.50494228917846,7.013912733935738,7.1438766,4.766442793454892,0.05433369,2.613647,0.39162382,,5.172533985253689,4.554601928275404,8.27715447488
4060893369462326272,18.09698775970477,0.5292008409986967,0.45906944849335996,0.0667537,6.8770633,,265.21827930957005,-27.395816046379128,7.22366,2.3109024233942494,0.02323262,0.85595083,0.11772679,,5.853537837726367,5.120687387839437,8.953771277812276
3467402659422305408,12.715148547188962,0.2630064185510689,0.584220197750235,0.061566442,9.489264,,180.85602664796048,-31.509531554843377,7.869927,5.4980356530077055,0.026082527,1.0047218,0.1356632,,7.405847422929744,6.5716980426776,11.85252720361565
5081267682097684352,63.32180301052463,0.29912547348157303,0.36523819146059255,0.045135856,8.091974,,54.765771948520765,-28.01981210432969,8.057986,3.192918527857741,0.044554744,2.542878,0.39762837,,7.9331394508205575,6.960172540050607,12.370064752765483
6570048551146317184,13.654628591229336,0.370611659382273,0.7439162760441604,0.07842947,9.485163,,333.2631554847719,-41.743717123073985,8.702561,2.0787082559391115,0.024745781,1.2512407,0.1378653,,9.349166893897998,8.27219149298226,15.072670527941794
3284226393056468224,15.685189963486023,0.12569141358119507,0.6784232402335634,0.0640492,10.592221,,66.40342406885401,5.645358749523191,6.660947,2.354639765737065,0.02498176,1.20875,0.15263212,,9.75317297274033,8.457229521905777,14.996722246904062
4562825959369529728,357.6836066880131,0.3376113344007647,0.26885376654005033,0.038800277,6.929171,,252.00020173013553,19.099005088626505,7.857791,3.4844099799879125,0.019183695,1.0929772,0.12899676,,10.150316541367548,8.995320361933485,15.123457321870921
467194452132560768,20.798042555562905,0.34287338465838113,0.6884192934085347,0.1097161,6.2745514,,47.342335971120335,64.29955357542532,6.5671377,3.3072027284963696,0.057902545,2.937391,0.43966284,,10.157910414985365,8.90110001264706,16.309748134982858
4423178735575616000,11.821711679107889,0.13162077543501258,0.789120299986641,0.13450535,5.8668323,,237.49860082176775,1.7386689202151724,8.583567,2.2612918962955497,0.08128597,5.1633515,0.64802,,10.271607525362462,8.967952913581305,17.288413589959653
3041804832418523264,17.883679254557507,0.07497573576673919,0.7396749260871848,0.062795706,11.779069,,116.50355858728992,-8.455826311146266,8.446157,2.3723455454442384,0.040518794,2.834685,0.35645607,,11.035803829161905,9.70031726790058,17.21968721502257
5534611719403220096,15.157698777499728,0.1263646007132194,0.8348901858113055,0.066992,12.462536,,121.56520878756972,-40.09963877868934,7.2800713,3.7124808662885216,0.09606343,4.4076204,0.80970216,,11.508678121212885,10.269836585710841,18.48222329837666
3263449574661483776,14.308430093961322,0.32682399620961283,0.878234128974242,0.078407526,11.200891,,54.92549577860062,-0.7914559642603092,7.230471,2.1527080829681178,0.023910915,1.0324483,0.120066985,,11.529101071368089,10.121965995383729,18.592919579958107
5058463845298002048,354.52304370798157,0.2162276741455469,0.3092016234313658,0.04567256,6.769965,,48.151796226240506,-30.155514925088116,7.576406,3.4257061465774,0.045422222,2.2841833,0.40693676,,12.135224496383037,10.732468956772585,20.246725633679105
4546164338119088128,23.712581626168088,0.18184721275237786,0.7648081189662914,0.12295575,6.22019,,255.58056938318626,15.762846818851465,9.251044,11.235089548791617,0.0810437,6.344942,0.77232796,,12.340419523881549,10.848173177161339,20.11332353887335
2004338851972842880,208.24440392323186,0.19399335996073197,0.38360411720240456,0.054743327,7.007322,,333.2647917951834,52.92142890340042,7.8591847,2.338113850823727,0.01660716,0.97837716,0.11899458,,12.777566420588856,11.18437277837166,19.529307834757876
6079467628437247488,23.235727773026365,0.11824167294442789,0.42396739626490765,0.07721256,5.4909124,,192.4773097432126,-49.869125638011774,7.7110224,3.1100203337110663,0.12977022,5.6478724,1.0490121,2.9952216,14.112011197744897,12.48665703351911,22.730763303824876
6068221716126011520,11.952714337550146,0.18667056980874935,1.1031736356923365,0.15082455,7.3142843,,201.09340464154587,-52.882362852696424,9.087127,6.143915754437846,0.094666265,4.629423,0.7131074,,14.142390551111992,12.432993786945575,21.66699117717195
4976572425418091520,603.2233196855195,0.3934099716274397,0.31937601883456157,0.046987172,6.7970896,,0.2234726944046571,-50.44644271654302,6.835586,2.04543150306353,0.018389456,1.1262327,0.14436422,,14.157711430215432,12.47226742864027,22.739705505137405
4695372940793899136,11.627238160360308,0.1233052553984786,0.845400107392431,0.06737908,12.546923,,36.357721733775165,-68.03908434603132,9.127674,2.1204255459419996,0.02005788,1.5938702,0.20250043,1.5318065,14.169686872425958,12.633418707122496,23.17395916732951
5436247519389358976,375.7436313900885,0.3198892821421562,0.3664710596378336,0.048416752,7.5690966,,142.87829484134286,-36.75045777307817,6.9215384,2.8875958474768963,0.023415355,1.4134033,0.19477303,,14.335087939684943,12.564472007596086,22.9836025303028
2947937463170523776,395.8183193057524,0.5080031952901908,0.4099277762346906,0.054392535,7.5364714,,103.79997860696902,-15.70354742551382,6.7523065,2.137977354748886,0.019001784,1.011463,0.1250598,,15.015894961630242,13.060512021364032,24.821080348511128
6392263465168860928,335.36538870688645,0.5417198118399851,0.45970076572323343,0.06264768,7.337874,,339.3820432812865,-65.5658205724784,7.016294,3.3354946434684183,0.015844055,1.0939498,0.13671313,,15.256411412594757,13.524654028589474,23.229127509023
4973040553553278080,520.8481359788427,0.09927400300201308,0.33871683830233645,0.036844987,9.193024,,5.790372640005988,-50.54842468478236,7.0483503,2.0583449337402104,0.016897526,1.0069004,0.123262905,,15.549058025734436,13.64543922167784,25.098806421439907
6410073079637502848,10.580678924404515,0.10443916669436261,1.244028243663476,0.12738703,9.765737,,325.723865751983,-60.51247096140678,10.433143,3.229213743211669,0.014558326,1.0547684,0.089350976,,15.629834549357899,13.674977066752557,24.88292492328375
6585185940043430912,13.565396203471428,0.13521522675673533,0.8710200713411478,0.10861109,8.019624,,326.62856221106915,-38.72172410514698,8.24274,6.7753828413897494,0.040321793,1.7008934,0.2647442,1.5292381,15.725505646404361,13.651108821432643,25.551531029905355
5042876584345665280,23.984257722495784,0.6259528787794166,1.226106181889076,0.14821313,8.272588,,23.838054549616157,-21.201423649984136,8.537159,26.103179564859516,0.06740617,3.1068916,0.49174392,,16.028876092980436,13.881894614142386,25.544432106297048
2036263172084837504,358.9805267737911,0.3476185720200067,0.4217705802891531,0.05513278,7.6500874,,288.0503731283422,26.42850361227984,8.075883,2.0335588173646717,0.017422816,1.0244964,0.12412912,,16.212421421515657,14.14781555062949,26.13313936889857
4484104294089699712,13.064037837950163,0.29102001683487105,1.2542591819166184,0.09770573,12.83711,,277.95538872157516,12.170558370021535,10.442934,2.4427343557646215,0.016717177,0.91365016,0.063003905,,16.284905974805284,14.25608542049379,25.57188404277381
5546929513812569856,506.8587118596681,0.25801417284465566,0.3785289613169387,0.046646114,8.114909,,126.16595767136012,-32.924048108777605,7.4578977,2.003826537564891,0.016598461,1.0934088,0.13365415,,16.55102351314352,14.657111621650712,26.473008071864367
1668191278024370432,269.99895149382616,0.17160196276839787,0.47584741429371036,0.059940573,7.938653,,215.91759126174833,64.74611627234017,7.2267923,2.2910718598578654,0.016554534,0.97103095,0.1286961,,17.37702505258998,15.278606789104636,28.57153228247079
797500664373223424,518.3503655568755,0.16287567390926266,0.39912421031683193,0.042605575,9.367887,,142.71216798197153,34.21084249289824,6.887824,2.032874884641412,0.023072278,0.894216,0.09120741,,18.38813959913735,15.939483603514207,31.19536696751785
