HIP,Gaia,RA_ICRS,DE_ICRS,d_pc,dpmRA,dpmDE,chi2,trif_name,trif_n_rv,trif_timespan_d,trif_rvc_std_mps,sep_arcsec
72043,1237374997031931392,221.04844276096,18.46137100123,42.0371187758791,0.0004,0.0006,39520.0,HD129814,29,9092.042220000178,187.99992643398755,2.851715623774837
101911,6914506680631143808,309.77441810937,-4.92944468485,79.03201586962878,0.0,0.0,38550.0,HD196676,4,1527.7500100000761,230.97333942903452,0.25273144120339575
99385,6866310172545095424,302.57948498239,-20.49505780031,15.820932359185791,0.0112,0.0167,38130.0,HIP99385,3,2.0299599999561906,3.64391259500005,9.067236604297383
112745,1988604840567226880,342.48899081392,50.01690025445,52.70842227879593,0.0037,-0.0009,36550.0,HD216175,4,7.114590000361204,8.80088166037926,2.7123808492245907
57271,3480395137355028480,176.1634171455,-29.88469578649,29.150354614063875,-0.0004,0.0004,31980.0,HD102071,13,3986.999940000009,1475.322802956478,1.198600445939545
59496,1575920330941197184,183.02256886213,58.92646618992,26.72303445400832,0.0011,-0.0007,31880.0,HIP59496,7,809.8629100001417,9.364018891988835,1.5212199096591381
98819,1821708351374312064,301.02413519984,17.06835210632,17.77168011686657,0.0058,0.0004,31560.0,HD190406,214,9070.03853000002,269.47112330032223,9.022205751207991
56876,3464805750397179648,174.9012498965,-35.23235581801,81.71937566396993,0.0014,0.002,30330.0,HD101348,11,1070.9792800000869,624.8029575731564,3.77498683051696
40118,902007870203594880,122.9085085875,32.45434246897,21.578930332423422,0.029,0.0133,30170.0,HD68017,200,9048.147239999846,81.44459098500015,12.767937517013273
78380,4349689925295425920,240.01097774303,-7.12282442777,99.38678354552411,-0.0001,-0.0002,29320.0,HD143332,14,355.88770999992266,43.666388894147694,0.5378575642329964
59748,1545795533411708032,183.78526381074,48.73233479997,22.832405576586737,-0.0028,-0.0043,28660.0,HIP59748,9,3564.024269999936,485.21079162689125,3.6429324368645872
108602,1981577552520559616,330.00939339857,54.1074983674,47.233532029058075,0.0,0.0001,25960.0,HD209203,4,7.0973500004038215,1.9186530865861777,0.29066181205152686
22919,3239548665775613056,73.98346699606,4.66957885317,35.887313834559485,-0.0043,0.0059,25240.0,HD31412,40,8706.296029999852,2859.7781572347776,3.7308247383219206
113438,2714977131360438272,344.6249616778,9.82555220757,44.03521055435927,-0.0007,-0.0001,25130.0,HD217165,50,7041.881339999847,1318.481325267194,1.6852063028347704
18320,166737163078935936,58.74939536113,28.18780172551,74.74903013133405,0.0001,-0.0003,25100.0,HD24505,22,5336.1748899999075,1719.2146042839966,0.6611782282452825
99987,2187914378480856448,304.25195862478,56.90435468238,159.1343093570974,0.0001,-0.0003,23950.0,HD193342,10,5523.049920000136,1806.170557227962,1.120687724645261
63458,1516116244238077184,195.04245108151,34.99842134677,115.97968036000094,-0.0006,-0.0003,23030.0,HD112988,21,5172.9211500003,1699.4463625006272,1.3110572367146072
85977,1362034429935121280,263.58026891064,46.94616232983,32.72904604649489,-0.0052,0.0223,22520.0,HIP85977,8,5122.870629999787,521.8021059681911,4.984535474402232
