source_id,m2_marg_med_mjup,period,eccentricity,semi_amplitude_primary,ruwe,phot_g_mean_mag,parallax,significance,ra_gs,dec_gs,parallax_gs,parallax_error_gs,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_mag_gs,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_chi2_al,astrometric_n_good_obs_al,ruwe_gs,tycho2_id,tyc_match_arcsec,aen_class
6547933592738551680,70.86957997516832,817.5982026102047,0.2376725815356571,1.1433890373350637,5.446693,8.22246,11.159901139412229,8.408056,344.0508022074119,-36.68078453223677,11.159901139412229,0.13055839,33.9257419341332,0.12182732,-72.31015681949738,0.1377858,8.22246,1.0230787,817.5293,22275.564,332,5.446693,7511-427-1,0.03638852,high_AEN
3036745464022262656,67.64772142457008,173.77938621087802,0.4142405511218901,2.3342312967956156,1.4309162,10.168371,8.504585284728206,12.068048,117.96318230442525,-11.897094659069758,8.504585284728206,0.021985471,71.93082846332578,0.02380084,-54.37418364163928,0.017602038,10.168371,0.1736677,42.677532,1837.6779,388,1.4309162,5419-2279-1,0.044869144,low_AEN
2250937044950693376,78.66662598931666,636.5986881777212,0.22881735572766063,1.5660718265722169,4.7297707,8.311581,5.855847137107586,17.337698,300.43233081086805,69.88090123459106,5.855847137107586,0.080284104,-25.18205186537375,0.09204866,61.912684062743,0.10838491,8.311581,0.83942556,495.828,11700.147,261,4.7297707,4450-980-1,0.015148481,moderate_AEN
5300239064919282816,19.16519973453538,62.65860302019002,0.10331440301233621,0.9610866685807814,1.978604,8.385684,28.929126353732435,7.5345335,139.93316110298892,-59.4780931655779,28.929126353732435,0.030048102,-80.2421103639532,0.03646594,-83.82532614301934,0.038409628,8.385684,0.2954206,56.918655,2539.094,313,1.978604,8595-2801-1,0.019638821,low_AEN
2879715927759413888,44.81826419947504,60.51114689174134,0.23140718667087484,2.013305286675096,1.0654871,10.11207,8.863483161136337,8.70556,357.71013642335595,37.2208926814229,8.863483161136337,0.020942252,-9.108928317143752,0.018662687,-10.067709990690105,0.01472599,10.11207,0.13547024,27.247362,1283.0944,379,1.0654871,2779-563-1,0.040087193,low_AEN
4993611385315492864,60.91957391630216,32.74714684835047,0.18540101328226966,3.715462336943154,1.326409,11.446386,6.861562854145481,10.233249,7.3308708925821096,-41.52471777477475,6.861562854145481,0.018583747,-6.679347405408139,0.017934117,-24.616952507251142,0.020145942,11.446386,0.13959128,31.099792,1576.1858,424,1.326409,"",,low_AEN
2848846382894793984,70.62164973655432,63.92122446958306,0.32316861598832564,2.818900078778537,6.758637,10.192377,6.3503962430424,5.574934,2.604385005406553,23.159307474259947,6.3503962430424,0.33564255,15.614764648608869,0.3873437,-14.434881510062906,0.3488302,10.192377,2.5788543,9410.99,290145.78,420,6.758637,1729-1984-1,0.03061302,high_AEN
3309006602007842048,43.3562859677953,1039.409246828374,0.44716970229811925,0.843230977456811,3.2997699,8.138844,20.500601458263425,10.935598,71.62700947833584,15.471931785895292,20.500601458263425,0.0819142,87.32567613872013,0.09111019,-25.352727232571336,0.06733156,8.138844,0.58763224,270.04025,8429.46,357,3.2997699,1267-1102-1,0.027930347,moderate_AEN
6147417996784110208,50.962031691065405,1115.0943563017408,0.46221496932838146,0.7084467074963355,4.7186265,7.7193832,7.967132146173902,5.69331,180.03726475963268,-44.860501001257255,7.967132146173902,0.11220814,-65.98100894469042,0.08599081,3.453646700946724,0.074110575,7.7193832,0.9156056,623.8822,20514.984,407,4.7186265,"",,moderate_AEN
2297541872519859328,61.45019449468004,93.41964066737144,0.15607871871015772,2.231566278132717,1.0436412,10.077953,5.265189572175085,13.127955,326.17331377822256,80.62596502117242,5.265189572175085,0.012189326,-19.102370274754122,0.013918214,-19.13753204345622,0.01355383,10.077953,0.093958974,12.020333,845.7221,341,1.0436412,4611-911-1,0.057079356,low_AEN
