source_id,simbad_main_id,simbad_otype,simbad_ids,ra,dec
6547933592738551680,HD 216781,SB*,TIC 152820658|Gaia DR3 6547933592738551680|CD-37 14992|CPC 18 11734|CPD-37  9275|GSC 07511-00427|HD 216781|HIC 113272|HIP 113272|PPM 303187|SAO 214193|SRS  17733|TYC 7511-427-1|2MASS J22561214-3640496|RAVE J225612.2-364050|Gaia DR1 6547933588444646784|Gaia DR2 6547933592738551680,344.0508022074119,-36.68078453223677
1576108450508750208,HD 104289,SB*,TIC 55747377|HIP 58572|Gaia DR3 1576108450508750208|AG+59  831|BD+60  1368|GC 16419|GSC 03839-00801|HD 104289|HIC  58572|PPM  33341|SAO  28219|SKY# 22595|TYC 3839-801-1|YZ  59  6986|uvby98 100104289|2MASS J12004126+5921111|Gaia DR1 1576108446213105024|GEN# +1.00104289|Gaia DR2 1576108450508750208,180.17220978207908,59.35312052108367
4521257204320883712,HD 343905,SB*,TIC 351706055|Gaia DR3 4521257204320883712|GSC 02123-00303|HD 343905|TYC 2123-303-1|2MASS J19115290+2330340|Gaia DR2 4521257204316876800,287.97040038468765,23.509457393619854
2848846382894793984,BD+22     9,SB*,TIC 456835415|Gaia DR3 2848846382894793984|2MASS J00102503+2309337|AG+22   14|BD+22     9|GSC 01729-01984|PPM  89471|TYC 1729-1984-1|Gaia DR2 2848846378598159744,2.604385005406553,23.159307474259947
4702272586713535872,CD-70     5,SB*,TIC 328028775|Gaia DR3 4702272586713535872|2MASS J00132661-7015021|CD-70     5|CPC 21.1    24|CPD-70     5|GSC 09137-01284|PPM 366838|TYC 9137-1284-1|RAVE J001326.6-701502|Gaia DR2 4702272586713107584,3.3611696911397124,-70.25045516990177
