Image	Ext	MJD	Filter	Exptime	Object_RA	Object_Dec	Image_target	Telescope/Instrument	Datalink
04837b239-w1-int-1b	-9999	55339.5887069763	w1	8	9.89646774267215	-58.5096674969088	04837b239	WISE	
04837b239-w2-int-1b	-9999	55339.5887069763	w2	8	9.89646774267215	-58.5096674969088	04837b239	WISE	
04837b239-w3-int-1b	-9999	55339.5887127633	w3	9	9.89646878604516	-58.5096677741706	04837b239	WISE	
04837b239-w4-int-1b	-9999	55339.5887127633	w4	9	9.89646878604516	-58.5096677741706	04837b239	WISE	
04841b239-w1-int-1b	-9999	55339.7210109263	w1	8	9.92032159359172	-58.5160063261579	04841b239	WISE	
04841b239-w2-int-1b	-9999	55339.7210109263	w2	8	9.92032159359172	-58.5160063261579	04841b239	WISE	
04841b239-w3-int-1b	-9999	55339.7210167133	w3	9	9.92032263696342	-58.5160066034194	04841b239	WISE	
04841b239-w4-int-1b	-9999	55339.7210167133	w4	9	9.92032263696342	-58.5160066034194	04841b239	WISE	
04844a215-w1-int-1b	-9999	55339.7872265863	w1	8	9.93226000119002	-58.5191787920012	04844a215	WISE	
04844a215-w2-int-1b	-9999	55339.7872265863	w2	8	9.93226000119002	-58.5191787920012	04844a215	WISE	
04844a215-w3-int-1b	-9999	55339.7872323733	w3	9	9.93226104456302	-58.5191790692631	04844a215	WISE	
04844a215-w4-int-1b	-9999	55339.7872323733	w4	9	9.93226104456302	-58.5191790692631	04844a215	WISE	
04845b239-w1-int-1b	-9999	55339.8533148763	w1	8	9.94417544450999	-58.5223451554067	04845b239	WISE	
04845b239-w2-int-1b	-9999	55339.8533148763	w2	8	9.94417544450999	-58.5223451554067	04845b239	WISE	
04845b239-w3-int-1b	-9999	55339.8533206633	w3	9	9.94417648788168	-58.5223454326683	04845b239	WISE	
04845b239-w4-int-1b	-9999	55339.8533206633	w4	9	9.94417648788168	-58.5223454326683	04845b239	WISE	
04848a215-w1-int-1b	-9999	55339.9195305363	w1	8	9.95611385210959	-58.5255176212503	04848a215	WISE	
04848a215-w2-int-1b	-9999	55339.9195305363	w2	8	9.95611385210959	-58.5255176212503	04848a215	WISE	
04848a215-w3-int-1b	-9999	55339.9195363233	w3	9	9.95611489548129	-58.5255178985119	04848a215	WISE	
