source_id,nss_solution_type,P_d,e,significance,ra,dec,l,b,a_phot_mas,parallax,G,bp_rp,ruwe,aen_sig,rv_amplitude_robust,rv_chisq_pvalue,rv_nb_transits,Teff,logg,M1_msun,fM_msun,M2_msun,in_sb2,cbias_risk,filter31,class,filter32,sini_implied,K_pred_i90,nss_parallax,nss_parallax_error,logg_gspphot,logg_gspspec,teff_gspphot,teff_gspspec,logg_gspspec_ann,teff_gspspec_ann,plx_used,plx_source,a_phot_AU_v2,P_yr_v2,e_v2,M1_msun_v2,fM_msun_v2,M2_msun_v2,class_v2,logg_used,logg_source,cbias_risk_v2,filter29_v2,filter30_v2,filter30_reason_v2,filter31_v2,filter32_v2,sini_implied_v2,K_pred_i90_v2,tier_v2
1868410215153064704,Orbital,623.8575319242061,0.7225148885653957,32.678871154785156,316.45910741272303,36.8026626523491,80.71973926794217,-6.960793752949095,1.0388,1.097336797586941,10.638258934020996,0.6132879257202148,3.873046875,496.3672180175781,28.836647033691406,8.44936209887237e-8,22.0,7436.57470703125,3.466900110244751,2.346,0.2908,1.6755,false,false,PASS,dormant_NS_candidate,FAIL,1.207,23.88,0.9944422856916425,0.015683196,3.4669,,7436.5747,,,,0.9944422856916425,NSS,1.044605619598634,1.7080288348369776,0.7225148885653957,1.5,0.3907209311569497,1.5312001780874112,dormant_NS_candidate,3.466900110244751,gspphot,false,PASS,PASS,no chromatic-bias signatures,PASS,PASS,0.5471673046194285,26.350849904809433,Tier-1 NS
1765282312286903168,AstroSpectroSB1,886.2480300241319,0.6457627857258537,17.101654052734375,315.31411507602206,18.543996729036948,65.70497902881843,-17.925560294829907,1.6163,1.1686766884726438,12.593883514404297,0.8130884170532227,4.932378768920898,447.78076171875,42.60818862915039,0.0,22.0,5936.7216796875,3.4711999893188477,1.342,0.4493,1.5573,false,false,PASS,dormant_NS_candidate,FAIL,1.916,22.24,1.1609275049091863,0.017138379,3.4712,4.15,5936.7217,6036.0,4.55,6390.0,1.1609275049091863,NSS,1.392248864089438,2.426414866595844,0.6457627857258537,1.5,0.4583745538302062,1.6605303054810014,dormant_NS_candidate,3.4711999893188477,gspphot,false,PASS,PASS,no chromatic-bias signatures,PASS,PASS,0.9517067952862952,22.38514468961676,Tier-1 NS
6580641555405607936,Orbital,967.7592446327519,0.5401865982940272,17.741968154907227,319.03837041124865,-42.01913136314049,359.5081604261797,-44.06966352997789,4.2545,2.770878838083513,11.139309883117676,0.8055610656738281,10.562971115112305,4990.796875,12.004963874816895,3.82804898890754e-13,17.0,5667.6865234375,3.547600030899048,1.111,0.5156,1.5332,false,false,PASS,dormant_NS_candidate,PASS,0.585,20.51,3.377592521532187,0.031218791,3.5476,4.1,5667.6865,5965.0,4.01,5844.0,3.377592521532187,NSS,1.2596250059406275,2.6495804096721476,0.5401865982940272,1.5,0.28468829586037026,1.309953850454852,dormant_NS_candidate,3.547600030899048,gspphot,false,PASS,PASS,no chromatic-bias signatures,PASS,PASS,0.3567018585610476,16.827728236748605,Tier-1 NS
6680744388236161408,Orbital,1098.385226524316,0.590885891696053,16.916473388671875,306.8500996204299,-40.38932106927683,0.8927884495578178,-34.825544204141664,3.788,2.9181780307428062,11.879363059997559,0.882441520690918,12.333191871643066,4084.88232421875,29.069509506225586,0.0,18.0,6034.65283203125,4.123300075531006,1.101,0.2419,1.0324,false,false,PASS,WD_or_low_mass_star,FAIL,1.824,15.94,2.720532696988933,0.032739963,4.1233,4.48,6034.653,5984.0,3.93,5728.0,2.720532696988933,NSS,1.3923743699873676,3.00721485701387,0.590885891696053,1.5,0.2984964322913531,1.3403923375464046,dormant_NS_candidate,4.123300075531006,gspphot,false,PASS,PASS,no chromatic-bias signatures,PASS,PASS,0.8501960577629283,17.095768229456688,Tier-1 NS
6585984529082550656,AstroSpectroSB1,1602.6498695296314,0.4481776620326261,21.899524688720703,326.2578402670499,-38.089014409490886,5.058957383383602,-49.6902135549589,3.8482,2.4285919233372,10.859166145324707,1.0957527160644531,8.799546241760254,1979.806884765625,25.4836368560791,0.0,42.0,5015.525390625,3.5631000995635986,1.371,0.2066,1.0725,false,false,PASS,WD_or_low_mass_star,FAIL,2.118,12.03,2.2457592112857117,0.016769577,3.5631,3.31,5015.5254,5080.0,3.19,4746.0,2.2457592112857117,NSS,1.7135407841862442,4.387816206788861,0.4481776620326261,1.5,0.2613283226450229,1.2570751012431969,dormant_NS_candidate,3.5631000995635986,gspphot,false,PASS,PASS,no chromatic-bias signatures,PASS,PASS,0.9791678654954358,13.012905015620067,Tier-1 NS
1976272237115747072,Orbital,511.09081375062357,0.6454688273264017,16.928983688354492,328.92977129208543,47.83365731499628,95.04568460910706,-5.29556501395529,0.9677,1.237971083230456,11.639846801757812,0.7869367599487305,3.103257179260254,348.6349792480469,33.32794189453125,2.80291456711268e-10,26.0,,,1.0,0.244,0.9879,false,false,PASS,WD_or_low_mass_star,FAIL,1.53,21.79,1.21802058210004,0.016932867,,,,,,,1.21802058210004,NSS,0.7944857535424796,1.399290386723131,0.6454688273264017,1.5,0.25611949744034485,1.2450264147129664,dormant_NS_candidate,,NONE,false,PASS,PASS,no chromatic-bias signatures,PASS,PASS,0.7525467365935571,22.143436595972734,Tier-1 NS
6811355413155399040,Orbital,951.9482033702395,0.6637902494018635,94.61969757080078,326.8961606547881,-25.90945696446648,23.81440904020644,-49.087158469409005,5.1616,1.6902005201833639,8.719406127929688,0.6951093673706055,9.85385513305664,2497.32470703125,31.459699630737305,0.0,20.0,6041.0966796875,2.904900074005127,2.597,4.1927,7.565,false,false,PASS,dormant_BH_candidate,PASS,0.674,46.67,4.150588087372573,0.0351879,2.9049,3.94,6041.0967,6005.0,3.34,5274.0,4.150588087372573,NSS,1.2435828107595768,2.6062921379062,0.6637902494018635,1.5,0.2831248201218397,1.3064706206400483,dormant_NS_candidate,2.904900074005127,gspphot,false,PASS,PASS,no chromatic-bias signatures,PASS,PASS,0.827729810641767,19.00360433215854,Tier-1 NS
6904880868648378496,AstroSpectroSB1,1132.669556297399,0.1606558347251937,27.61274528503418,307.12988083450244,-9.994789912987413,34.85340845329094,-26.06635761222628,4.0952,3.3711871047513653,11.188074111938477,0.8667993545532227,8.70688247680664,2720.429931640625,24.67775535583496,0.0,13.0,5988.4794921875,3.838099956512451,1.122,0.1864,0.9191,false,false,PASS,WD_or_low_mass_star,FAIL,2.088,11.82,3.066367335126255,0.0419969,3.8381,3.99,5988.4795,5927.0,4.06,5647.0,3.066367335126255,NSS,1.3355216620944679,3.1010802362694014,0.1606558347251937,1.5,0.24770045458582107,1.2253377865573922,dormant_NS_candidate,3.838099956512451,gspphot,false,PASS,PASS,no chromatic-bias signatures,PASS,PASS,0.9493376173341235,12.997354631924123,Tier-1 NS
2674130235733600128,AstroSpectroSB1,607.3687037162983,0.17156813429269352,40.367759704589844,325.045580406979,-2.6888884304854312,52.570839378874076,-38.199152668012495,2.3861,4.61710175985691,11.556904792785645,0.9439821243286133,6.2841105461120605,1304.9423828125,16.051753997802734,0.0,21.0,,,1.0,0.0499,0.4777,false,false,PASS,M_dwarf_companion,FAIL,1.708,9.4,2.542204256308525,0.042614244,,3.65,,5392.0,3.6,5111.0,2.542204256308525,NSS,0.9385949197743849,1.6628848835490715,0.17156813429269352,1.5,0.2990268782286909,1.3415503617195004,dormant_NS_candidate,3.5999999046325684,gspspec_ann,false,PASS,PASS,no chromatic-bias signatures,PASS,PASS,0.47027279556811696,17.06642841035625,Tier-1 NS
2182400190235793536,AstroSpectroSB1,1714.3078160503696,0.2548403253446852,12.507284164428711,310.196892050243,53.11527199722079,90.45114709427234,6.857833756198286,25.9124,16.638340313374844,9.225289344787598,0.9888553619384766,50.55433654785156,45218.390625,15.499518394470215,0.0,23.0,5215.29296875,4.3414998054504395,1.0,0.1715,0.8317,false,false,PASS,WD_or_low_mass_star,FAIL,1.516,10.22,14.924890102016658,0.016721565,4.3415,5.02,5215.293,5300.0,4.63,5012.0,14.924890102016658,NSS,1.7361869885057784,4.693519003560218,0.2548403253446852,1.5,0.23757040074038993,1.2012784230057276,dormant_NS_candidate,4.3414998054504395,gspphot,false,PASS,PASS,no chromatic-bias signatures,PASS,PASS,0.6800962724134941,11.395091418062213,Tier-1 NS
