source_id,Class_shahaf,M2_shahaf,first_fail_main,first_fail_wider,phot_g_mean_mag,significance,period,eccentricity,parallax,nss_parallax,plx_used,plx_source,a_phot_mas,M1_used,fM,M2_v2,class_v2,logg_used,logg_source,cbias_risk_v2,filter29,filter30,filter31,filter32,sini_implied_v2,K_pred_i90_v2,tier_v2,rv_amp_robust,rv_chisq_pvalue,ruwe,bp_rp,nss_solution_type,reason_no_v2
2426116249713980416,NS,1.515070146723282,F#5,F#2,13.024138450622559,24.848817825317383,711.7033843848643,0.3983864194514855,1.2427496391692427,1.6458687244608092,1.6458687244608092,NSS,2.0780124237038806,1.0394372940063477,0.5300797678419423,1.5105728889244476,dormant_NS_candidate,4.404699802398682,gspphot,False,PASS,PASS,NO_DATA,NO_DATA,,,Tier-2 (RV inconclusive — needs follow-up),,,8.642080307006836,0.798771858215332,Orbital,
1028887114002082432,NS,1.543783193136139,F#5,F#2,13.59300708770752,24.474180221557617,994.4169672411456,0.656718032038761,1.1827719152126441,1.633643001224257,1.633643001224257,NSS,2.604673973216234,0.9955875277519226,0.5468044487420525,1.5075234880816266,dormant_NS_candidate,4.382800102233887,gspphot,False,PASS,PASS,NO_DATA,NO_DATA,,,Tier-2 (RV inconclusive — needs follow-up),,,4.480337142944336,0.7898063659667969,Orbital,
2885872059004028800,NS,1.482858337526529,F#4,F#2,15.305963516235352,20.439849853515625,802.239025633578,0.4031142027970029,0.893337314897781,0.838852080469344,0.838852080469344,NSS,1.1531307311361858,0.9850745797157288,0.538458653226851,1.4876529600255708,dormant_NS_candidate,4.5578999519348145,gspphot,False,PASS,PASS,NO_DATA,NO_DATA,,,Tier-2 (RV inconclusive — needs follow-up),,,2.793254852294922,0.8666591644287109,Orbital,
5693240254808387584,NS,1.429265883989339,F#2,F#2,16.39620018005371,10.298652648925781,944.38864879844,0.7542881736841841,1.2177789707583995,1.340585658924367,1.340585658924367,NSS,2.196325177091482,0.749004602432251,0.6577867863101555,1.487200181993825,dormant_NS_candidate,4.432300090789795,gspphot,True,PASS,FAIL,NO_DATA,NO_DATA,,,Demoted (failed F#30 K-giant chromatic),,,1.6644642353057861,1.2504568099975586,Orbital,
988173469736683136,NS,0.923992299765275,F#5,F#2,16.16434097290039,22.012861251831055,892.819143563354,0.639700229299039,3.082864674310974,3.0275094504447204,3.0275094504447204,NSS,3.9136825530346857,1.5,0.3615378141999607,1.472890789249763,dormant_NS_candidate,4.510700225830078,gspphot,True,PASS,FAIL,NO_DATA,NO_DATA,,,Demoted (failed F#30 K-giant chromatic),,,4.712648391723633,2.0208663940429688,Orbital,
2574867704662509568,NS,1.013964888028217,F#3,F#3,10.402652740478516,45.86265182495117,67.54653977157233,0.5638801487076792,19.94389919245489,21.09746288719853,21.09746288719853,NSS,4.8692643126503405,1.5,0.3594790543537098,1.468711658080438,dormant_NS_candidate,5.03000020980835,gspspec,True,PASS,FAIL,PASS,PASS,0.20010014124730363,45.01470184010932,Demoted (failed F#30 K-giant chromatic),18.014896392822266,0.0,13.661981582641602,1.5003433227539062,AstroSpectroSB1,
3353857674171392896,NS,0.843899072972985,F#5,F#2,16.36826515197754,20.587116241455078,591.993915902124,0.5046282421096683,3.477456079305775,3.70821068652428,3.70821068652428,NSS,3.6275476998634675,1.5,0.356362629271114,1.462368241996459,dormant_NS_candidate,4.305099964141846,gspphot,True,PASS,FAIL,NO_DATA,NO_DATA,,,Demoted (failed F#30 K-giant chromatic),,,3.920801877975464,2.031099319458008,Orbital,
513410735478322944,WD,0.758934364369473,F#2,F#2,16.79056167602539,7.865633964538574,964.7960888606726,0.1983126196637887,5.925341763136761,5.786841925269968,5.786841925269968,NSS,7.8328212155975345,1.5,0.3554177920923552,1.4604408914704283,dormant_NS_candidate,,NONE,True,PASS,FAIL,NO_DATA,NO_DATA,,,Demoted (failed F#30 K-giant chromatic),,,4.557087421417236,2.742232322692871,Orbital,
5530442371304582912,NS,1.442843722924271,F#4,F#2,14.60024642944336,29.014305114746094,498.8305431951074,0.2845817597757633,0.969109971720025,1.0189222490534207,1.0189222490534207,NSS,1.001897116385175,1.011269211769104,0.5097070234157732,1.4601888962034382,dormant_NS_candidate,4.247099876403809,gspphot,False,PASS,PASS,NO_DATA,NO_DATA,,,Tier-2 (RV inconclusive — needs follow-up),,,2.9079818725585938,1.0340471267700195,Orbital,
5820382041374661888,NS,1.46030235347137,F#5,F#5,14.188474655151367,39.19900894165039,311.1399656291668,0.41410268318618637,1.3960427599552316,1.3000406153877446,1.3000406153877446,NSS,0.9261315127372054,1.0274239778518677,0.4982141686103995,1.452398287059392,dormant_NS_candidate,4.427800178527832,gspphot,False,PASS,PASS,NO_DATA,NO_DATA,,,Tier-2 (RV inconclusive — needs follow-up),,,2.452694892883301,0.8072481155395508,Orbital,
4526711950202650240,NS,0.951482515843094,F#5,F#2,14.614068984985352,19.356531143188477,549.37112538301,0.8190687541330719,2.9371402452122504,2.5205353462963243,2.5205353462963243,NSS,2.3262637193244893,1.5,0.34749395694563995,1.44419975490639,dormant_NS_candidate,,NONE,False,PASS,PASS,NO_DATA,NO_DATA,,,Tier-2 (RV inconclusive — needs follow-up),,,3.380898952484131,1.080336570739746,Orbital,
4578398926673187328,NS,1.437799752600564,F#4,F#5,15.024650573730469,32.136932373046875,728.0659622311815,0.5573314960669279,0.7450369694596404,0.7415323954215262,0.7415323954215262,NSS,0.9378605115219097,0.9626612663269043,0.5091706455266606,1.4274807312313955,dormant_NS_candidate,4.323599815368652,gspphot,False,PASS,PASS,NO_DATA,NO_DATA,,,Tier-2 (RV inconclusive — needs follow-up),,,2.1827495098114014,0.9421148300170898,Orbital,
747174436620510976,NS,1.328665882444625,F#4,NONE,13.987700462341309,48.73918151855469,999.4359398395977,0.7074483197619572,0.8991049439010319,2.575070414557032,2.575070414557032,NSS,4.153963432887284,0.848554790019989,0.5606491960377759,1.426235892866519,dormant_NS_candidate,4.409800052642822,gspphot,False,PASS,PASS,NO_DATA,NO_DATA,,,Tier-2 (RV inconclusive — needs follow-up),,,14.679360389709473,0.9220714569091797,Orbital,
41408333753757056,NS,0.901258000223044,F#5,F#5,14.868423461914062,36.23844528198242,875.9230941755561,0.5270438949388868,2.811924715882533,3.029415960412182,3.029415960412182,NSS,3.771974667873658,1.5,0.33564336785746196,1.4196432202134037,dormant_NS_candidate,4.436200141906738,gspphot,True,PASS,FAIL,NO_DATA,NO_DATA,,,Demoted (failed F#30 K-giant chromatic),,,6.851682186126709,1.2557706832885742,Orbital,
6565536670821170048,WD,0.705310793872853,F#5,F#5,15.176594734191895,144.19407653808594,812.5246161119455,0.05622650411957699,9.148017862243403,6.510933741743014,6.510933741743014,NSS,7.697657062928055,1.5,0.3339283138524117,1.4160619125767315,dormant_NS_candidate,,NONE,True,PASS,FAIL,NO_DATA,NO_DATA,,,Demoted (failed F#30 K-giant chromatic),,,13.595174789428711,1.5677032470703125,Orbital,
5355633933885075328,NS,1.139206864971418,F#5,NONE,13.725296974182129,76.76795959472656,574.7398061433263,0.11130461708204124,1.5134286088941007,1.4059346201004013,1.4059346201004013,NSS,1.3177871552436384,1.5,0.33256636945864976,1.4132128982531422,dormant_NS_candidate,3.9535999298095703,gspphot,False,PASS,PASS,NO_DATA,NO_DATA,,,Tier-2 (RV inconclusive — needs follow-up),,,5.974509239196777,0.9025497436523438,Orbital,
