source_id,Class_shahaf,M2_shahaf,M2_v2,class_v2,tier_v2,filter29,filter30,filter31,filter32,phot_g_mean_mag,bp_rp,significance,period,eccentricity,parallax,nss_parallax,plx_used,plx_source,M1_used,logg_used,logg_source,rv_amp_robust,sini_implied_v2,K_pred_i90_v2,first_fail_main,nss_solution_type
6092954989675820416,NS,1.548367584793932,1.549917734511097,dormant_NS_candidate,Tier-2 (RV inconclusive — needs follow-up),PASS,PASS,NO_DATA,NO_DATA,13.674644470214844,0.8229656219482422,14.100934982299805,883.0788557285832,0.13757068444517714,0.9507657735440473,1.0830989003496154,1.0830989003496154,NSS,1.1170300245285034,3.672100067138672,gspphot,,,,F#4,Orbital
1695294922548180224,NS,1.480247632168239,1.5350537551266665,dormant_NS_candidate,Tier-2 (RV inconclusive — needs follow-up),PASS,PASS,NO_DATA,NO_DATA,13.11996841430664,0.8298845291137695,79.89119720458984,601.1775441016509,0.571448384574944,1.0875757900645378,1.343517002737875,1.343517002737875,NSS,1.126360535621643,4.229700088500977,gspphot,,,,F#5,Orbital
2912474227443068544,NS,1.564825980542913,1.5331031192485391,dormant_NS_candidate,Tier-2 (RV inconclusive — needs follow-up),PASS,PASS,NO_DATA,NO_DATA,13.810956954956055,0.8550891876220703,25.131956100463867,541.4859290007026,0.4779275893822856,1.3844806398592377,1.1899648234612379,1.1899648234612379,NSS,0.9295409917831421,4.348899841308594,gspphot,,,,F#5,Orbital
1871419337958702720,NS,1.474740911597507,1.5248272174932005,dormant_NS_candidate,Tier-2 (RV inconclusive — needs follow-up),PASS,PASS,NO_DATA,NO_DATA,13.69947624206543,0.7184686660766602,72.08305358886719,479.3129789471415,0.4320181609694548,1.4451814126513425,1.514537196605183,1.514537196605183,NSS,1.1352382898330688,4.546999931335449,gspphot,,,,F#5,Orbital
220012968211559296,NS,1.061268322897716,1.5152272874828734,dormant_NS_candidate,Tier-2 (RV inconclusive — needs follow-up),PASS,PASS,NO_DATA,NO_DATA,13.930195808410645,1.1103363037109375,25.26767921447754,196.34059445516763,0.4116737948467551,2.9869809306904798,3.1930943834375656,3.1930943834375656,NSS,1.5,,NONE,,,,F#5,Orbital
2426116249713980416,NS,1.515070146723282,1.5105728889244476,dormant_NS_candidate,Tier-2 (RV inconclusive — needs follow-up),PASS,PASS,NO_DATA,NO_DATA,13.024138450622559,0.798771858215332,24.848817825317383,711.7033843848643,0.3983864194514855,1.2427496391692427,1.6458687244608092,1.6458687244608092,NSS,1.0394372940063477,4.404699802398682,gspphot,,,,F#5,Orbital
1028887114002082432,NS,1.543783193136139,1.5075234880816266,dormant_NS_candidate,Tier-2 (RV inconclusive — needs follow-up),PASS,PASS,NO_DATA,NO_DATA,13.59300708770752,0.7898063659667969,24.474180221557617,994.4169672411456,0.656718032038761,1.1827719152126441,1.633643001224257,1.633643001224257,NSS,0.9955875277519226,4.382800102233887,gspphot,,,,F#5,Orbital
2885872059004028800,NS,1.482858337526529,1.4876529600255708,dormant_NS_candidate,Tier-2 (RV inconclusive — needs follow-up),PASS,PASS,NO_DATA,NO_DATA,15.305963516235352,0.8666591644287109,20.439849853515625,802.239025633578,0.4031142027970029,0.893337314897781,0.838852080469344,0.838852080469344,NSS,0.9850745797157288,4.5578999519348145,gspphot,,,,F#4,Orbital
5693240254808387584,NS,1.429265883989339,1.487200181993825,dormant_NS_candidate,Demoted (failed F#30 K-giant chromatic),PASS,FAIL,NO_DATA,NO_DATA,16.39620018005371,1.2504568099975586,10.298652648925781,944.38864879844,0.7542881736841841,1.2177789707583995,1.340585658924367,1.340585658924367,NSS,0.749004602432251,4.432300090789795,gspphot,,,,F#2,Orbital
988173469736683136,NS,0.923992299765275,1.472890789249763,dormant_NS_candidate,Demoted (failed F#30 K-giant chromatic),PASS,FAIL,NO_DATA,NO_DATA,16.16434097290039,2.0208663940429688,22.012861251831055,892.819143563354,0.639700229299039,3.082864674310974,3.0275094504447204,3.0275094504447204,NSS,1.5,4.510700225830078,gspphot,,,,F#5,Orbital
2574867704662509568,NS,1.013964888028217,1.468711658080438,dormant_NS_candidate,Demoted (failed F#30 K-giant chromatic),PASS,FAIL,PASS,PASS,10.402652740478516,1.5003433227539062,45.86265182495117,67.54653977157233,0.5638801487076792,19.94389919245489,21.09746288719853,21.09746288719853,NSS,1.5,5.03000020980835,gspspec,18.014896392822266,0.20010014124730363,45.01470184010932,F#3,AstroSpectroSB1
3353857674171392896,NS,0.843899072972985,1.462368241996459,dormant_NS_candidate,Demoted (failed F#30 K-giant chromatic),PASS,FAIL,NO_DATA,NO_DATA,16.36826515197754,2.031099319458008,20.587116241455078,591.993915902124,0.5046282421096683,3.477456079305775,3.70821068652428,3.70821068652428,NSS,1.5,4.305099964141846,gspphot,,,,F#5,Orbital
513410735478322944,WD,0.758934364369473,1.4604408914704283,dormant_NS_candidate,Demoted (failed F#30 K-giant chromatic),PASS,FAIL,NO_DATA,NO_DATA,16.79056167602539,2.742232322692871,7.865633964538574,964.7960888606726,0.1983126196637887,5.925341763136761,5.786841925269968,5.786841925269968,NSS,1.5,,NONE,,,,F#2,Orbital
5530442371304582912,NS,1.442843722924271,1.4601888962034382,dormant_NS_candidate,Tier-2 (RV inconclusive — needs follow-up),PASS,PASS,NO_DATA,NO_DATA,14.60024642944336,1.0340471267700195,29.014305114746094,498.8305431951074,0.2845817597757633,0.969109971720025,1.0189222490534207,1.0189222490534207,NSS,1.011269211769104,4.247099876403809,gspphot,,,,F#4,Orbital
5820382041374661888,NS,1.46030235347137,1.452398287059392,dormant_NS_candidate,Tier-2 (RV inconclusive — needs follow-up),PASS,PASS,NO_DATA,NO_DATA,14.188474655151367,0.8072481155395508,39.19900894165039,311.1399656291668,0.41410268318618637,1.3960427599552316,1.3000406153877446,1.3000406153877446,NSS,1.0274239778518677,4.427800178527832,gspphot,,,,F#5,Orbital
4526711950202650240,NS,0.951482515843094,1.44419975490639,dormant_NS_candidate,Tier-2 (RV inconclusive — needs follow-up),PASS,PASS,NO_DATA,NO_DATA,14.614068984985352,1.080336570739746,19.356531143188477,549.37112538301,0.8190687541330719,2.9371402452122504,2.5205353462963243,2.5205353462963243,NSS,1.5,,NONE,,,,F#5,Orbital
4578398926673187328,NS,1.437799752600564,1.4274807312313955,dormant_NS_candidate,Tier-2 (RV inconclusive — needs follow-up),PASS,PASS,NO_DATA,NO_DATA,15.024650573730469,0.9421148300170898,32.136932373046875,728.0659622311815,0.5573314960669279,0.7450369694596404,0.7415323954215262,0.7415323954215262,NSS,0.9626612663269043,4.323599815368652,gspphot,,,,F#4,Orbital
747174436620510976,NS,1.328665882444625,1.426235892866519,dormant_NS_candidate,Tier-2 (RV inconclusive — needs follow-up),PASS,PASS,NO_DATA,NO_DATA,13.987700462341309,0.9220714569091797,48.73918151855469,999.4359398395977,0.7074483197619572,0.8991049439010319,2.575070414557032,2.575070414557032,NSS,0.848554790019989,4.409800052642822,gspphot,,,,F#4,Orbital
41408333753757056,NS,0.901258000223044,1.4196432202134037,dormant_NS_candidate,Demoted (failed F#30 K-giant chromatic),PASS,FAIL,NO_DATA,NO_DATA,14.868423461914062,1.2557706832885742,36.23844528198242,875.9230941755561,0.5270438949388868,2.811924715882533,3.029415960412182,3.029415960412182,NSS,1.5,4.436200141906738,gspphot,,,,F#5,Orbital
6565536670821170048,WD,0.705310793872853,1.4160619125767315,dormant_NS_candidate,Demoted (failed F#30 K-giant chromatic),PASS,FAIL,NO_DATA,NO_DATA,15.176594734191895,1.5677032470703125,144.19407653808594,812.5246161119455,0.05622650411957699,9.148017862243403,6.510933741743014,6.510933741743014,NSS,1.5,,NONE,,,,F#5,Orbital
5355633933885075328,NS,1.139206864971418,1.4132128982531422,dormant_NS_candidate,Tier-2 (RV inconclusive — needs follow-up),PASS,PASS,NO_DATA,NO_DATA,13.725296974182129,0.9025497436523438,76.76795959472656,574.7398061433263,0.11130461708204124,1.5134286088941007,1.4059346201004013,1.4059346201004013,NSS,1.5,3.9535999298095703,gspphot,,,,F#5,Orbital
2080945469200565248,NS,1.381396130166509,1.3921406818221609,dormant_NS_candidate,Tier-2 (RV inconclusive — needs follow-up),PASS,PASS,NO_DATA,NO_DATA,13.294159889221191,0.8431863784790039,54.25931167602539,196.64003858005705,0.045149291731162396,1.487461707062165,1.3905876523580052,1.3905876523580052,NSS,1.0996922254562378,4.280300140380859,gspphot,,,,F#5,Orbital
4637171465304969216,NS,1.438855950789812,1.3708114266917608,dormant_NS_candidate,Tier-2 (RV inconclusive — needs follow-up),PASS,PASS,NO_DATA,NO_DATA,14.011240005493164,0.8599395751953125,54.99689865112305,639.1506475352518,0.37493038425808867,1.3046383062141012,1.1916242890460678,1.1916242890460678,NSS,0.8918614387512207,4.013800144195557,gspphot,,,,F#5,Orbital
4847718871053268480,NS,0.93976759268582,1.3578639328377768,dormant_NS_candidate,Demoted (failed F#30 K-giant chromatic),PASS,FAIL,NO_DATA,NO_DATA,15.248754501342773,1.385584831237793,49.65079116821289,565.0247439878617,0.3294396212260819,2.3370430531495656,2.121102694014894,2.121102694014894,NSS,1.5,,NONE,,,,F#5,Orbital
6037767138131854592,NS,1.392579479633444,1.354932614095259,dormant_NS_candidate,Tier-2 (RV inconclusive — needs follow-up),PASS,PASS,NO_DATA,NO_DATA,14.275906562805176,1.1007213592529297,29.598875045776367,804.7013884937741,0.7684312971462359,1.318871863287971,1.6129544662045194,1.6129544662045194,NSS,0.9229961037635803,3.9677999019622803,gspphot,,,,F#5,Orbital
1449731030688880512,NS,0.949907017454718,1.3437308776100831,dormant_NS_candidate,Demoted (failed F#30 K-giant chromatic),PASS,FAIL,NO_DATA,NO_DATA,14.532008171081543,1.3144340515136719,74.29004669189453,465.38800991188555,0.28647726135145396,2.029978255402418,2.448822485335572,2.448822485335572,NSS,1.5,4.173500061035156,gspphot,,,,F#5,Orbital
5681911574178198400,NS,1.281529132227619,1.3357529112029756,dormant_NS_candidate,Demoted (failed F#30 K-giant chromatic),PASS,FAIL,NO_DATA,NO_DATA,15.638198852539062,1.4914541244506836,38.087135314941406,943.7606474969027,0.5956610076720477,1.6347162172292098,2.180357199335275,2.180357199335275,NSS,0.7312703132629395,4.5432000160217285,gspphot,,,,F#5,Orbital
1694708646628402048,NS,1.344420343698978,1.3014506465807942,dormant_NS_candidate,Tier-2 (RV inconclusive — needs follow-up),PASS,PASS,NO_DATA,NO_DATA,13.19953441619873,0.765172004699707,114.85948944091797,632.0335601604571,0.25879477240448384,1.5378631968319196,1.8169708338366855,1.8169708338366855,NSS,0.994637131690979,4.2758002281188965,gspphot,,,,F#5,Orbital
6345215740573418240,WD,0.768704971396743,1.293934515839302,dormant_NS_candidate,Demoted (failed F#30 K-giant chromatic),PASS,FAIL,NO_DATA,NO_DATA,14.202115058898926,1.8794031143188477,319.6985168457031,459.26762607566116,0.024640110471318945,8.07566692236968,7.584593833604032,7.584593833604032,NSS,1.5,,NONE,,,,F#5,Orbital
1434445448240677376,NS,1.327231784700157,1.2816674593743986,dormant_NS_candidate,Tier-2 (RV inconclusive — needs follow-up),PASS,PASS,NO_DATA,NO_DATA,13.64698600769043,0.7939090728759766,82.5003890991211,572.4227597979572,0.30127439454408306,1.2807473087611407,1.4386065194247268,1.4386065194247268,NSS,0.9806292057037354,3.7741000652313232,gspphot,,,,F#5,Orbital
3619399009406031360,WD,0.834113602872051,1.275918749844985,dormant_NS_candidate,Demoted (failed F#30 K-giant chromatic),PASS,FAIL,NO_DATA,NO_DATA,13.900277137756348,1.7448177337646484,124.07854461669922,300.1781565050023,0.02207957202331137,7.391969383601307,5.666887335118787,5.666887335118787,NSS,1.5,4.660999774932861,gspphot,,,,F#5,Orbital
778976951460413184,WD,0.689786665045917,1.2675769771206302,dormant_NS_candidate,Demoted (failed F#30 K-giant chromatic),PASS,FAIL,NO_DATA,NO_DATA,17.302722930908203,2.366060256958008,22.147708892822266,906.1444518117991,0.2136836482304497,3.0174632444393636,3.2264841229087295,3.2264841229087295,NSS,1.5,4.7855000495910645,gspphot,,,,F#5,Orbital
6148133675775194496,WD,0.810273859961529,1.2629039627624596,dormant_NS_candidate,Demoted (failed F#30 K-giant chromatic),PASS,FAIL,NO_DATA,NO_DATA,15.496806144714355,1.9155664443969727,91.47291564941406,599.5883940729731,0.13584822753129008,3.8593216749270725,3.2415924835219676,3.2415924835219676,NSS,1.5,4.5625,gspphot,,,,F#5,Orbital
1258132677052807424,WD,0.745529175835315,1.2567314142691806,dormant_NS_candidate,Demoted (failed F#30 K-giant chromatic),PASS,FAIL,NO_DATA,NO_DATA,16.778133392333984,2.131927490234375,33.530662536621094,620.0065279783782,0.2247641769999308,3.8126843117888325,2.728603721636732,2.728603721636732,NSS,1.5,,NONE,,,,F#5,Orbital
5331513195692864768,NS,1.192513250339627,1.2548665515483046,dormant_NS_candidate,Tier-2 (RV inconclusive — needs follow-up),PASS,PASS,NO_DATA,NO_DATA,15.248823165893555,1.0784406661987305,71.95023345947266,870.4420523773397,0.45597592142226434,1.4630306772311654,1.6474906829968017,1.6474906829968017,NSS,0.8425728678703308,4.557700157165527,gspphot,,,,F#5,Orbital
2032579979951732736,NS,1.255052744631574,1.2484062658064103,dormant_NS_candidate,Tier-2 (RV inconclusive — needs follow-up),PASS,PASS,NO_DATA,NO_DATA,14.207268714904785,0.9650640487670898,63.0623779296875,215.44661636363173,0.14582451760835938,1.9012315276649172,1.8312779495801943,1.8312779495801943,NSS,0.8869305849075317,4.513000011444092,gspphot,,,,F#5,Orbital
3737275314557968512,WD,0.679770645273414,1.2476945155778196,dormant_NS_candidate,Demoted (failed F#30 K-giant chromatic),PASS,FAIL,NO_DATA,NO_DATA,16.91749382019043,2.1667404174804688,11.913061141967773,836.406957173699,0.06484177939918626,4.837238388272884,3.631890570463506,3.631890570463506,NSS,1.5,4.894599914550781,gspphot,,,,F#2,Orbital
4464652765148795136,WD,0.487712893779478,1.2413272092921699,dormant_NS_candidate,Demoted (failed F#30 K-giant chromatic),PASS,FAIL,NO_DATA,NO_DATA,17.529767990112305,2.1565418243408203,34.77811050415039,561.639005080974,0.0862997071735383,5.629217841602685,5.368863170388339,5.368863170388339,NSS,1.5,,NONE,,,,F#5,Orbital
780762798862741248,WD,0.704640389785882,1.2289441057495432,dormant_NS_candidate,Demoted (failed F#30 K-giant chromatic),PASS,FAIL,NO_DATA,NO_DATA,14.424219131469727,2.026395797729492,128.9595184326172,147.33463073970532,0.023933116644274235,7.839921102059035,8.1402378455053,8.1402378455053,NSS,1.5,4.696599960327148,gspphot,,,,F#5,Orbital
2919995917769953408,NS,1.161986434914885,1.2231328986264716,dormant_NS_candidate,Demoted (failed F#30 K-giant chromatic),PASS,FAIL,NO_DATA,NO_DATA,14.970134735107422,1.2134504318237305,23.193084716796875,456.77405102814447,0.7524083529388107,2.036460228766839,2.292858923449565,2.292858923449565,NSS,0.7781147360801697,4.592299938201904,gspphot,,,,F#5,Orbital
5467622873958750848,WD,0.561792691446948,1.2203598347915845,dormant_NS_candidate,Demoted (failed F#30 K-giant chromatic),PASS,FAIL,NO_DATA,NO_DATA,16.499080657958984,2.431077003479004,121.4076156616211,670.8068415753745,0.06157235425005193,5.893892906719104,6.954400315576296,6.954400315576296,NSS,1.5,4.779799938201904,gspphot,,,,F#5,Orbital
4429564978284010624,WD,0.744993000137931,1.2136367002613162,dormant_NS_candidate,Demoted (failed F#30 K-giant chromatic),PASS,FAIL,NO_DATA,NO_DATA,14.653308868408203,1.7391386032104492,95.29242706298828,521.7854683479596,0.05872568810240291,5.3471563179692,4.852872535173182,4.852872535173182,NSS,1.5,,NONE,,,,F#5,Orbital
6476764747694402560,WD,0.724947210546165,1.2036927224411134,dormant_NS_candidate,Demoted (failed F#30 K-giant chromatic),PASS,FAIL,NO_DATA,NO_DATA,16.441335678100586,1.8699407577514648,23.199222564697266,847.2070147336176,0.0782065314481876,3.2753099314001353,2.5768148478137993,2.5768148478137993,NSS,1.5,4.2947998046875,gspphot,,,,F#5,Orbital
2196619383835483648,NS,1.252404686686419,1.2034135235940329,dormant_NS_candidate,Demoted (failed F#30 K-giant chromatic),PASS,FAIL,NO_DATA,NO_DATA,15.714505195617676,1.4352283477783203,28.2910213470459,582.230716142507,0.2458179160991508,1.5040474634150556,1.2393608478601426,1.2393608478601426,NSS,0.7806472778320312,4.435200214385986,gspphot,,,,F#5,Orbital
