###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57353.298876  19.837  1.244    42   52 o  0   1.07 334.24962 -18.20795  9598.64  3870.98 3.87 3.52  74.4 -0.482 18.05 18.76 02a57353o0199o
57354.257453 -20.400  1.857   -25   47 o  0   1.61 334.24962 -18.20795  9588.22  3874.22 3.83 3.28  84.0 -0.488 18.12 19.22 02a57354o0136o
57354.265734  20.256  1.741    29   50 o  0   1.06 334.24962 -18.20795  9590.72  3875.17 3.99 3.59  76.2 -0.475 18.23 19.30 02a57354o0149o
57354.274000  19.654  1.350    50   67 o  0   1.18 334.24962 -18.20795  9592.14  3875.43 3.97 3.61  77.9 -0.479 17.82 18.73 02a57354o0162o
57354.282280 -19.482  1.327   -58   78 o  0   1.19 334.24962 -18.20795  9593.72  3875.67 3.77 3.31  82.4 -0.498 17.72 18.42 02a57354o0175o
57356.268554  19.378  0.403    64   26 o  0   1.16 334.24962 -18.20795  9595.54  3875.32 4.21 3.93  72.6 -0.429 18.82 20.39 02a57356o0068o
57356.276179   0.000 20.384     0   26 o  0   1.13 334.24962 -18.20795  9596.83  3876.64 4.04 3.81  74.2 -0.447 18.87 20.40 02a57356o0080o
57356.284417  20.223  1.071    30   32 o  0   0.92 334.24962 -18.20795  9598.49  3876.30 4.38 4.17  62.4 -0.420 18.75 20.37 02a57356o0093o
57356.292656  19.100  0.306    83   26 o  0   1.23 334.24962 -18.20795  9599.31  3876.53 3.89 3.60  71.1 -0.459 18.85 20.34 02a57356o0106o
57357.243767  19.375  0.361    65   23 o  0   1.02 334.24962 -18.20795  9596.25  3581.60 3.80 3.27  85.9 -0.476 19.02 20.52 02a57357o0113o
57357.250107 -20.396  1.083   -25   27 o  0   1.17 334.24962 -18.20795   279.19  3567.52 4.86 3.70 -44.9 -0.432 18.95 20.45 02a57357o0123o
57357.256441  20.048  0.750    35   26 o  0   1.24 334.24962 -18.20795  9894.84  3577.95 3.79 3.38  80.3 -0.479 19.01 20.51 02a57357o0133o
57357.264686  19.993  0.703    36   26 o  0   1.74 334.24962 -18.20795   860.20  4160.25 4.45 3.59 -47.5 -0.452 18.95 20.43 02a57357o0146o
57357.271036  21.494  2.917     9   27 o  0   1.21 334.24962 -18.20795 10476.00  4156.21 3.79 3.26  84.5 -0.457 19.01 20.52 02a57357o0156o
57357.288180  24.122 35.000     1   28 o  0   1.01 334.24962 -18.20795  9031.38  3298.45 3.73 3.56  64.2 -0.473 18.98 20.51 02a57357o0183o
57358.236345  22.339  7.857     4   33 o  0   1.10 334.24962 -18.20795   276.00  3565.36 5.08 3.88 -46.2 -0.443 18.81 20.26 02a57358o0110o
57358.240020  19.294  0.465    70   32 o  0   0.98 334.24962 -18.20795  9894.10  3577.03 4.20 3.65  77.7 -0.504 18.84 20.35 02a57358o0116o
57358.247998 -23.691 26.500    -1   32 o  0   1.24 334.24962 -18.20795   556.48  4154.87 4.98 3.89 -49.2 -0.449 18.80 20.30 02a57358o0129o
57358.251670  21.954  4.833     6   29 o  0   1.07 334.24962 -18.20795 10188.30  4157.88 4.27 3.70  73.8 -0.484 18.86 20.40 02a57358o0135o
57358.265750 -20.082  0.797   -34   27 o  0   1.34 334.24962 -18.20795  9305.60  3004.13 4.04 3.80  66.5 -0.489 18.92 20.48 02a57358o0158o
57358.281647  20.068  0.795    34   27 o  0   1.08 334.24962 -18.20795  9022.12  4752.46 4.05 3.64  77.1 -0.470 18.89 20.47 02a57358o0184o
57359.257741  20.776  1.941    18   34 o  0   0.78 334.24962 -18.20795   567.75  4157.75 4.50 3.88 -54.5 -0.425 18.82 20.34 02a57359o0007o
57359.262588  20.772  1.632    18   29 o  0   1.05 334.24962 -18.20795 10197.56  4159.03 4.26 3.70  83.1 -0.448 18.83 20.38 02a57359o0015o
57359.276521  21.891  4.000     6   26 o  0   1.20 334.24962 -18.20795  9312.80  3003.08 4.01 3.62  80.3 -0.474 18.83 20.35 02a57359o0038o
57359.291722  20.739  1.600    18   29 o  0   0.96 334.24962 -18.20795  9027.67  4750.27 4.09 3.61  80.4 -0.460 18.81 20.34 02a57359o0063o
57368.193400 -18.294  0.480  -175   84 o  0   1.05 334.24962 -18.20795   465.37  3347.56 5.65 3.87 -38.0 -0.479 17.84 18.45 02a57368o0031o
57368.197726 -21.027  3.214   -14   45 o  0   1.27 334.24962 -18.20795 10086.89  3347.49 4.21 3.68  47.9 -0.520 18.37 19.42 02a57368o0038o
57368.200805  18.715  0.371   119   44 o  0   1.81 334.24962 -18.20795   747.25  3939.33 5.40 3.89 -42.3 -0.467 18.49 19.66 02a57368o0043o
57368.208453 -21.298  3.091   -11   34 o  0   1.09 334.24962 -18.20795 10386.90  3931.71 4.25 3.70  59.9 -0.516 18.68 20.00 02a57368o0055o
57368.219575 -19.950  0.730   -38   28 o  0   1.81 334.24962 -18.20795  9497.47  2779.72 4.36 3.74  25.1 -0.523 18.69 20.01 02a57368o0073o
57368.230638 -21.015  1.812   -14   26 o  0   1.53 334.24962 -18.20795  9214.30  4536.75 3.90 3.62  66.9 -0.500 18.68 20.00 02a57368o0091o
57369.229042  19.708  0.544    48   26 o  0   1.26 334.24962 -18.20795  9211.24  4534.90 3.90 3.38  86.0 -0.460 18.73 20.07 02a57369o0019o
57370.201955  19.613  0.535    52   28 c  0   1.37 334.24962 -18.20795   464.78  3350.09 5.45 4.22 -42.2 -0.423 18.85 20.38 02a57370o0039c
