oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
831110200018585,45252355,2458207.021119609,58206.523553200001,16.9080849,0.0193150938,32768,zg,340.90626980000002,63.3308611,1.28799999,-0.0540000014,20180329523507,831,0xa,0x2,20.2800007,26.1992359,0.0350582041,-0.128487289,1.15058356e-05,30,1.83599997,1
831110200018585,47448907,2458228.9864763594,58228.489074099998,16.9193592,0.019377334,0,zg,340.90633300000002,63.330860800000004,1.23699999,-0.00400000019,20180420489063,831,0xa,0x2,20.4300003,26.1535988,0.0330447443,-0.0828940496,1.01124115e-05,30,1.65100002,1
831110200018585,47550774,2458230.0051472378,58229.507743100003,16.8738976,0.0191299301,32768,zg,340.90614540000001,63.3309353,1.11699998,0.075000003,20180421507697,831,0xa,0x2,19.1100006,26.2419395,0.0559665225,-0.150230065,5.8327656e-05,30,1.528,1
831110200018585,47850258,2458232.9999954375,58232.502581000001,16.9120636,0.019336991,0,zg,340.9063036,63.330858200000002,1.37899995,-0.100000001,20180424502569,831,0xa,0x2,20.3600006,26.0589466,0.0313214511,-0.0833015516,9.02414195e-06,30,1.51300001,1
831110200018585,48044674,2458234.9441726501,58234.4467477,16.8772526,0.0191478711,0,zg,340.90626020000002,63.330863100000002,0.947000027,-0.0410000011,20180426446597,831,0xa,0x2,19.8600006,25.7638817,0.0434667394,-0.0833465308,1.78845166e-05,30,1.83899999,1
831110200018585,48150297,2458236.0004064664,58235.502974499999,16.9654198,0.0196378846,0,zg,340.90632360000001,63.330849700000002,0.916999996,0.00200000009,20180427502963,831,0xa,0x2,19.6800003,26.1843262,0.04222342,-0.0707630366,1.72511609e-05,30,1.472,1
831110200018585,49045144,2458244.9489730471,58244.451446799998,16.9287148,0.019429436,0,zg,340.90629269999999,63.330855800000002,1.35599995,-0.0649999976,20180506451447,831,0xa,0x2,20.6399994,26.185339,0.0276525505,-0.113812737,7.1923896e-06,30,1.61399996,1
831110200018585,49146916,2458245.9667075933,58245.469166700001,16.6846199,0.0181957874,32768,zg,340.90642869999999,63.330815600000001,0.437000006,-0.118000001,20180507469167,831,0xa,0x2,17.5699997,23.1321049,0.124865845,0.133361503,0.00823936332,30,1.50199997,1
831110200018585,49247298,2458246.9705422129,58246.472986100001,16.9217415,0.0193905644,0,zg,340.90632429999999,63.330847400000003,1.24399996,-0.064000003,20180508472975,831,0xa,0x2,20.8600006,26.1922722,0.0247280896,-0.0870969743,5.64794482e-06,30,1.47099996,1
831110200018585,49348818,2458247.9857551805,58247.488182900001,16.9335995,0.0194568057,0,zg,340.9063094,63.330849000000001,0.754000008,0.0209999997,20180509488171,831,0xa,0x2,20.4099998,26.2145939,0.0334182903,-0.0832097754,1.02604181e-05,30,1.39499998,1
