oid,expid,hjd,mjd,mag,magerr,catflags,filtercode,ra,dec,chi,sharp,filefracday,field,ccdid,qid,limitmag,magzp,magzprms,clrcoeff,clrcounc,exptime,airmass,programid
463112300009319,45029347,2458204.7954045697,58204.293472199999,17.3880386,0.0196275096,0,zg,113.8725646,4.8137999000000002,0.32100001,0.061999999,20180327293403,463,0xc,0x3,18.1499996,26.125349,0.0495974682,-0.0787548125,0.000143760306,30,1.97599995,1
463112300009319,45321820,2458207.7198733357,58207.218205999998,17.3942204,0.0196862575,0,zg,113.8727828,4.8135770999999998,1.45299995,-0.108000003,20180330218206,463,0xc,0x3,19.9699993,26.2580605,0.0314244591,-0.0719045848,1.27117773e-05,30,1.33599997,1
463112300009319,45621737,2458210.7187642716,58210.217372699997,17.3007278,0.0188323669,32768,zg,113.87279839999999,4.8135782999999996,1.00699997,0.0780000016,20180402217373,463,0xc,0x3,18.6200008,24.9125729,0.124701589,-0.0599660501,0.0006416057,30,1.375,1
463112300009319,45624067,2458210.7420606939,58210.240671300002,17.3700504,0.0194584578,32768,zg,113.8727825,4.8135954999999999,0.972000003,-0.103,20180402240660,463,0xc,0x3,19.0200005,25.6240578,0.056366045,-0.0543444157,6.99910888e-05,30,1.53600001,1
463112300009319,46121512,2458215.7160524447,58215.215127299998,17.4277229,0.020010449,32768,zg,113.87276490000001,4.8136758000000004,1.16299999,-0.0289999992,20180407215127,463,0xc,0x3,19.2000008,25.6772213,0.0470742211,-0.0265023392,4.02007099e-05,30,1.44599998,1
463112300009319,47317215,2458227.6719455309,58227.172152799998,17.3431168,0.0192104671,0,zg,113.8727817,4.8136041000000001,0.606000006,0.00200000009,20180419172141,463,0xc,0x3,20.5599995,26.2019119,0.025362106,-0.0599323697,8.22314996e-06,30,1.38199997,1
463112300009319,47815023,2458232.6495548328,58232.150231500003,17.4435215,0.0201667976,32768,zg,113.8728259,4.8135949,0.529999971,0.023,20180424150220,463,0xc,0x3,18.1800003,25.1662483,0.0739513338,-0.127556816,0.000315701414,30,1.33700001,1
463112300009319,48115681,2458235.6558597693,58235.156817100004,17.3617363,0.0193812493,0,zg,113.872788,4.8135960999999998,0.722000003,-0.0149999997,20180427156736,463,0xc,0x3,19.6299992,26.2344971,0.0359668396,-0.0747132748,1.71840202e-05,30,1.421,1
463112300009319,48119583,2458235.6948723099,58235.1958333,17.3164024,0.0189704653,0,zg,113.8728055,4.8136196,1.21300006,-0.0439999998,20180427195822,463,0xc,0x3,19.6200008,26.1553917,0.0362688638,-0.061119657,1.74328379e-05,30,1.78299999,1
463112300009319,48416667,2458238.6654429026,58238.166678200003,17.4388351,0.0201201756,0,zg,113.8727669,4.8135390999999998,0.68900001,0.0199999996,20180430166667,463,0xc,0x3,19.0599995,26.1619091,0.0428333804,-0.0610965267,3.59853548e-05,30,1.55700004,1
463112300009319,61950480,2458374.0017455653,58373.504803199998,17.4458466,0.0201899931,0,zg,113.872773,4.8135522999999996,1.09399998,-0.0329999998,20180912504780,463,0xc,0x3,20.6900005,26.1369724,0.0275368951,-0.0501079187,9.81546691e-06,30,2.22099996,1
463112300009319,62249753,2458376.9947144189,58376.4975347,17.3923607,0.0196685493,0,zg,113.8727542,4.8135995999999999,1.08200002,-0.00600000005,20180915497523,463,0xc,0x3,20.8899994,26.1400356,0.025628319,-0.0594416931,8.369635e-06,30,2.20099998,1
463112300009319,62548343,2458379.9808617453,58379.483437499999,17.3941154,0.0196852554,0,zg,113.872756,4.8135884999999998,0.746999979,-0.0179999992,20180918483414,463,0xc,0x3,20.7199993,26.1247749,0.0250222608,-0.0382702425,8.04328738e-06,30,2.33999991,1
463112300009319,63149439,2458385.9923354615,58385.494398100003,17.3856163,0.0196045805,0,zg,113.8727683,4.8135851000000001,0.819000006,-0.00400000019,20180924494387,463,0xc,0x3,19.9699993,26.1748486,0.0307786036,-0.0482121296,1.21264175e-05,30,1.82599998,1
463112300009319,63447723,2458388.9754348225,58388.477233799997,17.4194603,0.0199295729,0,zg,113.872753,4.8135861999999996,0.612999976,0.0469999984,20180927477234,463,0xc,0x3,20.2700005,26.1517277,0.0279929601,-0.0407509431,9.98152518e-06,30,1.96200001,1
463112300009319,66947922,2458423.9807132953,58423.479224499999,17.3759232,0.0195133388,0,zg,113.87278790000001,4.8135687999999996,0.806999981,-0.0120000001,20181101479225,463,0xc,0x3,20.4400005,26.2312946,0.0262686666,-0.0506387018,8.86244561e-06,30,1.23000002,1
463112300009319,67247688,2458426.9786517192,58426.476886600001,17.3138599,0.0189479366,32768,zg,113.8728333,4.8135655000000002,1.78900003,0.0390000008,20181104476852,463,0xc,0x3,20.9799995,26.3205204,0.0248754863,-0.15530017,8.11284826e-06,30,1.21500003,1
463112300009319,67545581,2458429.9578456543,58429.455810200001,17.4044361,0.0197840557,0,zg,113.8727785,4.8135645,0.569999993,-0.0329999998,20181107455775,463,0xc,0x3,21.5499992,26.2766113,0.0209626686,-0.0831286907,5.85130374e-06,30,1.25199997,1
463112300009319,67640625,2458430.9083706536,58430.40625,17.4474373,0.0202058889,0,zg,113.8727736,4.8135700000000003,1.06200004,0.023,20181108406250,463,0xc,0x3,21.3199997,26.2402248,0.0208518002,-0.0473457538,5.58319834e-06,30,1.49199998,1
463112300009319,67844420,2458432.9465029771,58432.444201400001,17.3977108,0.0197195709,0,zg,113.8727753,4.8135621000000004,0.787,0.0359999985,20181110444190,463,0xc,0x3,21.2999992,26.2595119,0.0206300467,-0.0508266725,5.60350145e-06,30,1.26300001,1
463112300009319,68444138,2458438.944206154,58438.441388899999,17.4420509,0.0201521441,0,zg,113.8727714,4.8135791000000001,0.681999981,0.00899999961,20181116441377,463,0xc,0x3,21.2199993,26.2107697,0.0237910915,-0.056248825,7.31406953e-06,30,1.222,1
463112300009319,68445666,2458438.959485237,58438.456666700004,17.4324112,0.0200566128,0,zg,113.8727705,4.8135646000000003,0.860000014,0.0359999985,20181116456667,463,0xc,0x3,21.3600006,26.2770348,0.0211980939,-0.0535992607,5.88042121e-06,30,1.18799996,1
