ra,dec,mjd,mag_auto,filter,class_star
260.30295820818833,-31.37851819699145,57872.26606586948,18.266905,z,0.982219
260.3022024349829,-31.378118797244543,57872.26606586948,17.310684,z,0.976679
260.3014458042804,-31.378434161022533,57872.26606586948,17.941797,z,0.155388
260.30289043718,-31.382107645916356,57872.26606586948,21.206354,z,0.748334
260.3018289518625,-31.379585857576657,57872.26606586948,21.442549,z,0.643938
260.310937902544,-31.380794133173126,57864.35060647223,15.898334,Y,0.984378
260.30987448622466,-31.37548519610519,57864.35060647223,18.203796,Y,0.978763
260.3097099042528,-31.376110428804502,57864.35060647223,19.444736,Y,0.872422
260.30931719763873,-31.374769189941077,57864.35060647223,19.260296,Y,0.937139
260.3100334479008,-31.374603366861113,57864.35060647223,16.987095,Y,0.981085
260.3103532606031,-31.376303515800466,57864.35060647223,18.302265,Y,0.009532
260.31111608166407,-31.375956823408888,57864.35060647223,17.515957,Y,0.101586
260.31063430086465,-31.375513387552726,57864.35060647223,18.047058,Y,0.300838
260.3111500554481,-31.37485303171662,57864.35060647223,18.965473,Y,0.948839
260.3105439753472,-31.377907048933707,57864.35060647223,18.282085,Y,0.979967
260.3103169199459,-31.377030626939895,57864.35060647223,18.728996,Y,0.964363
260.3097427498499,-31.376965532364483,57864.35060647223,18.225742,Y,0.979482
260.3098792712119,-31.383988532859412,57864.35060647223,19.219456,Y,0.457358
260.3097633104342,-31.381559562211123,57864.35060647223,19.026604,Y,0.102769
260.3074852892296,-31.384493198444304,57864.35060647223,17.664997,Y,0.000324
260.3091605767595,-31.379825024741525,57864.35060647223,16.716217,Y,0.981366
260.30890270531427,-31.38331901425365,57864.35060647223,18.801418,Y,0.167113
260.3077124671009,-31.38250929732563,57864.35060647223,14.211435,Y,0.756028
260.3084804453369,-31.380985526340947,57864.35060647223,17.517143,Y,0.949192
260.3080383757364,-31.380493079001287,57864.35060647223,19.398342,Y,0.670605
260.30888193583695,-31.376724864954696,57864.35060647223,19.204288,Y,0.950288
260.3088168081001,-31.375566436064855,57864.35060647223,19.153698,Y,0.951391
260.30875214432217,-31.378798130556127,57864.35060647223,19.13087,Y,0.474976
260.30849038342666,-31.374308965088805,57864.35060647223,17.556293,Y,0.429056
260.3090297172146,-31.380312174595392,57864.35060647223,17.66407,Y,0.978395
260.3078331176514,-31.37766389400109,57864.35060647223,19.326714,Y,0.942656
260.3074824030378,-31.375653449706153,57864.35060647223,16.963566,Y,0.168292
260.30786069116994,-31.378312678647024,57864.35060647223,17.42995,Y,0.638159
260.3070880565423,-31.374537060387905,57864.35060647223,18.389675,Y,0.015898
260.306812842308,-31.38027666792671,57864.35060647223,19.645489,Y,0.780615
260.30542662036953,-31.3775322492684,57864.35060647223,18.094547,Y,0.853254
260.3066245055734,-31.376847289128886,57864.35060647223,17.14153,Y,0.771312
260.3060374851732,-31.37684570295028,57864.35060647223,18.82602,Y,0.964338
260.305515463362,-31.37670481743017,57864.35060647223,17.116379,Y,0.982856
260.30660991275255,-31.38100264075422,57864.35060647223,19.618134,Y,0.7386
260.3051484495046,-31.384112190769148,57864.35060647223,18.918705,Y,0.972938
260.30620387117347,-31.383424496391424,57864.35060647223,17.377579,Y,0.858238
260.30529292540604,-31.383495619747038,57864.35060647223,18.224285,Y,0.742871
260.3036795401861,-31.38351991307727,57864.35060647223,13.798584,Y,0.986261
260.3028970734512,-31.383049389751427,57864.35060647223,16.61932,Y,0.951048
260.3064101159354,-31.379281972053832,57864.35060647223,18.615921,Y,0.189126
260.30593997880095,-31.38059142983984,57864.35060647223,18.190197,Y,0.980449
260.30558582174484,-31.381965734986416,57864.35060647223,17.589283,Y,0.979525
260.30570892532864,-31.379952279183712,57864.35060647223,18.91528,Y,0.938495
260.3058062918081,-31.378120191835585,57864.35060647223,19.622604,Y,0.735756
260.30533114832406,-31.374553439487972,57864.35060647223,18.618103,Y,0.305511
260.30368629379564,-31.37565179961379,57864.35060647223,19.594578,Y,0.808572
260.3051725737728,-31.375455775956766,57864.35060647223,15.543765,Y,0.982822
260.3044382972512,-31.37478762023484,57864.35060647223,18.317196,Y,0.97439
260.3043000848197,-31.375591685642302,57864.35060647223,18.890297,Y,0.174848
260.3048287698791,-31.378425126402043,57864.35060647223,16.36367,Y,0.981353
260.30472511917253,-31.381926195489594,57864.35060647223,18.732971,Y,0.7263
260.30406518332387,-31.377273219142545,57864.35060647223,17.908508,Y,0.978309
260.3036246958726,-31.377649692729012,57864.35060647223,17.829914,Y,0.908581
260.3024041239154,-31.380210270227703,57864.35060647223,17.634209,Y,0.918572
260.3039974495187,-31.379969815209083,57864.35060647223,18.241833,Y,0.973639
260.3032289423849,-31.37948266544408,57864.35060647223,16.482811,Y,0.981622
260.30356991209425,-31.3764162889042,57864.35060647223,17.978722,Y,0.384788
260.3013315221491,-31.37732222153455,57864.35060647223,19.365345,Y,0.863908
260.30296278602304,-31.378519318862608,57864.35060647223,17.080784,Y,0.982548
260.30220502547394,-31.378116409215306,57864.35060647223,15.953008,Y,0.989937
260.3014510486699,-31.37843892972414,57864.35060647223,16.464684,Y,0.524927
260.30316153514195,-31.38069473376262,57864.35060647223,18.55487,Y,0.935206
260.302766524146,-31.37553209351807,57864.35060647223,17.285,Y,0.982301
260.3028849465894,-31.382095749405057,57864.35060647223,19.992199,Y,0.77365
260.30174413259283,-31.381341314119613,57864.35060647223,19.02161,Y,0.846446
260.30183972794504,-31.379581301838606,57864.35060647223,19.86242,Y,0.910136
260.3018776570015,-31.38091210058997,57864.35060647223,18.69986,Y,0.947147
260.3110296356116,-31.378208170104006,57864.35060647223,17.683918,Y,0.207731
260.31093010875946,-31.38078459430602,57624.18630766729,19.408577,r,0.977912
260.31117289713205,-31.37598652983658,57624.18630766729,22.274994,r,0.388143
260.3109874988262,-31.37821679370444,57624.18630766729,21.489563,r,0.375713
260.3106149138946,-31.375515489945176,57624.18630766729,21.761488,r,0.441584
260.3098293518097,-31.375485446732668,57624.18630766729,22.360733,r,0.446779
260.30912440922316,-31.379957284462133,57624.18630766729,20.503387,r,0.854158
260.30846216425147,-31.38091879004433,57624.18630766729,21.784184,r,0.386241
260.30774078303347,-31.382584406001275,57624.18630766729,17.501488,r,0.980953
260.3078729208004,-31.37831031437344,57624.18630766729,21.415724,r,0.501886
260.30750368712063,-31.37566301077073,57624.18630766729,20.614996,r,0.49681
260.3066062792487,-31.37687511693118,57624.18630766729,21.097176,r,0.692565
260.30563831034425,-31.37673812220262,57624.18630766729,21.081446,r,0.800075
260.3062123586133,-31.38339456150676,57624.18630766729,21.180454,r,0.659281
260.3055800687763,-31.381977833801393,57624.18630766729,22.164656,r,0.460086
260.30516574612943,-31.375449502654018,57624.18630766729,19.636929,r,0.978972
260.30481484107884,-31.37837836162762,57624.18630766729,18.317812,r,0.98311
260.30360588800954,-31.383482695641973,57624.18630766729,17.659424,r,0.982982
260.3032186924877,-31.37946258236225,57624.18630766729,20.033127,r,0.975858
260.30143704475006,-31.378428136187217,57624.18630766729,20.457893,r,0.427674
260.3029378759298,-31.37850475437073,57624.18630766729,19.659409,r,0.979242
260.30220400738364,-31.378115676647873,57624.18630766729,19.725279,r,0.978226
260.302738886805,-31.375511847829365,57624.18630766729,19.640135,r,0.979783
260.3024181059921,-31.38020135303849,57624.18630766729,21.787655,r,0.509787
260.30391098618355,-31.377357748014887,57624.18630766729,20.963993,r,0.487925
260.3109480852676,-31.380782195850173,56814.31692687282,19.55727,r,0.981703
260.3100436483797,-31.374612539344767,56814.31692687282,20.7266,r,0.914696
260.3110775217773,-31.375943825020148,56814.31692687282,21.59613,r,0.089497
260.3106780844595,-31.37553195051759,56814.31692687282,21.395216,r,0.085111
260.31082275490354,-31.378065371803448,56814.31692687282,21.432262,r,0.050435
260.309132075333,-31.37995636354878,56814.31692687282,20.578247,r,0.769081
260.3077560442526,-31.382577420654105,56814.31692687282,17.598938,r,0.978662
260.30848750774936,-31.380977261263276,56814.31692687282,22.002535,r,0.533337
260.3084876610419,-31.374320078563837,56814.31692687282,21.742912,r,0.365024
260.30787972104207,-31.37826803751864,56814.31692687282,21.613216,r,0.657106
260.30751569468634,-31.375667877695214,56814.31692687282,20.903095,r,0.092901
260.3065866076337,-31.376842651889884,56814.31692687282,21.251013,r,0.236792
260.30560634612783,-31.376706278871197,56814.31692687282,20.953135,r,0.251291
260.30618915352966,-31.383402483086613,56814.31692687282,21.224857,r,0.911706
260.3052744503798,-31.383593493996194,56814.31692687282,21.755238,r,0.623296
260.30597570519683,-31.380577625087717,56814.31692687282,22.522186,r,0.381807
260.3056052119583,-31.381953727660342,56814.31692687282,22.27866,r,0.582731
260.3048322750164,-31.37836111940192,56814.31692687282,18.37725,r,0.982365
260.30389716700574,-31.37741625392081,56814.31692687282,20.908077,r,0.015616
260.30516111418297,-31.375451896259047,56814.31692687282,19.734924,r,0.978052
260.30367877471565,-31.383518903986552,56814.31692687282,17.777733,r,0.982136
260.3029006372697,-31.383052089268695,56814.31692687282,20.974964,r,0.942939
260.30242534416846,-31.38017893927579,56814.31692687282,21.73806,r,0.553384
260.3032221090315,-31.37945795312621,56814.31692687282,20.044249,r,0.931084
260.3014644105827,-31.378431050904826,56814.31692687282,20.37087,r,0.262641
260.3029684477767,-31.37850433134895,56814.31692687282,19.756496,r,0.980367
260.3022159464587,-31.378106992379443,56814.31692687282,19.676998,r,0.934022
260.30274846255145,-31.375506638070913,56814.31692687282,19.744844,r,0.981649
260.3128572011354,-31.378614861134636,57864.347215510905,19.761793,Y,0.653107
260.312463176386,-31.37713937712801,57864.347215510905,19.220993,Y,0.02014
260.3120740316766,-31.378450504608644,57864.347215510905,19.512424,Y,0.716782
260.3110412582596,-31.378213907866456,57864.347215510905,18.078592,Y,0.392487
260.3105472530626,-31.37792141080352,57864.347215510905,18.50511,Y,0.965664
260.31034154258646,-31.37629905107985,57864.347215510905,18.335817,Y,0.005728
260.31062865444034,-31.37551974112689,57864.347215510905,18.304398,Y,0.42082
260.31093658003323,-31.380795975417517,57864.347215510905,16.214455,Y,0.982878
260.311134646603,-31.374862306575945,57864.347215510905,19.332745,Y,0.964204
260.3103029223174,-31.3770264095747,57864.347215510905,19.028393,Y,0.946882
260.3097389265067,-31.376964541470496,57864.347215510905,18.58949,Y,0.986309
260.30985561801276,-31.375490971019094,57864.347215510905,18.36235,Y,0.980657
260.31002142767954,-31.37461235310695,57864.347215510905,17.347574,Y,0.9801
260.31110891725467,-31.37595574094128,57864.347215510905,17.953808,Y,0.627954
260.309159030359,-31.379827705804118,57864.347215510905,17.021704,Y,0.983078
260.30903504645346,-31.380315831869115,57864.347215510905,17.9596,Y,0.969563
260.309000816956,-31.383400504839525,57864.347215510905,19.363077,Y,0.678665
260.3088739648576,-31.376724540417708,57864.347215510905,19.437168,Y,0.911455
260.3088261807306,-31.375570676622548,57864.347215510905,19.605099,Y,0.872884
260.30847219895907,-31.38097824784272,57864.347215510905,17.89167,Y,0.980146
260.3084666063939,-31.374312188723113,57864.347215510905,17.875515,Y,0.635014
260.3077096999262,-31.38250881735666,57864.347215510905,14.524263,Y,0.619563
260.3078591294542,-31.378311280046333,57864.347215510905,17.756262,Y,0.995426
260.3078389954281,-31.377678959948316,57864.347215510905,19.582382,Y,0.720996
260.3074774303586,-31.375657338665167,57864.347215510905,17.286108,Y,0.516196
260.30708738143153,-31.37454359545278,57864.347215510905,18.549128,Y,0.016978
260.306626407466,-31.37684271781624,57864.347215510905,17.49961,Y,0.902843
260.3060384708619,-31.376849394672313,57864.347215510905,18.87173,Y,0.958637
260.30553490491127,-31.37670415047684,57864.347215510905,17.450293,Y,0.980877
260.3067969496675,-31.380293186070446,57864.347215510905,20.015186,Y,0.55815
260.30661058478097,-31.38100361467724,57864.347215510905,19.781075,Y,0.528751
260.3061966033256,-31.383424727836566,57864.347215510905,17.62725,Y,0.944569
260.3052923021902,-31.383488880217605,57864.347215510905,18.547714,Y,0.872881
260.30368075872497,-31.38351835368732,57864.347215510905,14.11432,Y,0.995267
260.30289134733175,-31.383043661794993,57864.347215510905,16.988537,Y,0.964934
260.3064083699567,-31.3792707529373,57864.347215510905,18.793858,Y,0.574555
260.30592567577236,-31.380582360046365,57864.347215510905,18.544,Y,0.968996
260.3055901188559,-31.381955946811182,57864.347215510905,17.915777,Y,0.975816
260.3057106118006,-31.37995514545568,57864.347215510905,19.241594,Y,0.917586
260.30370827149466,-31.37562905247477,57864.347215510905,20.13186,Y,0.766195
260.30516490656004,-31.37545993602441,57864.347215510905,15.862133,Y,0.984542
260.3044289868968,-31.374777631460898,57864.347215510905,18.695187,Y,0.965462
260.30428926519625,-31.375568966679776,57864.347215510905,19.142515,Y,0.354716
260.30542224184086,-31.37754684537953,57864.347215510905,18.769436,Y,0.954738
260.30535059354133,-31.374552640435763,57864.347215510905,18.97641,Y,0.87859
260.3051532280004,-31.384118718270813,57864.347215510905,19.220661,Y,0.962352
260.3048241731042,-31.3784154646231,57864.347215510905,16.712431,Y,0.982272
260.30472211403236,-31.38198147597051,57864.347215510905,19.27837,Y,0.952241
260.3040653521289,-31.377267203016093,57864.347215510905,18.22783,Y,0.976507
260.3036274125268,-31.37763391897432,57864.347215510905,18.198818,Y,0.957923
260.30401043140034,-31.379976469765033,57864.347215510905,18.540993,Y,0.965337
260.30322479831017,-31.379481565917008,57864.347215510905,16.78608,Y,0.981927
260.3035628439597,-31.37640847189406,57864.347215510905,18.45475,Y,0.835614
260.30130196856317,-31.377334132073667,57864.347215510905,19.617495,Y,0.88865
260.30296045352185,-31.37851386257206,57864.347215510905,17.449787,Y,0.980428
260.3022049440241,-31.378112670688218,57864.347215510905,16.271843,Y,0.982
260.30143884356215,-31.378433442241505,57864.347215510905,16.822075,Y,0.663796
260.30242412295036,-31.380209446310158,57864.347215510905,17.945242,Y,0.969769
260.30275833467897,-31.375517366120025,57864.347215510905,17.611006,Y,0.979179
260.3018880923947,-31.380915834086018,57864.347215510905,19.118696,Y,0.92411
260.3017533379468,-31.381317923308636,57864.347215510905,19.319174,Y,0.948948
260.30315233873574,-31.380687679028508,57864.347215510905,18.607878,Y,0.944225
260.3109483050621,-31.38077766574873,56419.21684240224,19.543798,r,0.982211
260.31104014844027,-31.378209731942505,56419.21684240224,21.762403,r,0.236606
260.31057486999947,-31.377911577735148,56419.21684240224,22.202793,r,0.776957
260.3098945688991,-31.375509087480086,56419.21684240224,21.439497,r,0.764199
260.3111250753409,-31.37596451238864,56419.21684240224,21.732607,r,0.093432
260.3106381835906,-31.375480764681967,56419.21684240224,21.155163,r,0.73167
260.31031658406016,-31.37702094634367,56419.21684240224,22.618223,r,0.557566
260.30976854766925,-31.376935259130974,56419.21684240224,22.219845,r,0.75043
260.31031450348064,-31.37630725063327,56419.21684240224,22.316214,r,0.492577
260.31003881037174,-31.37459710632017,56419.21684240224,20.894375,r,0.970046
260.3091432568694,-31.37996963045935,56419.21684240224,20.532003,r,0.862609
260.30890185272744,-31.37669733000919,56419.21684240224,22.870579,r,0.590218
260.30852486401136,-31.380970693977517,56419.21684240224,21.858093,r,0.798408
260.3088642572063,-31.375559129239644,56419.21684240224,23.246021,r,0.495486
260.3084888450212,-31.37429532978908,56419.21684240224,21.33444,r,0.810659
260.30775384342917,-31.382572091912838,56419.21684240224,17.649242,r,0.981443
260.307878797004,-31.37828637000452,56419.21684240224,21.439632,r,0.968901
260.3075320541772,-31.37566609036124,56419.21684240224,20.668272,r,0.661038
260.307109399316,-31.374528891284555,56419.21684240224,22.138956,r,0.415587
260.3066327782412,-31.37685854329894,56419.21684240224,21.201574,r,0.409414
260.30606869529265,-31.37682451008683,56419.21684240224,22.66067,r,0.737412
260.30556196072115,-31.376698465076842,56419.21684240224,21.157476,r,0.966582
260.3051838034086,-31.384105228420793,56419.21684240224,22.76326,r,0.536866
260.3062133337784,-31.38340875063233,56419.21684240224,21.142857,r,0.970934
260.3053202562954,-31.383464292960873,56419.21684240224,21.781748,r,0.770558
260.3064315065258,-31.37928688681824,56419.21684240224,22.348423,r,0.632663
260.3059671924306,-31.380576703293254,56419.21684240224,22.36309,r,0.66753
260.3056027201177,-31.381938550772894,56419.21684240224,21.944551,r,0.927871
260.30519133270104,-31.37545142189721,56419.21684240224,19.720383,r,0.981727
260.3054555360934,-31.377570525284813,56419.21684240224,22.29576,r,0.523706
260.30481312182167,-31.378363445399863,56419.21684240224,18.431454,r,0.983456
260.3044515581475,-31.37475123126367,56419.21684240224,22.22277,r,0.648191
260.30187839895797,-31.381024822240633,56419.21684240224,21.760908,r,0.129087
260.30369579779784,-31.383514407397257,56419.21684240224,17.877476,r,0.983739
260.30391578889163,-31.37740548007279,56419.21684240224,20.85207,r,0.249012
260.3040145842164,-31.37996712594663,56419.21684240224,22.709047,r,0.506983
260.30241469134796,-31.38019274030382,56419.21684240224,21.716461,r,0.933786
260.3032401667369,-31.379463830281022,56419.21684240224,20.168743,r,0.981145
260.30144716988235,-31.37844337971749,56419.21684240224,20.44328,r,0.413669
260.30297247415547,-31.37850446718162,56419.21684240224,19.802767,r,0.983317
260.3022259601305,-31.378107203129098,56419.21684240224,19.928064,r,0.981321
260.30358296542914,-31.376370529780207,56419.21684240224,22.128027,r,0.222979
260.3027471674974,-31.375505054998534,56419.21684240224,19.754417,r,0.982623
260.30290108253564,-31.38304757562924,56419.21684240224,20.565586,r,0.980312
260.3125184684831,-31.377107740016335,56831.097396579105,22.48989,r,0.67526
260.3110832419444,-31.37821175257622,56831.097396579105,21.49546,r,0.007216
260.31057109114033,-31.377888619406843,56831.097396579105,22.001476,r,0.918307
260.3109467177557,-31.380782511370455,56831.097396579105,19.521328,r,0.982854
260.3111239194733,-31.375986380689554,56831.097396579105,21.686895,r,0.201328
260.3106562263967,-31.375535621420298,56831.097396579105,21.623182,r,0.159601
260.311173229512,-31.374863115653365,56831.097396579105,23.02653,r,0.661731
260.31034682946154,-31.37631842224736,56831.097396579105,22.233936,r,0.111794
260.3103098315851,-31.377018880920627,56831.097396579105,22.641102,r,0.903516
260.30974554030723,-31.376966320172777,56831.097396579105,22.527231,r,0.954079
260.3100353213011,-31.374588993644856,56831.097396579105,20.910566,r,0.977831
260.3098593803459,-31.37550021294017,56831.097396579105,22.044243,r,0.971241
260.309177111752,-31.37981526350981,56831.097396579105,20.768503,r,0.979695
260.30904326035824,-31.380325666018265,56831.097396579105,21.858181,r,0.959147
260.30888879497087,-31.376697682720057,56831.097396579105,22.595768,r,0.866641
260.30885949322385,-31.375574763131198,56831.097396579105,23.13991,r,0.645495
260.3084808940005,-31.374310387357013,56831.097396579105,21.309256,r,0.242725
260.308477391655,-31.380970891741608,56831.097396579105,21.791286,r,0.965625
260.30774536312026,-31.382582173937436,56831.097396579105,17.654478,r,0.982567
260.3078707868815,-31.378305196424527,56831.097396579105,21.344759,r,0.680679
260.3078773355147,-31.37765706059405,56831.097396579105,22.745226,r,0.550227
260.3075212582752,-31.37565846135295,56831.097396579105,20.622305,r,0.391784
260.3070955363298,-31.374528994389447,56831.097396579105,22.077917,r,0.059503
260.3066388132156,-31.37682620666467,56831.097396579105,21.18656,r,0.432659
260.30610681011785,-31.376821685800444,56831.097396579105,22.06371,r,0.962546
260.30553773601395,-31.376691862121262,56831.097396579105,21.242357,r,0.982649
260.3062125147011,-31.38341695735242,56831.097396579105,21.078197,r,0.974971
260.3064160100277,-31.37929289031071,56831.097396579105,22.239624,r,0.079535
260.3059876557519,-31.380590733611477,56831.097396579105,22.254549,r,0.762965
260.3055797531186,-31.381946615889838,56831.097396579105,21.850319,r,0.96947
260.30574348915303,-31.37992568993462,56831.097396579105,22.952421,r,0.547603
260.3054488296932,-31.377557088267928,56831.097396579105,22.044138,r,0.88528
260.3051922331471,-31.375440293135554,56831.097396579105,19.757895,r,0.982699
260.3053133561936,-31.383489946706355,56831.097396579105,22.052208,r,0.968502
260.3051721236696,-31.38410696023613,56831.097396579105,22.453966,r,0.915954
260.305362163715,-31.37456586572364,56831.097396579105,23.052902,r,0.682907
260.3048157336608,-31.378369182985406,56831.097396579105,18.439291,r,0.991832
260.304435292292,-31.374763537748642,56831.097396579105,22.087427,r,0.92888
260.3040692250948,-31.377254411664538,56831.097396579105,21.355154,r,0.980052
260.30366105138177,-31.377604192049727,56831.097396579105,21.719484,r,0.96323
260.30429685256865,-31.37559741364152,56831.097396579105,22.723572,r,0.21314
260.30369008015293,-31.383515932337843,56831.097396579105,17.894567,r,0.984909
260.3028947041557,-31.38303742840151,56831.097396579105,20.39218,r,0.982753
260.3040189657367,-31.37996816922273,56831.097396579105,22.394072,r,0.87748
260.3032343694815,-31.379470961715295,56831.097396579105,20.099726,r,0.985528
260.3035977062857,-31.376392802511102,56831.097396579105,21.668642,r,0.207026
260.301448242544,-31.37843227651879,56831.097396579105,20.482767,r,0.356706
260.3029767846377,-31.378507419823084,56831.097396579105,19.786253,r,0.987461
260.3022271408177,-31.378105393655975,56831.097396579105,19.959455,r,0.981363
260.302747663368,-31.37548891778805,56831.097396579105,19.746365,r,0.982753
260.3023962502939,-31.38020571333923,56831.097396579105,21.622934,r,0.967983
260.30192449798596,-31.380883915384732,56831.097396579105,21.995983,r,0.746053
260.3017569099296,-31.38131462891626,56831.097396579105,22.417765,r,0.882099
260.3013540090609,-31.377328060672898,56831.097396579105,22.525389,r,0.719951
260.3109383621941,-31.38079807023493,57872.26325567253,22.02886,g,0.973137
260.30775335742754,-31.382638814117072,57872.26325567253,19.537558,g,0.97766
260.30481951896564,-31.378395939716068,57872.26325567253,19.595507,g,0.982888
260.305205960206,-31.37546617357161,57872.26325567253,22.74808,g,0.716552
260.30366749564786,-31.38352262676892,57872.26325567253,20.811201,g,0.980601
260.30319427331153,-31.37947411863156,57872.26325567253,22.734522,g,0.742313
260.3029862895148,-31.378514151095395,57872.26325567253,21.37723,g,0.976716
260.30286382597865,-31.383058049113654,57872.26325567253,22.746748,g,0.632488
260.30274207177035,-31.375514533148497,57872.26325567253,21.048113,g,0.979958
260.3019418193474,-31.38080011115439,57872.26325567253,23.192335,g,0.496377
260.3109335986953,-31.38078001966797,57624.18486522278,22.391453,g,0.475099
260.3077457668122,-31.382633020964263,57624.18486522278,19.678768,g,0.979171
260.30480915458725,-31.378377525313574,57624.18486522278,19.704124,g,0.98054
260.3036438255953,-31.38349861988275,57624.18486522278,20.84592,g,0.949319
260.30291233292405,-31.378526973358984,57624.18486522278,21.155987,g,0.778853
260.302722358714,-31.375501004970513,57624.18486522278,21.17155,g,0.934106
260.3128449426599,-31.378604269316714,57864.3485866338,21.61631,i,0.678566
260.3124761579304,-31.377131357039488,57864.3485866338,20.899563,i,0.008436
260.31207633528334,-31.378435059842896,57864.3485866338,21.098816,i,0.224174
260.312103431553,-31.381482202297203,57864.3485866338,21.596558,i,0.496584
260.31103467319434,-31.37820527607958,57864.3485866338,19.78438,i,0.127439
260.3105539276969,-31.377931659013047,57864.3485866338,20.22316,i,0.970706
260.3098655455547,-31.375491250486316,57864.3485866338,19.96221,i,0.961609
260.3103293226878,-31.37630172732367,57864.3485866338,20.060472,i,0.008176
260.31112170156007,-31.375983105491855,57864.3485866338,19.801525,i,0.421639
