ra,dec,mjd,mag_auto,magerr_auto,filter,fwhm,class_star,exposure
244.1191362146016,-26.745409523323755,58640.241158452816,20.440233,0.020752,g,1.076858,0.981769,c4d_190606_054716_ooi_g_v1
244.12874282939995,-26.745194542479705,57890.189439072274,18.206638,0.098333,Y,1.27961,0.96114,c4d_170517_043341_ooi_Y_v1
244.12548681578508,-26.745394172565984,57890.189439072274,18.173231,0.088211,Y,1.47648,0.68136,c4d_170517_043341_ooi_Y_v1
244.12384399635621,-26.74245473847335,57890.189439072274,17.495113,0.055276,Y,1.122902,0.979473,c4d_170517_043341_ooi_Y_v1
244.11914063535033,-26.745420797521003,57890.189439072274,19.29732,0.19342,Y,1.643255,0.540746,c4d_170517_043341_ooi_Y_v1
244.1293454440836,-26.746766982830458,57890.19186638761,21.168858,0.118667,Y,1.144027,0.671959,c4d_170517_043939_ooi_Y_v1
244.1289917483745,-26.743482098908995,57890.19186638761,19.591267,0.048203,Y,1.10837,0.977531,c4d_170517_043939_ooi_Y_v1
244.12874450224578,-26.745193793872552,57890.19186638761,18.180092,0.015455,Y,0.893914,0.982302,c4d_170517_043939_ooi_Y_v1
244.12763661332946,-26.744200543148047,57890.19186638761,20.73299,0.134343,Y,0.97778,0.94152,c4d_170517_043939_ooi_Y_v1
244.12546860802945,-26.74539146509165,57890.19186638761,18.224634,0.016189,Y,0.869328,0.984096,c4d_170517_043939_ooi_Y_v1
244.12530864253702,-26.750559673939733,57890.19186638761,19.46901,0.041577,Y,0.907945,0.971493,c4d_170517_043939_ooi_Y_v1
244.12511016936594,-26.746316765490253,57890.19186638761,19.970911,0.071243,Y,0.98939,0.966889,c4d_170517_043939_ooi_Y_v1
244.12383545636675,-26.742451897489172,57890.19186638761,17.500849,0.009209,Y,0.87853,0.983496,c4d_170517_043939_ooi_Y_v1
244.123588719061,-26.74602784259385,57890.19186638761,20.255764,0.100653,Y,1.656687,0.729123,c4d_170517_043939_ooi_Y_v1
244.1233138691272,-26.747741553695224,57890.19186638761,21.215881,0.148549,Y,0.9222,0.600183,c4d_170517_043939_ooi_Y_v1
244.12320254441002,-26.744509933926896,57890.19186638761,20.61551,0.15716,Y,1.954548,0.378199,c4d_170517_043939_ooi_Y_v1
244.11914437623193,-26.745438092116444,57890.19186638761,18.751745,0.026243,Y,1.167921,0.948151,c4d_170517_043939_ooi_Y_v1
244.1289972482151,-26.743495061272498,56814.12467534561,20.492826,0.02615,r,1.398766,0.979288,c4d_140606_030203_ooi_r_v1
244.12874682009684,-26.74520512396645,56814.12467534561,19.321136,0.010777,r,1.337206,0.983085,c4d_140606_030203_ooi_r_v1
