ra,dec,mjd,mag_auto,magerr_auto,filter,fwhm,class_star,exposure
259.26506551795075,-32.5722960773959,57164.42680271296,20.945126,0.153086,VR,2.877629,0.631407,c4d_150522_101606_ooi_VR_v2
259.26460052904787,-32.56883671461876,57164.42680271296,20.950294,0.097919,VR,2.359888,0.253457,c4d_150522_101606_ooi_VR_v2
259.2640122952626,-32.56528400772874,57164.42680271296,17.721985,0.009955,VR,1.267914,0.981532,c4d_150522_101606_ooi_VR_v2
259.26401148320645,-32.570192886843934,57164.42680271296,20.776289,0.139893,VR,1.985444,0.103866,c4d_150522_101606_ooi_VR_v2
259.26255756771684,-32.56997933744536,57164.42680271296,15.299371,0.003192,VR,1.098885,0.989527,c4d_150522_101606_ooi_VR_v2
259.26371403038377,-32.56664700637541,57164.42680271296,19.594608,0.043517,VR,1.10937,0.966369,c4d_150522_101606_ooi_VR_v2
259.2626180735801,-32.56687648237945,57164.42680271296,18.889046,0.021477,VR,1.064311,0.981532,c4d_150522_101606_ooi_VR_v2
259.26356287403615,-32.57140961739671,57164.42680271296,21.345,0.212111,VR,1.048657,0.625606,c4d_150522_101606_ooi_VR_v2
259.26303688771924,-32.56785432678288,57164.42680271296,19.409039,0.037491,VR,1.914032,0.87743,c4d_150522_101606_ooi_VR_v2
259.26309573912283,-32.57420087660127,57164.42680271296,21.149487,0.100237,VR,1.106426,0.583606,c4d_150522_101606_ooi_VR_v2
259.2622979630201,-32.57247364018699,57164.42680271296,20.110085,0.054035,VR,1.117405,0.977352,c4d_150522_101606_ooi_VR_v2
259.2619735649435,-32.56581306757883,57164.42680271296,20.707537,0.082746,VR,2.011753,0.243209,c4d_150522_101606_ooi_VR_v2
259.26179773308917,-32.57450495235839,57164.42680271296,20.97272,0.128837,VR,1.479605,0.478727,c4d_150522_101606_ooi_VR_v2
259.26113459004,-32.57269643964037,57164.42680271296,21.128263,0.165976,VR,1.278833,0.673308,c4d_150522_101606_ooi_VR_v2
259.26127561956014,-32.56422773447929,57164.42680271296,21.607117,0.154017,VR,1.383747,0.503953,c4d_150522_101606_ooi_VR_v2
259.2607282712522,-32.5654291711827,57164.42680271296,17.680233,0.009011,VR,1.096659,0.984054,c4d_150522_101606_ooi_VR_v2
259.2602592548134,-32.574485935313106,57164.42680271296,18.917826,0.022497,VR,1.172923,0.980999,c4d_150522_101606_ooi_VR_v2
259.26050123084536,-32.570028831975016,57164.42680271296,20.348827,0.083027,VR,1.19415,0.950853,c4d_150522_101606_ooi_VR_v2
259.26033192328015,-32.56935825003956,57164.42680271296,21.290659,0.114443,VR,1.147714,0.755338,c4d_150522_101606_ooi_VR_v2
259.2606837467318,-32.56720570606396,57164.42680271296,21.656006,0.121838,VR,1.192383,0.554776,c4d_150522_101606_ooi_VR_v2
259.26008462823046,-32.56667433929629,57164.42680271296,20.587782,0.083968,VR,3.171726,0.245812,c4d_150522_101606_ooi_VR_v2
259.2599084212043,-32.570646006315954,57164.42680271296,21.307663,0.147682,VR,1.518229,0.685918,c4d_150522_101606_ooi_VR_v2
259.259256191639,-32.56885662258234,57164.42680271296,21.324162,0.112025,VR,1.115525,0.6636,c4d_150522_101606_ooi_VR_v2
259.25901313282,-32.56968483903451,57164.42680271296,21.414839,0.12063,VR,1.340477,0.663822,c4d_150522_101606_ooi_VR_v2
259.25865026284333,-32.57165351834504,57164.42680271296,20.765116,0.089295,VR,2.474405,0.141847,c4d_150522_101606_ooi_VR_v2
259.25866152404404,-32.56584871160297,57164.42680271296,20.373478,0.063432,VR,1.232088,0.96261,c4d_150522_101606_ooi_VR_v2
259.2584755811916,-32.570786037150924,57164.42680271296,20.675415,0.07767,VR,1.237207,0.942954,c4d_150522_101606_ooi_VR_v2
259.2569523785403,-32.5666926640732,57164.42680271296,18.44246,0.017555,VR,1.435168,0.974925,c4d_150522_101606_ooi_VR_v2
259.25791756281495,-32.56799408122345,57164.42680271296,20.182823,0.068853,VR,3.263341,0.409633,c4d_150522_101606_ooi_VR_v2
259.2575783442574,-32.5717687258493,57164.42680271296,21.261658,0.106049,VR,1.833858,0.726692,c4d_150522_101606_ooi_VR_v2
259.25804509121684,-32.568554637763164,57164.42680271296,20.897448,0.119196,VR,1.543801,0.747442,c4d_150522_101606_ooi_VR_v2
259.25636438987993,-32.57135705003271,57164.42680271296,21.360893,0.154719,VR,1.004622,0.573983,c4d_150522_101606_ooi_VR_v2
259.2635875016289,-32.57141489338585,57873.28749792604,21.079634,0.165279,r,0.907954,0.87753,c4d_170430_065518_ooi_r_v1
259.26348705232476,-32.57357365998389,57873.28749792604,20.947493,0.110428,r,0.961925,0.919826,c4d_170430_065518_ooi_r_v1
259.26312028904937,-32.574207736627066,57873.28749792604,21.080505,0.102252,r,0.947706,0.936678,c4d_170430_065518_ooi_r_v1
259.2626263762745,-32.566879358576614,57873.28749792604,19.006466,0.023903,r,0.856697,0.982398,c4d_170430_065518_ooi_r_v1
259.2623015279453,-32.572478392526655,57873.28749792604,20.206541,0.054505,r,0.867329,0.966751,c4d_170430_065518_ooi_r_v1
259.2616444112588,-32.57375826700098,57873.28749792604,19.563736,0.034747,r,0.854397,0.976437,c4d_170430_065518_ooi_r_v1
259.2619963128918,-32.565822001129256,57873.28749792604,20.736158,0.081593,r,1.520555,0.110911,c4d_170430_065518_ooi_r_v1
259.26178594163304,-32.57452309431763,57873.28749792604,20.584637,0.10287,r,1.100163,0.875548,c4d_170430_065518_ooi_r_v1
259.26126001388155,-32.57223202262946,57873.28749792604,21.525505,0.180676,r,1.21992,0.700406,c4d_170430_065518_ooi_r_v1
259.26113956778784,-32.572717194235196,57873.28749792604,21.165922,0.153654,r,0.971734,0.7221,c4d_170430_065518_ooi_r_v1
259.2612592863045,-32.5642419664446,57873.28749792604,21.292227,0.14181,r,1.223104,0.62995,c4d_170430_065518_ooi_r_v1
259.26026728008065,-32.57449357869164,57873.28749792604,19.039312,0.024581,r,0.969676,0.981298,c4d_170430_065518_ooi_r_v1
259.2606858886706,-32.56720570362914,57873.28749792604,21.526516,0.149491,r,0.832855,0.759852,c4d_170430_065518_ooi_r_v1
259.26049325875044,-32.57004237704291,57873.28749792604,20.510746,0.090749,r,0.999821,0.972028,c4d_170430_065518_ooi_r_v1
259.26033258566787,-32.569350309194824,57873.28749792604,21.317745,0.120649,r,0.847181,0.967776,c4d_170430_065518_ooi_r_v1
259.26008211909516,-32.56668961584853,57873.28749792604,20.706114,0.09814,r,3.239848,0.078385,c4d_170430_065518_ooi_r_v1
259.25991850049405,-32.57065554883361,57873.28749792604,21.515894,0.17052,r,0.907318,0.880432,c4d_170430_065518_ooi_r_v1
259.25928825796717,-32.573920735980984,57873.28749792604,20.596664,0.068497,r,0.812439,0.971085,c4d_170430_065518_ooi_r_v1
259.2592665219179,-32.56886516551424,57873.28749792604,21.364878,0.135811,r,0.916861,0.913527,c4d_170430_065518_ooi_r_v1
259.2589990058574,-32.569670406681645,57873.28749792604,21.636538,0.175964,r,1.004753,0.912163,c4d_170430_065518_ooi_r_v1
259.25867310155303,-32.57164615290258,57873.28749792604,20.665644,0.099158,r,1.848762,0.239487,c4d_170430_065518_ooi_r_v1
259.2585532072124,-32.57285394622521,57873.28749792604,19.66154,0.040955,r,1.024666,0.969794,c4d_170430_065518_ooi_r_v1
259.25866268101225,-32.56584868750255,57873.28749792604,20.55766,0.069717,r,0.950804,0.977087,c4d_170430_065518_ooi_r_v1
259.2584913454699,-32.57080168935828,57873.28749792604,20.605045,0.08678,r,0.889371,0.975195,c4d_170430_065518_ooi_r_v1
259.25697199408984,-32.56669882503354,57873.28749792604,18.558363,0.020093,r,1.143821,0.927149,c4d_170430_065518_ooi_r_v1
259.2575834758854,-32.57179288612205,57873.28749792604,21.226309,0.105677,r,1.443991,0.582467,c4d_170430_065518_ooi_r_v1
259.25725848708186,-32.57069149508894,57873.28749792604,22.350672,0.210587,r,0.768451,0.552978,c4d_170430_065518_ooi_r_v1
259.2563647886625,-32.57138332949632,57873.28749792604,21.55642,0.142422,r,0.905487,0.699906,c4d_170430_065518_ooi_r_v1
259.2646113631266,-32.568858281681415,57873.28749792604,20.718645,0.08702,r,2.181674,0.642022,c4d_170430_065518_ooi_r_v1
259.2646413590902,-32.56697379859422,57873.28749792604,21.086084,0.142629,r,2.036764,0.669205,c4d_170430_065518_ooi_r_v1
259.26506935033717,-32.572324377042726,57873.28749792604,20.637375,0.124929,r,2.772264,0.137855,c4d_170430_065518_ooi_r_v1
259.2640176783982,-32.570198835919406,57873.28749792604,20.872707,0.162847,r,1.406238,0.158339,c4d_170430_065518_ooi_r_v1
259.2625503199157,-32.5699812724269,57873.28749792604,15.415649,0.008337,r,0.852425,0.991654,c4d_170430_065518_ooi_r_v1
259.2637126749596,-32.566649340425435,57873.28749792604,19.80376,0.044345,r,0.838501,0.975414,c4d_170430_065518_ooi_r_v1
259.2675303410046,-32.56930985581798,57165.416143996175,18.691307,0.022901,VR,1.637454,0.974601,c4d_150523_100044_ooi_VR_v1
259.26551834051617,-32.573784432372264,57165.416143996175,19.920639,0.025139,VR,2.435573,0.917058,c4d_150523_100044_ooi_VR_v1
259.2650606965201,-32.571298395474194,57165.416143996175,16.61764,0.005222,VR,1.908281,0.97877,c4d_150523_100044_ooi_VR_v1
259.26401872501765,-32.56529608404896,57165.416143996175,17.760937,0.011151,VR,1.604936,0.98001,c4d_150523_100044_ooi_VR_v1
259.2636965722162,-32.5666386771477,57165.416143996175,19.663698,0.049638,VR,1.686707,0.948189,c4d_150523_100044_ooi_VR_v1
259.2626298950764,-32.56687599880264,57165.416143996175,19.002825,0.026314,VR,1.52098,0.979746,c4d_150523_100044_ooi_VR_v1
259.262566282769,-32.56997920777051,57165.416143996175,15.318161,0.003041,VR,1.507363,0.98609,c4d_150523_100044_ooi_VR_v1
259.26348689118447,-32.57361393292078,57165.416143996175,21.222548,0.148909,VR,1.389811,0.448032,c4d_150523_100044_ooi_VR_v1
259.2631128745092,-32.57418733327088,57165.416143996175,21.29195,0.137892,VR,1.769644,0.448984,c4d_150523_100044_ooi_VR_v1
259.26228456253085,-32.57247450042988,57165.416143996175,20.36007,0.066609,VR,1.574914,0.905597,c4d_150523_100044_ooi_VR_v1
259.2616595556555,-32.57372996092656,57165.416143996175,19.460434,0.04201,VR,1.78109,0.970207,c4d_150523_100044_ooi_VR_v1
259.26198364113174,-32.5657937192463,57165.416143996175,21.226992,0.112533,VR,1.570329,0.527996,c4d_150523_100044_ooi_VR_v1
259.2607347401481,-32.56542723904423,57165.416143996175,17.742352,0.01041,VR,1.524119,0.982389,c4d_150523_100044_ooi_VR_v1
259.2602606894017,-32.57448253951743,57165.416143996175,19.016407,0.028516,VR,1.563612,0.979503,c4d_150523_100044_ooi_VR_v1
259.26049364105694,-32.570004589887745,57165.416143996175,20.24711,0.121228,VR,2.17604,0.801669,c4d_150523_100044_ooi_VR_v1
259.2603379841383,-32.56938748904641,57165.416143996175,21.611725,0.187456,VR,1.775473,0.490398,c4d_150523_100044_ooi_VR_v1
259.25931412926434,-32.5739197973778,57165.416143996175,20.863323,0.099449,VR,1.483235,0.640278,c4d_150523_100044_ooi_VR_v1
259.2585398747225,-32.572837724229004,57165.416143996175,19.757404,0.046178,VR,1.711529,0.961942,c4d_150523_100044_ooi_VR_v1
