ra,dec,mjd,mag_auto,filter,class_star
249.39525110169993,-28.935298909844462,58616.308670793194,21.276554,g,0.882079
249.3949899264443,-28.929171611677493,58616.308670793194,20.132545,g,0.975369
249.39421055822044,-28.93360927060155,58616.308670793194,22.533146,g,0.594271
249.39261295803166,-28.932360318537825,58616.308670793194,20.76749,g,0.979224
249.39193238646158,-28.931762814365626,58616.308670793194,21.215218,g,0.970434
249.39263166235168,-28.929235603445733,58616.308670793194,20.866537,g,0.981506
249.39147571919742,-28.92958083224543,58616.308670793194,21.171783,g,0.869362
249.39148704381466,-28.9286907004177,58616.308670793194,21.924646,g,0.930244
249.39146512827423,-28.926792877011174,58616.308670793194,23.140165,g,0.55502
249.40175421728304,-28.929226661132397,58643.24138785014,22.505905,g,0.787228
249.40037388906862,-28.93139229381423,58643.24138785014,19.61456,g,0.984156
249.40016378272776,-28.93439991742251,58643.24138785014,22.439655,g,0.91235
249.39975636106834,-28.929780885180683,58643.24138785014,21.523325,g,0.977388
249.39953834329586,-28.92549267997597,58643.24138785014,21.04041,g,0.979438
249.39786715675916,-28.9250596536522,58643.24138785014,18.11014,g,0.984271
249.39818841552668,-28.93366883480838,58643.24138785014,20.409002,g,0.982764
249.3980174164991,-28.929444502405364,58643.24138785014,20.034477,g,0.982577
249.39788796542814,-28.935056666650635,58643.24138785014,23.094242,g,0.509908
249.3974612400323,-28.93067886128514,58643.24138785014,21.207207,g,0.98072
249.3952656586753,-28.935277172666353,58643.24138785014,21.263363,g,0.949245
249.39498920304376,-28.929165497125233,58643.24138785014,20.15677,g,0.982212
249.39420670074443,-28.93360732291292,58643.24138785014,22.650665,g,0.724554
249.39262203169693,-28.932375113479953,58643.24138785014,20.847366,g,0.981231
249.39192451253655,-28.931766229498177,58643.24138785014,21.271856,g,0.981379
249.39263805870652,-28.929228977824394,58643.24138785014,20.820215,g,0.981971
249.39274830768568,-28.927883361895542,58643.24138785014,22.91342,g,0.569541
249.3914708630534,-28.928686861645808,58643.24138785014,21.882347,g,0.964677
249.39145933360012,-28.926734632601494,58643.24138785014,22.851713,g,0.708222
249.39147505565168,-28.929606268617647,58643.24138785014,21.136286,g,0.921142
249.4017474647043,-28.92921747235413,56831.08400567714,20.800917,r,0.982273
249.40007844672326,-28.926303773819647,56831.08400567714,21.960554,r,0.055404
249.4003924277021,-28.931387666609638,56831.08400567714,18.731928,r,0.98373
249.40017587619633,-28.934390952847732,56831.08400567714,21.478243,r,0.973976
249.39975962065267,-28.929767468348047,56831.08400567714,20.62026,r,0.982998
249.39786930460448,-28.925048961908644,56831.08400567714,17.465822,r,0.999867
249.39968880583572,-28.93211684614267,56831.08400567714,22.627653,r,0.078686
249.3993480867285,-28.933057484385547,56831.08400567714,23.261745,r,0.667462
249.39864660589765,-28.93278478088406,56831.08400567714,23.23396,r,0.406998
249.39818023584505,-28.933661936640835,56831.08400567714,19.578632,r,0.987168
