objID,uniquePspsP2id,detectID,ippObjID,ippDetectID,filterID,surveyID,imageID,randomDetID,dvoRegionID,obsTime,xPos,yPos,xPosErr,yPosErr,pltScale,posAngle,ra,dec,raErr,decErr,extNSigma,zp,telluricExt,expTime,airMass,psfFlux,psfFluxErr,psfMajorFWHM,psfMinorFWHM,psfTheta,psfCore,psfQf,psfQfPerfect,psfChiSq,psfLikelihood,momentXX,momentXY,momentYY,momentR1,momentRH,momentM3C,momentM3S,momentM4C,momentM4S,apFlux,apFluxErr,apFillF,apRadius,kronFlux,kronFluxErr,kronRad,sky,skyErr,infoFlag,infoFlag2,infoFlag3,processingVersion,distance
76272407080980754,2925231650005865,125340295650005864,507892767654497,5864,2,0,17871665,0.667253536793639,118253,55354.4031923,563.35498046875,4619.75,0.3598319888114929,0.3598319888114929,-0.25618600845336914,71.9352035522461,240.7081265,-26.44134404,0.09218379855155945,0.09218379855155945,-0.9852399826049805,24.688400268554688,-0.05987799912691116,40.0,1.4743200540542603,6.5085600908787455e-06,1.1007399507434457e-06,1.0868899822235107,1.0677399635314941,-10.935400009155273,-0.10257499665021896,0.9981399774551392,0.9981399774551392,1.1195000410079956,-0.324506014585495,0.1591079980134964,-0.005089819896966219,0.09665390104055405,0.7068639993667603,0.6498000025749207,-0.061987798660993576,-0.013608199544250965,-0.0029799200128763914,0.01995990052819252,3.70621000911342e-06,2.1909299618982914e-07,0.872169017791748,2.5618600845336914,4.917149908578722e-06,1.6653100374242058e-06,1.7671600580215454,1.771469942468684e-05,2.1323000964912353e-06,35651585,0,7374912,3,0.002229622298107131
76272407080980754,2925295650006881,125039662650006880,507892767654497,6880,3,0,17705965,0.285324195665609,118253,55351.3968835,557.531982421875,4608.080078125,0.17131200432777405,0.17131200432777405,-0.2561419904232025,71.93499755859375,240.70811064,-26.4413883,0.043880198150873184,0.043880198150873184,0.10922200232744217,24.580799102783203,-0.04104499891400337,45.0,1.470960021018982,1.4417400052479934e-05,1.160840042757627e-06,0.8955900073051453,0.8739889860153198,-38.005001068115234,-0.06636030226945877,0.9974300265312195,0.9974300265312195,1.0526100397109985,0.913025975227356,0.10078000277280807,0.008011840283870697,0.07562530040740967,0.7874119877815247,0.6488590240478516,0.031890999525785446,-0.007534320000559092,0.0017059900565072894,0.0025678700767457485,1.5120100215426646e-05,4.4166100110487605e-07,0.8355630040168762,2.049139976501465,1.4044800082047004e-05,2.2776600872020936e-06,1.9685300588607788,3.379640111234039e-05,2.6287700620741816e-06,35651585,0,7374912,3,0.002229622298107131
76272407080980754,2925339650006788,125040782650006787,507892767654497,6787,3,0,17707565,0.505926642106778,118253,55351.4080884,557.5670166015625,4611.919921875,0.23158399760723114,0.23158399760723114,-0.25615501403808594,71.93479919433594,240.70812989,-26.44135225,0.05932160094380379,0.05932160094380379,4.9417500495910645,24.58329963684082,-0.03852900117635727,45.0,1.4722100496292114,1.0562799616309348e-05,1.1496999832161237e-06,0.9227449893951416,0.8841729760169983,-77.41310119628906,-0.02538120001554489,0.99795001745224,0.99795001745224,1.0924999713897705,7.742349907857715e-07,0.13259699940681458,0.003590639913454652,0.09299769997596741,0.8093370199203491,0.7608320116996765,0.0299966000020504,0.012140199542045593,0.0031382800079882145,-0.0008578369743190706,1.5165000149863772e-05,4.4208999838701857e-07,0.8355630040168762,2.0492401123046875,1.5764300769660622e-05,2.3231100385601167e-06,2.0233399868011475,3.4184198739239946e-05,2.550069893914042e-06,35667969,0,7374912,3,0.002229622298107131
76272407080980754,2934133610005859,195845166610005858,507892767654497,5858,2,0,48666461,0.84763417751308,118253,56059.4519076,314.6520080566406,1560.1099853515625,0.4125030040740967,0.4125030040740967,-0.2558090090751648,64.34300231933594,240.70807679,-26.44130268,0.10552199929952621,0.10552199929952621,-1.248479962348938,24.679000854492188,-0.05745600163936615,40.0,1.4742599725723267,7.737109626759775e-06,1.5000399571363232e-06,1.4592599868774414,1.426300048828125,72.10679626464844,-0.1551090031862259,0.9991430044174194,0.9991430044174194,1.1831799745559692,-0.2118549942970276,0.14421699941158295,0.08502300083637238,0.16277499496936798,-999.0,0.4013090133666992,0.002686290070414543,0.06124680116772652,-0.026497600600123405,-0.03738339990377426,2.979950068038306e-06,1.9730400424577965e-07,0.8996679782867432,3.0697100162506104,-999.0,-999.0,-999.0,2.4479999410687014e-05,2.3137899916036986e-06,35651585,0,3180608,3,0.002229622298107131
76272407080980754,2934230720005264,195847164720005263,507892767654497,5263,3,0,48669672,0.258408658447125,118253,56059.4719126,836.8729858398438,3405.4599609375,0.2822760045528412,0.2822760045528412,-0.2557460069656372,34.1599006652832,240.70804981,-26.44140449,0.07219090312719345,0.07219090312719345,-1.7262699604034424,24.56450080871582,-0.02623100019991398,45.0,1.473680019378662,1.4299100257630926e-05,1.8970599739986937e-06,1.5661699771881104,1.3787599802017212,-55.441200256347656,-0.1178710013628006,0.9957119822502136,0.9957119822502136,1.1105799674987793,-0.08429930359125137,0.10708700120449066,-0.0556689016520977,0.23429900407791138,0.9330160021781921,0.5566440224647522,0.15629999339580536,-0.06758009642362595,0.02223699912428856,0.016359100118279457,3.7419299587782007e-06,2.1884099510316446e-07,0.8720560073852539,3.324690103530884,1.0398400263511576e-05,2.9039199489488965e-06,2.3325400352478027,4.3364598241169006e-05,2.9241800802992657e-06,35651585,0,40929344,3,0.002229622298107131
76272407080980754,2934270720005161,195848256720005160,507892767654497,5160,3,0,48671272,0.56475602236088,118253,56059.4828365,843.926025390625,3415.280029296875,0.23767299950122833,0.23767299950122833,-0.25574201345443726,34.15950012207031,240.70804751,-26.44137739,0.06078280135989189,0.06078280135989189,1.2178699970245361,24.562599182128906,-0.02965099923312664,45.0,1.4856200218200684,1.462319960410241e-05,1.6335000054823468e-06,1.3165500164031982,1.2163399457931519,60.95009994506836,-0.15334899723529816,0.9984089732170105,0.9984089732170105,1.0721800327301025,0.22327199578285217,0.11882299929857254,0.03606570139527321,0.19036899507045746,0.8110089898109436,0.7779070138931274,0.025750799104571342,0.04531899839639664,0.018669700250029564,-0.0011755300220102072,1.6732899894122966e-05,4.6551301124964084e-07,0.8891630172729492,2.813159942626953,1.273280031455215e-05,2.5266099328291602e-06,2.027519941329956,4.297720079193823e-05,2.8528199891297845e-06,35651585,0,7374912,3,0.002229622298107131
76272407080980754,2934352720004475,205525603720004474,507892767654497,4474,4,0,51187072,0.158811476229514,118253,56156.2562054,865.2990112304688,3393.5400390625,0.3556390106678009,0.3556390106678009,-0.25573500990867615,34.151100158691406,240.70807315,-26.44138661,0.09094949811697006,0.09094949811697006,0.9612249732017517,24.240400314331055,0.00011100000119768083,30.0,1.6045000553131104,1.796139986254275e-05,3.0022499686310766e-06,1.2363899946212769,1.0769699811935425,-11.0201997756958,0.01081169955432415,0.997277021408081,0.997277021408081,1.0013500452041626,0.33643901348114014,0.18222300708293915,-0.025425100699067116,0.1362770050764084,0.8075199723243713,0.7523009777069092,0.044772401452064514,0.012779200449585915,0.020335199311375618,-0.01799990050494671,1.8084099792758934e-05,6.916490065123071e-07,0.8658030033111572,2.557349920272827,1.7827400370151736e-05,4.801529939868487e-06,2.0188000202178955,6.854419916635379e-05,5.4478000492963474e-06,35651585,0,7374912,3,0.002229622298107131
76272407080980754,2938801360004389,235634364360004388,507892767654497,4388,3,0,61952136,0.500510332640736,118253,56457.3439144,214.2169952392578,3124.97998046875,0.3292669951915741,0.3292669951915741,-0.25644099712371826,-106.91899871826172,240.70811401,-26.44136061,0.08443749696016312,0.08443749696016312,1.4968299865722656,24.41819953918457,-0.20290200412273407,45.0,1.5010900497436523,1.4210099834599532e-05,2.199099981226027e-06,1.44514000415802,1.3590699434280396,-49.367401123046875,0.22414200007915497,0.9978799819946289,0.9960029721260071,1.3537499904632568,0.13443799316883087,0.22351700067520142,0.06568379700183868,0.24325600266456604,0.9676570296287537,0.8577049970626831,-0.10358399897813797,-0.11036700010299683,0.006701469887048006,-0.0009467399795539677,1.191909996123286e-05,4.1973100906034233e-07,0.9059590101242065,3.3337299823760986,1.5612600691383705e-05,3.3684500522213057e-06,2.419140100479126,4.6122899220790714e-05,3.403129994694609e-06,35651585,0,7342144,3,0.002229622298107131
76272407080980754,2945254100003447,228557187100003446,507892767654497,3446,3,0,59456710,0.756489310186812,118253,56386.5721469,378.31201171875,3207.969970703125,0.21311500668525696,0.21311500668525696,-0.2552550137042999,-120.15799713134766,240.70810753,-26.44140684,0.05439849942922592,0.05439849942922592,1.7343000173568726,24.573400497436523,-0.04544999822974205,45.0,1.4714200496673584,1.5952999092405662e-05,1.5979200043148012e-06,1.3191699981689453,1.2277599573135376,88.29720306396484,-0.2776699960231781,0.9984049797058105,0.9984049797058105,1.0594700574874878,0.08286440372467041,0.1883549988269806,0.03977600112557411,0.14631499350070953,1.0081499814987183,0.797918975353241,-0.04805520176887512,-0.00997656024992466,-0.004520469810813665,0.01528989989310503,1.9670800611493178e-05,5.002560214961704e-07,0.8917940258979797,2.807800054550171,1.8003600416705012e-05,3.09509005091968e-06,2.5203800201416016,4.093989991815761e-05,2.7859000510943588e-06,35651585,0,7374912,3,0.002229622298107131
76272407080980754,2945280100004937,228558320100004936,507892767654497,4936,3,0,59458410,0.0122309876719778,118253,56386.5834737,380.46600341796875,3210.070068359375,0.26795798540115356,0.26795798540115356,-0.2552439868450165,-120.15899658203125,240.70803018,-26.44138714,0.06839460134506226,0.06839460134506226,-1.029729962348938,24.570899963378906,-0.047579001635313034,45.0,1.4804799556732178,1.2274400432943366e-05,1.5458499547094107e-06,1.2873400449752808,1.1613999605178833,70.01480102539062,-0.22335100173950195,0.9969810247421265,0.9969810247421265,1.0408400297164917,-0.3031359910964966,0.1640460044145584,0.033552199602127075,0.15687799453735352,0.7300900220870972,0.5512139797210693,-0.036860398948192596,-0.00036884399014525115,0.0007485179812647402,-0.007189800031483173,1.0187000043515582e-05,3.6250500556889165e-07,0.8689860105514526,2.5524399280548096,9.710430276754778e-06,2.258389940834604e-06,1.825219988822937,4.106550113647245e-05,2.8009899324388243e-06,35651585,0,7374912,3,0.002229622298107131
