ra,dec,mjd,mag_auto,magerr_auto,filter,fwhm,class_star,exposure
259.214953473256,-32.57625333744752,57864.34586306522,17.97128,0.044834,z,2.007555,0.333382,c4d_170421_081918_ooi_z_v1
259.21431332502357,-32.57691971761915,57864.34586306522,19.569363,0.072778,z,0.848975,0.952257,c4d_170421_081918_ooi_z_v1
259.2139760779551,-32.57723141100088,57864.34586306522,19.026014,0.069018,z,1.917172,0.971651,c4d_170421_081918_ooi_z_v1
259.2142795551942,-32.57195575772619,57864.34586306522,19.006351,0.108572,z,1.520383,0.589499,c4d_170421_081918_ooi_z_v1
259.20996182789264,-32.57963386596588,57864.34586306522,19.221823,0.095645,z,1.966653,0.019002,c4d_170421_081918_ooi_z_v1
259.20890740666147,-32.57982266633782,57864.34586306522,19.276724,0.101591,z,1.974519,0.94757,c4d_170421_081918_ooi_z_v1
259.2133200318447,-32.577938293055404,57864.34586306522,18.575014,0.047045,z,0.789457,0.968019,c4d_170421_081918_ooi_z_v1
259.21350461857605,-32.5735195201986,57864.34586306522,20.310722,0.157697,z,0.820471,0.689361,c4d_170421_081918_ooi_z_v1
259.21339832609675,-32.574610435055845,57864.34586306522,20.008205,0.110618,z,0.810209,0.890063,c4d_170421_081918_ooi_z_v1
259.2129610617648,-32.57059116898059,57864.34586306522,18.675688,0.081177,z,2.546372,0.105117,c4d_170421_081918_ooi_z_v1
259.2119289658617,-32.57052226905866,57864.34586306522,19.369415,0.08319,z,2.166013,0.820118,c4d_170421_081918_ooi_z_v1
259.2129513510436,-32.57634123898615,57864.34586306522,20.469793,0.13735,z,0.924755,0.645171,c4d_170421_081918_ooi_z_v1
259.2124128772305,-32.57614808961292,57864.34586306522,19.407698,0.086753,z,2.897614,0.018807,c4d_170421_081918_ooi_z_v1
259.2127651911562,-32.572944595177184,57864.34586306522,19.480547,0.131833,z,2.008162,0.119936,c4d_170421_081918_ooi_z_v1
259.21274388354226,-32.57200692664823,57864.34586306522,18.666534,0.062926,z,2.710736,0.982067,c4d_170421_081918_ooi_z_v1
259.2085058496179,-32.572487380913856,57864.34586306522,20.142075,0.123748,z,0.852491,0.682042,c4d_170421_081918_ooi_z_v1
259.21176638602094,-32.571567525665266,57864.34586306522,18.719112,0.057663,z,2.018441,0.830279,c4d_170421_081918_ooi_z_v1
259.2109817689173,-32.57184766463973,57864.34586306522,17.976515,0.038267,z,1.467273,0.922444,c4d_170421_081918_ooi_z_v1
259.2075932589004,-32.572557900502886,57864.34586306522,18.385994,0.053213,z,1.714893,0.972512,c4d_170421_081918_ooi_z_v1
259.20750801276864,-32.57208088795738,57864.34586306522,19.37552,0.090643,z,0.808189,0.961031,c4d_170421_081918_ooi_z_v1
259.2098652422677,-32.57239377573913,57864.34586306522,16.68808,0.022199,z,0.837818,0.945531,c4d_170421_081918_ooi_z_v1
259.21248701607163,-32.57484819712345,57864.34586306522,17.52584,0.027524,z,0.817052,0.981182,c4d_170421_081918_ooi_z_v1
259.21200444489,-32.577001432637665,57864.34586306522,19.999966,0.124086,z,0.861405,0.574586,c4d_170421_081918_ooi_z_v1
259.2116507207345,-32.57439857432275,57864.34586306522,19.25659,0.104116,z,2.214344,0.850167,c4d_170421_081918_ooi_z_v1
259.2116448878021,-32.57323336478238,57864.34586306522,20.428244,0.192729,z,1.817178,0.780838,c4d_170421_081918_ooi_z_v1
259.2113538576991,-32.57095328136299,57864.34586306522,20.264402,0.134855,z,0.766362,0.749551,c4d_170421_081918_ooi_z_v1
259.21084620447886,-32.57688143759411,57864.34586306522,17.195642,0.024428,z,0.73415,0.984535,c4d_170421_081918_ooi_z_v1
259.21070197362747,-32.577647814352055,57864.34586306522,19.135456,0.063746,z,0.727087,0.961918,c4d_170421_081918_ooi_z_v1
259.2102261618614,-32.57649188384139,57864.34586306522,20.2705,0.118239,z,0.795615,0.743031,c4d_170421_081918_ooi_z_v1
259.21084956704243,-32.57442927464205,57864.34586306522,19.578909,0.105469,z,1.773548,0.039349,c4d_170421_081918_ooi_z_v1
259.20898805596437,-32.57182053221836,57864.34586306522,16.50037,0.021298,z,0.743151,0.982843,c4d_170421_081918_ooi_z_v1
259.21029466038567,-32.57561789594359,57864.34586306522,19.759998,0.098208,z,1.031642,0.954669,c4d_170421_081918_ooi_z_v1
259.2093260704173,-32.57776513715173,57864.34586306522,19.123089,0.094753,z,0.831834,0.942151,c4d_170421_081918_ooi_z_v1
259.208833899123,-32.5780734412757,57864.34586306522,19.380875,0.121545,z,1.996107,0.155941,c4d_170421_081918_ooi_z_v1
259.20913990196124,-32.57394613689312,57864.34586306522,18.927004,0.066326,z,2.188875,0.057556,c4d_170421_081918_ooi_z_v1
259.20885814467385,-32.57579993574584,57864.34586306522,17.73664,0.033476,z,1.881751,0.827094,c4d_170421_081918_ooi_z_v1
259.2065051790743,-32.57530737664738,57864.34586306522,18.699049,0.077924,z,0.760705,0.798357,c4d_170421_081918_ooi_z_v1
259.20701235297685,-32.57847406036534,57864.34586306522,19.095686,0.098742,z,0.991523,0.579197,c4d_170421_081918_ooi_z_v1
259.2066696960082,-32.57812509810115,57864.34586306522,19.680128,0.145241,z,2.936653,0.072887,c4d_170421_081918_ooi_z_v1
259.2077422735623,-32.57534484001847,57864.34586306522,18.994743,0.079006,z,1.389289,0.285844,c4d_170421_081918_ooi_z_v1
259.20754077085036,-32.575852274778015,57864.34586306522,18.210663,0.044415,z,3.100381,0.145162,c4d_170421_081918_ooi_z_v1
259.20695033035804,-32.57610318699978,57864.34586306522,18.962902,0.064912,z,1.156668,0.249069,c4d_170421_081918_ooi_z_v1
259.20762384380157,-32.57390402901565,57864.34586306522,19.164547,0.079769,z,1.298384,0.87286,c4d_170421_081918_ooi_z_v1
259.207187142708,-32.574591014186964,57864.34586306522,17.929342,0.034361,z,1.830354,0.954931,c4d_170421_081918_ooi_z_v1
259.2055602141835,-32.57631676586948,57864.34586306522,14.938898,0.019306,z,0.755156,0.985174,c4d_170421_081918_ooi_z_v1
259.20845413148976,-32.570763564775866,57864.34586306522,19.717825,0.12753,z,2.01167,0.290718,c4d_170421_081918_ooi_z_v1
259.20637503521857,-32.576930645171096,57864.34586306522,17.884472,0.038409,z,0.791224,0.915026,c4d_170421_081918_ooi_z_v1
259.2081580583214,-32.577321488817,57864.34586306522,18.857439,0.074821,z,1.09693,0.978172,c4d_170421_081918_ooi_z_v1
259.20789165211926,-32.57665744323574,57864.34586306522,19.04857,0.068414,z,0.722122,0.972264,c4d_170421_081918_ooi_z_v1
259.20727135097195,-32.577621527042666,57864.34586306522,20.583073,0.217362,z,0.756814,0.817856,c4d_170421_081918_ooi_z_v1
259.2068209560261,-32.5703109599106,57864.34586306522,19.107101,0.10376,z,2.425894,0.062232,c4d_170421_081918_ooi_z_v1
259.20625693043775,-32.57335913318002,57864.34586306522,19.67832,0.121853,z,1.409335,0.853513,c4d_170421_081918_ooi_z_v1
259.2056252535549,-32.57058566226155,57864.34586306522,19.440498,0.112417,z,0.869013,0.934641,c4d_170421_081918_ooi_z_v1
259.2057993059176,-32.57175354943448,57864.34586306522,15.903517,0.020009,z,0.72965,0.983079,c4d_170421_081918_ooi_z_v1
259.20601999911884,-32.57099668945179,57864.34586306522,18.530796,0.067794,z,1.846298,0.02787,c4d_170421_081918_ooi_z_v1
259.2039308143816,-32.57559912728637,57864.34586306522,18.8113,0.09592,z,2.859999,0.00598,c4d_170421_081918_ooi_z_v1
259.20550416555653,-32.574388051167425,57864.34586306522,20.077173,0.113672,z,2.046871,0.098328,c4d_170421_081918_ooi_z_v1
259.20424293043095,-32.574354655845006,57864.34586306522,15.660713,0.019788,z,0.774667,0.993765,c4d_170421_081918_ooi_z_v1
259.2051097427548,-32.577808679418155,57864.34586306522,20.246317,0.164074,z,1.691114,0.094096,c4d_170421_081918_ooi_z_v1
259.2045867484391,-32.57189883286743,57864.34586306522,18.586836,0.081814,z,3.552004,0.005855,c4d_170421_081918_ooi_z_v1
259.20408319974763,-32.57697496062035,57864.34586306522,19.606642,0.094671,z,0.751604,0.967345,c4d_170421_081918_ooi_z_v1
259.20451930177313,-32.572746628656326,57864.34586306522,19.177889,0.070315,z,1.450048,0.539514,c4d_170421_081918_ooi_z_v1
259.2030575188787,-32.572157653236594,57864.34586306522,18.761995,0.05509,z,1.48258,0.969909,c4d_170421_081918_ooi_z_v1
259.2032053543895,-32.57491121087293,57864.34586306522,19.58091,0.128231,z,0.850529,0.93536,c4d_170421_081918_ooi_z_v1
259.2149600473559,-32.576295237968885,57163.42654040316,20.089954,0.071135,VR,2.008909,0.597447,c4d_150521_101543_ooi_VR_v2
259.2140035395311,-32.57715221824007,57163.42654040316,20.467663,0.090067,VR,2.86692,0.622251,c4d_150521_101543_ooi_VR_v2
259.21332434048975,-32.57793163924371,57163.42654040316,20.491753,0.072207,VR,1.450088,0.568309,c4d_150521_101543_ooi_VR_v2
259.2127222106253,-32.57198896856856,57163.42654040316,20.617847,0.082674,VR,1.688052,0.538409,c4d_150521_101543_ooi_VR_v2
259.21247486863064,-32.574832277427895,57163.42654040316,19.187346,0.030199,VR,1.577255,0.971578,c4d_150521_101543_ooi_VR_v2
259.21172656138543,-32.57156078414418,57163.42654040316,20.796253,0.115488,VR,1.853814,0.490578,c4d_150521_101543_ooi_VR_v2
259.21096118446076,-32.57185123564192,57163.42654040316,20.050835,0.069241,VR,1.998098,0.569012,c4d_150521_101543_ooi_VR_v2
259.21083879956586,-32.57688372844106,57163.42654040316,18.970509,0.02619,VR,1.59468,0.973664,c4d_150521_101543_ooi_VR_v2
259.2089843626928,-32.57182214823237,57163.42654040316,18.306854,0.016087,VR,1.576926,0.982152,c4d_150521_101543_ooi_VR_v2
259.20882137020976,-32.57579606296108,57163.42654040316,19.919077,0.056961,VR,2.535111,0.580513,c4d_150521_101543_ooi_VR_v2
259.2081246109286,-32.57733367515638,57163.42654040316,20.938387,0.146426,VR,1.571146,0.543643,c4d_150521_101543_ooi_VR_v2
259.2075099300208,-32.575852552559915,57163.42654040316,19.449284,0.070223,VR,3.388109,0.144214,c4d_150521_101543_ooi_VR_v2
259.2055907714014,-32.576325891214644,57163.42654040316,15.539488,0.003089,VR,1.601206,0.98473,c4d_150521_101543_ooi_VR_v2
259.20756404875453,-32.573938826421845,57163.42654040316,21.198713,0.108632,VR,1.719371,0.476224,c4d_150521_101543_ooi_VR_v2
259.20721626775594,-32.57453590342569,57163.42654040316,19.921368,0.083827,VR,2.945305,0.242458,c4d_150521_101543_ooi_VR_v2
259.2057902457917,-32.57172562538614,57163.42654040316,18.110832,0.014056,VR,1.552133,0.981585,c4d_150521_101543_ooi_VR_v2
259.2042598401941,-32.57435840402545,57163.42654040316,16.10078,0.003767,VR,1.582192,0.983531,c4d_150521_101543_ooi_VR_v2
259.2030430956894,-32.5721490857882,57163.42654040316,20.801048,0.0876,VR,1.73578,0.530672,c4d_150521_101543_ooi_VR_v2
259.21495231768506,-32.57624885437837,57162.43906175159,20.020863,0.075471,VR,2.081761,0.666585,c4d_150520_103343_ooi_VR_v4
259.2140088977894,-32.57716138923445,57162.43906175159,20.526552,0.137697,VR,2.217549,0.4966,c4d_150520_103343_ooi_VR_v4
259.2133399242639,-32.5779277741974,57162.43906175159,20.542795,0.097829,VR,1.446109,0.79268,c4d_150520_103343_ooi_VR_v4
259.2127471573276,-32.57199264744677,57162.43906175159,20.753433,0.103459,VR,1.879047,0.519131,c4d_150520_103343_ooi_VR_v4
259.2124780329164,-32.57481604209392,57162.43906175159,19.19426,0.037867,VR,1.331101,0.964824,c4d_150520_103343_ooi_VR_v4
259.2117001051683,-32.57155764398968,57162.43906175159,20.834812,0.150718,VR,1.54848,0.46381,c4d_150520_103343_ooi_VR_v4
259.21084582214235,-32.57688020852633,57162.43906175159,19.044975,0.034334,VR,1.291417,0.965379,c4d_150520_103343_ooi_VR_v4
259.21099925338194,-32.571868450587594,57162.43906175159,20.068743,0.091992,VR,1.691855,0.684981,c4d_150520_103343_ooi_VR_v4
259.2098389472195,-32.57238457943932,57162.43906175159,18.820131,0.030375,VR,1.342382,0.976894,c4d_150520_103343_ooi_VR_v4
259.2089828269043,-32.57182259290937,57162.43906175159,18.314383,0.020096,VR,1.288708,0.980004,c4d_150520_103343_ooi_VR_v4
259.2088433404697,-32.57578604769332,57162.43906175159,19.891708,0.070434,VR,2.216945,0.276675,c4d_150520_103343_ooi_VR_v4
259.2081393819526,-32.57731977167854,57162.43906175159,21.09408,0.176738,VR,1.526052,0.496938,c4d_150520_103343_ooi_VR_v4
259.2075406143838,-32.575870349315565,57162.43906175159,19.969305,0.127315,VR,2.587255,0.640593,c4d_150520_103343_ooi_VR_v4
259.206957470579,-32.57607085993145,57162.43906175159,20.32832,0.144136,VR,3.091697,0.071392,c4d_150520_103343_ooi_VR_v4
259.205594349986,-32.57632731453495,57162.43906175159,15.574687,0.002551,VR,1.328879,0.987811,c4d_150520_103343_ooi_VR_v4
259.2076204998341,-32.57255115222151,57162.43906175159,21.028934,0.171679,VR,1.602077,0.483115,c4d_150520_103343_ooi_VR_v4
259.20719725041073,-32.574531927736146,57162.43906175159,20.017336,0.118957,VR,3.370984,0.520982,c4d_150520_103343_ooi_VR_v4
259.2057886814646,-32.571756240649535,57162.43906175159,18.188118,0.017256,VR,1.256534,0.981011,c4d_150520_103343_ooi_VR_v4
259.2042692919287,-32.57435658635643,57162.43906175159,16.119698,0.003579,VR,1.327385,0.983541,c4d_150520_103343_ooi_VR_v4
259.2030467221798,-32.57215361504616,57162.43906175159,20.803728,0.104763,VR,1.614902,0.519668,c4d_150520_103343_ooi_VR_v4
259.2149494481143,-32.576253439536075,57863.288617134094,17.989048,0.043694,z,1.931292,0.383532,c4d_170420_065655_ooi_z_v1
259.21408872136385,-32.57709377049704,57863.288617134094,18.263664,0.058414,z,2.969533,0.257916,c4d_170420_065655_ooi_z_v1
259.21422714402644,-32.57203646886874,57863.288617134094,19.01556,0.149652,z,2.921814,0.227017,c4d_170420_065655_ooi_z_v1
259.21333056549776,-32.577929364520685,57863.288617134094,18.496414,0.051166,z,0.912616,0.956528,c4d_170420_065655_ooi_z_v1
259.21296146814046,-32.57058486551834,57863.288617134094,18.644922,0.105331,z,2.86648,0.103506,c4d_170420_065655_ooi_z_v1
259.211938975815,-32.570504072608344,57863.288617134094,18.82675,0.101928,z,2.280835,0.674048,c4d_170420_065655_ooi_z_v1
259.2128109229279,-32.57297148536268,57863.288617134094,19.963938,0.162653,z,1.100507,0.633515,c4d_170420_065655_ooi_z_v1
259.21272824374535,-32.57201540828999,57863.288617134094,18.672358,0.074373,z,1.04714,0.969578,c4d_170420_065655_ooi_z_v1
259.2124808925359,-32.57483568616166,57863.288617134094,17.388075,0.023826,z,0.950567,0.977815,c4d_170420_065655_ooi_z_v1
259.21240235182154,-32.57614435928287,57863.288617134094,19.39347,0.097712,z,2.477042,0.07343,c4d_170420_065655_ooi_z_v1
259.2098490830664,-32.572390594883835,57863.288617134094,16.506561,0.014444,z,0.968323,0.963719,c4d_170420_065655_ooi_z_v1
259.2089845260357,-32.57182291701002,57863.288617134094,16.300283,0.012637,z,0.940867,0.982776,c4d_170420_065655_ooi_z_v1
259.21161398404564,-32.57440782104088,57863.288617134094,19.686605,0.136013,z,1.293651,0.424163,c4d_170420_065655_ooi_z_v1
259.21096733122573,-32.57184836209993,57863.288617134094,17.70512,0.041861,z,1.591669,0.899758,c4d_170420_065655_ooi_z_v1
259.2108394301875,-32.57688196100247,57863.288617134094,17.019825,0.018593,z,0.927796,0.98137,c4d_170420_065655_ooi_z_v1
259.21070241973155,-32.57763389711638,57863.288617134094,18.99677,0.070791,z,0.976016,0.937398,c4d_170420_065655_ooi_z_v1
259.21086435968056,-32.57441352430857,57863.288617134094,19.875961,0.113229,z,1.84316,0.557259,c4d_170420_065655_ooi_z_v1
259.2117473293842,-32.571571173896956,57863.288617134094,18.470882,0.07248,z,1.710671,0.856078,c4d_170420_065655_ooi_z_v1
259.21029489658713,-32.57562363293022,57863.288617134094,19.671982,0.103213,z,1.130785,0.747705,c4d_170420_065655_ooi_z_v1
259.20995548360264,-32.579628795773964,57863.288617134094,19.2102,0.120506,z,1.495868,0.637469,c4d_170420_065655_ooi_z_v1
259.2093025135579,-32.57776394234348,57863.288617134094,18.911404,0.109896,z,1.077174,0.582961,c4d_170420_065655_ooi_z_v1
259.2090512859572,-32.573981564583534,57863.288617134094,18.886538,0.080048,z,3.250095,0.144429,c4d_170420_065655_ooi_z_v1
259.2088579870465,-32.57580269051061,57863.288617134094,17.626099,0.036191,z,1.846773,0.778278,c4d_170420_065655_ooi_z_v1
259.20652558218444,-32.57531867530606,57863.288617134094,18.48062,0.096155,z,2.134697,0.903222,c4d_170420_065655_ooi_z_v1
259.2077093240122,-32.57537627879102,57863.288617134094,18.972094,0.089869,z,1.357532,0.908184,c4d_170420_065655_ooi_z_v1
259.2075426942461,-32.57585945363471,57863.288617134094,18.05436,0.049018,z,3.024332,0.07427,c4d_170420_065655_ooi_z_v1
259.2069710330529,-32.57609556231481,57863.288617134094,18.743944,0.075315,z,1.369601,0.298699,c4d_170420_065655_ooi_z_v1
259.20814631345377,-32.577318643168375,57863.288617134094,18.820429,0.090619,z,1.21252,0.939079,c4d_170420_065655_ooi_z_v1
259.2089036574528,-32.57982353619998,57863.288617134094,19.335602,0.114622,z,1.17025,0.836864,c4d_170420_065655_ooi_z_v1
259.2078891418219,-32.57666163428047,57863.288617134094,18.921335,0.075082,z,0.912966,0.953024,c4d_170420_065655_ooi_z_v1
259.20757708022404,-32.572552397435786,57863.288617134094,18.298141,0.062122,z,2.138361,0.963725,c4d_170420_065655_ooi_z_v1
259.2074917318961,-32.572082056272414,57863.288617134094,19.277834,0.118961,z,1.083931,0.614295,c4d_170420_065655_ooi_z_v1
259.20760762845373,-32.573905329642116,57863.288617134094,19.114182,0.079183,z,1.369704,0.934057,c4d_170420_065655_ooi_z_v1
259.20717847760915,-32.574585419797444,57863.288617134094,17.732618,0.034138,z,1.878236,0.935917,c4d_170420_065655_ooi_z_v1
259.2069137680733,-32.57836524907217,57863.288617134094,18.484774,0.109648,z,4.296962,0.137188,c4d_170420_065655_ooi_z_v1
259.20636120732325,-32.57692631448303,57863.288617134094,17.842842,0.041649,z,1.163568,0.892464,c4d_170420_065655_ooi_z_v1
259.2055571717647,-32.57631478442827,57863.288617134094,14.739823,0.007318,z,0.929996,0.984443,c4d_170420_065655_ooi_z_v1
259.206255697053,-32.579068224059036,57863.288617134094,18.803638,0.120752,z,2.680415,0.204542,c4d_170420_065655_ooi_z_v1
259.20623611218787,-32.57337245406587,57863.288617134094,20.201376,0.166102,z,1.187173,0.572897,c4d_170420_065655_ooi_z_v1
259.2057973878138,-32.57175264203255,57863.288617134094,15.693911,0.009512,z,0.915606,0.982977,c4d_170420_065655_ooi_z_v1
259.20602217144193,-32.57098313935468,57863.288617134094,20.304325,0.125777,z,1.354999,0.618976,c4d_170420_065655_ooi_z_v1
259.20424851615536,-32.574356969595776,57863.288617134094,15.474771,0.008742,z,0.95866,0.983509,c4d_170420_065655_ooi_z_v1
259.2046158125061,-32.571998283999655,57863.288617134094,19.058369,0.117262,z,2.316527,0.036175,c4d_170420_065655_ooi_z_v1
259.20451696044694,-32.57274646018318,57863.288617134094,19.139189,0.083009,z,1.495126,0.371176,c4d_170420_065655_ooi_z_v1
259.20407507437307,-32.57696781960497,57863.288617134094,19.650587,0.112601,z,0.860411,0.853926,c4d_170420_065655_ooi_z_v1
259.20391943765367,-32.5756034868543,57863.288617134094,18.948715,0.127671,z,2.833814,0.009715,c4d_170420_065655_ooi_z_v1
259.2030544357475,-32.57215934474873,57863.288617134094,18.730759,0.064437,z,0.990959,0.972461,c4d_170420_065655_ooi_z_v1
259.2031857091578,-32.57490148166149,57863.288617134094,19.847767,0.193673,z,1.133708,0.683673,c4d_170420_065655_ooi_z_v1
259.2149678295175,-32.57629156766967,57163.43409288954,20.011759,0.064619,VR,2.318064,0.233899,c4d_150521_102637_ooi_VR_v2
259.2140406285608,-32.577146747030376,57163.43409288954,20.41213,0.097826,VR,2.718467,0.664455,c4d_150521_102637_ooi_VR_v2
259.2133282450153,-32.57792831680677,57163.43409288954,20.617113,0.081987,VR,1.654455,0.650559,c4d_150521_102637_ooi_VR_v2
259.21247534776177,-32.57482823992178,57163.43409288954,19.224895,0.03276,VR,1.442028,0.97121,c4d_150521_102637_ooi_VR_v2
259.2117608535631,-32.57156186282538,57163.43409288954,20.700401,0.11364,VR,1.636365,0.35564,c4d_150521_102637_ooi_VR_v2
259.210844172026,-32.576886501758075,57163.43409288954,18.995134,0.02817,VR,1.3625,0.975837,c4d_150521_102637_ooi_VR_v2
259.20883637032216,-32.57579074036489,57163.43409288954,19.895292,0.061666,VR,2.492769,0.565316,c4d_150521_102637_ooi_VR_v2
259.208148256865,-32.577332682094486,57163.43409288954,20.96378,0.150443,VR,1.619608,0.506715,c4d_150521_102637_ooi_VR_v2
259.207286315401,-32.57589936376457,57163.43409288954,19.348074,0.075244,VR,5.436964,0.000506,c4d_150521_102637_ooi_VR_v2
259.20559589547923,-32.57632575309336,57163.43409288954,15.583344,0.002669,VR,1.385458,0.985123,c4d_150521_102637_ooi_VR_v2
259.20720731529894,-32.57452819793337,57163.43409288954,19.969595,0.080323,VR,2.869796,0.121659,c4d_150521_102637_ooi_VR_v2
259.2042631515079,-32.57435791306081,57163.43409288954,16.134409,0.003507,VR,1.365864,0.983991,c4d_150521_102637_ooi_VR_v2
259.2149576319487,-32.576249574345375,57864.345180040225,18.667217,0.044488,i,1.923256,0.229772,c4d_170421_081819_ooi_i_v1
259.214307065452,-32.57694280634843,57864.345180040225,20.632822,0.069406,i,0.979745,0.928447,c4d_170421_081819_ooi_i_v1
259.2139597494897,-32.577236092005336,57864.345180040225,19.714859,0.070196,i,0.807421,0.972633,c4d_170421_081819_ooi_i_v1
259.2142810489459,-32.57196866186739,57864.345180040225,19.829798,0.115468,i,1.875599,0.325715,c4d_170421_081819_ooi_i_v1
259.213336543799,-32.57793094362148,57864.345180040225,19.316782,0.046339,i,0.771967,0.970909,c4d_170421_081819_ooi_i_v1
259.2134117741223,-32.5746029502155,57864.345180040225,21.09057,0.128652,i,0.803848,0.663211,c4d_170421_081819_ooi_i_v1
259.2134975071634,-32.573521172231615,57864.345180040225,21.31967,0.190966,i,0.933463,0.703693,c4d_170421_081819_ooi_i_v1
259.2129489424097,-32.57058746134467,57864.345180040225,19.413334,0.085423,i,2.419757,0.181764,c4d_170421_081819_ooi_i_v1
259.2119260469263,-32.57051436385157,57864.345180040225,19.997902,0.083214,i,2.101737,0.799298,c4d_170421_081819_ooi_i_v1
259.21239660214314,-32.576135613102934,57864.345180040225,20.163477,0.092841,i,2.86723,0.070619,c4d_170421_081819_ooi_i_v1
259.2127941414544,-32.572959103504814,57864.345180040225,20.49662,0.145774,i,1.389154,0.741158,c4d_170421_081819_ooi_i_v1
259.2127386715486,-32.57200134457526,57864.345180040225,19.393793,0.062085,i,0.898517,0.976982,c4d_170421_081819_ooi_i_v1
259.2124821314138,-32.57484451286223,57864.345180040225,18.233952,0.023445,i,0.831609,0.980951,c4d_170421_081819_ooi_i_v1
259.2120205845967,-32.577001710248744,57864.345180040225,20.566547,0.135907,i,0.992256,0.52219,c4d_170421_081819_ooi_i_v1
259.21176821760014,-32.57157316122386,57864.345180040225,19.373327,0.059185,i,2.064589,0.799687,c4d_170421_081819_ooi_i_v1
259.21096645321796,-32.57184924057684,57864.345180040225,18.758545,0.042558,i,1.731099,0.919256,c4d_170421_081819_ooi_i_v1
259.20760092496727,-32.57254989707129,57864.345180040225,19.151243,0.065277,i,0.803383,0.972494,c4d_170421_081819_ooi_i_v1
259.20749974428963,-32.57207180328822,57864.345180040225,20.002703,0.111588,i,0.894803,0.949169,c4d_170421_081819_ooi_i_v1
259.2098646209054,-32.572392303401784,57864.345180040225,17.573843,0.017085,i,0.907455,0.950229,c4d_170421_081819_ooi_i_v1
259.2116437398295,-32.57439729375532,57864.345180040225,20.24157,0.126075,i,2.044205,0.664445,c4d_170421_081819_ooi_i_v1
259.21133048689046,-32.57094808872366,57864.345180040225,20.923918,0.13298,i,0.873095,0.653149,c4d_170421_081819_ooi_i_v1
259.21069342549396,-32.57764320597793,57864.345180040225,19.977758,0.074277,i,0.791918,0.965038,c4d_170421_081819_ooi_i_v1
259.21084762389285,-32.576877234926734,57864.345180040225,17.959637,0.019792,i,0.796399,0.982321,c4d_170421_081819_ooi_i_v1
259.2108440074879,-32.57442232960298,57864.345180040225,20.397734,0.126825,i,2.136189,0.142345,c4d_170421_081819_ooi_i_v1
259.20898497732395,-32.57181949459439,57864.345180040225,17.29608,0.014616,i,0.777519,0.982908,c4d_170421_081819_ooi_i_v1
259.210294214487,-32.57561946061677,57864.345180040225,20.507565,0.100691,i,1.061746,0.904047,c4d_170421_081819_ooi_i_v1
259.2099578637239,-32.579634387619244,57864.345180040225,19.603298,0.089889,i,1.390016,0.042697,c4d_170421_081819_ooi_i_v1
259.2093274092662,-32.57776862880268,57864.345180040225,19.801132,0.102782,i,0.903482,0.860239,c4d_170421_081819_ooi_i_v1
259.2088258668046,-32.57806251903048,57864.345180040225,20.281872,0.145245,i,1.779207,0.254565,c4d_170421_081819_ooi_i_v1
259.20915011099885,-32.573960146122424,57864.345180040225,19.653688,0.08263,i,1.918541,0.229963,c4d_170421_081819_ooi_i_v1
259.2088469889085,-32.57580183536435,57864.345180040225,18.605993,0.036428,i,1.931038,0.526414,c4d_170421_081819_ooi_i_v1
259.2065124840538,-32.575311306498584,57864.345180040225,19.447735,0.081379,i,0.797419,0.931777,c4d_170421_081819_ooi_i_v1
259.2049237361396,-32.577214584357186,57864.345180040225,20.506945,0.187843,i,1.299502,0.589487,c4d_170421_081819_ooi_i_v1
259.2070180654315,-32.57848247258045,57864.345180040225,20.085516,0.119692,i,0.964676,0.916631,c4d_170421_081819_ooi_i_v1
259.2066845038703,-32.57814830631058,57864.345180040225,20.204903,0.157346,i,2.778728,0.159056,c4d_170421_081819_ooi_i_v1
