ra,dec,mjd,mag_auto,magerr_auto,filter,fwhm,class_star,exposure
260.30524786587654,-32.382127062484784,58683.124037464615,16.109398,0.033354,Y,1.500652,0.296279,c4d_190719_025836_ooi_Y_v1
260.30437899715633,-32.38271129597748,58683.124037464615,16.411034,0.042563,Y,2.239853,0.178863,c4d_190719_025836_ooi_Y_v1
260.304680118756,-32.38424775874976,58683.124037464615,18.383057,0.208073,Y,1.989578,0.074037,c4d_190719_025836_ooi_Y_v1
260.30476274922324,-32.375789907917856,58683.124037464615,18.82838,0.115281,Y,1.600689,0.488254,c4d_190719_025836_ooi_Y_v1
260.30218833679146,-32.37814807664938,58683.124037464615,17.636381,0.107291,Y,1.686504,0.504959,c4d_190719_025836_ooi_Y_v1
260.30233419796076,-32.376662824011575,58683.124037464615,18.513626,0.160383,Y,2.177175,0.639966,c4d_190719_025836_ooi_Y_v1
260.3015873561221,-32.38108719828158,58683.124037464615,17.130785,0.08792,Y,2.127725,0.229746,c4d_190719_025836_ooi_Y_v1
260.31264136356606,-32.37872868535293,58683.09470873,18.415556,0.069943,Y,1.264148,0.704055,c4d_190719_021622_ooi_Y_v1
260.3122570804348,-32.37965468916751,58683.09470873,18.560354,0.072847,Y,1.196663,0.621861,c4d_190719_021622_ooi_Y_v1
260.3119232186742,-32.38224253718122,58683.09470873,18.337122,0.074039,Y,2.016059,0.623637,c4d_190719_021622_ooi_Y_v1
260.3088444440558,-32.38073785979595,58683.09470873,16.398706,0.025596,Y,1.221693,0.9664,c4d_190719_021622_ooi_Y_v1
260.31072796343227,-32.3811866417917,58683.09470873,19.11993,0.118439,Y,1.542162,0.665461,c4d_190719_021622_ooi_Y_v1
260.31013585875354,-32.38075017739993,58683.09470873,17.724422,0.079168,Y,4.248554,0.003082,c4d_190719_021622_ooi_Y_v1
260.30790266471064,-32.382633701034756,58683.09470873,13.536118,0.006189,Y,1.194871,0.983165,c4d_190719_021622_ooi_Y_v1
260.3100904938218,-32.382403834311276,58683.09470873,18.130924,0.081731,Y,1.514765,0.884052,c4d_190719_021622_ooi_Y_v1
260.30773026738945,-32.37491502682702,58683.09470873,16.72317,0.029881,Y,1.257903,0.909428,c4d_190719_021622_ooi_Y_v1
260.30743564353395,-32.373878131085476,58683.09470873,16.990387,0.035984,Y,1.242936,0.971335,c4d_190719_021622_ooi_Y_v1
260.3065722294957,-32.37419332006736,58683.09470873,16.81439,0.029016,Y,1.206882,0.947986,c4d_190719_021622_ooi_Y_v1
260.3089942266654,-32.37617301256243,58683.09470873,13.672229,0.006307,Y,1.200311,0.983477,c4d_190719_021622_ooi_Y_v1
260.3092010062047,-32.37717271365777,58683.09470873,16.727816,0.029521,Y,1.950137,0.305145,c4d_190719_021622_ooi_Y_v1
260.30988325201946,-32.38164448309283,58683.09470873,19.217966,0.172943,Y,1.134265,0.585282,c4d_190719_021622_ooi_Y_v1
260.3095318124434,-32.37984614483081,58683.09470873,17.341635,0.040297,Y,1.185589,0.971123,c4d_190719_021622_ooi_Y_v1
260.308786636357,-32.373822616017335,58683.09470873,19.012177,0.182508,Y,1.628245,0.561206,c4d_190719_021622_ooi_Y_v1
260.30705484652606,-32.37733559284953,58683.09470873,15.116329,0.009681,Y,1.234958,0.946683,c4d_190719_021622_ooi_Y_v1
260.30743640940415,-32.37847859370125,58683.09470873,18.188875,0.105068,Y,1.229528,0.362143,c4d_190719_021622_ooi_Y_v1
260.3055813011673,-32.37852844647875,58683.09470873,13.599833,0.006262,Y,1.204126,0.968203,c4d_190719_021622_ooi_Y_v1
260.30458488127147,-32.380732184880145,58683.09470873,17.11042,0.051039,Y,2.720554,0.034971,c4d_190719_021622_ooi_Y_v1
260.30431333599597,-32.37962849000933,58683.09470873,17.090723,0.032929,Y,1.351049,0.738906,c4d_190719_021622_ooi_Y_v1
260.3036139626362,-32.37954551877884,58683.09470873,17.33015,0.048357,Y,1.596,0.255901,c4d_190719_021622_ooi_Y_v1
260.3066521238925,-32.38097641802413,58683.09470873,15.787924,0.014397,Y,1.210572,0.955821,c4d_190719_021622_ooi_Y_v1
260.30621436708776,-32.37515928418543,58683.09470873,19.293598,0.173861,Y,2.051989,0.639712,c4d_190719_021622_ooi_Y_v1
260.3052576151896,-32.38211948129866,58683.09470873,16.348873,0.024366,Y,1.245291,0.868048,c4d_190719_021622_ooi_Y_v1
260.30438398338043,-32.38271148859522,58683.09470873,16.57392,0.026284,Y,1.193846,0.761067,c4d_190719_021622_ooi_Y_v1
260.30384317920624,-32.382313430142595,58683.09470873,19.403555,0.099115,Y,1.254884,0.713424,c4d_190719_021622_ooi_Y_v1
260.30480367845183,-32.37579066232838,58683.09470873,18.908857,0.102197,Y,1.959891,0.440246,c4d_190719_021622_ooi_Y_v1
260.30465950127075,-32.37391935887452,58683.09470873,18.446157,0.072067,Y,2.517633,0.780008,c4d_190719_021622_ooi_Y_v1
260.304690250355,-32.38422420637851,58683.09470873,18.174578,0.119695,Y,2.526102,0.295837,c4d_190719_021622_ooi_Y_v1
260.30162865855544,-32.381100731044995,58683.09470873,17.168344,0.054541,Y,2.045189,0.798601,c4d_190719_021622_ooi_Y_v1
260.30219284675144,-32.378132029393115,58683.09470873,17.846285,0.076876,Y,1.513641,0.639042,c4d_190719_021622_ooi_Y_v1
260.3023193946763,-32.37668746038079,58683.09470873,18.456583,0.120401,Y,1.841654,0.67039,c4d_190719_021622_ooi_Y_v1
260.3020430075936,-32.3789880124194,58683.09470873,19.285736,0.195707,Y,2.360792,0.185885,c4d_190719_021622_ooi_Y_v1
260.30130023533616,-32.377065372262905,58683.09470873,19.267282,0.134739,Y,1.366062,0.554466,c4d_190719_021622_ooi_Y_v1
260.31265407683566,-32.37873283587328,57139.23296784237,21.761444,0.079774,VR,1.506081,0.534567,c4d_150427_053734_ooi_VR_v1
260.31225607652095,-32.37967496344177,57139.23296784237,21.590158,0.072004,VR,1.483758,0.518186,c4d_150427_053734_ooi_VR_v1
260.31193988405647,-32.38223110229887,57139.23296784237,21.706928,0.086447,VR,2.706315,0.616551,c4d_150427_053734_ooi_VR_v1
260.31010597535226,-32.38238762294655,57139.23296784237,21.265064,0.071106,VR,1.967505,0.722442,c4d_150427_053734_ooi_VR_v1
260.3099127264174,-32.38166033521306,57139.23296784237,21.004892,0.085863,VR,1.886036,0.67237,c4d_150427_053734_ooi_VR_v1
260.30954659165496,-32.37985371119378,57139.23296784237,19.93938,0.032374,VR,1.549099,0.975261,c4d_150427_053734_ooi_VR_v1
260.30887466281723,-32.38071337523124,57139.23296784237,19.742476,0.031696,VR,1.468109,0.975836,c4d_150427_053734_ooi_VR_v1
260.3077200987263,-32.374909219446806,57139.23296784237,19.041166,0.014466,VR,1.492622,0.981303,c4d_150427_053734_ooi_VR_v1
260.3074271349471,-32.37387907322083,57139.23296784237,20.384977,0.038325,VR,1.649721,0.972425,c4d_150427_053734_ooi_VR_v1
260.3065753225316,-32.37418663873462,57139.23296784237,19.96786,0.028897,VR,1.514989,0.970618,c4d_150427_053734_ooi_VR_v1
260.3091664492298,-32.37714338978053,57139.23296784237,20.12239,0.030962,VR,1.940791,0.913822,c4d_150427_053734_ooi_VR_v1
260.30789065323563,-32.382590605956324,57139.23296784237,17.9457,0.006667,VR,1.603456,0.982087,c4d_150427_053734_ooi_VR_v1
260.3074591454665,-32.37849683967545,57139.23296784237,21.64883,0.095923,VR,1.450216,0.696327,c4d_150427_053734_ooi_VR_v1
260.30666328504094,-32.38097408393281,57139.23296784237,19.415087,0.019189,VR,1.455932,0.980631,c4d_150427_053734_ooi_VR_v1
260.3070601097232,-32.3773316966888,57139.23296784237,21.34736,0.084768,VR,1.539411,0.627216,c4d_150427_053734_ooi_VR_v1
260.306890530669,-32.37914878273369,57139.23296784237,21.663004,0.149854,VR,1.872263,0.594461,c4d_150427_053734_ooi_VR_v1
260.30558509494654,-32.37852227699452,57139.23296784237,17.383055,0.004765,VR,1.461283,0.982836,c4d_150427_053734_ooi_VR_v1
260.30458792559324,-32.380754936104225,57139.23296784237,19.608952,0.028159,VR,2.279963,0.068122,c4d_150427_053734_ooi_VR_v1
260.30411381269573,-32.379611216254894,57139.23296784237,19.010677,0.027284,VR,3.27693,0.046919,c4d_150427_053734_ooi_VR_v1
260.30524862770585,-32.3821206946972,57139.23296784237,19.380232,0.020833,VR,1.585588,0.628674,c4d_150427_053734_ooi_VR_v1
260.30432929417134,-32.38265475591027,57139.23296784237,19.47588,0.029099,VR,3.325133,0.138332,c4d_150427_053734_ooi_VR_v1
260.30901191379826,-32.37613498104764,57139.23296784237,17.9123,0.006375,VR,1.468347,0.983204,c4d_150427_053734_ooi_VR_v1
260.30466710687875,-32.38426612299998,57139.23296784237,20.467571,0.075285,VR,5.938474,0.143993,c4d_150427_053734_ooi_VR_v1
260.3047993644822,-32.37579936625291,57139.23296784237,21.797207,0.089721,VR,1.836389,0.611987,c4d_150427_053734_ooi_VR_v1
260.30156388448296,-32.38110818328908,57139.23296784237,19.560253,0.035649,VR,1.77319,0.221543,c4d_150427_053734_ooi_VR_v1
260.30207916624516,-32.38012430054364,57139.23296784237,21.569946,0.173028,VR,2.642331,0.05857,c4d_150427_053734_ooi_VR_v1
260.3021965953624,-32.37813670388115,57139.23296784237,20.40332,0.064239,VR,2.676233,0.325472,c4d_150427_053734_ooi_VR_v1
260.30204835548125,-32.379006733584745,57139.23296784237,21.958735,0.211248,VR,2.509236,0.260844,c4d_150427_053734_ooi_VR_v1
260.3022993600654,-32.37666720180978,57139.23296784237,21.317081,0.127988,VR,2.899664,0.16618,c4d_150427_053734_ooi_VR_v1
260.30131826979687,-32.377095455876066,57139.23296784237,22.04346,0.17192,VR,1.565644,0.672079,c4d_150427_053734_ooi_VR_v1
260.30953767320796,-32.37983608158032,57872.2583433087,22.5221,0.083432,g,1.242567,0.634774,c4d_170429_061428_ooi_g_v1
260.3090062062386,-32.37610672189603,57872.2583433087,20.398363,0.021366,g,1.06164,0.981459,c4d_170429_061428_ooi_g_v1
