ra,dec,mjd,mag_auto,magerr_auto,filter,fwhm,class_star,exposure
249.40167731215368,-29.93212244066156,58640.24527782714,18.877201,0.009049,g,1.012039,0.984089,c4d_190606_055312_ooi_g_v1
249.40024130588205,-29.926983210629746,58640.24527782714,19.279041,0.010898,g,1.019077,0.983141,c4d_190606_055312_ooi_g_v1
249.40006238745775,-29.928199314331025,58640.24527782714,19.15267,0.010328,g,1.043238,0.9832,c4d_190606_055312_ooi_g_v1
249.39925065824292,-29.92772579011527,58640.24527782714,22.20194,0.084991,g,2.68678,0.242991,c4d_190606_055312_ooi_g_v1
249.40136755612343,-29.928754633851533,58640.24527782714,23.359985,0.163664,g,0.901115,0.581218,c4d_190606_055312_ooi_g_v1
249.40024460685288,-29.934253200431876,58640.24527782714,21.726797,0.051461,g,1.038497,0.967162,c4d_190606_055312_ooi_g_v1
249.40007537968376,-29.932190308170103,58640.24527782714,22.4352,0.08525,g,1.251978,0.961284,c4d_190606_055312_ooi_g_v1
249.39882483249124,-29.929255920703408,58640.24527782714,20.900562,0.029215,g,1.192311,0.981349,c4d_190606_055312_ooi_g_v1
249.3983341969607,-29.928845767010845,58640.24527782714,21.137854,0.031108,g,1.08989,0.980329,c4d_190606_055312_ooi_g_v1
249.39795074684588,-29.92940243775519,58640.24527782714,19.586767,0.01301,g,1.041926,0.972211,c4d_190606_055312_ooi_g_v1
249.39808698616693,-29.93507506492654,58640.24527782714,21.669373,0.050799,g,1.148811,0.975535,c4d_190606_055312_ooi_g_v1
249.3982104635544,-29.93153008262965,58640.24527782714,23.230566,0.131223,g,1.234406,0.553935,c4d_190606_055312_ooi_g_v1
249.3971112530232,-29.93388906905022,58640.24527782714,19.681267,0.013067,g,1.042531,0.983003,c4d_190606_055312_ooi_g_v1
249.39722053101784,-29.93061574581401,58640.24527782714,21.021025,0.031402,g,1.065645,0.980032,c4d_190606_055312_ooi_g_v1
249.3958315233035,-29.934786228408807,58640.24527782714,20.608229,0.023752,g,1.068298,0.982357,c4d_190606_055312_ooi_g_v1
249.395248730321,-29.928844469171825,58640.24527782714,19.259445,0.01094,g,1.447706,0.980134,c4d_190606_055312_ooi_g_v1
249.39552285556363,-29.92531939825196,58640.24527782714,21.143953,0.033924,g,1.075552,0.978126,c4d_190606_055312_ooi_g_v1
249.39507995016757,-29.932815537103252,58640.24527782714,20.794704,0.02683,g,1.051422,0.981469,c4d_190606_055312_ooi_g_v1
249.39427347474773,-29.933325066245498,58640.24527782714,20.59334,0.023282,g,1.03098,0.981965,c4d_190606_055312_ooi_g_v1
249.39400431267077,-29.935006750303607,58640.24527782714,22.177158,0.148862,g,2.107815,0.123962,c4d_190606_055312_ooi_g_v1
249.39407857426636,-29.93114177227455,58640.24527782714,21.65329,0.049188,g,1.132401,0.976865,c4d_190606_055312_ooi_g_v1
249.3936730088277,-29.92951008720071,58640.24527782714,20.198483,0.017575,g,1.029927,0.982801,c4d_190606_055312_ooi_g_v1
249.39317249454416,-29.930062913146575,58640.24527782714,20.026737,0.015971,g,1.022255,0.982925,c4d_190606_055312_ooi_g_v1
