objID,uniquePspsP2id,detectID,ippObjID,ippDetectID,filterID,surveyID,imageID,randomDetID,dvoRegionID,obsTime,xPos,yPos,xPosErr,yPosErr,pltScale,posAngle,ra,dec,raErr,decErr,extNSigma,zp,telluricExt,expTime,airMass,psfFlux,psfFluxErr,psfMajorFWHM,psfMinorFWHM,psfTheta,psfCore,psfQf,psfQfPerfect,psfChiSq,psfLikelihood,momentXX,momentXY,momentYY,momentR1,momentRH,momentM3C,momentM3S,momentM4C,momentM4S,apFlux,apFluxErr,apFillF,apRadius,kronFlux,kronFluxErr,kronRad,sky,skyErr,infoFlag,infoFlag2,infoFlag3,processingVersion
75902441251563620,2940492150003842,232648880150003841,508159055657308,3841,1,0,61194015,0.794730867999355,118315,56427.489065,1189.18994140625,4550.009765625,0.41596999764442444,0.41596999764442444,-0.2565329968929291,-129.28399658203125,244.12512931,-26.74722866,0.10671000182628632,0.10671000182628632,-0.870868980884552,24.430099487304688,-0.10022100061178207,43.0,1.5015100240707397,7.385629942291416e-06,1.443930045752495e-06,1.521630048751831,1.40024995803833,0.9602630138397217,0.04405900090932846,0.6675819754600525,0.6675819754600525,1.1542099714279175,-0.38382598757743835,0.0528050996363163,-0.019400300458073616,0.4167180061340332,-999.0,0.5840089917182922,-0.025268299505114555,0.018202099949121475,0.03810049965977669,0.003918179776519537,5.298550149746006e-06,2.8396598850122245e-07,0.4953579902648926,3.334929943084717,-999.0,-999.0,-999.0,1.0800999916682485e-05,1.725259949125757e-06,35651585,0,3178496,3
