source_id,nss_solution_type,period,period_error,t_periastron,t_periastron_error,eccentricity,eccentricity_error,a_thiele_innes,b_thiele_innes,f_thiele_innes,g_thiele_innes,a_thiele_innes_error,b_thiele_innes_error,f_thiele_innes_error,g_thiele_innes_error,arg_periastron,semi_amplitude_primary,semi_amplitude_primary_error,center_of_mass_velocity,parallax,parallax_error,significance,goodness_of_fit
3054574216867690240,Orbital,591.8440030124573,7.196843,226.8811935379092,68.896805,0.1226716130571486,0.0543228,0.1887965856400712,0.6598712521132429,-0.5861972425696539,0.2049084665403386,0.43976852,0.12874685,0.16370934,0.4968926,,,,,1.197085953334183,0.026051339,15.623364,3.727858
361686518916218112,Orbital,175.54766626061928,0.61803806,-60.01391296111973,327.4054,0.0058160109985042,0.060185425,-0.6670898595944442,0.5459681144278214,-0.9049838053327351,-0.5816244180242962,10.557777,6.770114,7.791098,6.389599,,,,,3.2824503294011964,0.028413096,35.87799,0.837896
3314484094059409408,SB1,936.5445079928328,69.550705,463.2243235532514,101.0984,0.3257201959953144,0.14709039,,,,,,,,,86.73832910578321,3.3288717681663487,0.5430747,35.61887406021248,,,6.1296754,-1.4747692
3014275088479697408,Orbital,444.82755735105576,3.310811,109.73636536975216,7.8750205,0.5394071881835001,0.08655021,-0.966500284723784,-0.4175269031251424,-0.6047316318695463,1.2084694470164663,0.12050028,0.09360667,0.09993113,0.18397029,,,,,2.2529680388089535,0.038910717,10.679936,-0.59460604
426453663677608320,Orbital,454.9932854628891,1.2294948,114.82906194107824,7.769801,0.2139246586593938,0.019846953,0.0615705501488957,-0.6475142437953683,-1.0938367150824817,0.6083572030436903,0.118190125,0.066124596,0.018037893,0.070634276,,,,,1.6333060369563477,0.016778123,67.12615,0.03826234
427345333246872192,Orbital,519.117368182106,3.3862846,-24.10403550591911,19.864573,0.2053992531231761,0.03442259,0.0239898955149749,-0.5500307186375237,0.23077629972066,-0.5272873356720814,0.051943522,0.11615165,0.017023055,0.12344713,,,,,1.1286812689337855,0.016827358,44.172787,0.5207043
3104629518079941120,Orbital,686.3071456583494,3.2284575,202.79069296516195,12.947366,0.1678053374076294,0.0386035,-1.3831558813659042,0.6456718671149466,0.6434574068594525,1.435468897502478,0.07869999,0.17003554,0.1720154,0.08180441,,,,,2.0025960284641298,0.029986024,70.76431,-1.6828763
425751522420966912,Orbital,597.6549860924981,9.367667,163.07378132094283,13.967011,0.5333620756108262,0.06723951,0.5129200945442266,-0.187971038356332,-0.7843700774629225,0.6053522448552021,0.1041397,0.079868734,0.1069294,0.049027015,,,,,1.7313383244604157,0.03521465,18.49506,-1.6821444
3936856878525523712,Orbital,566.5217073381709,2.2095938,20.106970158635924,18.10799,0.1210254157372744,0.022806598,-0.2206622407978751,-1.3382651277704876,1.2602641159335126,-0.126819423093007,0.25767902,0.047582768,0.057592083,0.26377007,,,,,2.140109057246967,0.026141332,66.288704,0.7529149
2559471861814060672,Orbital,612.3888389623181,5.634634,224.2283422882466,8.677456,0.3777070235638288,0.042621367,0.64190755338776,1.7688412212050726,-0.6741130476294539,-1.2497306812371571,0.06345871,0.1254656,0.05828505,0.16213417,,,,,3.887935416814912,0.04527516,60.26059,2.775672
3036960555984683520,Orbital,604.2599434286864,4.886576,-146.6319271324493,26.499079,0.1680312065615795,0.054869164,-0.6469987569686306,-0.2420562791439347,0.5014409297942887,0.0901288334377754,0.13412155,0.03131947,0.1927796,0.070641585,,,,,1.273178499080411,0.020444386,28.698109,1.9542712
447157501982506240,Orbital,716.9992264339738,13.54247,-293.25092924371967,28.666254,0.1632844966644365,0.06581886,1.6041459133666531,0.8167833693010139,0.8602727001825481,-1.649139790959785,0.24781512,0.43985784,0.4187337,0.24780501,,,,,2.8679406244946257,0.080073066,26.312569,0.20090526
3126776946439001728,Orbital,925.6152189537686,63.6379,-340.2461119857604,27.211319,0.2698446094252202,0.0740129,0.6157853553491616,0.6935419964242555,0.5470620566904146,-0.7303855148722017,0.23527387,0.18269597,0.13173488,0.23013218,,,,,0.8940472846142419,0.029810468,16.969091,-0.4645081
3343443993386920192,Orbital,572.0455135615885,3.5810254,127.56324646957154,8.598624,0.6124907445870957,0.056958057,-0.0598559018642997,-0.3247536625713058,-1.598980028261135,-0.5795838027021781,0.19534719,0.085007966,0.11356992,0.061164193,,,,,2.277551070809144,0.032076605,14.021948,0.17675707
424461623486081536,Orbital,842.3179124075575,27.112257,-225.22439334419664,34.7751,0.1329048624721554,0.036856998,-0.1500631826442894,-0.9158269000030144,-0.8314429216211839,0.1855678056530546,0.2434763,0.042895276,0.0420766,0.26764008,,,,,1.121846389780267,0.025176536,17.548111,-2.183379
3267713549472672512,AstroSpectroSB1,302.7848992626189,1.1430748,-76.82356225543569,3.4195175,0.346704759159676,0.026741028,-0.2201691717264818,-2.0076276977411864,-0.1311919624685478,-0.1709708741209601,0.022270374,0.039654545,0.03491071,0.14540355,,,,-15.974338708905286,4.136060841553323,0.041092336,62.957294,3.8990977
3242227866373985408,Orbital,918.9472619916849,46.17167,446.0139798857985,33.645145,0.2835208437223744,0.09869763,0.8411091007958493,1.3834401255371025,0.6270339103948548,-0.6830082495295654,0.15216355,0.1992725,0.22733203,0.41734806,,,,,1.9121692774162096,0.058095697,24.59121,-1.2930691
2600643791975931264,Orbital,840.4194244435149,17.650822,-168.00881009892214,88.28142,0.0771816893895797,0.06711764,-1.1402089706232312,1.9126914859121495,1.5689556044348054,0.7417044611645297,1.0126758,0.60334873,0.8070912,1.3501421,,,,,2.8611793871573643,0.08932443,16.327866,16.45008
428970823748207488,Orbital,875.2133768791159,42.394928,27.578376044179155,5.7589364,0.7050025830580366,0.05268123,0.7874863726578372,-1.2024695537382637,-1.302349306812309,-0.7088295264212815,0.06565624,0.050472748,0.11842998,0.11146321,,,,,1.395588758825259,0.033603504,15.139726,-1.1935654
429250164122935808,Orbital,636.7725334512338,3.6856503,132.11582948204057,8.221498,0.2978640950862247,0.028562877,-0.7933073653213901,-0.5153297971040167,0.6337186057759132,-0.8949915711684614,0.050911497,0.067317516,0.063796826,0.041969754,,,,,1.5891390397361664,0.015330661,45.021194,-0.17041169
