sdss_id,gaia_dr3_source_id,ra,dec,g_mag,bp_mag,rp_mag,plx,classification,p_da,teff,logg,snr,bp_rp,FUVmag,e_FUVmag,NUVmag,e_NUVmag,fuv_nuv,M_G,locus,locus_sd,resid,sig
88987105,4429106481934491136,232.4229,6.066825,15.99398,15.97239,16.08895,11.38519,DA,1.0,-9999.0,-9999.0,232.2758,-0.1165599999999997,15.9871,0.0187,16.0634,0.0136,-0.07630000000000159,11.275681413342998,-0.10844999999999949,0.1407728699999998,0.0321499999999979,0.22536224210992367
62875497,1724418928279944576,247.7229,85.12613,14.87225,14.69749,15.22442,3.975578,DA,0.9603281,72010.84,7.453334,215.9801,-0.5269300000000001,12.7333,0.007,14.0266,0.0072,-1.2933000000000003,7.869251393216393,-0.48879999999999946,0.10126158000000102,-0.8045000000000009,-7.90599053580162
56382949,672856143597851520,115.1003,20.49356,15.93471,15.85019,16.14148,9.624933,DA,1.0,21816.77,8.081585,180.048,-0.2912900000000018,14.9839,0.0142,15.3077,0.0098,-0.3238000000000003,10.851698575146036,-0.30079999999999885,0.12424188000000014,-0.023000000000001464,-0.18336315035853779
57920817,921460739159662080,121.493,41.15874,15.17405,15.01416,15.48434,4.471597,DA,0.8642207,-9999.0,-9999.0,168.7462,-0.4701799999999991,13.7169,0.0098,14.0772,0.0055,-0.36029999999999873,8.426363280560453,-0.4894999999999987,0.08480471999999988,0.12919999999999998,1.510297271397307
78853102,3633076830976374784,205.8595,-4.89632,16.60459,16.46544,16.92077,4.052831,DA,0.986,34327.42,7.955965,165.7288,-0.45533,14.9509,0.0184,15.3862,0.0137,-0.4352999999999998,9.643382471832457,-0.4894999999999987,0.08480471999999988,0.054199999999998916,0.6169420216111627
57579772,879036662822920448,117.2206,30.42865,17.78345,17.64225,18.03608,5.161805,DA,0.9360272,26262.25,8.837535,154.2604,-0.3938299999999977,15.8165,0.0234,16.217,0.0154,-0.4004999999999992,11.347457969826937,-0.4347499999999993,0.08094995999999832,0.034250000000000114,0.399837096517556
60577405,1332512641511400704,247.6427,38.9598,16.81051,16.74189,16.99121,6.243786,DA,1.0,19527.2,7.835365,148.2812,-0.2493199999999973,16.098,0.0282,16.3695,0.0149,-0.27149999999999963,10.787750048015475,-0.2311999999999994,0.13321161000000292,-0.040300000000000225,-0.29421088233826964
61609267,1489703805980259712,220.7144,41.67005,17.27704,17.24755,17.39575,6.313078,DA,1.0,15325.9,7.96555,145.1346,-0.1481999999999992,17.3317,0.0423,17.3004,0.0247,0.03130000000000166,11.278245776004994,-0.10844999999999949,0.1407728699999998,0.13975000000000115,0.9375947349158328
78848914,3632418223511334016,205.8244,-5.760056,16.69352,16.5577,16.98036,3.782828,DA,0.988,34680.84,7.832244,143.6228,-0.4226600000000005,14.9919,0.0165,15.5425,0.0139,-0.5506000000000011,9.582602974836593,-0.47579999999999956,0.08554602000000078,-0.07480000000000153,-0.8478360097715625
59568140,1176497786981052160,217.7495,10.0286,16.82737,16.7355,17.02509,5.063471,DA,1.0,-9999.0,-9999.0,143.1935,-0.2895900000000004,15.6725,0.018,16.113,0.0129,-0.4405000000000001,10.34961163494627,-0.30079999999999885,0.12424188000000014,-0.13970000000000127,-1.1069725461766569
92606182,4774755245074357120,69.81406,-57.31677,15.6257,15.48777,15.91375,4.084831,DA,0.996,30296.1,7.099137,141.7271,-0.4259800000000009,14.1102,0.0095,14.586,0.0072,-0.47579999999999956,8.681570466783167,-0.47579999999999956,0.08554602000000078,0.0,0.0
70078909,2492691408193400576,30.43189,-3.033368,16.9306,16.86191,17.11557,6.919528,DA,0.7437121,30737.16,9.110435,138.9833,-0.25366,16.3761,0.0214,16.4411,0.0133,-0.06499999999999773,11.130982355241402,-0.30079999999999885,0.12424188000000014,0.23580000000000112,1.8600463755351815
57543297,874635528230580992,118.2141,27.25373,16.90063,16.81018,17.09145,4.45441,DA,1.0,23373.46,7.705967,131.6278,-0.2812699999999992,15.7876,0.0191,16.1701,0.0146,-0.38250000000000206,10.144580942859935,-0.30079999999999885,0.12424188000000014,-0.08170000000000321,-0.645612520996744
88500151,4359468672472377600,247.3545,-0.3391595,16.64598,16.57856,16.79251,6.068904,DA,0.998,-9999.0,-9999.0,128.4165,-0.2139500000000005,15.7135,0.0164,16.1333,0.0133,-0.4197999999999986,10.561531338630445,-0.2311999999999994,0.13321161000000292,-0.1885999999999992,-1.398334962834993
92551890,4767225652008399104,89.14807,-56.16833,15.44061,15.3421,15.64891,13.10503,DA,0.5343888,78812.43,9.305424,126.8995,-0.3068100000000004,14.3151,0.0097,14.6935,0.0076,-0.37840000000000096,11.02780009734768,-0.38175000000000026,0.09874116000000163,0.003349999999999298,0.03366593307816835
61904409,1545714066473060224,183.5959,48.72121,16.96312,16.8818,17.145,5.474689,DA,1.0,20911.04,7.86952,123.4773,-0.2632000000000012,16.1536,0.0299,16.4327,0.0153,-0.2790999999999997,10.65491726649217,-0.30079999999999885,0.12424188000000014,0.021699999999999164,0.16860685412624243
74321244,3074407546904630144,133.4626,-0.1453972,16.76368,16.71585,16.90572,7.053299,DA,1.0,17483.83,7.901414,118.6461,-0.1898699999999991,16.3847,0.0266,16.5313,0.0189,-0.14660000000000295,11.005641473170051,-0.14999999999999858,0.15092868000000642,0.0033999999999956287,0.022018473515644954
71080025,2688020950242446976,321.5974,0.4441897,16.68393,16.62787,16.83123,7.520721,DA,1.0,19227.23,7.985806,117.8548,-0.2033599999999999,16.1595,0.0223,16.4062,0.0157,-0.24669999999999703,11.065227388670646,-0.2311999999999994,0.13321161000000292,-0.015499999999997627,-0.11399181256170948
57465421,866919567943315712,112.7931,24.28418,16.31865,16.26175,16.45354,8.923505,DA:,0.3429047,20881.71,8.579103,117.3218,-0.191790000000001,16.0085,0.0203,15.9707,0.0133,0.03780000000000072,11.071327356618538,-0.14999999999999858,0.15092868000000642,0.1877999999999993,1.228515576659554
55778801,579381093842430464,139.2307,4.192242,16.8722,16.83703,16.97763,5.229051,DA,1.0,16335.98,7.572793,115.3973,-0.1406000000000027,16.7309,0.0274,16.8307,0.0183,-0.09980000000000189,10.46431438806448,-0.10844999999999949,0.1407728699999998,0.008649999999997604,0.05982950689740575
57555268,875888795390849664,117.9702,29.20037,17.50854,17.45932,17.61842,3.087821,DA,1.0,17090.55,7.703027,114.1471,-0.1590999999999987,17.3032,0.0497,17.3986,0.0223,-0.09539999999999793,9.956800582402913,-0.14999999999999858,0.15092868000000642,0.05460000000000065,0.3402754533372946
62578337,1667619154020851840,213.8051,63.07034,16.75952,16.74325,16.86115,8.76509,DA,1.0,-9999.0,-9999.0,112.0836,-0.1178999999999987,16.7935,0.0477,16.8239,0.0257,-0.030399999999996652,11.473301898956084,-0.10844999999999949,0.1407728699999998,0.07805000000000284,0.5174348369075426
70821588,2642052911705956352,358.3118,-0.3057341,17.70153,17.68569,17.8153,5.718956,DA,1.0,15742.22,8.141623,111.1723,-0.1296099999999995,17.5584,0.0537,17.7749,0.0391,-0.21649999999999991,11.48811377611445,-0.10844999999999949,0.1407728699999998,-0.10805000000000042,-0.6941487354627477
61252137,1429017434212861312,243.0241,54.58218,16.97803,16.85664,17.26621,3.797489,DA,0.996,-9999.0,-9999.0,110.6197,-0.4095700000000022,15.407,0.018,15.8803,0.0088,-0.47330000000000005,9.87551262268568,-0.47579999999999956,0.08554602000000078,0.0024999999999995026,0.028454023893756557
62362476,1630034273171842432,245.0894,64.60016,15.60812,15.46862,15.88737,6.370273,DA,0.9720255,31020.86,7.772538,109.39,-0.418750000000001,13.9755,0.0091,14.4761,0.0081,-0.5006000000000004,9.628910222785866,-0.47579999999999956,0.08554602000000078,-0.02480000000000082,-0.2870066358148058
60770387,1355633897871121280,250.7299,39.51799,17.58057,17.48818,17.82788,3.392835,DA,1.0,25157.26,7.843611,108.4006,-0.3397000000000005,16.3354,0.0294,16.7169,0.0205,-0.38149999999999906,10.233383697972226,-0.38175000000000026,0.09874116000000163,0.0002500000000011937,0.00237993514336541
55613193,546656707224057984,36.89048,72.96212,16.04861,15.95108,16.11694,9.307562,DA,1.0,18725.15,7.852004,107.0842,-0.1658600000000003,15.5384,0.0172,15.5839,0.0111,-0.04550000000000054,10.892789689221527,-0.14999999999999858,0.15092868000000642,0.10449999999999804,0.6860980487481538
69019594,2258413758380511488,270.0396,68.59746,14.79821,14.63877,15.11937,6.66695,DA,0.9160777,47707.56,7.845306,106.9122,-0.4806000000000008,13.1691,0.0058,13.5227,0.0046,-0.35360000000000014,8.917845990337941,-0.4894999999999987,0.08480471999999988,0.13589999999999858,1.596434473076941
58194365,956449050285099776,94.06344,40.05296,17.0571,16.96013,17.25834,4.546032,DA,1.0,25473.06,7.811685,105.9205,-0.298210000000001,15.9746,0.0189,16.4602,0.0159,-0.4855999999999998,10.345262442222484,-0.30079999999999885,0.12424188000000014,-0.18480000000000096,-1.4588737056784586
60570805,1331560292643238272,249.936,38.56297,17.57458,17.4492,17.84596,3.104286,DA,1.0,-9999.0,-9999.0,103.8263,-0.3967600000000004,16.0571,0.0262,16.4926,0.0214,-0.4355000000000011,10.034388631390733,-0.4347499999999993,0.08094995999999832,-0.0007500000000018048,-0.00854854434412916
62388695,1634314740658456320,264.5108,66.89648,14.54118,14.35853,14.8897,5.821639,DA,0.7916797,87212.1,7.750422,103.3942,-0.5311699999999995,13.0096,0.0052,13.3232,0.0041,-0.3135999999999992,8.366406356622822,-0.48879999999999946,0.10126158000000102,0.17520000000000024,1.726484842324743
75539297,3169103432526660224,114.9054,17.27187,17.40407,17.2892,17.48663,4.494923,DA,0.9940255,20632.91,7.798966,101.2026,-0.1974300000000006,16.6429,0.0328,16.7839,0.0189,-0.14099999999999824,10.667681282391253,-0.14999999999999858,0.15092868000000642,0.009000000000000341,0.05783923564836122
70816593,2640992093438956672,355.2233,-1.308271,17.51452,17.42857,17.57961,4.130328,DB,0.0001705528,-9999.0,-9999.0,100.6574,-0.1510399999999983,16.9657,0.0308,17.0513,0.0225,-0.08560000000000301,10.594442707354416,-0.14999999999999858,0.15092868000000642,0.06439999999999557,0.41368533129281726
62577771,1667534800863452288,212.2859,62.52848,17.57202,17.54507,17.69896,5.089979,DA,1.0,16757.81,8.072589,98.44354,-0.1538900000000005,17.3633,0.0628,17.4415,0.035,-0.07820000000000249,11.105599952741814,-0.14999999999999858,0.15092868000000642,0.07179999999999609,0.4294837099599585
57652706,886501797019233920,107.5475,30.51159,16.67836,16.62572,16.80158,8.658998,DA,1.0,-9999.0,-9999.0,98.20065,-0.1758600000000001,16.2391,0.024,16.4632,0.0129,-0.22409999999999997,11.365698196664134,-0.14999999999999858,0.15092868000000642,-0.07410000000000139,-0.4831502691042448
57569879,877917261201164160,121.5102,31.90869,17.60321,17.54299,17.7649,4.212572,DA,1.0,21010.05,7.855349,97.73931,-0.2219100000000011,16.8048,0.0413,17.017,0.0306,-0.21219999999999928,10.725946683860446,-0.2311999999999994,0.13321161000000292,0.019000000000000128,0.13306776412214005
57843030,908859545631201792,123.3408,39.09298,16.88671,16.79177,17.07132,5.030282,DA,1.0,23138.67,7.859655,97.37121,-0.2795500000000004,15.839,0.0177,16.1903,0.0146,-0.35130000000000017,10.394671662467452,-0.30079999999999885,0.12424188000000014,-0.05050000000000132,-0.3997063009009187
62469449,1648444186629439232,248.2833,67.55828,16.44429,16.35006,16.67002,6.27796,DA,1.0,24260.5,7.925157,96.85367,-0.3199600000000018,15.2932,0.0154,15.6317,0.0088,-0.3384999999999998,10.433382721335395,-0.38175000000000026,0.09874116000000163,0.043250000000000455,0.4311136833945932
75504652,3165816137570742144,114.8286,15.84307,17.18522,17.11836,17.33262,5.447554,DA,1.0,19269.12,7.940043,95.94353,-0.2142599999999994,16.6895,0.0351,16.851,0.0209,-0.1615000000000002,10.86622771986525,-0.2311999999999994,0.13321161000000292,0.06969999999999921,0.5002343998018137
74320764,3074357798298718464,133.0885,-0.7148586,17.15527,17.09905,17.33245,5.659701,DA,1.0,18818.75,7.888871,95.63731,-0.2334000000000031,16.5634,0.0299,16.8343,0.0208,-0.2708999999999975,10.91923744085293,-0.2311999999999994,0.13321161000000292,-0.03969999999999807,-0.28747003433504703
70288657,2534148150521389440,20.45051,-0.1819899,16.3835,16.32482,16.48916,8.96731,DB,0.0,-9999.0,-9999.0,95.12525,-0.1643399999999992,16.7669,0.0274,16.2365,0.0155,0.5304000000000002,11.146810917916085,-0.14999999999999858,0.15092868000000642,0.6803999999999988,4.413116187627379
60961365,1382482764934977664,245.277,43.69075,17.63632,17.51752,17.89046,3.548279,DA,0.996,27598.56,8.007413,94.52789,-0.3729399999999998,16.229,0.0287,16.6885,0.0231,-0.459500000000002,10.386408804666287,-0.4347499999999993,0.08094995999999832,-0.024750000000002714,-0.27827973446994386
70816176,2640921518536391168,354.2265,-1.612995,17.699,17.63427,17.82715,4.296494,DB,0.0001035528,-9999.0,-9999.0,93.27832,-0.1928799999999988,17.4051,0.0303,17.37,0.0197,0.03509999999999991,10.864571048210605,-0.14999999999999858,0.15092868000000642,0.1850999999999985,1.192689141133867
62414013,1638448388981845888,262.0059,69.64397,15.71059,15.67879,15.82687,12.9143,DA,1.0,15921.19,8.064371,92.48029,-0.1480800000000002,15.6174,0.0182,15.6942,0.0124,-0.07680000000000042,11.265944354375453,-0.10844999999999949,0.1407728699999998,0.03164999999999907,0.2221285045092061
68949170,2247752584401597696,298.6057,65.58522,16.21833,16.14874,16.37409,8.453514,DA,0.9960272,19186.47,7.755316,92.20213,-0.2253499999999988,15.6437,0.0206,15.899,0.0153,-0.2552999999999983,10.85351638118318,-0.2311999999999994,0.13321161000000292,-0.0240999999999989,-0.1776492957634533
57901972,918984084922125568,118.9049,37.36081,17.67165,17.62504,17.80746,4.572445,DA,1.0,-9999.0,-9999.0,92.0588,-0.1824200000000004,17.1969,0.0543,17.4765,0.0215,-0.27960000000000207,10.972392451179491,-0.14999999999999858,0.15092868000000642,-0.1296000000000035,-0.8008211612915525
61551690,1479511096971183872,216.216,33.43683,16.83393,16.81383,16.92654,9.46102,DA,1.0,14500.0,8.231662,91.98725,-0.1127099999999998,16.9617,0.0486,16.9002,0.0292,0.06149999999999878,11.71361980277622,-0.10844999999999949,0.1407728699999998,0.16994999999999827,1.1198480690765866
61979909,1559523004799682944,203.8104,50.8368,17.01266,16.86999,17.31722,3.21724,DA,0.9820504,38122.92,7.837863,91.55385,-0.4472299999999976,15.3342,0.0255,15.7853,0.0178,-0.4511000000000003,9.550077298274001,-0.47579999999999956,0.08554602000000078,0.024699999999999278,0.2713595763883988
57579532,879005331037235200,117.2113,30.16739,18.01554,18.00506,18.11413,4.871906,DA,1.0,13231.07,8.027205,91.00295,-0.1090699999999991,18.5639,0.0825,18.2883,0.0397,0.27560000000000073,11.45403450149527,-0.10844999999999949,0.1407728699999998,0.3840500000000002,2.2870111943220364
57339138,845956584189310848,172.8253,57.66041,18.06976,18.04355,18.15647,3.271531,DA,1.0,17685.01,8.040299,90.91859,-0.112919999999999,17.9863,0.0789,18.0974,0.0513,-0.11110000000000042,10.643515199459774,-0.10844999999999949,0.1407728699999998,-0.0026500000000009294,-0.015649572692783716
58632759,1015983898373809920,134.1438,50.46333,17.43075,17.29475,17.72102,3.007487,DA,0.992,33749.08,7.952861,90.18098,-0.4262699999999988,15.7818,0.0281,16.2643,0.0143,-0.48249999999999815,9.821768793790971,-0.47579999999999956,0.08554602000000078,-0.006699999999998596,-0.07348796951699932
56459737,682651001198846720,122.7383,25.81548,17.68471,17.59628,17.9392,4.715058,DA,0.984,26222.85,8.401299,89.44682,-0.3429199999999994,16.3088,0.0245,16.7024,0.0171,-0.3935999999999993,11.052145196846082,-0.38175000000000026,0.09874116000000163,-0.011849999999999028,-0.11486745442288475
67825555,2142145385907166208,292.8521,57.07214,14.9793,14.88133,15.18657,14.39617,DA,0.998,24569.06,8.097795,88.47696,-0.3052399999999995,13.7119,0.0081,14.159,0.006,-0.4471000000000007,10.770534832314066,-0.38175000000000026,0.09874116000000163,-0.06535000000000046,-0.6584094070494936
60993260,1387655524762487552,230.3829,38.21267,15.77056,15.6858,15.95408,10.18933,DA,1.0,20812.91,7.912397,87.9221,-0.2682799999999989,15.0585,0.0152,15.2532,0.008,-0.1946999999999992,10.811288139428953,-0.30079999999999885,0.12424188000000014,0.10609999999999964,0.8459331584847063
57839883,908380536518648192,124.576,38.78511,17.47561,17.43591,17.61065,5.527438,DA,1.0,16483.76,7.990312,86.20184,-0.1747399999999999,17.1927,0.0476,17.3362,0.0242,-0.14350000000000307,11.188229399484069,-0.14999999999999858,0.15092868000000642,0.006499999999995509,0.04060053092585917
71849971,2830498145166493568,342.9793,19.12922,16.57579,16.52931,16.71453,8.073128,DA,1.0,17762.15,7.977691,85.62844,-0.185220000000001,16.2697,0.02,16.3732,0.0119,-0.10350000000000037,11.11099919153451,-0.14999999999999858,0.15092868000000642,0.04649999999999821,0.3044939419796976
71081571,2688182544092288128,322.8983,0.7136556,16.97973,16.94045,17.14318,6.695293,DA,1.0,17659.76,7.908579,84.89101,-0.2027300000000025,16.6113,0.0287,16.7815,0.0203,-0.17020000000000124,11.108577936985718,-0.2311999999999994,0.13321161000000292,0.06099999999999817,0.4427606305157518
62491304,1652027147130636800,258.1312,72.44759,16.71488,16.65359,16.86308,9.904317,DA,0.996,18633.57,8.403502,84.14137,-0.2094899999999988,16.0723,0.0255,16.3359,0.0189,-0.2636000000000003,11.694002660171192,-0.2311999999999994,0.13321161000000292,-0.03240000000000087,-0.2365985233956673
58212966,958453288184344960,96.25014,41.56954,17.7551,17.73961,17.87657,4.130639,DA,1.0,22220.24,8.025389,83.68005,-0.1369600000000019,17.2669,0.0371,17.5413,0.0319,-0.2744,10.835186205869704,-0.10844999999999949,0.1407728699999998,-0.16595000000000049,-1.1135071141886181
78780348,3620237490101826688,207.3464,-6.582658,17.75963,17.68861,17.93449,3.760626,DA,1.0,20895.63,7.775186,83.41665,-0.2458799999999996,16.9331,0.041,17.3146,0.0319,-0.38149999999999906,10.635930721601856,-0.2311999999999994,0.13321161000000292,-0.15029999999999966,-1.0511789353949132
57903212,919171654734409728,118.1971,37.57587,17.74621,17.6785,17.94651,4.454916,DA,0.996,21180.02,8.108331,83.23098,-0.2680100000000003,16.8909,0.0277,17.1933,0.0166,-0.3024000000000022,10.990407597890945,-0.30079999999999885,0.12424188000000014,-0.0016000000000033765,-0.012463957020314848
79672444,3780111080689647488,153.5859,-4.289241,16.35103,16.2507,16.57712,14.20292,DA,0.8207895,25514.06,9.167621,81.63679,-0.3264200000000024,14.9771,0.0125,15.3905,0.0097,-0.4133999999999993,12.112918204140218,-0.38175000000000026,0.09874116000000163,-0.03164999999999907,-0.3164975205974665
70268596,2530443105574763904,9.702168,-1.575946,16.6326,16.57704,16.76951,5.960069,DA,1.0,17939.11,7.62002,81.56956,-0.1924700000000001,16.1709,0.0239,16.4376,0.0174,-0.26670000000000016,10.508856438085234,-0.14999999999999858,0.15092868000000642,-0.11670000000000158,-0.7587937295946722
56946351,771788859834227328,170.7962,42.97515,18.27859,18.06662,18.24407,4.211257,DA,1.0,19338.96,7.821701,81.21724,-0.1774500000000003,17.7777,0.0635,17.9586,0.044,-0.18090000000000117,11.40064872939539,-0.14999999999999858,0.15092868000000642,-0.030900000000002592,-0.18224549564391185
57336030,845453351461091968,179.2741,58.07774,17.90326,17.84852,18.07353,4.408482,DA,1.0,17497.36,7.9214,81.20931,-0.225010000000001,17.4242,0.0624,17.6623,0.0221,-0.2380999999999993,11.124705359454973,-0.2311999999999994,0.13321161000000292,-0.006899999999999906,-0.04638556877139689
70141578,2505031119818267136,30.10792,-1.88692,18.01104,17.98813,18.16438,4.468344,DA,1.0,-9999.0,-9999.0,80.66898,-0.1762499999999995,17.6396,0.0521,17.8248,0.0407,-0.18519999999999825,11.261773001661542,-0.14999999999999858,0.15092868000000642,-0.035199999999999676,-0.21362634775578485
55782173,579931846088268928,135.82,4.199697,16.18511,16.12045,16.34754,8.413305,DA,1.0,18486.71,7.806568,80.44021,-0.2270899999999969,15.7357,0.0261,15.8941,0.0175,-0.15840000000000032,10.80994316644658,-0.2311999999999994,0.13321161000000292,0.07279999999999909,0.5319001487779849
57803763,902481446181222144,123.4819,33.28178,17.25742,17.21574,17.41925,5.533836,DA,1.0,19007.3,7.90497,80.27175,-0.2035100000000014,16.6909,0.0389,16.8905,0.0187,-0.19960000000000022,10.972551421521576,-0.2311999999999994,0.13321161000000292,0.031599999999999184,0.22566689466243492
68946353,2247381567946869504,299.0952,64.23276,15.29235,15.24914,15.39939,11.69781,DA,1.0,18281.29,8.167883,80.06433,-0.1502499999999997,15.1232,0.0154,15.1462,0.0121,-0.022999999999999687,10.632872815593997,-0.14999999999999858,0.15092868000000642,0.1269999999999989,0.8344608688011245
67838245,2143573131817151616,289.247,58.99331,16.62728,16.51719,16.7573,5.564719,DA,0.9941871,25043.47,7.890744,79.80394,-0.2401100000000013,15.3896,0.0221,15.828,0.0164,-0.4383999999999997,10.354496193910158,-0.2311999999999994,0.13321161000000292,-0.20720000000000027,-1.5232534196081946
61387689,1451551478346959744,207.3362,27.58558,17.26732,17.13705,17.54398,3.147408,DA,0.998,30279.68,7.829611,79.45011,-0.4069300000000027,15.7672,0.0258,16.1462,0.0109,-0.37899999999999956,9.75708522181645,-0.47579999999999956,0.08554602000000078,0.0968,1.0753848658379308
62546923,1661760303232950144,210.0873,62.46926,17.92285,17.85944,18.05532,3.58705,DA,1.0,20648.43,7.939807,79.4147,-0.1958799999999989,17.079,0.0467,17.488,0.0365,-0.4089999999999989,10.696537151811327,-0.14999999999999858,0.15092868000000642,-0.25900000000000034,-1.5972869507782892
70167970,2509955733613894016,23.493,-0.05919613,18.40979,18.37406,18.5353,3.421836,DA,1.0,-9999.0,-9999.0,79.281,-0.1612399999999993,17.9472,0.0464,18.0535,0.0345,-0.10630000000000095,11.081085955303891,-0.14999999999999858,0.15092868000000642,0.04369999999999763,0.2703787782675045
58638708,1016882298157369984,134.2912,51.13437,18.37785,18.35654,18.60001,3.073689,DA,1.0,18493.04,7.892356,78.84298,-0.243470000000002,17.9079,0.0615,18.1447,0.0327,-0.2367999999999988,10.816149614425168,-0.2311999999999994,0.13321161000000292,-0.005599999999999383,-0.03725322318121654
79656677,3776918275016618112,161.5404,-5.304307,16.81869,16.74485,16.98729,12.10182,DC/DQ,0.1448206,-9999.0,-9999.0,77.96796,-0.242440000000002,17.2087,0.06,16.414,0.0159,0.7946999999999989,12.232943445184944,-0.2311999999999994,0.13321161000000292,1.0258999999999983,6.980665424955136
69652864,2401659365900957056,339.0884,-19.87371,15.55241,15.47472,15.73338,11.5511,DA,1.0,21959.26,8.067551,77.47685,-0.2586600000000008,14.7917,0.0122,15.0624,0.0087,-0.2706999999999997,10.865526718189638,-0.30079999999999885,0.12424188000000014,0.030099999999999127,0.24052634244346702
78849907,3632580809497549696,205.18,-5.861411,17.59883,17.57162,17.72832,6.756917,DA,0.9940933,17071.74,8.353143,77.39993,-0.1567000000000007,17.3665,0.0549,17.4556,0.0357,-0.08910000000000196,11.747572921054216,-0.14999999999999858,0.15092868000000642,0.060899999999996624,0.37015999267928246
57450768,865453777208255744,114.7186,22.05855,17.82152,17.75782,18.09645,3.630759,DA,1.0,21935.34,7.960896,77.37579,-0.338630000000002,16.931,0.03,17.2086,0.024,-0.2775999999999996,10.621507112860039,-0.38175000000000026,0.09874116000000163,0.10415000000000063,0.9829927198447165
71875390,2835047546326025344,343.1101,19.95846,17.32341,17.24759,17.52587,4.123972,DA,1.0,25031.65,7.81337,76.33349,-0.2782800000000023,16.4003,0.0346,16.7482,0.0142,-0.3478999999999992,10.399988539741711,-0.30079999999999885,0.12424188000000014,-0.047100000000000364,-0.36300812802896976
59481854,1162570371975995520,231.6797,6.53055,18.03238,17.95349,18.26392,3.349043,DA,1.0,24037.37,8.093219,75.68845,-0.3104300000000002,16.9346,0.0541,17.2599,0.0336,-0.3252999999999986,10.656983618473946,-0.38175000000000026,0.09874116000000163,0.056450000000001666,0.48043707336309843
55805953,583533124626862464,134.6371,5.725029,16.19632,16.16041,16.29609,10.68446,DA,1.0,15588.99,8.047943,75.60389,-0.1356800000000007,16.1904,0.0315,16.2585,0.0188,-0.06810000000000116,11.34008288755589,-0.10844999999999949,0.1407728699999998,0.04034999999999833,0.27736911090471095
62230027,1606580521919520768,223.5657,55.19793,16.02504,15.90371,16.28834,8.595213,DA,0.998,28408.51,8.277779,75.37803,-0.3846300000000013,14.54,0.0166,14.9584,0.0116,-0.4184000000000001,10.696323217551916,-0.4347499999999993,0.08094995999999832,0.0163499999999992,0.19593817547112732
57007088,783879978751469184,170.8374,43.70165,18.33035,18.3056,18.48669,4.291116,DA,0.9980137,14933.81,8.155522,75.19997,-0.181090000000001,18.4657,0.0954,18.4749,0.0579,-0.009200000000003428,11.493201273990518,-0.14999999999999858,0.15092868000000642,0.14079999999999515,0.7501145995673506
63196429,1763433449125019392,315.6593,16.12068,15.94734,15.86523,16.12374,9.087343,DA,1.0,-9999.0,-9999.0,75.01366,-0.2585100000000011,15.1842,0.0141,15.4271,0.0108,-0.24289999999999878,10.739524603614615,-0.30079999999999885,0.12424188000000014,0.05790000000000006,0.4613363522736585
80131393,3868927607051816320,159.7808,8.311194,16.39218,16.31717,16.54982,4.331115,DA,1.0,22882.72,7.440457,74.79904,-0.2326499999999995,15.472,0.0197,15.8556,0.0118,-0.3836000000000013,9.575178576467678,-0.2311999999999994,0.13321161000000292,-0.15240000000000187,-1.1274156113442513
74339463,3076522564895781888,128.0083,-1.087377,16.76473,16.68739,16.92841,5.310586,DA,1.0,21567.25,8.269617,74.42868,-0.2410199999999989,15.8955,0.0294,16.2221,0.0213,-0.3266000000000009,10.39044223113671,-0.2311999999999994,0.13321161000000292,-0.09540000000000148,-0.6909528103586146
57904599,919355170098701184,119.6972,37.92413,18.14998,18.05627,18.20546,3.805643,DA,1.0,18385.55,7.927773,73.91924,-0.1491899999999972,17.7951,0.033,17.7729,0.019,0.022200000000001552,11.052120227687272,-0.10844999999999949,0.1407728699999998,0.13065000000000104,0.8958933007222296
70308369,2537568898701342080,12.95694,0.9973859,17.27852,17.18175,17.43246,4.60113,DA,0.9824385,23794.78,7.972142,73.91366,-0.250709999999998,16.1372,0.0291,16.6069,0.0233,-0.46969999999999956,10.592842519817847,-0.30079999999999885,0.12424188000000014,-0.16890000000000072,-1.3020944910501235
57800693,901961789498071808,122.4774,32.38754,18.00418,17.90195,18.21546,3.310997,DA,0.998,23543.21,7.943438,73.37672,-0.3135100000000008,16.8787,0.0438,17.313,0.0247,-0.43430000000000035,10.603973936251982,-0.38175000000000026,0.09874116000000163,-0.0525500000000001,-0.4742450151069333
78871625,3636072278607729920,198.3677,-3.888996,16.40237,16.33221,16.56144,7.409288,DA,1.0,18758.79,7.661219,72.78943,-0.2292300000000011,15.7512,0.0283,15.9587,0.0126,-0.20749999999999957,10.751252380970953,-0.2311999999999994,0.13321161000000292,0.023699999999999832,0.173288477734985
61562326,1481214236184104704,215.9848,36.39332,17.82743,17.74479,18.00695,3.450008,DB,0.0001705528,-9999.0,-9999.0,72.76824,-0.2621600000000015,17.3733,0.051,17.2912,0.0343,0.0821000000000005,10.516530510658875,-0.30079999999999885,0.12424188000000014,0.38289999999999935,2.7623692524892474
57329339,844411358035938944,171.3795,57.06833,17.89682,17.8375,18.04453,3.975984,DA,1.0,16141.47,7.837489,72.75772,-0.2070300000000031,17.7936,0.0499,17.7686,0.0299,0.02500000000000213,10.894043140289243,-0.2311999999999994,0.13321161000000292,0.25620000000000154,1.7625280023915495
