sdss_id,snr,B,A,sHa,sHb,score,rec
94651888,18.042694091796875,15.0,0.05,1.4814814814814814,1.2777777777777777,1.3758648608153117,False
94651888,18.042694091796875,15.0,0.08,1.7407407407407407,1.6666666666666665,1.7033010796395434,False
94651888,18.042694091796875,15.0,0.12,2.0925925925925926,2.1666666666666665,2.1293075440818665,True
109608318,13.788744926452637,5.0,0.03,0.9444444444444443,1.4259259259259258,1.160477409918022,False
109608318,13.788744926452637,5.0,0.05,1.111111111111111,1.5925925925925923,1.3302433330420718,False
109608318,13.788744926452637,5.0,0.08,1.3333333333333333,1.8518518518518516,1.5713484026367721,False
109608318,13.788744926452637,5.0,0.12,1.6666666666666665,2.185185185185185,1.9083960041464074,False
109608318,13.788744926452637,10.0,0.03,0.8518518518518517,1.1851851851851851,1.0047896271296692,False
109608318,13.788744926452637,10.0,0.05,0.8518518518518517,1.1851851851851851,1.0047896271296692,False
109608318,13.788744926452637,10.0,0.08,0.8703703703703703,1.4444444444444444,1.1212500372756002,False
109608318,13.788744926452637,10.0,0.12,1.1666666666666665,1.796296296296296,1.44764602453282,False
109608318,13.788744926452637,15.0,0.03,0.9629629629629629,1.1851851851851851,1.0683114890263672,False
109608318,13.788744926452637,15.0,0.05,1.074074074074074,1.1851851851851851,1.1282626823502087,False
109608318,13.788744926452637,15.0,0.08,1.222222222222222,1.4444444444444444,1.3286956381223776,False
109608318,13.788744926452637,15.0,0.12,1.462962962962963,1.8148148148148149,1.6294191783302916,False
71688080,12.949653625488281,5.0,0.03,1.11864406779661,0.983050847457627,1.048658189712408,False
71688080,12.949653625488281,5.0,0.05,1.271186440677966,0.8983050847457626,1.0686034078744484,False
71688080,12.949653625488281,5.0,0.08,1.5084745762711864,0.9661016949152542,1.2072033154660249,False
71688080,12.949653625488281,5.0,0.12,1.8305084745762712,1.2542372881355932,1.5152201110933565,False
71688080,12.949653625488281,10.0,0.03,1.3559322033898304,1.1864406779661016,1.2683584361945563,False
71688080,12.949653625488281,10.0,0.05,1.5254237288135593,1.3389830508474576,1.4291663717852743,False
71688080,12.949653625488281,10.0,0.08,1.7796610169491525,1.576271186440678,1.6748816025763325,False
71688080,12.949653625488281,10.0,0.12,2.101694915254237,1.8983050847457625,1.9974128627330485,False
71688080,12.949653625488281,15.0,0.03,1.11864406779661,1.135593220338983,1.1270867843082235,False
71688080,12.949653625488281,15.0,0.05,1.11864406779661,1.135593220338983,1.1270867843082235,False
71688080,12.949653625488281,15.0,0.08,1.11864406779661,1.135593220338983,1.1270867843082235,False
71688080,12.949653625488281,15.0,0.12,1.2203389830508473,1.3559322033898304,1.2863502346447644,False
80611592,26.01842498779297,5.0,0.03,1.8333333333333335,1.5208333333333333,1.66978874245949,False
80611592,26.01842498779297,5.0,0.05,2.2500000000000004,1.8958333333333333,2.0653389552322885,True
80611592,26.01842498779297,5.0,0.08,2.8750000000000004,2.4375,2.6472273230684213,True
80611592,26.01842498779297,5.0,0.12,3.6875,3.2083333333333335,3.4395827024025265,True
80611592,26.01842498779297,10.0,0.03,1.2291666666666667,1.2083333333333333,1.2187054835174722,False
80611592,26.01842498779297,10.0,0.05,1.6041666666666667,1.5833333333333333,1.5937159582421063,False
80611592,26.01842498779297,10.0,0.08,2.166666666666667,2.166666666666667,2.166666666666667,True
80611592,26.01842498779297,10.0,0.12,2.916666666666667,2.9375,2.9270647982805804,True
80611592,26.01842498779297,15.0,0.03,1.2083333333333333,1.5416666666666667,1.3648616128466,False
80611592,26.01842498779297,15.0,0.05,1.2083333333333333,1.9166666666666665,1.5218318639791395,False
80611592,26.01842498779297,15.0,0.08,1.375,2.5,1.8540496217739157,False
80611592,26.01842498779297,15.0,0.12,1.9791666666666667,3.2708333333333335,2.544312147822188,True
102843340,34.486759185791016,5.0,0.03,1.7499999999999998,1.5576923076923075,1.6510486178370212,False
102843340,34.486759185791016,5.0,0.05,1.7499999999999998,1.923076923076923,1.8344984642633568,False
102843340,34.486759185791016,5.0,0.08,1.942307692307692,2.519230769230769,2.2120400768917245,True
102843340,34.486759185791016,5.0,0.12,2.8269230769230766,3.3653846153846154,3.084425948527969,True
102843340,34.486759185791016,10.0,0.03,1.6923076923076923,1.173076923076923,1.4089737756934,False
102843340,34.486759185791016,10.0,0.05,1.673076923076923,1.5769230769230766,1.624288647213744,False
102843340,34.486759185791016,10.0,0.08,1.7115384615384615,2.25,1.9623866944263402,False
102843340,34.486759185791016,10.0,0.12,2.6153846153846154,3.1538461538461533,2.8720238003991487,True
102843340,34.486759185791016,15.0,0.03,1.7499999999999998,1.1923076923076923,1.4444855352472248,False
102843340,34.486759185791016,15.0,0.05,1.9615384615384612,1.5961538461538463,1.7694397869843759,False
102843340,34.486759185791016,15.0,0.08,2.557692307692308,2.3076923076923075,2.429478722669809,True
102843340,34.486759185791016,15.0,0.12,3.3846153846153846,3.269230769230769,3.326422816990716,True
74222582,15.564661979675293,5.0,0.03,1.1320754716981132,1.0943396226415094,1.1130476380190661,False
74222582,15.564661979675293,5.0,0.05,1.169811320754717,1.0943396226415094,1.1314463660803735,False
74222582,15.564661979675293,5.0,0.08,1.1886792452830188,1.2264150943396226,1.2073997551529174,False
74222582,15.564661979675293,5.0,0.12,1.5283018867924527,1.679245283018868,1.601996796009612,False
74222582,15.564661979675293,10.0,0.03,1.0754716981132075,1.0188679245283019,1.0467872835230339,False
74222582,15.564661979675293,10.0,0.05,1.0754716981132075,1.0188679245283019,1.0467872835230339,False
74222582,15.564661979675293,10.0,0.08,1.1320754716981132,1.2641509433962266,1.1962918855960272,False
74222582,15.564661979675293,10.0,0.12,1.5471698113207546,1.679245283018868,1.6118553308810222,False
74222582,15.564661979675293,15.0,0.03,1.0943396226415094,1.0943396226415094,1.0943396226415094,False
74222582,15.564661979675293,15.0,0.05,1.0943396226415094,1.0943396226415094,1.0943396226415094,False
74222582,15.564661979675293,15.0,0.08,1.0943396226415094,1.1886792452830188,1.1405344346948991,False
74222582,15.564661979675293,15.0,0.12,1.150943396226415,1.6037735849056605,1.3586215869731844,False
79400124,59.75218200683594,5.0,0.03,3.2682926829268295,2.536585365853659,2.879288695292431,True
79400124,59.75218200683594,5.0,0.05,3.2682926829268295,3.439024390243903,3.352571886036308,True
79400124,59.75218200683594,5.0,0.08,4.707317073170732,4.75609756097561,4.731644455202247,True
79400124,59.75218200683594,5.0,0.12,6.634146341463415,6.536585365853659,6.585185182706812,True
79400124,59.75218200683594,10.0,0.03,4.585365853658537,1.1951219512195124,2.340955229405235,True
79400124,59.75218200683594,10.0,0.05,5.463414634146342,1.829268292682927,3.161336926052615,True
79400124,59.75218200683594,10.0,0.08,6.75609756097561,3.097560975609756,4.574650167202986,True
79400124,59.75218200683594,10.0,0.12,8.512195121951219,4.853658536585366,6.4276969840479286,True
79400124,59.75218200683594,15.0,0.03,3.2682926829268295,2.0243902439024395,2.5722169079482398,True
79400124,59.75218200683594,15.0,0.05,3.2682926829268295,2.804878048780488,3.0277322212063855,True
79400124,59.75218200683594,15.0,0.08,4.463414634146342,4.097560975609756,4.276577325717793,True
79400124,59.75218200683594,15.0,0.12,6.536585365853659,5.853658536585367,6.185704384057506,True
55760087,20.349685668945312,5.0,0.03,1.8225806451612905,0.9516129032258065,1.3169628920759686,False
55760087,20.349685668945312,5.0,0.05,2.0483870967741935,1.0,1.4312187452567107,False
55760087,20.349685668945312,5.0,0.08,2.403225806451613,1.3870967741935483,1.8257893536187906,False
55760087,20.349685668945312,5.0,0.12,2.854838709677419,1.9193548387096775,2.340822182728762,True
55760087,20.349685668945312,10.0,0.03,1.4838709677419353,1.3548387096774195,1.4178878048926393,False
55760087,20.349685668945312,10.0,0.05,1.4838709677419353,1.629032258064516,1.554758397069147,False
55760087,20.349685668945312,10.0,0.08,1.4838709677419353,2.064516129032258,1.7502787053226496,False
55760087,20.349685668945312,10.0,0.12,1.8870967741935483,2.629032258064516,2.2273837328678523,True
55760087,20.349685668945312,15.0,0.03,1.4838709677419353,0.8387096774193549,1.1155881590832635,False
55760087,20.349685668945312,15.0,0.05,1.4838709677419353,0.8387096774193549,1.1155881590832635,False
55760087,20.349685668945312,15.0,0.08,1.4838709677419353,1.3064516129032258,1.3923381841875635,False
55760087,20.349685668945312,15.0,0.12,1.4838709677419353,1.903225806451613,1.6805182293717555,False
55838779,19.5628662109375,5.0,0.03,0.9122807017543859,1.1403508771929824,1.0199608318420093,False
55838779,19.5628662109375,5.0,0.05,0.9473684210526316,1.1403508771929824,1.0393904030595527,False
55838779,19.5628662109375,5.0,0.08,1.263157894736842,1.3508771929824561,1.30628143642009,False
55838779,19.5628662109375,5.0,0.12,1.7543859649122806,1.8245614035087718,1.789129653892205,False
55838779,19.5628662109375,10.0,0.03,0.8245614035087719,1.3508771929824561,1.0554057012417568,False
55838779,19.5628662109375,10.0,0.05,0.8245614035087719,1.526315789473684,1.1218471774560117,False
55838779,19.5628662109375,10.0,0.08,1.0350877192982457,1.8947368421052633,1.4004352311210602,False
55838779,19.5628662109375,10.0,0.12,1.5087719298245612,2.3859649122807016,1.8973341522239682,False
55838779,19.5628662109375,15.0,0.03,0.9122807017543859,1.1403508771929824,1.0199608318420093,False
55838779,19.5628662109375,15.0,0.05,0.9122807017543859,1.1403508771929824,1.0199608318420093,False
55838779,19.5628662109375,15.0,0.08,0.9473684210526316,1.263157894736842,1.093926825832975,False
55838779,19.5628662109375,15.0,0.12,1.3859649122807018,1.789473684210526,1.5748484808912464,False
92025452,98.03905487060547,5.0,0.03,1.981818181818182,2.5454545454545454,2.2460249551537834,True
92025452,98.03905487060547,5.0,0.05,3.1636363636363636,3.6545454545454548,3.400243063747353,True
92025452,98.03905487060547,5.0,0.08,4.945454545454545,5.327272727272727,5.132814542136404,True
92025452,98.03905487060547,5.0,0.12,7.327272727272727,7.5636363636363635,7.444516535429348,True
92025452,98.03905487060547,10.0,0.03,1.5090909090909093,2.4181818181818184,1.9103026457467698,False
92025452,98.03905487060547,10.0,0.05,2.4727272727272727,3.472727272727273,2.9303766716953863,True
92025452,98.03905487060547,10.0,0.08,4.254545454545454,5.090909090909091,4.653977238043972,True
92025452,98.03905487060547,10.0,0.12,6.618181818181818,7.254545454545454,6.929062045215519,True
92025452,98.03905487060547,15.0,0.03,1.9454545454545453,2.5454545454545454,2.2253238226609806,True
92025452,98.03905487060547,15.0,0.05,3.2545454545454544,3.6727272727272724,3.4573194603969806,True
92025452,98.03905487060547,15.0,0.08,5.254545454545454,5.363636363636363,5.308810702443642,True
92025452,98.03905487060547,15.0,0.12,7.909090909090909,7.618181818181818,7.7622736721906085,True
89958219,15.32648754119873,5.0,0.03,1.173913043478261,1.3043478260869565,1.237412997457192,False
89958219,15.32648754119873,5.0,0.05,1.173913043478261,1.3913043478260871,1.2779946484086149,False
89958219,15.32648754119873,5.0,0.08,1.434782608695652,1.6086956521739133,1.5192526269266216,False
89958219,15.32648754119873,5.0,0.12,1.891304347826087,2.108695652173913,1.9970441295070291,False
89958219,15.32648754119873,10.0,0.03,1.3260869565217392,1.282608695652174,1.304166654084404,False
89958219,15.32648754119873,10.0,0.05,1.5000000000000002,1.456521739130435,1.478101014374746,False
89958219,15.32648754119873,10.0,0.08,1.7826086956521738,1.6956521739130437,1.7385868715767134,False
89958219,15.32648754119873,10.0,0.12,2.1521739130434785,2.065217391304348,2.1082473750319064,True
89958219,15.32648754119873,15.0,0.03,1.173913043478261,1.173913043478261,1.173913043478261,False
89958219,15.32648754119873,15.0,0.05,1.3043478260869565,1.173913043478261,1.237412997457192,False
89958219,15.32648754119873,15.0,0.08,1.565217391304348,1.2391304347826089,1.3926623806997362,False
89958219,15.32648754119873,15.0,0.12,1.9130434782608698,1.7391304347826089,1.824015388122003,False
67713517,30.17668342590332,5.0,0.03,1.4693877551020407,1.7755102040816324,1.615212974482398,False
67713517,30.17668342590332,5.0,0.05,1.877551020408163,2.1836734693877546,2.0248353885408097,True
67713517,30.17668342590332,5.0,0.08,2.4693877551020407,2.775510204081632,2.6179784017672776,True
67713517,30.17668342590332,5.0,0.12,3.326530612244898,3.5918367346938775,3.4566392424065517,True
67713517,30.17668342590332,10.0,0.03,0.9183673469387754,1.2857142857142856,1.086626898936664,False
67713517,30.17668342590332,10.0,0.05,1.163265306122449,1.4693877551020407,1.3073973369834258,False
67713517,30.17668342590332,10.0,0.08,1.6122448979591837,2.061224489795918,1.8229642528645456,False
67713517,30.17668342590332,10.0,0.12,2.4693877551020407,2.836734693877551,2.6466956601646436,True
67713517,30.17668342590332,15.0,0.03,1.183673469387755,1.816326530612245,1.4662665262600865,False
67713517,30.17668342590332,15.0,0.05,1.5714285714285714,2.1632653061224487,1.843750772100446,False
67713517,30.17668342590332,15.0,0.08,2.142857142857143,2.6938775510204076,2.402622473920234,True
67713517,30.17668342590332,15.0,0.12,2.897959183673469,3.4285714285714284,3.1521199308257666,True
101525843,14.13320541381836,5.0,0.03,1.4047619047619049,1.119047619047619,1.2537924329220558,False
101525843,14.13320541381836,5.0,0.05,1.4047619047619049,1.119047619047619,1.2537924329220558,False
101525843,14.13320541381836,5.0,0.08,1.4047619047619049,1.119047619047619,1.2537924329220558,False
101525843,14.13320541381836,5.0,0.12,1.8333333333333333,1.3333333333333333,1.563471919941143,False
101525843,14.13320541381836,10.0,0.03,1.4047619047619049,1.4523809523809523,1.4283730020924423,False
101525843,14.13320541381836,10.0,0.05,1.4047619047619049,1.7142857142857142,1.5518257844571737,False
101525843,14.13320541381836,10.0,0.08,1.4047619047619049,2.142857142857143,1.7349939716415885,False
101525843,14.13320541381836,10.0,0.12,1.5476190476190474,2.6904761904761907,2.0405470343872216,True
101525843,14.13320541381836,15.0,0.03,1.4047619047619049,1.2380952380952381,1.31879832610726,False
101525843,14.13320541381836,15.0,0.05,1.4047619047619049,1.3333333333333333,1.3685817012571346,False
101525843,14.13320541381836,15.0,0.08,1.4047619047619049,1.5,1.4516001023501126,False
101525843,14.13320541381836,15.0,0.12,1.4047619047619049,1.738095238095238,1.5625651913837908,False
71875316,55.40140914916992,5.0,0.03,1.0597014925373134,1.208955223880597,1.1318708650535407,False
71875316,55.40140914916992,5.0,0.05,1.3432835820895521,1.7611940298507462,1.5381102122971044,False
71875316,55.40140914916992,5.0,0.08,2.2686567164179103,2.6119402985074625,2.4342546910895657,True
71875316,55.40140914916992,5.0,0.12,3.4925373134328357,3.7761194029850746,3.6315613604761103,True
71875316,55.40140914916992,10.0,0.03,1.0149253731343284,1.7462686567164178,1.3312897385658364,False
71875316,55.40140914916992,10.0,0.05,1.5820895522388059,2.3134328358208953,1.9131277843778316,False
71875316,55.40140914916992,10.0,0.08,2.582089552238806,3.1791044776119404,2.8650885600828118,True
71875316,55.40140914916992,10.0,0.12,3.925373134328358,4.343283582089552,4.1290445248148835,True
71875316,55.40140914916992,15.0,0.03,1.0597014925373134,1.373134328358209,1.2062804388762238,False
71875316,55.40140914916992,15.0,0.05,1.626865671641791,1.8059701492537312,1.7140801731047173,False
71875316,55.40140914916992,15.0,0.08,2.522388059701492,2.6417910447761193,2.5813992693052374,True
71875316,55.40140914916992,15.0,0.12,3.701492537313433,3.8059701492537314,3.753367834985052,True
78931827,17.333206176757812,5.0,0.03,1.3272727272727272,0.9272727272727272,1.1093889316434036,False
78931827,17.333206176757812,5.0,0.05,1.3454545454545455,0.9272727272727272,1.1169616402478304,False
78931827,17.333206176757812,5.0,0.08,1.6545454545454545,0.9272727272727272,1.2386342785637163,False
78931827,17.333206176757812,5.0,0.12,2.090909090909091,1.2363636363636363,1.6078320705043012,False
78931827,17.333206176757812,10.0,0.03,1.3272727272727272,0.9272727272727272,1.1093889316434036,False
78931827,17.333206176757812,10.0,0.05,1.3818181818181818,0.9272727272727272,1.1319550848198823,False
78931827,17.333206176757812,10.0,0.08,1.6363636363636365,1.2181818181818183,1.4118740842412494,False
78931827,17.333206176757812,10.0,0.12,2.0,1.6727272727272726,1.8290583767213515,False
78931827,17.333206176757812,15.0,0.03,1.6181818181818182,1.2,1.3934913640988886,False
78931827,17.333206176757812,15.0,0.05,1.8363636363636362,1.4000000000000001,1.6034054667828381,False
78931827,17.333206176757812,15.0,0.08,2.1454545454545455,1.6909090909090911,1.9046702063720435,False
78931827,17.333206176757812,15.0,0.12,2.5454545454545454,2.109090909090909,2.3170228832107624,True
67186335,19.93790626525879,5.0,0.03,1.0,1.8125,1.346291201783626,False
67186335,19.93790626525879,5.0,0.05,1.2083333333333333,2.125,1.602407043585784,False
67186335,19.93790626525879,5.0,0.08,1.5625,2.5833333333333335,2.009093908540199,True
67186335,19.93790626525879,5.0,0.12,2.1041666666666665,3.1875000000000004,2.589793669387583,True
67186335,19.93790626525879,10.0,0.03,1.0,1.2916666666666667,1.136515141415488,False
67186335,19.93790626525879,10.0,0.05,1.1041666666666667,1.4166666666666667,1.250694251650303,False
67186335,19.93790626525879,10.0,0.08,1.3125,1.875,1.5687375497513916,False
67186335,19.93790626525879,10.0,0.12,1.6458333333333335,2.479166666666667,2.019974044112669,True
67186335,19.93790626525879,15.0,0.03,1.0208333333333335,1.3333333333333335,1.1666666666666667,False
67186335,19.93790626525879,15.0,0.05,1.2708333333333333,1.3333333333333335,1.3017082793177759,False
67186335,19.93790626525879,15.0,0.08,1.6458333333333335,1.6875,1.666536453246673,False
67186335,19.93790626525879,15.0,0.12,2.1458333333333335,2.2708333333333335,2.20744872219291,True
70266316,12.420550346374512,5.0,0.03,1.054054054054054,1.081081081081081,1.0674820355746755,False
70266316,12.420550346374512,5.0,0.05,1.054054054054054,1.081081081081081,1.0674820355746755,False
70266316,12.420550346374512,5.0,0.08,1.054054054054054,1.081081081081081,1.0674820355746755,False
70266316,12.420550346374512,5.0,0.12,1.054054054054054,1.2027027027027026,1.1259279104834161,False
70266316,12.420550346374512,10.0,0.03,1.027027027027027,1.2297297297297296,1.1238174533130696,False
70266316,12.420550346374512,10.0,0.05,0.9864864864864864,1.3378378378378377,1.1488076201598447,False
70266316,12.420550346374512,10.0,0.08,0.9189189189189189,1.5135135135135134,1.1793202286092663,False
70266316,12.420550346374512,10.0,0.12,0.8513513513513513,1.7432432432432432,1.2182415568635176,False
70266316,12.420550346374512,15.0,0.03,1.054054054054054,1.081081081081081,1.0674820355746755,False
70266316,12.420550346374512,15.0,0.05,1.054054054054054,1.081081081081081,1.0674820355746755,False
70266316,12.420550346374512,15.0,0.08,1.054054054054054,1.081081081081081,1.0674820355746755,False
70266316,12.420550346374512,15.0,0.12,1.054054054054054,1.3783783783783783,1.205356925458257,False
116373626,25.857168197631836,5.0,0.03,0.9444444444444444,0.9027777777777778,0.9233761188108145,False
116373626,25.857168197631836,5.0,0.05,1.1388888888888888,1.125,1.1319231422671772,False
116373626,25.857168197631836,5.0,0.08,1.5277777777777777,1.5138888888888888,1.5208174783546957,False
116373626,25.857168197631836,5.0,0.12,2.0277777777777777,2.0416666666666665,2.034710371599923,True
116373626,25.857168197631836,10.0,0.03,1.0694444444444444,0.8333333333333333,0.9440358593314682,False
116373626,25.857168197631836,10.0,0.05,1.2361111111111112,1.0833333333333333,1.157203685774622,False
116373626,25.857168197631836,10.0,0.08,1.597222222222222,1.4583333333333333,1.5261986788774937,False
116373626,25.857168197631836,10.0,0.12,2.125,1.972222222222222,2.047186416089708,True
116373626,25.857168197631836,15.0,0.03,1.0416666666666667,0.8055555555555555,0.9160351359911749,False
116373626,25.857168197631836,15.0,0.05,0.986111111111111,1.0,0.9930312739844154,False
116373626,25.857168197631836,15.0,0.08,1.2916666666666667,1.3611111111111112,1.3259343316514027,False
116373626,25.857168197631836,15.0,0.12,1.7222222222222223,1.8611111111111112,1.7903203382580022,False
72358857,28.668773651123047,5.0,0.03,1.309090909090909,1.5636363636363635,1.4307138598477092,False
72358857,28.668773651123047,5.0,0.05,1.5818181818181818,1.9090909090909092,1.737767162408072,False
72358857,28.668773651123047,5.0,0.08,2.0545454545454547,2.4545454545454546,2.245656965480608,True
72358857,28.668773651123047,5.0,0.12,2.6545454545454543,3.1818181818181817,2.906248611481051,True
72358857,28.668773651123047,10.0,0.03,1.1272727272727272,1.2,1.1630680430341436,False
72358857,28.668773651123047,10.0,0.05,1.1272727272727272,1.5272727272727273,1.312117712921361,False
72358857,28.668773651123047,10.0,0.08,1.4545454545454546,2.0727272727272728,1.7363398380092105,False
72358857,28.668773651123047,10.0,0.12,2.090909090909091,2.8181818181818183,2.427459985967034,True
72358857,28.668773651123047,15.0,0.03,1.0545454545454545,1.1272727272727272,1.090302861859269,False
72358857,28.668773651123047,15.0,0.05,1.018181818181818,1.1818181818181819,1.096952954836244,False
72358857,28.668773651123047,15.0,0.08,1.4909090909090907,1.6545454545454545,1.5705976122177607,False
72358857,28.668773651123047,15.0,0.12,2.036363636363636,2.3454545454545457,2.185451520191523,True
64855520,13.251814842224121,5.0,0.03,1.2428571428571427,1.042857142857143,1.1384737366226731,False
64855520,13.251814842224121,5.0,0.05,1.157142857142857,1.1714285714285713,1.1642638034748105,False
64855520,13.251814842224121,5.0,0.08,1.0571428571428572,1.3571428571428572,1.1977870752145476,False
64855520,13.251814842224121,5.0,0.12,1.3571428571428572,1.5999999999999999,1.4735767952260144,False
64855520,13.251814842224121,10.0,0.03,1.3571428571428572,1.0571428571428572,1.1977870752145476,False
64855520,13.251814842224121,10.0,0.05,1.3571428571428572,1.1,1.2218253323847656,False
64855520,13.251814842224121,10.0,0.08,1.3571428571428572,1.2857142857142858,1.3209458577790665,False
64855520,13.251814842224121,10.0,0.12,1.3571428571428572,1.5285714285714285,1.4403089237793285,False
64855520,13.251814842224121,15.0,0.03,1.3571428571428572,1.0285714285714287,1.181489893036305,False
64855520,13.251814842224121,15.0,0.05,1.3571428571428572,1.0285714285714287,1.181489893036305,False
64855520,13.251814842224121,15.0,0.08,1.3571428571428572,1.1428571428571428,1.2453996981544782,False
64855520,13.251814842224121,15.0,0.12,1.3857142857142857,1.3714285714285714,1.3785529236359793,False
79880771,23.997446060180664,5.0,0.03,0.8055555555555555,1.2638888888888888,1.0090256270528428,False
79880771,23.997446060180664,5.0,0.05,0.9722222222222222,1.486111111111111,1.2020109179677114,False
79880771,23.997446060180664,5.0,0.08,1.3055555555555556,1.8333333333333333,1.547100035071591,False
79880771,23.997446060180664,5.0,0.12,1.7638888888888888,2.3333333333333335,2.0287288485011348,True
79880771,23.997446060180664,10.0,0.03,0.8055555555555555,0.875,0.8395600699837451,False
79880771,23.997446060180664,10.0,0.05,0.9027777777777778,1.1111111111111112,1.0015420209622192,False
79880771,23.997446060180664,10.0,0.08,1.1388888888888888,1.486111111111111,1.3009671141496104,False
79880771,23.997446060180664,10.0,0.12,1.486111111111111,2.0,1.7240134054647667,False
79880771,23.997446060180664,15.0,0.03,0.7916666666666666,1.0,0.8897565210026093,False
79880771,23.997446060180664,15.0,0.05,0.7916666666666666,1.0138888888888888,0.895914079048341,False
79880771,23.997446060180664,15.0,0.08,0.8055555555555555,1.4166666666666665,1.0682713623905227,False
79880771,23.997446060180664,15.0,0.12,1.1805555555555556,1.972222222222222,1.5258826629969184,False
61293860,43.20709991455078,5.0,0.03,1.0277777777777777,0.8833333333333333,0.9528223183628574,False
61293860,43.20709991455078,5.0,0.05,1.0277777777777777,0.9611111111111111,0.9938856282165008,False
61293860,43.20709991455078,5.0,0.08,1.0277777777777777,1.1555555555555557,1.0897955409101536,False
61293860,43.20709991455078,5.0,0.12,1.2833333333333334,1.3333333333333333,1.308094458023239,False
61293860,43.20709991455078,10.0,0.03,1.0777777777777777,0.9611111111111111,1.017774138761083,False
61293860,43.20709991455078,10.0,0.05,1.0777777777777777,0.9666666666666666,1.0207114439702591,False
61293860,43.20709991455078,10.0,0.08,1.0777777777777777,1.1222222222222222,1.099775510201744,False
61293860,43.20709991455078,10.0,0.12,1.0777777777777777,1.3277777777777777,1.1962647627996277,False
61293860,43.20709991455078,15.0,0.03,1.0777777777777777,0.9611111111111111,1.017774138761083,False
61293860,43.20709991455078,15.0,0.05,1.0777777777777777,0.9611111111111111,1.017774138761083,False
61293860,43.20709991455078,15.0,0.08,1.1055555555555554,0.9611111111111111,1.0308063486392882,False
61293860,43.20709991455078,15.0,0.12,1.488888888888889,1.011111111111111,1.2269605123089464,False
94907346,20.49477767944336,5.0,0.03,1.1971830985915493,0.7605633802816902,0.9542188555467224,False
94907346,20.49477767944336,5.0,0.05,1.1971830985915493,0.8309859154929579,0.9974178127524065,False
94907346,20.49477767944336,5.0,0.08,1.3380281690140845,1.1971830985915493,1.2656479405360161,False
94907346,20.49477767944336,5.0,0.12,1.7887323943661972,1.535211267605634,1.6571306908515666,False
94907346,20.49477767944336,10.0,0.03,1.323943661971831,0.6619718309859155,0.9361695412892319,False
94907346,20.49477767944336,10.0,0.05,1.4084507042253522,0.7464788732394366,1.0253675900395096,False
94907346,20.49477767944336,10.0,0.08,1.535211267605634,0.9859154929577465,1.2302798761646456,False
94907346,20.49477767944336,10.0,0.12,1.9859154929577465,1.3098591549295777,1.612845184562731,False
94907346,20.49477767944336,15.0,0.03,1.1971830985915493,0.6619718309859155,0.8902255263696047,False
94907346,20.49477767944336,15.0,0.05,1.1971830985915493,0.8450704225352114,1.0058349899356127,False
94907346,20.49477767944336,15.0,0.08,1.4788732394366197,1.1126760563380282,1.2827731069367578,False
94907346,20.49477767944336,15.0,0.12,1.8732394366197185,1.4788732394366197,1.664416917083647,False
117231431,13.523221969604492,5.0,0.03,1.215686274509804,0.8431372549019608,1.0124180896804382,False
117231431,13.523221969604492,5.0,0.05,1.3137254901960786,1.0392156862745099,1.1684366208187908,False
117231431,13.523221969604492,5.0,0.08,1.5686274509803924,1.3333333333333335,1.4462030521243747,False
117231431,13.523221969604492,5.0,0.12,1.9215686274509807,1.7450980392156865,1.8312087931153795,False
117231431,13.523221969604492,10.0,0.03,1.215686274509804,1.0784313725490198,1.1450040251495244,False
117231431,13.523221969604492,10.0,0.05,1.215686274509804,0.823529411764706,1.000576535072398,False
117231431,13.523221969604492,10.0,0.08,1.215686274509804,1.1372549019607843,1.1758168118090158,False
117231431,13.523221969604492,10.0,0.12,1.5490196078431375,1.5490196078431375,1.5490196078431375,False
117231431,13.523221969604492,15.0,0.03,1.1568627450980393,1.058823529411765,1.1067581013074577,False
117231431,13.523221969604492,15.0,0.05,1.1568627450980393,1.0784313725490198,1.1169588524412641,False
117231431,13.523221969604492,15.0,0.08,1.1568627450980393,1.392156862745098,1.2690683235517182,False
117231431,13.523221969604492,15.0,0.12,1.1568627450980393,1.803921568627451,1.4446070946191265,False
109604462,14.005232810974121,5.0,0.03,0.7397260273972603,1.1095890410958904,0.9059756582896686,False
109604462,14.005232810974121,5.0,0.05,0.7397260273972603,1.2328767123287672,0.9549821949552536,False
109604462,14.005232810974121,5.0,0.08,0.7808219178082192,1.452054794520548,1.064798670838837,False
109604462,14.005232810974121,5.0,0.12,0.9178082191780822,1.726027397260274,1.2586350272148126,False
109604462,14.005232810974121,10.0,0.03,0.7397260273972603,0.9178082191780822,0.8239700406478119,False
109604462,14.005232810974121,10.0,0.05,0.7397260273972603,0.9041095890410958,0.8177978935122904,False
109604462,14.005232810974121,10.0,0.08,0.8767123287671234,1.0410958904109588,0.9553751109130244,False
109604462,14.005232810974121,10.0,0.12,1.1232876712328765,1.3424657534246576,1.2279964290967107,False
109604462,14.005232810974121,15.0,0.03,0.8493150684931507,0.9178082191780822,0.8828977010587408,False
109604462,14.005232810974121,15.0,0.05,0.9589041095890412,0.9178082191780822,0.9381311599048731,False
109604462,14.005232810974121,15.0,0.08,1.1095890410958904,1.0684931506849316,1.0888472300952141,False
109604462,14.005232810974121,15.0,0.12,1.3287671232876712,1.36986301369863,1.3491586029857676,False
70166426,21.715431213378906,5.0,0.03,1.4727272727272727,1.0727272727272728,1.2569147587421359,False
