source_id,nss_solution_type,P_d,e,significance,ra,dec,l,b,a_phot_mas,parallax,G,bp_rp,ruwe,aen_sig,rv_amplitude_robust,rv_chisq_pvalue,rv_nb_transits,Teff,logg,M1_msun,fM_msun,M2_msun,in_sb2,cbias_risk,filter31,class,filter32,sini_implied,K_pred_i90
5380261692970571136,AstroSpectroSB1,717.6481074333257,0.6200779216116935,27.884639739990234,179.73094254674163,-42.307124418717486,292.6660343517763,19.515421252051294,1.1939,1.1717915617948185,12.11999225616455,0.6561565399169922,3.6055471897125244,323.9191589355469,24.34807586669922,7.425171588693047e-13,24.0,6553.61083984375,4.026299953460693,1.552,0.2739,1.3089,false,false,PASS,dormant_NS_candidate,FAIL,1.237,19.69
5560705771724894976,AstroSpectroSB1,869.583205886376,0.12496627791368191,27.633609771728516,111.07993143504615,-41.33060813815232,253.51913069871273,-11.863317616186027,1.8996,1.3400994059320763,12.007163047790527,0.7969999313354492,5.164994239807129,673.8128662109375,54.414878845214844,7.598748084092222e-7,22.0,6724.826171875,3.802299976348877,1.631,0.5025,1.8134,false,false,PASS,dormant_NS_candidate,FAIL,3.044,17.88
1807374950315536768,Orbital,1146.8464801684356,0.288287418395412,27.61142921447754,298.54798747387923,14.229684553809808,52.8574073470005,-6.960799533794604,1.8543,1.476468321124819,9.496944427490234,1.1894397735595703,7.280313968658447,1239.3902587890625,15.620391845703125,0.0,23.0,5410.703125,2.89520001411438,2.788,0.2009,1.5603,false,false,PASS,dormant_NS_candidate,FAIL,1.255,12.44
5504798667764970368,Orbital,1001.1796616958605,0.31199017817623,27.20042610168457,106.76296474520495,-50.7553961325905,261.25148941361164,-18.349252182516086,2.1284,1.639982477649576,11.118366241455078,1.1166324615478516,6.160362243652344,1555.527099609375,28.80192756652832,0.0,16.0,5337.69873046875,3.500999927520752,1.751,0.2909,1.4346,false,false,PASS,dormant_NS_candidate,FAIL,1.94,14.84
1834321918726487424,Orbital,1052.8251803217843,0.24918436397497196,27.072864532470703,299.79169787260344,24.560126822855935,62.35353804343814,-2.6491876183005476,5.194,3.517283222081096,11.100120544433594,0.8283853530883789,11.01275634765625,4475.29443359375,20.429309844970703,0.0,22.0,5560.5517578125,4.1057000160217285,0.993,0.3876,1.2489,false,false,PASS,dormant_NS_candidate,FAIL,1.296,15.76
535313385060996480,Orbital,483.30696029207115,0.330142801635703,26.98033332824707,16.467171470207845,73.03081829272249,124.00107764190909,10.189032350545038,0.6767,1.1544458586178785,10.65530014038086,0.7979230880737305,2.791686773300171,186.14990234375,53.40144348144531,0.0,23.0,8418.2060546875,3.4265999794006348,2.724,0.115,1.2125,false,false,PASS,dormant_NS_candidate,FAIL,3.82,13.98
3473642864649601152,Orbital,1003.8107949471653,0.2691257423201235,26.96953582763672,181.83827051765482,-29.77903912545345,291.63328161557394,32.123667146682685,2.1161,1.5092156865969366,12.380727767944336,0.776641845703125,6.913492679595947,951.5123901367188,37.265594482421875,1.1102230246251565e-15,24.0,,,1.0,0.3649,1.2139,false,false,PASS,dormant_NS_candidate,FAIL,2.362,15.78
5851151049696791552,Orbital,856.206704699605,0.06695324089407688,26.83846664428711,209.56935914749332,-65.97031619492077,309.67202679807843,-3.9770802964316414,1.0974,1.1584238134597378,11.15442180633545,0.469818115234375,2.774967908859253,439.4686584472656,50.666900634765625,2.852752004400827e-6,18.0,8474.4091796875,3.5065999031066895,2.221,0.1547,1.2247,false,false,PASS,dormant_NS_candidate,FAIL,4.199,12.07
4475397295859519744,Orbital,875.1847443008368,0.28570241690745335,26.743465423583984,271.2556394851631,7.80477031819728,34.701914730416256,13.843978522101064,1.4691,1.0166217700599542,10.431665420532227,0.6271257400512695,5.667463779449463,821.2655029296875,42.76227951049805,0.0005623868200927973,15.0,7158.21142578125,3.303299903869629,2.513,0.5256,2.3008,false,false,PASS,dormant_NS_candidate,FAIL,2.281,18.75
245566099479480064,Orbital,286.1267301946812,0.4682109439677042,26.554973602294922,60.419728653787026,46.15096420661943,153.80941287071434,-5.003426425838928,0.8313,1.719787887832457,11.05858039855957,0.6706972122192383,2.8870463371276855,379.037353515625,86.95006561279297,0.001162162167020142,23.0,7855.74951171875,3.722599983215332,1.936,0.184,1.2253,false,false,PASS,dormant_NS_candidate,FAIL,4.18,20.8
3127750181728255104,Orbital,734.1091548668027,0.4600725622882012,26.498748779296875,104.08550798124651,2.43291700649364,211.32441055882984,2.199661192460018,1.3893,1.1058285286281964,11.305846214294434,1.0611572265625,4.371695041656494,468.79345703125,23.59833526611328,0.0,7.0,5056.8193359375,3.251499891281128,1.952,0.4908,1.9575,false,false,PASS,dormant_NS_candidate,FAIL,1.125,20.97
