source_id,nss_solution_type,P_d,e,significance,ra,dec,l,b,a_phot_mas,parallax,G,bp_rp,ruwe,aen_sig,rv_amplitude_robust,rv_chisq_pvalue,rv_nb_transits,Teff,logg,M1_msun,fM_msun,M2_msun,in_sb2,cbias_risk,filter31,class,filter32,sini_implied,K_pred_i90
692538600029976064,AstroSpectroSB1,587.6408113374574,0.17629973457800102,191.31996154785156,133.52032989856423,26.73099560461086,198.85561046812165,37.62222270629877,3.0244,1.118062598259976,9.349504470825195,0.6611423492431641,13.461016654968262,4636.6162109375,6.82450008392334,0.0,13.0,6363.87548828125,3.797600030899048,1.578,7.6469,10.1963,false,false,PASS,dormant_BH_candidate,PASS,0.134,50.88
6139235843567141248,AstroSpectroSB1,419.69711631658015,0.2876311780946602,158.2244415283203,196.08881598171718,-41.42646334747653,305.5317567111694,21.380070723412647,7.2589,4.741545109211761,9.88216495513916,1.0898237228393555,19.06817054748535,6395.95458984375,29.87235450744629,0.0,19.0,5425.021484375,3.6119000911712646,1.349,2.7174,4.5616,false,false,PASS,dormant_BH_candidate,PASS,0.721,41.44
6811355413155399040,Orbital,951.9482033702395,0.6637902494018635,94.61969757080078,326.8961606547881,-25.90945696446648,23.81440904020644,-49.087158469409005,5.1616,1.6902005201833639,8.719406127929688,0.6951093673706055,9.85385513305664,2497.32470703125,31.459699630737305,0.0,20.0,6041.0966796875,2.904900074005127,2.597,4.1927,7.565,false,false,PASS,dormant_BH_candidate,PASS,0.674,46.67
3229063344935793024,Orbital,830.1470066526825,0.1873969266442265,88.76564025878906,75.76124056690986,1.9545498318198202,197.9592279429317,-22.930683898577986,8.1246,3.144906416837937,10.819879531860352,1.1448822021484375,14.235801696777344,8356.1689453125,9.3292236328125,0.0,31.0,5727.015625,3.7414000034332275,1.1,3.3378,4.9769,false,false,PASS,dormant_BH_candidate,PASS,0.271,34.47
4433039709908858496,AstroSpectroSB1,312.3657389777321,0.39560428839524925,76.32177734375,244.97679755784208,2.335667712931755,15.77333444936434,34.37613523928502,2.5559,2.771398390035298,8.735615730285645,1.139103889465332,5.5238037109375,798.79541015625,11.237213134765625,0.0,20.0,5467.94287109375,2.8893001079559326,2.453,1.0725,3.2779,false,false,PASS,dormant_BH_candidate,PASS,0.321,34.97
6471824298353396736,AstroSpectroSB1,490.7924257670868,0.26789773728296895,64.44401550292969,304.37807829338374,-56.27994168432087,341.51159829912325,-34.08991934012729,2.6445,1.8102382125605188,10.811073303222656,0.6594972610473633,5.696941375732422,861.45703125,28.594125747680664,0.0,18.0,6208.2265625,3.779099941253662,1.63,1.7266,3.6269,false,false,PASS,dormant_BH_candidate,PASS,0.851,33.61
646385744755529088,AstroSpectroSB1,497.74167927288426,0.31621645727657954,61.39568328857422,146.34589217810836,25.59531576012618,204.116329695044,48.535082890230704,1.5299,1.018416876634451,12.539128303527832,0.8062677383422852,6.475440979003906,837.2384643554688,26.71914291381836,8.545790741720793e-10,25.0,5753.09130859375,3.876699924468994,1.395,1.8255,3.5453,false,false,PASS,dormant_BH_candidate,PASS,0.772,34.61
6545745216706898560,Orbital,587.0433001319719,0.3097434220805945,60.160709381103516,340.18352164131176,-40.34376265943012,358.3554821576728,-60.01581985216229,2.7392,1.3411523671103194,11.24887466430664,0.7206630706787109,6.5472283363342285,1925.8974609375,8.068662643432617,0.03904200717806816,34.0,5940.8525390625,3.212599992752075,1.64,3.298,5.5402,false,false,PASS,dormant_BH_candidate,PASS,0.203,39.81
6042337086405761280,Orbital,709.4489757947607,0.3294022176035388,48.18854904174805,244.14371103939132,-27.344096819967728,349.2398928021434,16.559045297483905,1.8554,1.1582557469943344,12.049622535705566,1.1374692916870117,7.685165882110596,1472.61376953125,26.717933654785156,0.009686240926384926,25.0,10794.8115234375,4.300300121307373,3.055,1.0896,3.6642,false,false,PASS,dormant_BH_candidate,PASS,1.027,26.02
1913089145012902016,AstroSpectroSB1,874.6780625674393,0.3105021781342534,38.089298248291016,351.378186251768,35.56659717649245,103.88503665642503,-24.106983951795772,3.5771,1.8407909341024413,10.362242698669434,0.6260995864868164,8.04256820678711,1967.6798095703125,18.436304092407227,0.0,30.0,6557.0400390625,3.6387999057769775,1.875,1.2795,3.2105,false,false,PASS,dormant_BH_candidate,PASS,0.725,25.43
