source_id,nss_solution_type,P_d,e,significance,ra,dec,l,b,a_phot_mas,parallax,G,bp_rp,ruwe,aen_sig,rv_amplitude_robust,rv_chisq_pvalue,rv_nb_transits,Teff,logg,M1_msun,fM_msun,M2_msun,in_sb2,cbias_risk,filter31,class,filter32,sini_implied,K_pred_i90
2638662945559594112,Orbital,992.290898670361,0.5229378586268028,55.17685317993164,348.91908933295105,-1.499216053037665,77.04849431752945,-55.59582429653404,3.985,2.8334095322602098,12.176617622375488,1.0688753128051758,16.127988815307617,4040.737548828125,10.461435317993164,0.0008362260996364057,14.0,5037.6455078125,4.217599868774414,0.959,0.3769,1.2106,false,false,PASS,dormant_NS_candidate,PASS,0.578,18.09
1103506016080762624,AstroSpectroSB1,584.4496016076092,0.4039956438056154,54.88164138793945,98.33800274009728,64.49524407606151,150.5989808813644,22.416581937375746,1.516,1.8557230871152244,10.644424438476562,1.0665197372436523,7.178959369659424,1287.77783203125,6.445379257202148,0.0,29.0,5190.87109375,3.3454999923706055,1.752,0.2129,1.2399,false,false,PASS,dormant_NS_candidate,PASS,0.388,16.63
5112376435164120320,Orbital,984.9609276481156,0.5193640077730936,52.590824127197266,55.314673120462864,-14.40607819931882,203.85700279464965,-48.541601544844504,3.0004,2.0033640874266583,9.567085266113281,0.45493221282958984,10.464601516723633,3150.62646484375,8.264081954956055,0.00018401122360955924,14.0,7038.56103515625,3.186500072479248,2.047,0.462,1.9457,false,false,PASS,dormant_NS_candidate,PASS,0.427,19.36
2933345260246226176,AstroSpectroSB1,946.3363907585242,0.1274175644573591,51.947025299072266,101.33735086895477,-19.402549021795597,229.70750215685493,-10.007518211965543,1.5797,1.615769173462442,9.613974571228027,1.1555233001708984,5.012449264526367,735.0752563476562,11.532180786132812,0.0,24.0,5213.61572265625,3.0237998962402344,2.596,0.1392,1.2785,false,false,PASS,dormant_NS_candidate,PASS,1.018,11.33
6890439122717023104,AstroSpectroSB1,667.5989756603253,0.6180562054296709,51.38157653808594,314.6503616191021,-10.385757300057577,38.11540551181157,-32.91434108663192,3.2459,3.3365010785330274,10.480664253234863,0.6385602951049805,9.911087989807129,3513.21240234375,14.797622680664062,0.0,20.0,6341.03662109375,3.773400068283081,1.342,0.2756,1.2179,false,false,PASS,dormant_NS_candidate,PASS,0.734,20.17
1179671630373937152,AstroSpectroSB1,1001.4008177033708,0.13788818495444954,50.94196319580078,218.79866231351434,12.860269574286654,7.621602498697054,61.8534875732589,7.823,5.052899355651618,9.619338035583496,0.9126138687133789,11.511425971984863,3743.77587890625,14.035350799560547,0.0,17.0,5738.55615234375,3.850600004196167,1.294,0.4937,1.6083,false,false,PASS,dormant_NS_candidate,PASS,0.826,16.99
3607734737223982208,AstroSpectroSB1,733.697317121085,0.5826785393859328,49.4156608581543,199.3567264373951,-15.459555081077324,312.1247897728672,46.94778047908322,5.6964,4.945861181098148,9.944897651672363,0.9088726043701172,7.787371635437012,4374.14697265625,6.7831573486328125,0.0,31.0,5721.6826171875,3.6196999549865723,1.153,0.3786,1.3247,false,false,PASS,dormant_NS_candidate,PASS,0.323,21.02
6680696804295393024,AstroSpectroSB1,299.2705586035203,0.0661474896678999,49.32238006591797,307.3281471915319,-40.462116870759644,0.8645350973566235,-35.195943463752094,0.857,1.6490944987741651,10.709803581237793,1.089991569519043,3.5242600440979004,305.9215393066406,13.746617317199707,0.0,24.0,5163.033203125,3.2994000911712646,1.95,0.209,1.3031,false,false,PASS,dormant_NS_candidate,PASS,0.726,18.94
3186478160079511424,AstroSpectroSB1,809.3832709041795,0.44498835703579304,47.78425979614258,74.04265157288515,-8.560001644121952,207.3372395939319,-29.47714586473674,1.38,1.0702532453541178,11.39258098602295,1.1077117919921875,5.088012218475342,1099.4337158203125,8.387608528137207,5.770939282001564e-13,20.0,5005.1611328125,3.4189000129699707,2.0,0.4365,1.8699,false,false,PASS,dormant_NS_candidate,PASS,0.433,19.35
756437169249803392,Orbital,618.1761956808207,0.24887946554197748,44.57173538208008,156.80324143898812,40.56229626510375,179.18963362722053,57.4710197706313,2.0789,2.1731980626268226,10.207513809204102,0.9480180740356445,7.147372722625732,1600.9932861328125,16.758127212524414,0.0,18.0,5271.66650390625,3.2107999324798584,1.75,0.3056,1.4684,false,false,PASS,dormant_NS_candidate,PASS,0.964,17.38
