source_id,name,P_d,e,M1_assumed,ra,dec,l,b,G,BP_RP,RUWE,aen_sig,plx,plx_snr,Teff,logg,R_FLAME,M_FLAME,L_FLAME,A_G,K_obs,rv_pval,rv_rgof,rv_n,filter31,K_2mass,K-W1,K-W2,K-W3,K-W4,ir_verdict,simbad,otype,sp_type,gaia_nbrs_5as,M2_RV_i60,M2_RV_i90
6811355413155399040,HD 207141,952.0,0.664,2.6,326.8961606547881,-25.90945696446648,23.81440904020644,-49.087158469409005,8.719406127929688,0.6951093673706055,9.85385513305664,2497.32470703125,1.6902005201833639,8.088036220055361,6041.0966796875,2.904900074005127,8.190191268920898,2.5966928005218506,82.56262969970703,0.00019999999494757503,31.459699630737305,0.0,57.40440368652344,20.0,PASS,7.561,0.126,0.037,0.03,-0.106,"NONE (K-W3=0.03, K-W4=-0.11) -- single photosphere OK",HD 207141,*,F5V,0,,
666596383384888320,TYC 1363-2339-1,945.7,0.16,1.88,118.47465680703338,15.214152869012871,205.87048659003545,20.538024753982317,9.89788818359375,0.5600833892822266,5.707646369934082,674.4773559570312,2.1687035937244357,19.91247638374781,6796.6357421875,3.8554999828338623,3.159531354904175,1.8846590518951416,19.210744857788086,0.1298999935388565,23.1671142578125,0.0,19.262537002563477,21.0,PASS,8.876,0.038,0.009,0.058,0.287,"NONE (K-W3=0.06, K-W4=0.29) -- single photosphere OK",TYC 1363-2339-1,SB*,"",0,,
6471824298353396736,TYC 8785-1657-1,490.8,0.27,1.63,304.37807829338374,-56.27994168432087,341.51159829912325,-34.08991934012729,10.811073303222656,0.6594972610473633,5.696941375732422,861.45703125,1.8102382125605188,18.941525970093927,6208.2265625,3.779099941253662,2.854429006576538,1.6297715902328491,10.899885177612305,0.03880000114440918,28.594125747680664,0.0,27.928598403930664,18.0,PASS,9.674,0.067,0.073,0.024,1.309,"EXCESS (K-W3=0.02, K-W4=1.31) -- disk/cool secondary",TYC 8785-1657-1,SB*,"",0,,
2801267044426382336,Gaia 280126...,750.0,0.06,1.54,11.266242237421226,19.88839022081154,120.88459919758104,-42.95802465426386,12.59039306640625,0.8709745407104492,8.03792953491211,1301.9908447265625,0.8745742473289005,6.803932861971251,5861.01025390625,3.8178000450134277,3.039679765701294,1.53813898563385,9.398204803466797,0.23960000276565552,38.254661560058594,1.5210055437364645e-14,6.39943790435791,28.0,PASS,11.018,0.051,0.049,-0.035,1.886,"EXCESS (K-W3=-0.04, K-W4=1.89) -- disk/cool secondary",UCAC4 550-001501,SB*,"",0,9.1,6.59
5889532732877344128,Gaia 588973... (M2 underest),896.0,0.44,1.71,232.9682560307985,-50.48644669029243,327.2163675724481,4.663998838417029,12.674667358398438,0.7519111633300781,4.847902297973633,361.5808410644531,0.806027099135758,11.31330593236309,6417.126953125,3.838900089263916,2.863499402999878,1.7053226232528687,12.633214950561523,0.3174000084400177,53.90151596069336,0.0,8.185863494873047,23.0,PASS,11.331,0.06,0.02,-0.413,2.437,"EXCESS (K-W3=-0.41, K-W4=2.44) -- disk/cool secondary",UCAC4 198-113624,SB*,"",1,,
6784701430232308352,Gaia 678470...,522.4,0.44,1.26,323.5307088326974,-32.348466799837645,13.571433779572459,-47.22186897970959,11.746414184570312,0.8804292678833008,6.722102642059326,1009.1484985351562,1.8929626339822603,13.633112790389156,5654.4189453125,4.084400177001953,2.2638587951660156,1.2616076469421387,4.529689788818359,0.12389999628067017,31.700763702392578,0.0,19.710063934326172,22.0,PASS,10.138,0.189,0.166,0.06,1.581,"EXCESS (K-W3=0.06, K-W4=1.58) -- disk/cool secondary",NONE,,,0,,
5942873714068259584,Gaia 594287... (NS->BH),544.5,0.26,0.95,248.4271038547345,-46.61265594991978,337.4475712848609,0.819700058431492,12.962114334106445,1.1090545654296875,4.016198635101318,436.9285583496094,1.9751015907256602,25.871649348516936,5184.0673828125,4.22760009765625,1.634782075881958,0.9462246894836426,1.7179360389709473,0.3003000020980835,32.06333541870117,0.0,8.134526252746582,25.0,PASS,10.895,1.239,1.231,1.93,3.974,"EXCESS (K-W3=1.93, K-W4=3.97) -- disk/cool secondary",NONE,,,3,,
245948793944575360,A-dwarf 245948... (FAILED Filter#31),549.0,0.06,2.8,60.52508327497949,47.24883665339826,153.1375957560057,-4.130456788245788,11.799412727355957,0.847956657409668,4.965968132019043,805.4557495117188,0.7325957261263921,9.038404923540503,9001.580078125,4.045199871063232,4.26499605178833,2.804008960723877,107.63529968261719,1.4931999444961548,37.18714141845703,0.9989345669746399,-3.1586480140686035,31.0,"FAIL (amplitude inflated by outliers, not real binary)",10.299,0.068,0.06,0.215,1.313,"EXCESS (K-W3=0.21, K-W4=1.31) -- disk/cool secondary",NONE,,,0,,
