source_id,sig,P_d,M2_msun,G,bp_rp,ruwe,cbias_risk,main_id,otype,sp_type,has_HD,has_HIP,sp_class
4869103405844398720,94.18844604492188,663.3762563490541,1.2478,12.338407516479492,1.1684989929199219,6.169653415679932,false,UCAC4 270-004767,SB*,"",false,false,no_sp
5262777776031068288,94.0611343383789,684.1237652330759,1.6743,10.111281394958496,0.4292783737182617,7.609114646911621,false,HD  57921,*,A7IV,true,false,AB_hot
6149723603948642176,94.05447387695312,446.32999311394735,1.271,12.325037956237793,0.9114627838134766,6.074868679046631,false,,,,false,false,no_simbad
6635035014113615360,93.64322662353516,486.76862031209214,1.9764,8.665083885192871,1.2865047454833984,5.543939113616943,true,HD 164410,SB*,K1III/IV,true,false,K_giant_FP
5544150395092057216,92.9949722290039,487.2113748767,2.3956,9.168259620666504,1.4554519653320312,5.079139232635498,true,CD-36  4178,SB*,K2,false,false,K_unknown_lc
2204100628453106944,92.79515838623047,733.4837695158672,1.5653,12.429250717163086,1.4897098541259766,5.528947830200195,true,UCAC4 758-068121,SB*,"",false,false,no_sp
5266138119786225792,92.71928405761719,733.0952750996012,1.3632,11.67840576171875,0.39174556732177734,3.9689207077026367,false,HD 271818,SB*,A5,true,false,AB_hot
1094838845095825792,92.6324462890625,568.4925186400337,1.5595,12.301655769348145,0.734130859375,4.244530200958252,false,TYC 4121-328-1,SB*,"",false,false,no_sp
5912579321172180096,92.6312026977539,835.7526052450595,1.3057,10.293126106262207,1.3029890060424805,4.442683219909668,true,TYC 8740-23-1,SB*,"",false,false,no_sp
511077885343256832,92.37937927246094,612.8143949930663,1.7424,10.491937637329102,1.9885263442993164,4.180891036987305,true,TYC 4034-1157-1,SB*,"",false,false,no_sp
2873604704692429824,92.3197021484375,798.4737280731393,1.6144,11.32480239868164,1.1120681762695312,4.610279083251953,true,TYC 2768-10-1,SB*,"",false,false,no_sp
259745470148136576,92.20059204101562,922.9178401444774,1.3099,9.935091972351074,1.5795955657958984,5.865687847137451,true,TYC 3356-807-1,SB*,"",false,false,no_sp
1801110822095134848,92.17573547363281,893.5833196656748,1.3596,12.188766479492188,0.8512258529663086,21.880767822265625,false,UCAC4 594-128559,SB*,"",false,false,no_sp
5412694331060171264,91.95110321044922,613.9701038673053,1.4229,9.317072868347168,1.2647628784179688,4.9885573387146,true,CD-43  5508,SB*,"",false,false,no_sp
1204992867766843520,91.89417266845703,244.52239399349924,2.0389,11.532082557678223,0.8871135711669922,3.9567527770996094,false,TYC 1516-218-1,SB*,F5,false,false,F_dwarf
4693303904724802432,91.88493347167969,833.7675628427063,1.4386,8.943947792053223,1.3162565231323242,6.134991645812988,true,HD  13219,SB*,K2III,true,true,K_giant_FP
3097636963423891200,91.67259216308594,664.7291927092389,1.249,11.912503242492676,0.9151477813720703,2.3763325214385986,false,UCAC4 484-043079,SB*,"",false,false,no_sp
2278805060510981248,91.42399597167969,729.5757960112826,1.6122,10.848000526428223,2.151275634765625,4.37298583984375,true,UCAC4 840-017701,SB*,"",false,false,no_sp
5335506759397362560,91.34874725341797,761.0017529147361,1.4099,10.747807502746582,0.4586200714111328,6.311319351196289,false,HD 307182,SB*,A0,true,false,AB_hot
4538481912944448000,91.33783721923828,580.9010412548901,1.5485,9.190999984741211,1.550180435180664,4.681117057800293,true,BD+28  3100,SB*,M0,false,false,M_dwarf
1313122998770521728,91.30150604248047,809.4331258617921,1.2347,12.99194622039795,0.9898834228515625,5.517521858215332,false,Gaia DR3 1313122998770521728,*,"",false,false,no_sp
6415087608576660864,91.16022491455078,703.1268075143602,1.7176,9.956992149353027,1.2947721481323242,4.963587284088135,true,CD-73  1397,SB*,K3,false,false,K_unknown_lc
3374933662807825536,90.67182159423828,811.8606303765715,1.7957,8.362643241882324,0.49902820587158203,8.630194664001465,false,HD  42707,*,A5,true,true,AB_hot
2011317035641744000,90.49146270751953,642.7328576150903,1.4387,12.155682563781738,1.3836183547973633,9.295580863952637,true,TYC 4012-907-1,SB*,"",false,false,no_sp
3004978060535343488,89.8855972290039,1020.9667752652223,1.6489,9.809320449829102,1.211939811706543,9.572549819946289,true,BD-08  1366,SB*,"",false,false,no_sp
6423536943118580352,89.31380462646484,552.2202341969705,1.8816,9.05575180053711,1.3192834854125977,4.680724620819092,true,HD 189032,SB*,G8/K1(III),true,false,K_giant_FP
2033707834026306176,89.13116455078125,642.0036696640307,1.355,9.453812599182129,1.2842082977294922,3.8131747245788574,true,HD 331438,SB*,K5,true,false,K_unknown_lc
5586220115145338752,88.5030517578125,648.3796402780912,1.6086,10.287046432495117,1.391810417175293,4.403778553009033,true,TYC 7644-871-1,SB*,"",false,false,no_sp
4761126592290010112,88.24024200439453,680.5555064187298,1.9412,9.033501625061035,1.078017234802246,5.468904972076416,false,HD  35167,SB*,G5III,true,true,G_subgiant_giant
718515356806190208,88.18016052246094,639.8068795199525,1.3798,12.003430366516113,0.7508678436279297,5.729069709777832,false,TYC 2498-561-1,SB*,"",false,false,no_sp
1045729879792654080,88.02872467041016,1005.2896560107966,1.2263,12.92760944366455,1.4598197937011719,21.641286849975586,true,UCAC4 738-050836,SB*,"",false,false,no_sp
5576992635604262656,88.02254486083984,639.3706734444768,1.2257,12.72489070892334,0.6538190841674805,5.301261901855469,false,UCAC4 259-009952,*,"",false,false,no_sp
120683289617897856,87.92082214355469,468.2264680113936,1.5095,12.4395751953125,1.345977783203125,14.48312759399414,true,UCAC4 599-008966,SB*,"",false,false,no_sp
230835839121268096,87.90673828125,685.5034433647378,2.4334,10.372488021850586,1.7743635177612305,4.814950466156006,true,TYC 2867-1467-1,SB*,"",false,false,no_sp
3479001613743560576,87.51438903808594,939.0510203242993,2.689,12.237800598144531,0.8556976318359375,6.600207328796387,false,UCAC4 298-069166,SB*,"",false,false,no_sp
2021759411132268032,87.27351379394531,982.2226892669203,1.7826,9.86721420288086,1.5292110443115234,5.7482476234436035,true,HD 338897,SB*,K0,true,false,K_unknown_lc
