objID,raStack,decStack,gPSFMag,rPSFMag,iPSFMag,zPSFMag,yPSFMag,iPSFMagErr,rPSFMagErr,iKronMag,primaryDetection,sep_as
90193132293573180,313.22939568,-14.83918628,22.535600662231445,22.03089904785156,21.688800811767575,21.667800903320312,21.763399124145508,0.0397909991443157,0.0571499988436698,20.858200073242188,1,11.009579667655705
90183132259987781,313.22604989,-14.8439252,22.486499786376953,20.746599197387695,19.973800659179688,19.73539924621582,19.523399353027344,0.0094039998948574,0.0203310009092092,19.655799865722656,1,12.648471954878199
90193132253916102,313.2253791,-14.83688628,17.671899795532227,17.178499221801758,17.006500244140625,16.921300888061523,16.87660026550293,0.0009879999561235,0.0017300000181421,17.076799392700195,1,13.385011312528135
90193132278966140,313.2278763,-14.83675628,24.460399627685547,23.21739959716797,22.632299423217773,22.686599731445312,21.143299102783203,0.0970730036497116,0.1659950017929077,22.46960067749023,1,14.087966644264235
90193132227943947,313.22279472,-14.83867708,23.93819999694824,22.820499420166016,22.647600173950195,22.990699768066406,22.00469970703125,0.0953459963202476,0.1333300024271011,22.669300079345703,1,14.4025528523993
