objID,uniquePspsP2id,detectID,ippObjID,ippDetectID,filterID,surveyID,imageID,randomDetID,dvoRegionID,obsTime,xPos,yPos,xPosErr,yPosErr,pltScale,posAngle,ra,dec,raErr,decErr,extNSigma,zp,telluricExt,expTime,airMass,psfFlux,psfFluxErr,psfMajorFWHM,psfMinorFWHM,psfTheta,psfCore,psfQf,psfQfPerfect,psfChiSq,psfLikelihood,momentXX,momentXY,momentYY,momentR1,momentRH,momentM3C,momentM3S,momentM4C,momentM4S,apFlux,apFluxErr,apFillF,apRadius,kronFlux,kronFluxErr,kronRad,sky,skyErr,infoFlag,infoFlag2,infoFlag3,processingVersion,distance
90193132244360123,3071645340002054,92644474340002053,437481073823683,2053,3,0,8759734,0.436559466120377,101859,55027.4450929,585.7490234375,4396.27001953125,0.5866159796714783,0.5866159796714783,-0.2572819888591766,-77.57499694824219,313.22442624,-14.84188801,0.1509259939193725,0.1509259939193725,-4.239789962768555,24.647499084472656,-0.0101560000330209,60.0,1.2840499877929688,1.1632099813141394e-05,3.207079998901463e-06,2.532829999923706,1.9855899810791016,27.011999130249023,-0.3727859854698181,0.5571010112762451,0.5571010112762451,1.2587499618530271,-2.237310036434792e-05,0.0155416000634431,0.1111510023474693,0.5482310056686401,-999.0,0.7315760254859924,-0.095544196665287,-0.5166019797325134,0.0609778985381126,0.0368570014834404,-3.096000114055642e-07,5.091279930979909e-08,0.4600569903850555,4.116509914398193,-999.0,-999.0,-999.0,5.376719855121337e-05,2.8655599635385443e-06,35651585,0,1081344,3,0.0024559560230451
90193132247370362,3071675340001790,92645581340001789,437481073823729,1789,3,0,8760834,0.803711165491223,101859,55027.4561581,584.9879760742188,4397.0400390625,0.5139120221138,0.5139120221138,-0.2573040127754211,-77.57170104980469,313.22473048,-14.84169201,0.1322309970855713,0.1322309970855713,-1.999119997024536,24.651100158691406,-0.007670999970287,60.0,1.259469985961914,9.873569979390597e-06,2.3848499495215947e-06,2.163660049438477,1.532230019569397,33.87860107421875,-0.2928439974784851,0.6590970158576965,0.6590970158576965,1.2471799850463867,-0.0455954000353813,0.1720159947872162,0.2062159925699234,0.4521670043468475,-999.0,0.8083099722862244,0.1307509988546371,0.01833420060575,-0.020720699802041,-0.02137460000813,-2.0067800221568177e-07,4.0922500943452185e-08,0.4872089922428131,3.602250099182129,-999.0,-999.0,-999.0,5.387089913710952e-05,2.745580104601686e-06,35651585,0,1081344,3,0.0021064547594694
90193132253916102,3016689420000286,277237283420000285,437481073823834,285,3,0,77485642,0.235235337387058,101859,56873.3730972,3396.56005859375,777.5800170898438,0.0275942999869585,0.0279102995991706,-0.2565999925136566,83.58679962158203,313.22540539,-14.83689732,0.0070806900039315,0.0071617700159549,-0.6831449866294861,24.5231990814209,-0.0910219997167587,45.0,1.341599941253662,0.0005733509897254,3.726400109371753e-06,1.939460039138794,1.8796199560165403,-51.88710021972656,0.3070479929447174,0.9998589754104614,0.9998589754104614,1.1328400373458862,-0.4945150017738342,0.439514011144638,-0.0049422900192439,0.4510140120983124,1.424970030784607,1.0465099811553955,-0.001697769970633,-0.0012525200145319,0.0016164899570867,-0.0013839900493621,0.0005600819713436,2.703629888856085e-06,0.9303690195083618,4.618790149688721,0.0005224749911576,4.516120043263072e-06,3.562419891357422,2.8936699891346507e-05,2.622150077513652e-06,102760517,128,7342144,3,0.0037020203162394
90193132253916102,3016713420000278,277238590420000277,437481073823834,277,3,0,77487442,0.0335197365223614,101859,56873.3861746,3397.989990234375,785.8579711914062,0.0278277993202209,0.0257881004363298,-0.2566240131855011,83.5864028930664,313.22537287,-14.8369072,0.0071412902325391,0.0066178501583635,0.0263064000755548,24.509599685668945,-0.1065950021147728,45.0,1.2971899509429932,0.0005619890289381,3.6998999348725192e-06,1.9179099798202517,1.7703900337219238,2.299060106277466,0.244946002960205,0.9986870288848876,0.9986870288848876,1.1631100177764893,0.9790130257606506,0.4433139860630035,-0.0095360204577445,0.4098699986934662,1.4077800512313845,1.010990023612976,0.0017367999535053,0.0115320002660155,-0.0037583499215543,0.0022179998923093,0.0005623410106636,2.734280087679508e-06,0.92849600315094,4.36260986328125,0.0005227450164966,4.6452300921373535e-06,3.5194499492645264,3.122549969702959e-05,2.6863599487114698e-06,102760517,128,7342144,3,0.0037020203162394
90193132253916102,3016731420000274,277239898420000273,437481073823834,273,3,0,77489442,0.447194182730461,101859,56873.3992445,3396.43994140625,791.2470092773438,0.0271009001880884,0.0272614005953073,-0.2566330134868622,83.58719635009766,313.2253772,-14.83690829,0.0069549600593745,0.0069961701519787,0.3808540105819702,24.525100708007812,-0.0925460010766983,45.0,1.264870047569275,0.0005588100175373,3.640230033852277e-06,1.9750399589538576,1.8831499814987185,-49.02109909057617,0.1257179975509643,0.9994630217552184,0.9994630217552184,1.087499976158142,0.703311026096344,0.4540939927101135,-0.0117611000314354,0.4553099870681762,1.4576300382614136,1.0337799787521362,-0.0070469002239406,0.0109916999936103,0.0022353699896484,-0.0001768189977155,0.0005680099711753,2.7152000257046893e-06,0.9284039735794068,4.61939001083374,0.000531651021447,4.679170160670765e-06,3.6440699100494385,3.0125600460451096e-05,2.5405699943803484e-06,102760517,128,7342144,3,0.0037020203162394
90193132253916102,3016763420000267,277241203420000266,437481073823834,266,3,0,77491342,0.484618335482309,101859,56873.4123054,3401.47998046875,797.6510009765625,0.0222318992018699,0.0203591994941234,-0.2566129863262176,83.58679962158203,313.22538634,-14.83690583,0.0057049999013543,0.0052244397811591,-0.5782889723777771,24.539400100708008,-0.0780230015516281,45.0,1.243330001831055,0.0005792460287921,3.467750048002926e-06,1.7475199699401855,1.604509949684143,7.252210140228272,0.0660289973020553,0.9992290139198304,0.9992290139198304,1.1430699825286863,-0.5630689859390259,0.3366310000419616,0.0074130501598119,0.3042759895324707,1.3056999444961548,0.958957016468048,0.0088528003543615,0.0061508398503065,0.0021407799795269,0.0014019899535924,0.0005721349734812,2.7271100861980813e-06,0.913902997970581,3.8492000102996826,0.0005329839768819,4.2492201828281395e-06,3.2642500400543213,2.9120199542376213e-05,2.5171300421789056e-06,102760517,128,7342144,3,0.0037020203162394
90193132253916102,3016789520000285,277342415520000284,437481073823834,284,3,0,77630252,0.39740597866234,101859,56874.4244228,2636.31005859375,3777.6298828125,0.0212121997028589,0.0207272004336118,-0.2566049993038177,53.51739883422851,313.22537364,-14.8369021,0.005443159956485,0.0053186900913715,-0.6826009750366211,24.573400497436523,-0.0440800003707408,45.0,1.2307499647140503,0.0005791410221718,3.600009904403123e-06,1.673050045967102,1.4913599491119385,-39.16859817504883,0.0312390998005867,0.9990879893302916,0.9687749743461608,1.1792099475860596,-0.4948590099811554,0.2823329865932464,-0.0149243995547294,0.2799350023269653,1.193160057067871,0.9154679775238036,0.0013520499924197,0.0168744996190071,4.609980169334449e-05,-0.0028610499575734,0.0005667469813488,2.679980070752208e-06,0.9110810160636902,3.5924599170684814,0.0005252619739621,4.508940037339926e-06,2.982909917831421,4.6422101149801165e-05,3.006699898833176e-06,102760517,128,7374912,3,0.0037020203162394
90193132253916102,3016818520000286,277343710520000285,437481073823834,285,3,0,77632252,0.564932943847899,101859,56874.4373775,2640.659912109375,3785.4599609375,0.0200222991406917,0.0195524003356695,-0.2565970122814178,53.51620101928711,313.22537376,-14.83690357,0.0051376800984144,0.0050170901231467,0.033084999769926,24.573400497436523,-0.0444499999284744,45.0,1.2296600341796875,0.0005632099928334,3.499309968901798e-06,1.5896300077438354,1.4221099615097046,-39.6682014465332,0.0181871000677347,0.9991829991340636,0.993071973323822,1.1935399770736694,0.9736070036888124,0.2597399950027466,-0.0135778002440929,0.2524259984493255,1.1701300144195557,0.8953310251235962,0.0016151099698618,0.0093245701864361,0.0028206200804561,-0.0018256700132042,0.0005576289840973,2.667760099939187e-06,0.904075026512146,3.3357698917388916,0.0005174279795028,4.395199994178256e-06,2.9253299236297607,4.521280061453581e-05,2.9934999474789947e-06,102760517,128,7374912,3,0.0037020203162394
90193132253916102,3016838520000266,277345001520000265,437481073823834,265,3,0,77633952,0.773006523747935,101859,56874.4502749,2644.6298828125,3789.4599609375,0.0275772996246814,0.0273094996809959,-0.2565940022468567,53.51530075073242,313.2253727,-14.83690668,0.0070761898532509,0.0070074698887765,-0.7033470273017883,24.57010078430176,-0.0473619997501373,45.0,1.2376699447631836,0.0005788449780084,3.858180207316764e-06,1.9332400560379028,1.8485599756240845,-39.59320068359375,0.092847503721714,0.9993659853935242,0.9993659853935242,1.113319993019104,-0.4818400144577026,0.4118820130825043,-0.0064387898892164,0.4030619859695434,1.389299988746643,1.0129300355911257,5.58794017706532e-05,0.0112765002995729,0.0001877519971458,0.0005673900013789,0.0005710460245609,2.674820052561699e-06,0.922989010810852,4.362100124359131,0.0005280249752104,5.0337098400632385e-06,3.473249912261963,4.5676501031266525e-05,2.933589939857484e-06,102760517,128,7374912,3,0.0037020203162394
90193132253916102,3016857520000275,277346298520000274,437481073823834,274,3,0,77635852,0.36128314711273,101859,56874.4632475,2648.110107421875,3795.050048828125,0.0225224997848272,0.0218046996742486,-0.2566069960594177,53.51459884643555,313.22537457,-14.83690275,0.0057794200256466,0.0055952197872102,0.0255615003407001,24.57270050048828,-0.0440480001270771,45.0,1.25518000125885,0.0005640509771183,3.546349944372196e-06,1.7501499652862549,1.5989400148391724,-35.983299255371094,-0.031947199255228,0.998265027999878,0.998265027999878,1.159719944000244,0.9796069860458374,0.3185760080814361,-0.0132716000080108,0.3079510033130646,1.2300900220870972,0.9518719911575316,0.0194678995758295,0.0147053999826312,-0.0058769597671926,-0.0002013600023929,0.0005663320189341,2.669630021046032e-06,0.920976996421814,3.849100112915039,0.0005226440262049,4.437779807631159e-06,3.0752298831939697,4.159280069870874e-05,2.843469928848208e-06,102760517,128,7374912,3,0.0037020203162394
