source_id,ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp,phot_variable_flag,sep_as
6886672058441366656,313.22537577526555,-14.836908415186285,0.3031943500231775,0.091429,0.6310474404516211,-4.624645386868199,17.226807,0.969505,NOT_AVAILABLE,13.31230275973886
6886672062737848960,313.22237743399904,-14.834522579420453,0.4427315786219463,0.046418,-4.204865404847428,-0.3180019708538554,15.933676,0.903719,NOT_AVAILABLE,25.70260179425563
6886671856579417216,313.23441888286374,-14.838177421115484,-0.4033178359821705,0.619546,0.6829651481429486,0.3626815082664921,20.121407,0.891397,NOT_AVAILABLE,28.702385912992657
