ra,dec,mjd,mag_auto,filter,fwhm,class_star,objectid,measid,exposure
256.63364033100146,-26.928485016788404,58250.24284468638,21.610641,g,1.016501,0.943244,142957_94262,c4d.745314.12.14415,c4d_180512_054941_ooi_g_v1
256.63317915459953,-26.928045969993025,58250.24284468638,21.239555,g,1.109989,0.969819,142957_94296,c4d.745314.12.14416,c4d_180512_054941_ooi_g_v1
256.6344439119609,-26.9267066211692,58250.24284468638,20.79158,g,1.210581,0.979083,142957_94393,c4d.745314.12.14417,c4d_180512_054941_ooi_g_v1
256.63436105533594,-26.926096273375403,58250.24284468638,21.291359,g,1.137948,0.977153,142957_94443,c4d.745314.12.14418,c4d_180512_054941_ooi_g_v1
256.6340984990169,-26.92954630893362,58250.24284468638,21.996075,g,1.145596,0.957478,142957_94186,c4d.745314.12.14446,c4d_180512_054941_ooi_g_v1
256.6337769129818,-26.9327376420477,58250.24284468638,22.45227,g,1.144409,0.545906,142957_93946,c4d.745314.12.14477,c4d_180512_054941_ooi_g_v1
256.6328906066371,-26.9332387682369,58250.24284468638,19.610836,g,1.040041,0.982526,142957_93915,c4d.745314.12.14479,c4d_180512_054941_ooi_g_v1
256.63338292557546,-26.930684604692665,58250.24284468638,20.225925,g,2.509373,0.294583,142957_94104,c4d.745314.12.14531,c4d_180512_054941_ooi_g_v1
256.63256153362533,-26.927331234568562,58250.24284468638,20.487457,g,2.857436,0.978837,142957_94355,c4d.745314.12.14535,c4d_180512_054941_ooi_g_v1
256.6307481152324,-26.925161502481835,58250.24284468638,20.36731,g,4.027925,0.947424,142957_94503,c4d.745314.12.14536,c4d_180512_054941_ooi_g_v1
256.6319966125598,-26.926360440095923,58250.24284468638,22.870052,g,1.360978,0.683842,142957_94416,c4d.745314.12.14537,c4d_180512_054941_ooi_g_v1
256.63146931850133,-26.925847498557204,58250.24284468638,19.894787,g,1.048007,0.97998,142957_94456,c4d.745314.12.14538,c4d_180512_054941_ooi_g_v1
256.63344220964126,-26.925402144624755,58250.24284468638,21.51342,g,1.212231,0.956975,142957_94490,c4d.745314.12.14539,c4d_180512_054941_ooi_g_v1
256.6328428351,-26.92625953124109,58250.24284468638,19.140005,g,1.270796,0.905502,142957_94428,c4d.745314.12.14540,c4d_180512_054941_ooi_g_v1
256.6304837179551,-26.926287640947557,58250.24284468638,22.074692,g,1.375196,0.933879,142957_94427,c4d.745314.12.14541,c4d_180512_054941_ooi_g_v1
256.6315507090067,-26.92716481070642,58250.24284468638,21.18071,g,2.21752,0.922979,142957_94363,c4d.745314.12.14542,c4d_180512_054941_ooi_g_v1
256.6310003222677,-26.926800551058694,58250.24284468638,19.268696,g,1.055364,0.964528,142957_94389,c4d.745314.12.14543,c4d_180512_054941_ooi_g_v1
256.63322248907247,-26.923296503672514,58250.24284468638,20.316895,g,1.067745,0.975809,142957_94624,c4d.745314.12.14549,c4d_180512_054941_ooi_g_v1
256.63341987796565,-26.922265797765494,58250.24284468638,22.882141,g,0.974508,0.554924,142957_94692,c4d.745314.12.14553,c4d_180512_054941_ooi_g_v1
256.63261857737155,-26.929588125767605,58250.24284468638,20.583443,g,1.264699,0.98048,142957_94181,c4d.745314.12.14592,c4d_180512_054941_ooi_g_v1
256.6326985278137,-26.922182128258747,58250.24284468638,22.267815,g,1.211037,0.500437,142957_94698,c4d.745314.12.14597,c4d_180512_054941_ooi_g_v1
256.6318601947956,-26.921778055403365,58250.24284468638,20.06514,g,1.123898,0.981498,142957_94729,c4d.745314.12.14599,c4d_180512_054941_ooi_g_v1
256.63225005219783,-26.92459722366906,58250.24284468638,20.221077,g,2.129332,0.948419,142957_94536,c4d.745314.12.14604,c4d_180512_054941_ooi_g_v1
256.63237149612445,-26.922768615304214,58250.24284468638,22.5276,g,1.339404,0.577113,142957_94660,c4d.745314.12.14611,c4d_180512_054941_ooi_g_v1
256.63194167778425,-26.931327414114183,58250.24284468638,22.212002,g,2.465235,0.711669,142957_94047,c4d.745314.12.14648,c4d_180512_054941_ooi_g_v1
256.63199908976327,-26.930379504707524,58250.24284468638,21.33926,g,0.997723,0.961117,142957_94124,c4d.745314.12.14649,c4d_180512_054941_ooi_g_v1
256.63071135538064,-26.932868946695592,58250.24284468638,20.602345,g,1.156554,0.983482,142957_93934,c4d.745314.12.14717,c4d_180512_054941_ooi_g_v1
256.63080591595974,-26.929592086003225,58250.24284468638,21.22691,g,1.066667,0.963473,142957_94180,c4d.745314.12.14733,c4d_180512_054941_ooi_g_v1
256.6301860129979,-26.923817297586748,58250.24284468638,21.158371,g,2.144652,0.974885,142957_94590,c4d.745314.12.14757,c4d_180512_054941_ooi_g_v1
256.6303049994261,-26.923002332121836,58250.24284468638,22.446625,g,1.751941,0.668231,142957_94640,c4d.745314.12.14761,c4d_180512_054941_ooi_g_v1
256.6302366205366,-26.921774659831947,58250.24284468638,22.43142,g,1.120736,0.90247,142957_94727,c4d.745314.12.14762,c4d_180512_054941_ooi_g_v1
256.62990799307335,-26.928805445660167,58250.24284468638,21.31517,g,1.149955,0.96796,142957_94244,c4d.745314.12.14770,c4d_180512_054941_ooi_g_v1
256.62972055944573,-26.929318766022863,58250.24284468638,21.569836,g,1.143544,0.976561,142957_94203,c4d.745314.12.14771,c4d_180512_054941_ooi_g_v1
256.6297541218976,-26.92800232750708,58250.24284468638,21.983574,g,1.237066,0.835417,142957_94299,c4d.745314.12.14796,c4d_180512_054941_ooi_g_v1
256.62931481318026,-26.927944566099036,58250.24284468638,21.913643,g,1.218068,0.96086,142957_94303,c4d.745314.12.14797,c4d_180512_054941_ooi_g_v1
256.6294580895937,-26.925185831073684,58250.24284468638,20.672695,g,1.501367,0.954774,142957_94504,c4d.745314.12.14801,c4d_180512_054941_ooi_g_v1
256.6288507446407,-26.930969263553663,58250.24284468638,18.33987,g,2.243593,0.916883,142957_94074,c4d.745314.12.14826,c4d_180512_054941_ooi_g_v1
256.6284625712776,-26.933492081518434,58250.24284468638,21.705582,g,1.383623,0.938521,142957_93890,c4d.745314.12.14854,c4d_180512_054941_ooi_g_v1
256.62897144422567,-26.922107216651856,58250.24284468638,22.0532,g,1.099479,0.83605,142957_94706,c4d.745314.12.14858,c4d_180512_054941_ooi_g_v1
256.6284252113821,-26.92342604750002,58250.24284468638,19.12933,g,1.519513,0.97819,142957_94612,c4d.745314.12.14869,c4d_180512_054941_ooi_g_v1
256.62869240103686,-26.932319896097017,58250.24284468638,22.661179,g,1.947299,0.748327,142957_93972,c4d.745314.12.14879,c4d_180512_054941_ooi_g_v1
256.62846930105866,-26.929542633457164,58250.24284468638,21.381016,g,1.136403,0.920493,142957_94184,c4d.745314.12.14887,c4d_180512_054941_ooi_g_v1
256.6284381630332,-26.925219146936776,58250.24284468638,22.556107,g,1.699673,0.484703,142957_94500,c4d.745314.12.14890,c4d_180512_054941_ooi_g_v1
256.63322024305023,-26.92328888244172,58604.24564976292,20.380695,g,1.564174,0.961466,142957_94624,c4d.853006.60.4041,c4d_190501_055344_ooi_g_v1
256.6318487787991,-26.92177280664053,58604.24564976292,20.155592,g,1.641483,0.972788,142957_94729,c4d.853006.60.4070,c4d_190501_055344_ooi_g_v1
256.6302102248576,-26.92378028468934,58604.24564976292,21.254122,g,1.67088,0.848985,142957_94590,c4d.853006.60.4160,c4d_190501_055344_ooi_g_v1
256.62842810687675,-26.923404231699713,58604.24564976292,19.16157,g,1.954371,0.907102,142957_94612,c4d.853006.60.4218,c4d_190501_055344_ooi_g_v1
256.6289686103921,-26.922120383753903,58604.24564976292,22.425962,g,1.49821,0.470227,142957_94706,c4d.853006.60.4219,c4d_190501_055344_ooi_g_v1
256.6354428999015,-26.927312667085342,58250.24428023072,18.710793,r,0.912836,0.983612,142957_94356,c4d.745315.12.16471,c4d_180512_055145_ooi_r_v1
256.6353160002574,-26.93086424123437,58250.24428023072,18.01593,r,1.218045,0.982884,142957_94080,c4d.745315.12.16580,c4d_180512_055145_ooi_r_v1
256.6353529493888,-26.922379013509595,58250.24428023072,21.35663,r,1.025868,0.903925,142957_94686,c4d.745315.12.16591,c4d_180512_055145_ooi_r_v1
256.63526239793276,-26.92958861264153,58250.24428023072,20.80262,r,0.923839,0.966754,142957_94179,c4d.745315.12.16595,c4d_180512_055145_ooi_r_v1
256.6348643596901,-26.92438384436942,58250.24428023072,21.028873,r,0.964219,0.963508,142957_94553,c4d.745315.12.16635,c4d_180512_055145_ooi_r_v1
256.6344182553711,-26.92826334284187,58250.24428023072,19.514627,r,0.940376,0.980484,142957_94280,c4d.745315.12.16640,c4d_180512_055145_ooi_r_v1
256.6336318716012,-26.928480770004775,58250.24428023072,20.68044,r,0.920964,0.968512,142957_94262,c4d.745315.12.16641,c4d_180512_055145_ooi_r_v1
256.63316859156066,-26.92804946271048,58250.24428023072,20.552557,r,0.917654,0.958859,142957_94296,c4d.745315.12.16642,c4d_180512_055145_ooi_r_v1
256.6344489494828,-26.926706077831703,58250.24428023072,19.988329,r,1.124001,0.974626,142957_94393,c4d.745315.12.16689,c4d_180512_055145_ooi_r_v1
256.634361094049,-26.926098378154386,58250.24428023072,20.612497,r,0.929185,0.970351,142957_94443,c4d.745315.12.16690,c4d_180512_055145_ooi_r_v1
256.6340995681182,-26.929546285246005,58250.24428023072,21.076254,r,0.983916,0.957738,142957_94186,c4d.745315.12.16709,c4d_180512_055145_ooi_r_v1
256.63379041882246,-26.93274112150335,58250.24428023072,21.59002,r,1.006293,0.817596,142957_93946,c4d.745315.12.16737,c4d_180512_055145_ooi_r_v1
256.63290356118546,-26.933234409685067,58250.24428023072,18.576595,r,0.935733,0.983394,142957_93915,c4d.745315.12.16738,c4d_180512_055145_ooi_r_v1
256.6333891130032,-26.930685672347952,58250.24428023072,19.355003,r,2.7006,0.22228,142957_94104,c4d.745315.12.16753,c4d_180512_055145_ooi_r_v1
256.63257015591756,-26.92732847727543,58250.24428023072,19.78218,r,0.891426,0.979848,142957_94355,c4d.745315.12.16762,c4d_180512_055145_ooi_r_v1
256.63074932701045,-26.925175082960877,58250.24428023072,19.546373,r,1.062788,0.973016,142957_94503,c4d.745315.12.16763,c4d_180512_055145_ooi_r_v1
256.63344050404714,-26.925391261618284,58250.24428023072,20.552444,r,0.916844,0.966408,142957_94490,c4d.745315.12.16764,c4d_180512_055145_ooi_r_v1
256.63283734585934,-26.926266039112107,58250.24428023072,18.202364,r,1.076244,0.898295,142957_94428,c4d.745315.12.16765,c4d_180512_055145_ooi_r_v1
256.63200088497456,-26.926366894175917,58250.24428023072,21.127527,r,1.634739,0.691756,142957_94416,c4d.745315.12.16766,c4d_180512_055145_ooi_r_v1
256.6314728857132,-26.925849363840275,58250.24428023072,19.104073,r,0.905195,0.981081,142957_94456,c4d.745315.12.16767,c4d_180512_055145_ooi_r_v1
256.6304863053622,-26.92626839841762,58250.24428023072,20.391098,r,2.683212,0.423835,142957_94427,c4d.745315.12.16768,c4d_180512_055145_ooi_r_v1
256.6315554408133,-26.927205629928874,58250.24428023072,20.764133,r,1.310756,0.957091,142957_94363,c4d.745315.12.16769,c4d_180512_055145_ooi_r_v1
256.63100035437736,-26.92679953035623,58250.24428023072,18.201649,r,0.895678,0.976013,142957_94389,c4d.745315.12.16770,c4d_180512_055145_ooi_r_v1
256.6332256077487,-26.923291577061864,58250.24428023072,19.710209,r,0.855306,0.981342,142957_94624,c4d.745315.12.16772,c4d_180512_055145_ooi_r_v1
256.6333808018534,-26.922279593371588,58250.24428023072,21.798014,r,0.953099,0.78799,142957_94692,c4d.745315.12.16791,c4d_180512_055145_ooi_r_v1
256.63314134303266,-26.932251983199038,58250.24428023072,22.207058,r,0.803491,0.549582,142957_93977,c4d.745315.12.16814,c4d_180512_055145_ooi_r_v1
256.632622202502,-26.92956141172286,58250.24428023072,19.831833,r,1.19388,0.975368,142957_94181,c4d.745315.12.16862,c4d_180512_055145_ooi_r_v1
256.63271345117994,-26.92218999144196,58250.24428023072,21.458616,r,1.098201,0.822092,142957_94698,c4d.745315.12.16870,c4d_180512_055145_ooi_r_v1
256.632526104472,-26.92421482412028,58250.24428023072,21.351883,r,0.900561,0.929541,142957_94564,c4d.745315.12.16875,c4d_180512_055145_ooi_r_v1
256.6321881747689,-26.924668566752644,58250.24428023072,19.606228,r,0.87701,0.980563,142957_94536,c4d.745315.12.16876,c4d_180512_055145_ooi_r_v1
256.6318647328914,-26.921776309013293,58250.24428023072,19.229729,r,0.96171,0.983165,142957_94729,c4d.745315.12.16878,c4d_180512_055145_ooi_r_v1
256.6323556623503,-26.922791868523433,58250.24428023072,21.77216,r,0.918281,0.662089,142957_94660,c4d.745315.12.16888,c4d_180512_055145_ooi_r_v1
256.6319657598416,-26.931317695810964,58250.24428023072,21.42913,r,1.740998,0.666708,142957_94047,c4d.745315.12.16915,c4d_180512_055145_ooi_r_v1
256.6319962303786,-26.930370849857614,58250.24428023072,20.252594,r,0.922533,0.969278,142957_94124,c4d.745315.12.16916,c4d_180512_055145_ooi_r_v1
256.63173410841165,-26.93088953460529,58250.24428023072,21.995083,r,1.120274,0.566295,142957_94082,c4d.745315.12.16917,c4d_180512_055145_ooi_r_v1
256.63072847241415,-26.932862066596158,58250.24428023072,19.835728,r,1.399252,0.967833,142957_93934,c4d.745315.12.16986,c4d_180512_055145_ooi_r_v1
256.6308123292361,-26.92959378581581,58250.24428023072,20.414736,r,0.908321,0.969143,142957_94180,c4d.745315.12.17014,c4d_180512_055145_ooi_r_v1
256.6302942860103,-26.931919130335054,58250.24428023072,21.382475,r,2.628691,0.078215,142957_94002,c4d.745315.12.17039,c4d_180512_055145_ooi_r_v1
256.63022288495154,-26.923785469392577,58250.24428023072,20.44958,r,0.905514,0.973573,142957_94590,c4d.745315.12.17041,c4d_180512_055145_ooi_r_v1
256.6297946065148,-26.924201882105024,58250.24428023072,21.797937,r,0.983506,0.818986,142957_94568,c4d.745315.12.17042,c4d_180512_055145_ooi_r_v1
256.630299004582,-26.922970791799894,58250.24428023072,21.283047,r,1.942112,0.409587,142957_94640,c4d.745315.12.17043,c4d_180512_055145_ooi_r_v1
256.63024689693407,-26.921781943703824,58250.24428023072,21.511715,r,0.896488,0.938317,142957_94727,c4d.745315.12.17047,c4d_180512_055145_ooi_r_v1
256.62989323191414,-26.92879811245687,58250.24428023072,20.4179,r,0.997514,0.980073,142957_94244,c4d.745315.12.17060,c4d_180512_055145_ooi_r_v1
256.62972116823806,-26.929317096824917,58250.24428023072,20.853746,r,0.990515,0.959986,142957_94203,c4d.745315.12.17061,c4d_180512_055145_ooi_r_v1
256.6297785484097,-26.928009477868645,58250.24428023072,21.044058,r,1.206596,0.95122,142957_94299,c4d.745315.12.17077,c4d_180512_055145_ooi_r_v1
256.6293045120704,-26.927935557283057,58250.24428023072,21.115152,r,0.926359,0.95765,142957_94303,c4d.745315.12.17078,c4d_180512_055145_ooi_r_v1
256.62944841514974,-26.925182713989877,58250.24428023072,19.913872,r,1.375564,0.743208,142957_94504,c4d.745315.12.17100,c4d_180512_055145_ooi_r_v1
256.62885520176803,-26.930973250658976,58250.24428023072,17.400404,r,2.235411,0.837628,142957_94074,c4d.745315.12.17114,c4d_180512_055145_ooi_r_v1
256.6294203566062,-26.921484700367504,58250.24428023072,22.126266,r,1.082351,0.552522,142957_94749,c4d.745315.12.17115,c4d_180512_055145_ooi_r_v1
256.6292350961826,-26.923019151499687,58250.24428023072,21.586126,r,1.386542,0.740997,142957_94638,c4d.745315.12.17135,c4d_180512_055145_ooi_r_v1
256.62842358644787,-26.923421710819078,58250.24428023072,18.438534,r,1.440574,0.978854,142957_94612,c4d.745315.12.17136,c4d_180512_055145_ooi_r_v1
256.6284598786944,-26.93349052195733,58250.24428023072,20.906359,r,0.854889,0.960682,142957_93890,c4d.745315.12.17147,c4d_180512_055145_ooi_r_v1
256.6289637082912,-26.92210454389824,58250.24428023072,20.53573,r,0.922142,0.963743,142957_94706,c4d.745315.12.17152,c4d_180512_055145_ooi_r_v1
256.6286648736815,-26.932317022767727,58250.24428023072,21.447458,r,1.552149,0.787157,142957_93972,c4d.745315.12.17181,c4d_180512_055145_ooi_r_v1
256.6286520321834,-26.927023098902303,58250.24428023072,21.91173,r,1.694431,0.760791,142957_94374,c4d.745315.12.17182,c4d_180512_055145_ooi_r_v1
256.6284758345079,-26.929542238327336,58250.24428023072,20.494972,r,0.90295,0.956321,142957_94184,c4d.745315.12.17184,c4d_180512_055145_ooi_r_v1
256.6284389910637,-26.925163309998005,58250.24428023072,21.695152,r,0.976777,0.582451,142957_94500,c4d.745315.12.17201,c4d_180512_055145_ooi_r_v1
256.632800642575,-26.926261070944292,56361.312985553406,18.203516,r,1.032146,0.914236,142957_94428,c4d.185275.46.76,tu2093276
256.6329039714086,-26.933232504592382,56361.312985553406,18.599138,r,1.01517,0.983232,142957_93915,c4d.185275.46.93,tu2093276
256.63186333265674,-26.92177163964804,56361.312985553406,19.299603,r,1.045282,0.982517,142957_94729,c4d.185275.46.135,tu2093276
256.6322666372322,-26.924582202614225,56361.312985553406,19.504326,r,2.252856,0.934861,142957_94536,c4d.185275.46.136,tu2093276
256.6344646876547,-26.92670086673675,56361.312985553406,20.002192,r,1.21932,0.972599,142957_94393,c4d.185275.46.29622,tu2093276
256.63436573421563,-26.92608988546446,56361.312985553406,20.50467,r,1.030683,0.978347,142957_94443,c4d.185275.46.29623,tu2093276
256.6354437527909,-26.927311652128992,56361.312985553406,18.741577,r,1.016823,0.983038,142957_94356,c4d.185275.46.29625,tu2093276
256.63530369620804,-26.930850914833165,56361.312985553406,18.060675,r,1.410783,0.983186,142957_94080,c4d.185275.46.29759,tu2093276
256.6352714631623,-26.929578943761513,56361.312985553406,20.858675,r,1.003286,0.972196,142957_94179,c4d.185275.46.29771,tu2093276
256.63537428229534,-26.922369231350864,56361.312985553406,21.375803,r,1.013223,0.961281,142957_94686,c4d.185275.46.29772,tu2093276
256.632578665698,-26.92732160066532,56361.312985553406,19.875076,r,1.018782,0.98072,142957_94355,c4d.185275.46.29780,tu2093276
256.63441861148675,-26.928257362015863,56361.312985553406,19.516161,r,1.079104,0.970216,142957_94280,c4d.185275.46.29781,tu2093276
256.6336545140554,-26.92847801529705,56361.312985553406,20.700598,r,1.022071,0.979582,142957_94262,c4d.185275.46.29782,tu2093276
256.63317707233267,-26.928045601000655,56361.312985553406,20.506361,r,1.007573,0.977849,142957_94296,c4d.185275.46.29783,tu2093276
256.63344126104704,-26.925395898069244,56361.312985553406,20.557425,r,1.538263,0.980063,142957_94490,c4d.185275.46.29785,tu2093276
256.63488520513704,-26.924363359344717,56361.312985553406,20.951027,r,1.05859,0.969359,142957_94553,c4d.185275.46.29793,tu2093276
256.63410898340015,-26.929531255331675,56361.312985553406,21.101551,r,0.964126,0.964268,142957_94186,c4d.185275.46.29838,tu2093276
256.63378966834773,-26.93273399333026,56361.312985553406,21.525309,r,1.069736,0.931227,142957_93946,c4d.185275.46.29855,tu2093276
256.63402164474104,-26.931849166466176,56361.312985553406,22.262518,r,1.560901,0.547258,142957_94011,c4d.185275.46.29863,tu2093276
256.6333931840285,-26.93068079671994,56361.312985553406,19.394047,r,2.526421,0.448591,142957_94104,c4d.185275.46.29867,tu2093276
256.63323671297746,-26.923283687327643,56361.312985553406,19.741655,r,1.000462,0.98041,142957_94624,c4d.185275.46.29890,tu2093276
256.63341498299155,-26.922267443737848,56361.312985553406,21.939201,r,1.010587,0.735043,142957_94692,c4d.185275.46.29895,tu2093276
256.6331505423032,-26.93227599810142,56361.312985553406,22.19981,r,0.980083,0.577483,142957_93977,c4d.185275.46.29915,tu2093276
256.63261838795,-26.929547452773146,56361.312985553406,19.835054,r,1.319382,0.966398,142957_94181,c4d.185275.46.29928,tu2093276
256.6327083148672,-26.922184503182322,56361.312985553406,21.168858,r,1.218884,0.93315,142957_94698,c4d.185275.46.29940,tu2093276
256.6323968237212,-26.922776466544203,56361.312985553406,21.61907,r,1.075613,0.887271,142957_94660,c4d.185275.46.29954,tu2093276
256.6319463862228,-26.931319735256146,56361.312985553406,21.364046,r,2.048519,0.216656,142957_94047,c4d.185275.46.29961,tu2093276
256.6320017611174,-26.93036610011371,56361.312985553406,20.321405,r,1.003895,0.977451,142957_94124,c4d.185275.46.29962,tu2093276
256.6317553891051,-26.930877562444493,56361.312985553406,21.891727,r,1.219303,0.928063,142957_94082,c4d.185275.46.29963,tu2093276
256.63446075684857,-26.92669627603129,57084.352592125535,19.961164,r,1.291347,0.976882,142957_94393,c4d.417637.45.1076,c4d_150303_082947_ooi_r_v1
256.63437032911685,-26.92609123155536,57084.352592125535,20.572418,r,1.055323,0.965003,142957_94443,c4d.417637.45.1077,c4d_150303_082947_ooi_r_v1
256.63544136982085,-26.927310121413058,57084.352592125535,18.724691,r,1.053719,0.982771,142957_94356,c4d.417637.45.1079,c4d_150303_082947_ooi_r_v1
256.6353171386897,-26.93085426297384,57084.352592125535,18.046164,r,1.347534,0.983513,142957_94080,c4d.417637.45.1194,c4d_150303_082947_ooi_r_v1
256.6352702269097,-26.92957678913801,57084.352592125535,20.770807,r,1.076522,0.946468,142957_94179,c4d.417637.45.1235,c4d_150303_082947_ooi_r_v1
256.63488712845134,-26.9243635585273,57084.352592125535,21.044624,r,1.110533,0.948868,142957_94553,c4d.417637.45.1246,c4d_150303_082947_ooi_r_v1
256.63442665818434,-26.92825556184909,57084.352592125535,19.549278,r,1.049068,0.978434,142957_94280,c4d.417637.45.1249,c4d_150303_082947_ooi_r_v1
256.63365256169817,-26.928469529399784,57084.352592125535,20.644361,r,1.047208,0.969634,142957_94262,c4d.417637.45.1250,c4d_150303_082947_ooi_r_v1
256.6331670092921,-26.928047241298042,57084.352592125535,20.546303,r,1.068396,0.96476,142957_94296,c4d.417637.45.1251,c4d_150303_082947_ooi_r_v1
256.63410018723675,-26.929532161671517,57084.352592125535,21.12255,r,1.05438,0.942726,142957_94186,c4d.417637.45.1308,c4d_150303_082947_ooi_r_v1
256.63339798046826,-26.9306788191436,57084.352592125535,19.391712,r,2.473587,0.217265,142957_94104,c4d.417637.45.1344,c4d_150303_082947_ooi_r_v1
256.6310495118107,-26.926797463707402,57084.352592125535,18.02759,r,1.227476,0.920803,142957_94389,c4d.417637.45.1359,c4d_150303_082947_ooi_r_v1
256.63258154049873,-26.927321175402533,57084.352592125535,19.85107,r,1.058242,0.974973,142957_94355,c4d.417637.45.1360,c4d_150303_082947_ooi_r_v1
256.63074872229197,-26.925154657204168,57084.352592125535,19.62518,r,1.113376,0.98194,142957_94503,c4d.417637.45.1361,c4d_150303_082947_ooi_r_v1
256.63148179636687,-26.92584172389606,57084.352592125535,19.115906,r,1.026053,0.981509,142957_94456,c4d.417637.45.1362,c4d_150303_082947_ooi_r_v1
256.63343251382764,-26.925393963979914,57084.352592125535,20.627033,r,1.168699,0.96283,142957_94490,c4d.417637.45.1363,c4d_150303_082947_ooi_r_v1
256.6328195635006,-26.926261633292533,57084.352592125535,18.168394,r,1.110113,0.907491,142957_94428,c4d.417637.45.1364,c4d_150303_082947_ooi_r_v1
256.6332324936498,-26.923293570609747,57084.352592125535,19.725336,r,1.059861,0.979397,142957_94624,c4d.417637.45.1408,c4d_150303_082947_ooi_r_v1
256.6326235767248,-26.929549309893616,57084.352592125535,19.789537,r,1.414115,0.980515,142957_94181,c4d.417637.45.1423,c4d_150303_082947_ooi_r_v1
256.63226212627575,-26.92458619772692,57084.352592125535,19.440956,r,2.336092,0.957459,142957_94536,c4d.417637.45.1457,c4d_150303_082947_ooi_r_v1
256.63377813741215,-26.93273946683671,57084.352592125535,21.574553,r,1.125206,0.576296,142957_93946,c4d.417637.45.1467,c4d_150303_082947_ooi_r_v1
256.63197848480814,-26.930416749739596,57084.352592125535,20.116404,r,2.546925,0.968397,142957_94124,c4d.417637.45.1513,c4d_150303_082947_ooi_r_v1
256.63194364272493,-26.931303485645298,57084.352592125535,21.511383,r,1.595431,0.284695,142957_94047,c4d.417637.45.1514,c4d_150303_082947_ooi_r_v1
256.6307260382824,-26.93285807680289,57084.352592125535,19.898445,r,1.196601,0.981088,142957_93934,c4d.417637.45.1573,c4d_150303_082947_ooi_r_v1
256.63081556049866,-26.92958561432551,57084.352592125535,20.435526,r,1.050659,0.967367,142957_94180,c4d.417637.45.1577,c4d_150303_082947_ooi_r_v1
256.6303142556151,-26.931926034682192,57084.352592125535,21.390076,r,2.631233,0.253627,142957_94002,c4d.417637.45.1608,c4d_150303_082947_ooi_r_v1
256.6301614779069,-26.923843197533493,57084.352592125535,20.291866,r,2.671324,0.883251,142957_94590,c4d.417637.45.1627,c4d_150303_082947_ooi_r_v1
256.63027774678176,-26.92299733847288,57084.352592125535,21.328075,r,2.044534,0.566182,142957_94640,c4d.417637.45.1632,c4d_150303_082947_ooi_r_v1
256.63026661684125,-26.921781980219144,57084.352592125535,21.66278,r,0.998639,0.743151,142957_94727,c4d.417637.45.1633,c4d_150303_082947_ooi_r_v1
256.62990756956606,-26.92879055674651,57084.352592125535,20.517754,r,1.111256,0.974147,142957_94244,c4d.417637.45.1647,c4d_150303_082947_ooi_r_v1
256.62973815898107,-26.929297505540646,57084.352592125535,20.790249,r,1.132047,0.967748,142957_94203,c4d.417637.45.1648,c4d_150303_082947_ooi_r_v1
256.62978871137636,-26.928000777829975,57084.352592125535,21.223536,r,1.22261,0.87748,142957_94299,c4d.417637.45.1653,c4d_150303_082947_ooi_r_v1
256.6293301363057,-26.927920593041407,57084.352592125535,21.035673,r,1.150739,0.958637,142957_94303,c4d.417637.45.1654,c4d_150303_082947_ooi_r_v1
256.62945479801016,-26.925177211553873,57084.352592125535,20.000263,r,1.448835,0.920438,142957_94504,c4d.417637.45.1731,c4d_150303_082947_ooi_r_v1
256.6288587971483,-26.930961792425915,57084.352592125535,17.432512,r,2.408507,0.91069,142957_94074,c4d.417637.45.1739,c4d_150303_082947_ooi_r_v1
256.628430418366,-26.92341849060639,57084.352592125535,18.481,r,1.741622,0.980389,142957_94612,c4d.417637.45.1743,c4d_150303_082947_ooi_r_v1
256.6286304464714,-26.932298930142924,57084.352592125535,21.605173,r,1.581654,0.735333,142957_93972,c4d.417637.45.1769,c4d_150303_082947_ooi_r_v1
256.6284973379339,-26.92953191451325,57084.352592125535,20.543139,r,1.153276,0.945658,142957_94184,c4d.417637.45.1771,c4d_150303_082947_ooi_r_v1
256.63444265070575,-26.926697407534576,58604.24429989001,20.02607,r,1.669252,0.861696,142957_94393,c4d.853004.6.19855,c4d_190501_055147_ooi_r_v1
256.6343315570967,-26.926113056839434,58604.24429989001,20.616371,r,1.500878,0.924845,142957_94443,c4d.853004.6.19856,c4d_190501_055147_ooi_r_v1
256.6354328184397,-26.927324091901184,58604.24429989001,18.652416,r,1.344569,0.923478,142957_94356,c4d.853004.6.19859,c4d_190501_055147_ooi_r_v1
256.6353101106532,-26.93086053637415,58604.24429989001,18.030558,r,1.59974,0.975938,142957_94080,c4d.853004.6.19949,c4d_190501_055147_ooi_r_v1
256.6352535836564,-26.92959130307575,58604.24429989001,20.909729,r,1.387306,0.885201,142957_94179,c4d.853004.6.19950,c4d_190501_055147_ooi_r_v1
256.6348757097717,-26.924369190017245,58604.24429989001,21.281761,r,1.363021,0.673696,142957_94553,c4d.853004.6.19974,c4d_190501_055147_ooi_r_v1
256.63440505604586,-26.928262443386764,58604.24429989001,19.612545,r,1.40311,0.95861,142957_94280,c4d.853004.6.19982,c4d_190501_055147_ooi_r_v1
256.6336561163266,-26.92847403960637,58604.24429989001,20.718517,r,1.534254,0.879003,142957_94262,c4d.853004.6.19983,c4d_190501_055147_ooi_r_v1
256.63316684335337,-26.928049188082664,58604.24429989001,20.60957,r,1.518151,0.926942,142957_94296,c4d.853004.6.19984,c4d_190501_055147_ooi_r_v1
